Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
122.0,-10.0,Elk G | Ivayne,13,5,72.22,29.0
122.0,-10.0,Brainless  | FLiiNcHy,9,5,64.29,29.0
122.0,-3.0,actually hmhh | LionTimeMachine,19,27,41.3,29.0
126.0,-11.0,El Link,17,11,60.71,28.0
126.0,-11.0,Khoron | Oreo,13,10,56.52,28.0
126.0,-2.0,SquidTheCat,20,21,48.78,28.0
126.0,-4.0,FreeHops,18,19,48.65,28.0
126.0,-11.0,Justus,8,5,61.54,28.0
126.0,New,Furniture,8,6,57.14,28.0
132.0,39.0,BoffTarget,19,25,43.18,27.0
132.0,New,FendrickLamar,7,3,70.0,27.0
134.0,-15.0,RustyTrombone,19,20,48.72,26.0
135.0,62.0,emy,15,13,53.57,25.0
135.0,29.0,Sakm,14,15,48.28,25.0
135.0,29.0,Soltrain,10,5,66.67,25.0
135.0,-13.0,Pena,14,10,58.33,25.0
139.0,17.0,Beck,12,11,52.17,24.0
139.0,-15.0,Reesch,14,8,63.64,24.0
139.0,-15.0,Arctic,14,12,53.85,24.0
142.0,43.0,Maelstrom,15,20,42.86,23.0
142.0,-15.0,mikey,8,0,100.0,23.0
144.0,-16.0,Hell'sLabyrinth,14,17,45.16,22.0
144.0,-16.0,YoungHanSolo,11,10,52.38,22.0
144.0,-16.0,Vianny,12,8,60.0,22.0
144.0,41.0,G,12,7,63.16,22.0
144.0,-11.0,BuenasRetas | Cobs,16,28,36.36,22.0
149.0,-16.0,Chem,11,7,61.11,21.0
149.0,-16.0,MessiSTL,14,21,40.0,21.0
149.0,-16.0,veil,15,15,50.0,21.0
149.0,-16.0,E,11,5,68.75,21.0
153.0,-15.0,ZimD00D,10,7,58.82,20.0
153.0,-15.0,Vish,10,3,76.92,20.0
153.0,-15.0,Jkiller,0,2,0.0,20.0
153.0,New,Zephyr,10,5,66.67,20.0
153.0,-15.0,PW | Vincessant,10,5,66.67,20.0
153.0,-15.0,Tristan's Rule,10,4,71.43,20.0
153.0,-15.0,FKA Minerali,10,6,62.5,20.0
153.0,-15.0,Mr. Butterfly,10,4,71.43,20.0
161.0,-16.0,2ndLaw,13,21,38.24,19.0
161.0,New,Panda,9,4,69.23,19.0
161.0,-16.0,vampa,9,6,60.0,19.0
161.0,-16.0,PurpleZ,8,5,61.54,19.0
161.0,-16.0,Sicca,9,5,64.29,19.0
161.0,-5.0,DadsAkimbo,16,23,41.03,19.0
161.0,-16.0,Not_DuduTsai,9,5,64.29,19.0
161.0,-16.0,totally butts,9,5,64.29,19.0
169.0,-17.0,EWA | ERGonomics,12,12,50.0,18.0
169.0,-17.0,Dirty Lasagna,8,3,72.73,18.0
169.0,47.0,aujory,10,15,40.0,18.0
169.0,-17.0,Nebulous | Jib,8,6,57.14,18.0
169.0,-17.0,Higgins,8,2,80.0,18.0
169.0,32.0,Kandayo,9,11,45.0,18.0
175.0,New,Goosekhan,7,0,100.0,17.0
175.0,-19.0,GSP,11,14,44.0,17.0
175.0,-19.0,Tuesday,7,1,87.5,17.0
175.0,New,Rockin,12,12,50.0,17.0
175.0,-19.0,Jun,11,12,47.83,17.0
175.0,-19.0,redpandamaster,7,4,63.64,17.0
175.0,-19.0,Help,11,13,45.83,17.0
175.0,-19.0,NJ | Tommy,7,2,77.78,17.0
183.0,-19.0,charmell0,12,36,25.0,16.0
183.0,-19.0,Weeg,6,1,85.71,16.0
183.0,-19.0,LG | Louis,6,1,85.71,16.0
183.0,-19.0,3OutChange,13,49,20.97,16.0
183.0,-19.0,Banger,10,8,55.56,16.0
188.0,-17.0,Mootook,10,10,50.0,15.0
188.0,-17.0,Holy | key,9,10,47.37,15.0
188.0,-17.0,CVSmashMods | Ripn,9,13,40.91,15.0
188.0,-17.0,Lamb's Ear,11,15,42.31,15.0
188.0,-17.0,lochist,5,0,100.0,15.0
188.0,-17.0,Chadwicc,10,7,58.82,15.0
188.0,-17.0,YBBT | leroydankins,12,22,35.29,15.0
188.0,-17.0,Hell Kaiser,10,9,52.63,15.0
188.0,-17.0,jeddo,10,13,43.48,15.0
188.0,-17.0,Mova,9,9,50.0,15.0
188.0,-17.0,OtES,8,11,42.11,15.0
188.0,-17.0,Hulka,5,0,100.0,15.0
188.0,-17.0,mexico629,9,7,56.25,15.0
201.0,-16.0,Pulch,12,15,44.44,14.0
201.0,-16.0,Oferton,9,8,52.94,14.0
201.0,-16.0,Navjyot Sandhu | Connect4Master,9,6,60.0,14.0
201.0,114.0,Frumentarii,8,7,53.33,14.0
201.0,53.0,Bonn Esports | CarlHank,12,16,42.86,14.0
201.0,-16.0,DiMaria,8,8,50.0,14.0
201.0,-16.0,Cowbell,9,7,56.25,14.0
208.0,-16.0,Chuchaka2112,8,8,50.0,13.0
208.0,19.0,QTT | Yeyo,10,13,43.48,13.0
208.0,-16.0,Electroman,7,8,46.67,13.0
208.0,-16.0,Erica,8,8,50.0,13.0
208.0,New,Townes,8,4,66.67,13.0
208.0,-16.0,Ribboned Ace,6,7,46.15,13.0
208.0,-16.0,diddylonglegs,10,15,40.0,13.0
215.0,-18.0,Good1ife,7,5,58.33,12.0
215.0,39.0,gsm | Pound,7,13,35.0,12.0
215.0,-18.0,ClintStevensTV | HungryboxFan304,7,5,58.33,12.0
215.0,New,Alex18+,7,8,46.67,12.0
215.0,-18.0,JitteryInChurch,7,5,58.33,12.0
220.0,New,SHwang,6,8,42.86,11.0
220.0,-19.0,WU | nerodero,6,7,46.15,11.0
220.0,New,Zoma,6,5,54.55,11.0
220.0,-19.0,BokchoyBoy,6,4,60.0,11.0
220.0,-19.0,Habi,6,5,54.55,11.0
220.0,-19.0,slowtai,6,5,54.55,11.0
220.0,-19.0,CowCowCowCowCow,8,12,40.0,11.0
220.0,-19.0,Seraph,6,2,75.0,11.0
220.0,-19.0,Schnurb,6,4,60.0,11.0
220.0,New,MIOM | Toph,6,3,66.67,11.0
220.0,New,Top Shelf | Dulbasaur,10,10,50.0,11.0
220.0,-19.0,BKB! | stocmoney,7,13,35.0,11.0
220.0,-19.0,Dr. Lame,6,4,60.0,11.0
220.0,-19.0,CS | Faust,6,3,66.67,11.0
220.0,-19.0,EWA | Gorgonzola,9,17,34.62,11.0
220.0,-19.0,Jakespeare,6,2,75.0,11.0
220.0,-19.0,TurboThot,5,7,41.67,11.0
237.0,-21.0,Butternust,8,26,23.53,10.0
237.0,-21.0,ÆRO,5,5,50.0,10.0
237.0,17.0,rice,5,28,15.15,10.0
237.0,-21.0,Kerblamu,5,3,62.5,10.0
237.0,-21.0,thicceon,5,3,62.5,10.0
237.0,New,RPG,5,5,50.0,10.0
237.0,-21.0,enterthekiwi,8,11,42.11,10.0
237.0,-21.0,Otto_Zone,5,4,55.56,10.0
237.0,-21.0,Marvelboy,7,14,33.33,10.0
237.0,New,John,5,5,50.0,10.0
237.0,-21.0,Elders React | Third Strongest,5,2,71.43,10.0
237.0,-21.0,Boy,5,3,62.5,10.0
237.0,169.0,Zellpree,4,5,44.44,10.0
250.0,New,Robot,8,9,47.06,9.0
250.0,-23.0,zilo,4,1,80.0,9.0
250.0,-23.0,U.S Marine,7,19,26.92,9.0
250.0,-23.0,Zamorota,4,3,57.14,9.0
250.0,-23.0,maxhoney,4,3,57.14,9.0
250.0,-23.0,Tanooki,4,1,80.0,9.0
250.0,-23.0,Zeeker,4,3,57.14,9.0
250.0,-13.0,Special K,3,35,7.89,9.0
250.0,-23.0,Bobakanoosh,7,21,25.0,9.0
250.0,New,Paran,4,3,57.14,9.0
250.0,New,mangine,8,14,36.36,9.0
250.0,-23.0,KaiKwonDo,7,10,41.18,9.0
250.0,New,Hexjo,4,3,57.14,9.0
250.0,-23.0,Wōlī,4,3,57.14,9.0
264.0,-27.0,SadSack,7,16,30.43,8.0
264.0,-27.0,Triple Cake Dance,6,9,40.0,8.0
264.0,29.0,Zhaoshu,6,10,37.5,8.0
264.0,-27.0,Spiral Cafe | Krudo,3,0,100.0,8.0
264.0,-27.0,MDF | Amor,3,0,100.0,8.0
264.0,-27.0,DenverDaDestroyer,3,2,60.0,8.0
264.0,-27.0,TheYoungMC,3,2,60.0,8.0
264.0,-27.0,Layer,6,16,27.27,8.0
264.0,-27.0,Rive,7,9,43.75,8.0
264.0,-27.0,Dusky,5,19,20.83,8.0
264.0,-10.0,Essey,4,59,6.35,8.0
264.0,-27.0,QTT | Pelon,6,18,25.0,8.0
264.0,-27.0,Boalisk,6,13,31.58,8.0
264.0,New,Kanye Rest,3,2,60.0,8.0
264.0,-27.0,Vigilance,3,1,75.0,8.0
264.0,-27.0,UCLA | Suvir,3,2,60.0,8.0
264.0,-27.0,PJThePuff,3,2,60.0,8.0
264.0,-27.0,Fredrick,7,11,38.89,8.0
264.0,-27.0,Zolof,7,11,38.89,8.0
283.0,-29.0,IWI | Marrgasm,6,7,46.15,7.0
283.0,-29.0,Axis,5,6,45.45,7.0
283.0,New,SHRD#209 | Shredder,2,1,66.67,7.0
283.0,-29.0,Kyler,2,1,66.67,7.0
283.0,-29.0,NattyIce,3,22,12.0,7.0
283.0,-29.0,S.O.D.A,5,10,33.33,7.0
283.0,-29.0,Floods,4,16,20.0,7.0
283.0,123.0,Big Pivot,5,36,12.2,7.0
283.0,-29.0,Vent,5,4,55.56,7.0
283.0,-29.0,Kr1meM45ter2517A,5,9,35.71,7.0
283.0,-29.0,WFL | ABC,5,6,45.45,7.0
283.0,-29.0,SUPERUNKNOWN,3,11,21.43,7.0
283.0,-29.0,Funktrocious,5,17,22.73,7.0
283.0,New,Chummi,2,1,66.67,7.0
283.0,-29.0,STLTS,6,11,35.29,7.0
283.0,-29.0,jerma985,2,0,100.0,7.0
283.0,-29.0,Reiky,6,7,46.15,7.0
283.0,-29.0,Anjel,5,8,38.46,7.0
283.0,-29.0,Dr. Dipper,5,15,25.0,7.0
283.0,-29.0,Forrest,2,1,66.67,7.0
283.0,-29.0,GAS,2,1,66.67,7.0
283.0,-29.0,K.H.D | REIGN,2,1,66.67,7.0
283.0,-6.0,ledgefiend,3,9,25.0,7.0
283.0,57.0,Opportunity,5,5,50.0,7.0
307.0,-30.0,N8v,4,3,57.14,6.0
307.0,-30.0,purpp,5,10,33.33,6.0
307.0,-30.0,t0tal90,4,7,36.36,6.0
307.0,8.0,tpyo,4,11,26.67,6.0
307.0,-14.0,deep_cuts,2,20,9.09,6.0
307.0,-30.0,LordTourettes,5,8,38.46,6.0
307.0,-30.0,Devin1300,4,11,26.67,6.0
307.0,-30.0,PYR,5,6,45.45,6.0
307.0,-30.0,LewdCelebs4Free,5,6,45.45,6.0
307.0,-30.0,hHerb,4,12,25.0,6.0
307.0,-30.0,CableKnit,4,5,44.44,6.0
307.0,New,AR0,5,4,55.56,6.0
307.0,-30.0,TourGuide,4,10,28.57,6.0
307.0,New,DPMZ,5,5,50.0,6.0
307.0,-30.0,p3achyjr,5,7,41.67,6.0
307.0,-30.0,MIT | unlucky,5,4,55.56,6.0
307.0,-30.0,Trill Jake,5,6,45.45,6.0
307.0,New,doby,5,5,50.0,6.0
307.0,33.0,FM | Cilan,4,9,30.77,6.0
307.0,-30.0,KayB,5,10,33.33,6.0
307.0,-30.0,Kaz,5,15,25.0,6.0
328.0,-35.0,Navedo,3,6,33.33,5.0
328.0,New,hermionecraft,4,12,25.0,5.0
328.0,-35.0,BeanBurrito-San,4,16,20.0,5.0
328.0,-35.0,Usernamejpg,4,13,23.53,5.0
328.0,-35.0,Creature,4,4,50.0,5.0
328.0,-35.0,Analog,3,9,25.0,5.0
328.0,-35.0,Muffin,4,5,44.44,5.0
328.0,-35.0,ight,4,9,30.77,5.0
328.0,-35.0,Pi2z,4,5,44.44,5.0
328.0,New,HOT TUB | signifyisdumb,4,6,40.0,5.0
328.0,-35.0,Silkylaroux,4,5,44.44,5.0
328.0,-35.0,icecream,3,2,60.0,5.0
328.0,-35.0,Schwifty | Sirjaxism,2,27,6.9,5.0
328.0,New,Gingerham,4,5,44.44,5.0
328.0,-35.0,SeshLord Ozai,4,16,20.0,5.0
328.0,-35.0,bunnygirlsenpai,3,7,30.0,5.0
328.0,New,MrDrBoi,4,6,40.0,5.0
328.0,-35.0,Poopy Ass,4,9,30.77,5.0
328.0,-35.0,PEPIS | lagoonies,4,20,16.67,5.0
328.0,39.0,Blitzkrieg,3,10,23.08,5.0
328.0,-35.0,probably high,3,6,33.33,5.0
328.0,-35.0,Hood,3,18,14.29,5.0
328.0,-35.0,Pilgrim,4,5,44.44,5.0
328.0,-35.0,Kombeze Ataie,4,6,40.0,5.0
328.0,-35.0,Red,4,7,36.36,5.0
353.0,-38.0,Leyo,3,4,42.86,4.0
353.0,-38.0,lol | Hero,3,8,27.27,4.0
353.0,-13.0,JoffDuchar,2,10,16.67,4.0
353.0,-38.0,BK_Rib,2,24,7.69,4.0
353.0,14.0,Flame,2,11,15.38,4.0
353.0,New,CS | Amity,3,13,18.75,4.0
353.0,-38.0,wally,3,5,37.5,4.0
353.0,-38.0,Deeb,3,7,30.0,4.0
353.0,-38.0,Robert Flambe,3,4,42.86,4.0
353.0,-38.0,BowserDad1964,3,4,42.86,4.0
353.0,-38.0,TR | H,3,3,50.0,4.0
353.0,New,Jangu,3,9,25.0,4.0
353.0,-38.0,JLo,3,5,37.5,4.0
353.0,-38.0,Sol | | Saturn,3,5,37.5,4.0
353.0,-13.0,SmashMouthEgg,2,7,22.22,4.0
353.0,-38.0,fssong,2,9,18.18,4.0
353.0,-38.0,91,3,3,50.0,4.0
353.0,-13.0,markrevival,0,16,0.0,4.0
353.0,-38.0,Baja,3,4,42.86,4.0
353.0,-38.0,Kelpo,3,4,42.86,4.0
353.0,-13.0,JMONEY,2,7,22.22,4.0
353.0,-38.0,SIMP | Vagab0nd,1,4,20.0,4.0
353.0,-38.0,ash6,2,10,16.67,4.0
353.0,-38.0,Kuzon,3,6,33.33,4.0
353.0,New,Obsidian,3,7,30.0,4.0
353.0,-38.0,Gewl,3,6,33.33,4.0
353.0,-38.0,Fire,2,11,15.38,4.0
353.0,-38.0,#215 | Ogre,3,3,50.0,4.0
353.0,-38.0,LilTayNastyTay,3,3,50.0,4.0
353.0,New,Peyton,3,6,33.33,4.0
353.0,-38.0,kippu,3,5,37.5,4.0
353.0,-38.0,jedi093,3,5,37.5,4.0
385.0,-45.0,2rk | Turok,2,3,40.0,3.0
385.0,-45.0,LEVO | Mento,2,2,50.0,3.0
385.0,-45.0,KillThePast | bebul,2,2,50.0,3.0
385.0,New,scmu,2,16,11.11,3.0
385.0,21.0,boip,1,3,25.0,3.0
385.0,-45.0,21! | Ronan,2,2,50.0,3.0
385.0,New,davidparkpark,2,1,66.67,3.0
385.0,-45.0,RitzyCheese,2,9,18.18,3.0
385.0,-45.0,SlickSiwik,2,2,50.0,3.0
385.0,-45.0,Power Kevin,1,5,16.67,3.0
385.0,-45.0,Ratt,1,5,16.67,3.0
385.0,-45.0,LoneCubone,2,4,33.33,3.0
385.0,-45.0,Mp drago,0,21,0.0,3.0
385.0,-45.0,Keykey,2,3,40.0,3.0
385.0,-45.0,doctahdylan,2,5,28.57,3.0
385.0,-45.0,Drewski,2,4,33.33,3.0
385.0,-45.0,Hamburglar,2,4,33.33,3.0
385.0,-45.0,Cpt.Blade,2,4,33.33,3.0
385.0,-45.0,Night,2,4,33.33,3.0
385.0,New,CILLGOD,2,11,15.38,3.0
385.0,21.0,Ashley,1,7,12.5,3.0
385.0,-45.0,kaiyon,2,8,20.0,3.0
385.0,New,twitch.tv | emu50,2,1,66.67,3.0
385.0,-45.0,Beiker,2,2,50.0,3.0
385.0,-45.0,niimo,2,3,40.0,3.0
385.0,New,MIB | handsofgnatz,2,9,18.18,3.0
385.0,-45.0,Happy,2,6,25.0,3.0
385.0,-45.0,maxi,2,2,50.0,3.0
413.0,-46.0,MacTheStampede,1,9,10.0,2.0
413.0,-46.0,CyAn,1,2,33.33,2.0
413.0,-46.0,MR. SCAM,1,2,33.33,2.0
413.0,-46.0,flthd | flatline,1,2,33.33,2.0
413.0,New,H20,1,6,14.29,2.0
413.0,-46.0,Rama,1,6,14.29,2.0
413.0,New,jatpuan,1,2,33.33,2.0
413.0,-46.0,rickey_kc,1,3,25.0,2.0
413.0,-46.0,TSBO | HateSauce,1,3,25.0,2.0
413.0,-46.0,boys,0,15,0.0,2.0
413.0,-46.0,BEBO,1,5,16.67,2.0
413.0,-46.0,Captain G,1,1,50.0,2.0
413.0,-46.0,JustRhett,0,6,0.0,2.0
413.0,-46.0,magnumgunn3r,1,1,50.0,2.0
413.0,-46.0,Jet,1,1,50.0,2.0
413.0,-46.0,sfy | Fizz,1,1,50.0,2.0
413.0,-46.0,AWaveDash,0,10,0.0,2.0
413.0,-46.0,Melee Stats | Pikachu942,1,6,14.29,2.0
413.0,-46.0,aL0w,1,2,33.33,2.0
413.0,-46.0,BoominBody,1,4,20.0,2.0
413.0,New,Lama,1,1,50.0,2.0
413.0,-46.0,MK | RedSoul,1,2,33.33,2.0
413.0,-46.0,Dolfo,0,9,0.0,2.0
413.0,-46.0,Dead C,1,4,20.0,2.0
413.0,-46.0,Dash,1,0,100.0,2.0
413.0,-46.0,SFOP,1,0,100.0,2.0
413.0,-7.0,DJAN,0,5,0.0,2.0
413.0,-46.0,Heatedchaos,1,1,50.0,2.0
413.0,-7.0,UNCO | Neur0n,0,4,0.0,2.0
413.0,New,Guhbs,1,4,20.0,2.0
413.0,-46.0,Shlorp,1,10,9.09,2.0
413.0,-46.0,ali_,1,8,11.11,2.0
413.0,-46.0,blazerboy,0,8,0.0,2.0
413.0,-46.0,Wumbo,1,1,50.0,2.0
413.0,-46.0,Arctic,0,26,0.0,2.0
413.0,-46.0,Smeedot,0,8,0.0,2.0
413.0,New,Malcolm X,1,8,11.11,2.0
413.0,-46.0,KatBot,1,2,33.33,2.0
413.0,-46.0,Canoe,0,10,0.0,2.0
413.0,New,Mono,1,2,33.33,2.0
413.0,-46.0,AHHHHH | Climbers Alice,1,0,100.0,2.0
413.0,-46.0,Spenny,1,4,20.0,2.0
413.0,-46.0,CrazyColtCory,1,9,10.0,2.0
413.0,-46.0,Ariz,1,7,12.5,2.0
413.0,-46.0,ruco,1,8,11.11,2.0
458.0,-52.0,nmble-mann,0,3,0.0,1.0
458.0,-52.0,Kettering,0,6,0.0,1.0
458.0,-52.0,Dorian uwu,0,3,0.0,1.0
458.0,-52.0,DERT | Petra,0,8,0.0,1.0
458.0,-52.0,Cuk | Veths,0,2,0.0,1.0
458.0,-52.0,nunoodle,0,8,0.0,1.0
458.0,-52.0,Howdy,0,5,0.0,1.0
458.0,-52.0,keeg,0,2,0.0,1.0
458.0,-52.0,GThree,0,2,0.0,1.0
458.0,-52.0,Jbun,0,16,0.0,1.0
458.0,-52.0,me,0,2,0.0,1.0
458.0,-52.0,Mobley,0,8,0.0,1.0
458.0,New,SS | Julio,0,1,0.0,1.0
458.0,-52.0,2GATS,0,5,0.0,1.0
458.0,-52.0,Venus,0,4,0.0,1.0
458.0,-52.0,Arkdael,0,5,0.0,1.0
458.0,-52.0,Lee,0,4,0.0,1.0
458.0,-52.0,yBaS | MaxJacks,0,1,0.0,1.0
458.0,-52.0,EagleOne,0,1,0.0,1.0
458.0,-52.0,Jquinnsweg,0,1,0.0,1.0
458.0,New,butterfli,0,4,0.0,1.0
458.0,-52.0,SU | wild flower,0,3,0.0,1.0
458.0,-52.0,Honey Nut Cheerios,0,3,0.0,1.0
458.0,-52.0,PRD | JMi,0,1,0.0,1.0
458.0,-52.0,Supreme.Noobs | Edicus,0,3,0.0,1.0
458.0,-52.0,Barry Allen,0,1,0.0,1.0
458.0,-52.0,Jeem,0,2,0.0,1.0
458.0,New,Fruitility,0,12,0.0,1.0
458.0,-52.0,Nips,0,5,0.0,1.0
458.0,-52.0,Arthao,0,12,0.0,1.0
458.0,New,Schweppes,0,5,0.0,1.0
458.0,-52.0,SereneDoge#4725,0,8,0.0,1.0
458.0,-52.0,BrophyT,0,2,0.0,1.0
458.0,-52.0,Teva,0,4,0.0,1.0
458.0,-52.0,ilovedenmark69,0,2,0.0,1.0
458.0,-52.0,Sammy,0,4,0.0,1.0
458.0,-52.0,NAIR | Pablo,0,5,0.0,1.0
458.0,-52.0,Penguin,0,2,0.0,1.0
458.0,-52.0,Alpaca,0,9,0.0,1.0
458.0,-52.0,Koe | Nike,0,4,0.0,1.0
458.0,-52.0,vel,0,13,0.0,1.0
458.0,-52.0,$W@6 | rocketf20,0,8,0.0,1.0
458.0,-52.0,Clay,0,2,0.0,1.0
458.0,-52.0,Trash,0,1,0.0,1.0
458.0,-52.0,djweav2k,0,1,0.0,1.0
458.0,-52.0,ZouL,0,4,0.0,1.0
458.0,-52.0,GSG,0,4,0.0,1.0
458.0,-52.0,Anzeray,0,2,0.0,1.0
458.0,New,PierreLuk,0,7,0.0,1.0
458.0,-52.0,PotusTheGoatus,0,6,0.0,1.0
458.0,-52.0,KOA | youngbool,0,2,0.0,1.0
