Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
171.0,-22.0,Hell Kaiser,10,9,52.63,15.0
171.0,23.0,BoffTarget,12,17,41.38,15.0
171.0,-22.0,Mova,9,9,50.0,15.0
171.0,-22.0,CVSmashMods | Ripn,9,13,40.91,15.0
171.0,-22.0,jeddo,10,13,43.48,15.0
171.0,-22.0,mexico629,9,7,56.25,15.0
171.0,-22.0,Chadwicc,10,7,58.82,15.0
185.0,-23.0,Maelstrom,11,16,40.74,14.0
185.0,19.0,Pulch,12,15,44.44,14.0
185.0,-23.0,Navjyot Sandhu | Connect4Master,9,6,60.0,14.0
185.0,-23.0,G,9,7,56.25,14.0
185.0,-23.0,Oferton,9,8,52.94,14.0
185.0,-23.0,Cowbell,9,7,56.25,14.0
185.0,-23.0,DiMaria,8,8,50.0,14.0
192.0,-23.0,Electroman,7,8,46.67,13.0
192.0,-23.0,Chuchaka2112,8,8,50.0,13.0
192.0,48.0,diddylonglegs,10,15,40.0,13.0
192.0,-23.0,Erica,8,8,50.0,13.0
192.0,-23.0,Ribboned Ace,6,7,46.15,13.0
197.0,New,emy,7,6,53.85,12.0
197.0,-22.0,ClintStevensTV | HungryboxFan304,7,5,58.33,12.0
197.0,-22.0,Good1ife,7,5,58.33,12.0
197.0,-22.0,JitteryInChurch,7,5,58.33,12.0
201.0,-23.0,BokchoyBoy,6,4,60.0,11.0
201.0,-23.0,BKB! | stocmoney,7,13,35.0,11.0
201.0,-23.0,Seraph,6,2,75.0,11.0
201.0,39.0,EWA | Gorgonzola,9,17,34.62,11.0
201.0,-23.0,Schnurb,6,4,60.0,11.0
201.0,-23.0,Habi,6,5,54.55,11.0
201.0,3.0,Kandayo,7,11,38.89,11.0
201.0,-23.0,CowCowCowCowCow,8,12,40.0,11.0
201.0,-23.0,Dr. Lame,6,4,60.0,11.0
201.0,133.0,TurboThot,5,7,41.67,11.0
201.0,-23.0,VDL | Ben Snape,6,6,50.0,11.0
201.0,-23.0,CS | Faust,6,3,66.67,11.0
201.0,-23.0,slowtai,6,5,54.55,11.0
201.0,-23.0,Jakespeare,6,2,75.0,11.0
201.0,-23.0,WU | nerodero,6,7,46.15,11.0
216.0,-22.0,ÆRO,5,5,50.0,10.0
216.0,-22.0,Otto_Zone,5,4,55.56,10.0
216.0,New,Boy,5,3,62.5,10.0
216.0,24.0,enterthekiwi,8,11,42.11,10.0
216.0,-22.0,Elders React | Third Strongest,5,2,71.43,10.0
216.0,24.0,Marvelboy,7,14,33.33,10.0
216.0,-22.0,aujory,7,13,35.0,10.0
216.0,New,TPN,5,2,71.43,10.0
216.0,-22.0,Kerblamu,5,3,62.5,10.0
216.0,-22.0,Butternust,8,26,23.53,10.0
216.0,-22.0,thicceon,5,3,62.5,10.0
227.0,New,Zeeker,4,3,57.14,9.0
227.0,-23.0,KaiKwonDo,7,10,41.18,9.0
227.0,13.0,QTT | Yeyo,7,9,43.75,9.0
227.0,-23.0,Zamorota,4,3,57.14,9.0
227.0,-23.0,Wōlī,4,3,57.14,9.0
227.0,-23.0,U.S Marine,7,19,26.92,9.0
227.0,54.0,Bobakanoosh,7,21,25.0,9.0
227.0,-23.0,Tanooki,4,1,80.0,9.0
227.0,-23.0,maxhoney,4,3,57.14,9.0
227.0,New,zilo,4,1,80.0,9.0
237.0,-25.0,Triple Cake Dance,6,9,40.0,8.0
237.0,-25.0,TheYoungMC,3,2,60.0,8.0
237.0,-25.0,UCLA | Suvir,3,2,60.0,8.0
237.0,-25.0,Zolof,7,11,38.89,8.0
237.0,-25.0,PJThePuff,3,2,60.0,8.0
237.0,-25.0,MDF | Amor,3,0,100.0,8.0
237.0,-25.0,Vigilance,3,1,75.0,8.0
237.0,-25.0,Rive,7,9,43.75,8.0
237.0,-25.0,Layer,6,16,27.27,8.0
237.0,3.0,Dusky,5,19,20.83,8.0
237.0,68.0,QTT | Pelon,6,18,25.0,8.0
237.0,New,Spiral Cafe | Krudo,3,0,100.0,8.0
237.0,-25.0,Fredrick,7,11,38.89,8.0
237.0,-25.0,SadSack,7,16,30.43,8.0
237.0,3.0,Special K,3,31,8.82,8.0
237.0,New,DenverDaDestroyer,3,2,60.0,8.0
237.0,-25.0,Boalisk,6,13,31.58,8.0
254.0,27.0,Essey,4,55,6.78,7.0
254.0,New,IWI | Marrgasm,6,7,46.15,7.0
254.0,-29.0,K.H.D | REIGN,2,1,66.67,7.0
254.0,-29.0,Bonn Esports | CarlHank,6,10,37.5,7.0
254.0,-14.0,SUPERUNKNOWN,3,11,21.43,7.0
254.0,-29.0,Forrest,2,1,66.67,7.0
254.0,-29.0,WFL | ABC,5,6,45.45,7.0
254.0,-29.0,Kr1meM45ter2517A,5,9,35.71,7.0
254.0,-29.0,STLTS,6,11,35.29,7.0
254.0,-29.0,NattyIce,3,22,12.0,7.0
254.0,-29.0,Vent,5,4,55.56,7.0
254.0,-29.0,GAS,2,1,66.67,7.0
254.0,5.0,Floods,4,16,20.0,7.0
254.0,51.0,Dr. Dipper,5,15,25.0,7.0
254.0,-29.0,gsm | Pound,3,9,25.0,7.0
254.0,-29.0,Reiky,6,7,46.15,7.0
254.0,-14.0,rice,3,21,12.5,7.0
254.0,51.0,S.O.D.A,5,10,33.33,7.0
254.0,-29.0,Kyler,2,1,66.67,7.0
254.0,-29.0,Anjel,5,8,38.46,7.0
254.0,-29.0,jerma985,2,0,100.0,7.0
254.0,5.0,Funktrocious,5,17,22.73,7.0
254.0,5.0,Axis,5,6,45.45,7.0
277.0,28.0,N8v,4,3,57.14,6.0
277.0,New,PYR,5,6,45.45,6.0
277.0,4.0,ledgefiend,3,7,30.0,6.0
277.0,-37.0,KayB,5,10,33.33,6.0
277.0,4.0,Devin1300,4,11,26.67,6.0
277.0,-37.0,Kaz,5,15,25.0,6.0
277.0,New,p3achyjr,5,7,41.67,6.0
277.0,-37.0,t0tal90,4,7,36.36,6.0
277.0,-37.0,CableKnit,4,5,44.44,6.0
277.0,New,LordTourettes,5,8,38.46,6.0
277.0,-37.0,MIT | unlucky,5,4,55.56,6.0
277.0,-37.0,purpp,5,10,33.33,6.0
277.0,-37.0,LewdCelebs4Free,5,6,45.45,6.0
277.0,-37.0,Trill Jake,5,6,45.45,6.0
277.0,-37.0,hHerb,4,12,25.0,6.0
277.0,-37.0,TourGuide,4,10,28.57,6.0
293.0,-34.0,Pi2z,4,5,44.44,5.0
293.0,-34.0,ight,4,9,30.77,5.0
293.0,12.0,deep_cuts,2,11,15.38,5.0
293.0,-34.0,PEPIS | lagoonies,4,20,16.67,5.0
293.0,-34.0,SeshLord Ozai,4,16,20.0,5.0
293.0,-34.0,bunnygirlsenpai,3,7,30.0,5.0
293.0,-34.0,Muffin,4,5,44.44,5.0
293.0,-34.0,Silkylaroux,4,5,44.44,5.0
293.0,-12.0,Hood,3,18,14.29,5.0
293.0,-34.0,BeanBurrito-San,4,16,20.0,5.0
293.0,-34.0,Pilgrim,4,5,44.44,5.0
293.0,-34.0,Usernamejpg,4,13,23.53,5.0
293.0,-34.0,icecream,3,2,60.0,5.0
293.0,-34.0,Navedo,3,6,33.33,5.0
293.0,New,Poopy Ass,4,9,30.77,5.0
293.0,-34.0,Analog,3,9,25.0,5.0
293.0,-34.0,Creature,4,4,50.0,5.0
293.0,-34.0,Red,4,7,36.36,5.0
293.0,New,Kombeze Ataie,4,6,40.0,5.0
293.0,-34.0,Schwifty | Sirjaxism,2,27,6.9,5.0
293.0,-34.0,probably high,3,6,33.33,5.0
293.0,-34.0,Zhāoshù,4,6,40.0,5.0
315.0,-34.0,Sol | | Saturn,3,5,37.5,4.0
315.0,New,LilTayNastyTay,3,3,50.0,4.0
315.0,-34.0,JLo,3,5,37.5,4.0
315.0,-34.0,lol | Hero,3,8,27.27,4.0
315.0,-34.0,kippu,3,5,37.5,4.0
315.0,New,Kuzon,3,6,33.33,4.0
315.0,-34.0,#215 | Ogre,3,3,50.0,4.0
315.0,-34.0,BK_Rib,2,24,7.69,4.0
315.0,-34.0,tpyo,3,9,25.0,4.0
315.0,-34.0,Deeb,3,7,30.0,4.0
315.0,-34.0,fssong,2,9,18.18,4.0
315.0,-34.0,Kelpo,3,4,42.86,4.0
315.0,New,BowserDad1964,3,4,42.86,4.0
315.0,-34.0,Gewl,3,6,33.33,4.0
315.0,-34.0,jedi093,3,5,37.5,4.0
315.0,-34.0,Fire,2,11,15.38,4.0
315.0,New,Frumentarii,3,4,42.86,4.0
315.0,-34.0,91,3,3,50.0,4.0
315.0,-34.0,Baja,3,4,42.86,4.0
315.0,-34.0,TR | H,3,3,50.0,4.0
315.0,-10.0,SIMP | Vagab0nd,1,4,20.0,4.0
315.0,19.0,ash6,2,10,16.67,4.0
315.0,-34.0,Leyo,3,4,42.86,4.0
315.0,-34.0,wally,3,5,37.5,4.0
315.0,New,Robert Flambe,3,4,42.86,4.0
340.0,-35.0,Drewski,2,4,33.33,3.0
340.0,-35.0,KillThePast | bebul,2,2,50.0,3.0
340.0,-35.0,Power Kevin,1,5,16.67,3.0
340.0,New,LoneCubone,2,4,33.33,3.0
340.0,-35.0,SlickSiwik,2,2,50.0,3.0
340.0,-35.0,maxi,2,2,50.0,3.0
340.0,-35.0,Mp drago,0,21,0.0,3.0
340.0,-35.0,Ratt,1,5,16.67,3.0
340.0,New,doctahdylan,2,5,28.57,3.0
340.0,-35.0,JoffDuchar,2,6,25.0,3.0
340.0,-35.0,Beiker,2,2,50.0,3.0
340.0,-35.0,Opportunity,2,1,66.67,3.0
340.0,-35.0,Happy,2,6,25.0,3.0
340.0,-35.0,2rk | Turok,2,3,40.0,3.0
340.0,-35.0,Keykey,2,3,40.0,3.0
340.0,-35.0,RitzyCheese,2,9,18.18,3.0
340.0,-35.0,Cpt.Blade,2,4,33.33,3.0
340.0,New,Hamburglar,2,4,33.33,3.0
340.0,-6.0,markrevival,0,7,0.0,3.0
340.0,-35.0,LEVO | Mento,2,2,50.0,3.0
340.0,-35.0,Night,2,4,33.33,3.0
340.0,-35.0,niimo,2,3,40.0,3.0
340.0,-35.0,kaiyon,2,8,20.0,3.0
340.0,-35.0,JMONEY,2,4,33.33,3.0
340.0,-35.0,FM | Cilan,2,3,40.0,3.0
340.0,-35.0,SmashMouthEgg,2,4,33.33,3.0
340.0,-35.0,21! | Ronan,2,2,50.0,3.0
367.0,-33.0,Dash,1,0,100.0,2.0
367.0,-33.0,KatBot,1,2,33.33,2.0
367.0,-33.0,JustRhett,0,6,0.0,2.0
367.0,-33.0,Dolfo,0,9,0.0,2.0
367.0,-33.0,AHHHHH | Climbers Alice,1,0,100.0,2.0
367.0,-33.0,SFOP,1,0,100.0,2.0
367.0,-33.0,Melee Stats | Pikachu942,1,6,14.29,2.0
367.0,-33.0,Jet,1,1,50.0,2.0
367.0,New,Spenny,1,4,20.0,2.0
367.0,-33.0,BoominBody,1,4,20.0,2.0
367.0,2.0,blazerboy,0,8,0.0,2.0
367.0,-33.0,ali_,1,8,11.11,2.0
367.0,-33.0,MR. SCAM,1,2,33.33,2.0
367.0,New,Dead C,1,4,20.0,2.0
367.0,-33.0,Arctic,0,26,0.0,2.0
367.0,-33.0,AWaveDash,0,10,0.0,2.0
367.0,-33.0,Rama,1,6,14.29,2.0
367.0,-33.0,MK | RedSoul,1,2,33.33,2.0
367.0,-33.0,Ariz,1,7,12.5,2.0
367.0,-33.0,Wumbo,1,1,50.0,2.0
367.0,-33.0,flthd | flatline,1,2,33.33,2.0
367.0,-33.0,Flame,1,8,11.11,2.0
367.0,-33.0,ruco,1,8,11.11,2.0
367.0,-33.0,CyAn,1,2,33.33,2.0
367.0,-33.0,Heatedchaos,1,1,50.0,2.0
367.0,-33.0,TSBO | HateSauce,1,3,25.0,2.0
367.0,-33.0,rickey_kc,1,3,25.0,2.0
367.0,-33.0,CrazyColtCory,1,9,10.0,2.0
367.0,-33.0,Smeedot,0,8,0.0,2.0
367.0,-33.0,Blitzkrieg,1,4,20.0,2.0
367.0,New,BEBO,1,5,16.67,2.0
367.0,-33.0,magnumgunn3r,1,1,50.0,2.0
367.0,-33.0,aL0w,1,2,33.33,2.0
367.0,New,MacTheStampede,1,9,10.0,2.0
367.0,-33.0,Captain G,1,1,50.0,2.0
367.0,-33.0,boys,0,15,0.0,2.0
367.0,2.0,Canoe,0,10,0.0,2.0
367.0,-33.0,Shlorp,1,10,9.09,2.0
367.0,New,sfy | Fizz,1,1,50.0,2.0
406.0,-37.0,ZouL,0,4,0.0,1.0
406.0,New,Alpaca,0,9,0.0,1.0
406.0,-37.0,DJAN,0,1,0.0,1.0
406.0,-37.0,Koe | Nike,0,4,0.0,1.0
406.0,New,Zellpree,0,1,0.0,1.0
406.0,New,Big Pivot,0,18,0.0,1.0
406.0,-37.0,Barry Allen,0,1,0.0,1.0
406.0,-37.0,Dorian uwu,0,3,0.0,1.0
406.0,-37.0,nmble-mann,0,3,0.0,1.0
406.0,-37.0,Penguin,0,2,0.0,1.0
406.0,-37.0,yBaS | MaxJacks,0,1,0.0,1.0
406.0,New,Jbun,0,16,0.0,1.0
406.0,-37.0,me,0,2,0.0,1.0
406.0,-37.0,Mobley,0,8,0.0,1.0
406.0,New,ilovedenmark69,0,2,0.0,1.0
406.0,-37.0,2GATS,0,5,0.0,1.0
406.0,-37.0,KOA | youngbool,0,2,0.0,1.0
406.0,-37.0,GThree,0,2,0.0,1.0
406.0,New,Sammy,0,4,0.0,1.0
406.0,New,keeg,0,2,0.0,1.0
406.0,-37.0,$W@6 | rocketf20,0,8,0.0,1.0
406.0,-37.0,Jquinnsweg,0,1,0.0,1.0
406.0,-37.0,Lee,0,4,0.0,1.0
406.0,-37.0,boip,0,2,0.0,1.0
406.0,-37.0,nunoodle,0,8,0.0,1.0
406.0,-37.0,djweav2k,0,1,0.0,1.0
406.0,-37.0,Honey Nut Cheerios,0,3,0.0,1.0
406.0,-37.0,Howdy,0,5,0.0,1.0
406.0,-37.0,Cuk | Veths,0,2,0.0,1.0
406.0,-37.0,Kettering,0,6,0.0,1.0
406.0,-37.0,BrophyT,0,2,0.0,1.0
406.0,-37.0,Arthao,0,12,0.0,1.0
406.0,-37.0,Anzeray,0,2,0.0,1.0
406.0,-37.0,Ashley,0,4,0.0,1.0
406.0,-37.0,Supreme.Noobs | Edicus,0,3,0.0,1.0
406.0,-37.0,Venus,0,4,0.0,1.0
406.0,-37.0,DERT | Petra,0,8,0.0,1.0
406.0,New,Arkdael,0,5,0.0,1.0
406.0,-37.0,PRD | JMi,0,1,0.0,1.0
406.0,-37.0,EagleOne,0,1,0.0,1.0
406.0,-37.0,Jeem,0,2,0.0,1.0
406.0,-37.0,Nips,0,5,0.0,1.0
406.0,-37.0,SereneDoge#4725,0,8,0.0,1.0
406.0,-37.0,SU | wild flower,0,3,0.0,1.0
406.0,-37.0,Teva,0,4,0.0,1.0
406.0,-37.0,PotusTheGoatus,0,6,0.0,1.0
406.0,-37.0,Trash,0,1,0.0,1.0
406.0,New,Clay,0,2,0.0,1.0
406.0,-37.0,GSG,0,4,0.0,1.0
406.0,-37.0,vel,0,13,0.0,1.0
406.0,-37.0,UNCO | Neur0n,0,3,0.0,1.0
406.0,-37.0,NAIR | Pablo,0,5,0.0,1.0
