Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
490.0,-21.0,MacTheStampede,1,9,10.0,2.0
490.0,-21.0,Lama,1,1,50.0,2.0
490.0,-21.0,monted,1,1,50.0,2.0
490.0,-21.0,JustRhett,0,6,0.0,2.0
490.0,-21.0,TSBO | HateSauce,1,3,25.0,2.0
490.0,New,kite,1,6,14.29,2.0
490.0,-21.0,MK | RedSoul,1,2,33.33,2.0
490.0,33.0,vel,0,21,0.0,2.0
490.0,-21.0,Wumbo,1,1,50.0,2.0
490.0,-21.0,jatpuan,1,2,33.33,2.0
490.0,-21.0,Ariz,1,7,12.5,2.0
490.0,-21.0,flthd | flatline,1,2,33.33,2.0
490.0,-21.0,CrazyColtCory,1,9,10.0,2.0
490.0,-21.0,2Pro4Pro | Toastrmann,1,7,12.5,2.0
490.0,-21.0,boys,0,15,0.0,2.0
490.0,-21.0,Maljo,1,7,12.5,2.0
490.0,-21.0,AWaveDash,0,10,0.0,2.0
490.0,-21.0,MatouFans,0,8,0.0,2.0
490.0,-21.0,ali_,1,8,11.11,2.0
490.0,-21.0,Dash,1,0,100.0,2.0
490.0,-21.0,Pi#374,1,2,33.33,2.0
490.0,-21.0,Malcolm X,1,8,11.11,2.0
490.0,-21.0,Melee Stats | Pikachu942,1,6,14.29,2.0
490.0,-21.0,Canoe,0,10,0.0,2.0
490.0,-21.0,Heatedchaos,1,1,50.0,2.0
490.0,-21.0,Arctic,0,26,0.0,2.0
490.0,-21.0,Shlorp,1,10,9.09,2.0
490.0,New,RetroSHFFL | Lex,1,10,9.09,2.0
490.0,-21.0,magnumgunn3r,1,1,50.0,2.0
490.0,-21.0,sfy | Fizz,1,1,50.0,2.0
490.0,-21.0,CyAn,1,2,33.33,2.0
490.0,-21.0,UNCO | Neur0n,0,4,0.0,2.0
490.0,-21.0,Dead C,1,4,20.0,2.0
490.0,-21.0,ruco,1,8,11.11,2.0
490.0,-21.0,aL0w,1,2,33.33,2.0
490.0,-21.0,SFOP,1,0,100.0,2.0
490.0,-21.0,Guhbs,1,4,20.0,2.0
490.0,-21.0,H20,1,6,14.29,2.0
546.0,-23.0,Barry Allen,0,1,0.0,1.0
546.0,-23.0,Reapr,0,8,0.0,1.0
546.0,-23.0,Lee,0,4,0.0,1.0
546.0,-23.0,Howdy,0,5,0.0,1.0
546.0,-23.0,Dorian uwu,0,3,0.0,1.0
546.0,-23.0,Mobley,0,8,0.0,1.0
546.0,-23.0,Paokir,0,5,0.0,1.0
546.0,-23.0,nmble-mann,0,3,0.0,1.0
546.0,-23.0,zaubermaus,0,1,0.0,1.0
546.0,-23.0,SS | Julio,0,1,0.0,1.0
546.0,-23.0,Mithrandir,0,3,0.0,1.0
546.0,-23.0,ZouL,0,4,0.0,1.0
546.0,-23.0,Shy Shai,0,1,0.0,1.0
546.0,-23.0,me,0,2,0.0,1.0
546.0,-23.0,Jbun,0,16,0.0,1.0
546.0,-23.0,2GATS,0,5,0.0,1.0
546.0,New,Spi,0,5,0.0,1.0
546.0,-23.0,Clay,0,2,0.0,1.0
546.0,-23.0,GSG,0,4,0.0,1.0
546.0,-23.0,Cuk | Veths,0,2,0.0,1.0
546.0,-23.0,Sammy,0,4,0.0,1.0
546.0,-23.0,SU | wild flower,0,3,0.0,1.0
546.0,-23.0,Teva,0,4,0.0,1.0
546.0,-23.0,djweav2k,0,1,0.0,1.0
546.0,-23.0,JustnThundrLigr,0,8,0.0,1.0
546.0,-23.0,Kettering,0,6,0.0,1.0
546.0,-23.0,BrophyT,0,2,0.0,1.0
546.0,-23.0,tustin,0,20,0.0,1.0
546.0,-23.0,PierreLuk,0,7,0.0,1.0
546.0,-23.0,Honey Nut Cheerios,0,3,0.0,1.0
546.0,-23.0,keeg,0,2,0.0,1.0
546.0,-23.0,butterfli,0,4,0.0,1.0
546.0,-23.0,Arkdael,0,5,0.0,1.0
546.0,-23.0,EagleOne,0,1,0.0,1.0
546.0,-23.0,nunoodle,0,8,0.0,1.0
546.0,-23.0,Anzeray,0,2,0.0,1.0
546.0,-23.0,Udon,0,10,0.0,1.0
546.0,-23.0,Arthao,0,12,0.0,1.0
546.0,-23.0,Supreme.Noobs | Edicus,0,3,0.0,1.0
546.0,-23.0,Clint Stevens | StepDaddy,0,1,0.0,1.0
546.0,-23.0,greenbrown,0,3,0.0,1.0
546.0,-23.0,Koe | Nike,0,4,0.0,1.0
546.0,-23.0,Alpaca,0,9,0.0,1.0
546.0,-23.0,Penguin,0,2,0.0,1.0
546.0,-23.0,PotusTheGoatus,0,6,0.0,1.0
546.0,-23.0,NAIR | Pablo,0,5,0.0,1.0
546.0,-23.0,ilovedenmark69,0,2,0.0,1.0
546.0,-23.0,SereneDoge#4725,0,8,0.0,1.0
546.0,New,Globe,0,4,0.0,1.0
546.0,-23.0,Nips,0,5,0.0,1.0
546.0,-23.0,Fruitility,0,12,0.0,1.0
546.0,-23.0,Jeem,0,2,0.0,1.0
546.0,-23.0,KOA | youngbool,0,2,0.0,1.0
546.0,-23.0,Trash,0,1,0.0,1.0
546.0,-23.0,PRD | JMi,0,1,0.0,1.0
546.0,-23.0,Pocodudeface,0,4,0.0,1.0
546.0,-23.0,Genjutsu,0,3,0.0,1.0
546.0,-23.0,GThree,0,2,0.0,1.0
