Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
70,New,Redcoat,6,5,54.55,11
74,-27,Aura,4,1,80,10
74,New,Electroman,5,1,83.33,10
74,-29,yingling,5,2,71.43,10
74,New,Nard Dawg,5,3,62.5,10
74,New,Kerblamu,5,3,62.5,10
74,-29,Chem,5,3,62.5,10
74,New,Fern,9,10,47.37,10
74,New,Otto_Zone,5,4,55.56,10
82,-35,Nebulous | Jib,4,2,66.67,9
82,-35,PW | Vincessant,4,1,80,9
82,-4,charmell0,7,21,25,9
82,-35,Ghost Rider,4,3,57.14,9
82,-35,Chompy,4,1,80,9
82,-35,Tanooki,4,1,80,9
82,New,Ellis,4,3,57.14,9
89,-36,SadSack,7,16,30.43,8
89,-22,FreeHops,6,6,50,8
89,New,DiMaria,3,1,75,8
89,New,mikey,3,0,100,8
89,New,Soltrain,3,1,75,8
89,-30,Triple Cake Dance,6,9,40,8
95,-41,Forrest,2,1,66.67,7
95,-41,GUG | K�rv,2,1,66.67,7
95,-41,GAS,2,1,66.67,7
95,New,STLTS,6,11,35.29,7
99,New,Maelstrom,5,6,45.45,6
99,New,RULES | Strazz,5,6,45.45,6
99,-40,BKB! | stocmoney,4,7,36.36,6
99,New,Holy | key,5,6,45.45,6
99,-12,aujory,4,8,33.33,6
99,-42,LewdCelebs4Free,5,6,45.45,6
99,New,EWA | Gorgonzola,5,11,31.25,6
106,-47,RedX,4,5,44.44,5
106,-47,Marvelboy,4,8,33.33,5
106,-47,Axis,4,5,44.44,5
106,New,SeshLord Ozai,4,16,20,5
106,-47,BeanBurrito-San,4,16,20,5
106,New,ight,4,9,30.77,5
106,New,OtES,4,6,40,5
106,New,Zhāoshù,4,6,40,5
106,-47,Pi2z,4,5,44.44,5
115,New,CowCowCowCowCow,3,5,37.5,4
115,-48,Bobakanoosh,3,9,25,4
115,-48,Phantom Airline,3,5,37.5,4
115,-48,Kelpo,3,4,42.86,4
115,New,Lamb's Ear,3,5,37.5,4
115,-48,TourGuide,3,6,33.33,4
115,New,kippu,3,5,37.5,4
115,-48,Kandayo,3,6,33.33,4
115,New,KaiKwonDo,3,5,37.5,4
115,New,Analog,3,6,33.33,4
115,New,LFG | Fist Mexico,3,6,33.33,4
115,-48,Deeb,3,7,30,4
115,New,BuenasRetas | Cobs,3,5,37.5,4
115,New,JLo,3,5,37.5,4
115,-17,NattyIce,2,14,12.5,4
115,-48,91,3,3,50,4
131,-53,Wassabi,2,2,50,3
131,New,CVSmashMods | Ripn,2,7,22.22,3
131,New,Mova,2,3,40,3
131,-53,JoffDuchar,2,6,25,3
131,New,diddylonglegs,2,6,25,3
131,New,Flow | Stark,2,3,40,3
131,New,rice,2,6,25,3
131,-44,gsm | Pound,1,5,16.67,3
131,-53,2rk | Turok,2,3,40,3
131,-53,Keykey,2,3,40,3
131,-53,RitzyCheese,2,9,18.18,3
131,New,21! | Ronan,2,2,50,3
131,New,kaiyon,2,8,20,3
131,-53,FM | Cilan,2,3,40,3
131,-44,SUPERUNKNOWN,1,7,12.5,3
131,-53,YoungHanSolo,2,3,40,3
147,New,BK_Rib,1,13,7.14,2
147,-60,ali_,1,8,11.11,2
147,New,CrazyColtCory,1,9,10,2
147,New,Captain G,1,1,50,2
147,New,Rama,1,6,14.29,2
147,-60,Jet,1,1,50,2
147,New,TurboThot,1,3,25,2
147,New,Ariz,1,7,12.5,2
147,-60,Melee Stats | Pikachu942,1,6,14.29,2
147,New,ledgefiend,1,2,33.33,2
147,-49,AWaveDash,0,10,0,2
147,-60,Wumbo,1,1,50,2
147,-60,flthd | flatline,1,2,33.33,2
147,New,WFL | ABC,1,2,33.33,2
147,-60,shoelegend88,1,4,20,2
147,New,AHHHHH | Climbers Alice,1,0,100,2
147,-60,Blitzkrieg,1,4,20,2
147,New,Heatedchaos,1,1,50,2
147,-60,ash6,1,5,16.67,2
147,New,Dash,1,0,100,2
167,-69,Power Kevin,0,1,0,1
167,-69,SIMP | Vagab0nd,0,2,0,1
167,-69,Ratt,0,3,0,1
167,-69,HaxMoneyHulkHogan,0,3,0,1
167,-69,Trash,0,1,0,1
167,New,Lee,0,4,0,1
167,-69,markrevival,0,3,0,1
167,-69,Fire,0,8,0,1
167,New,nmble-mann,0,3,0,1
167,-69,yBaS | MaxJacks,0,1,0,1
167,New,Nips,0,5,0,1
167,-69,Hell'sLabyrinth,0,4,0,1
167,New,probably high,0,1,0,1
167,-69,PurpleZ,0,1,0,1
167,-69,Anzeray,0,2,0,1
167,New,PRD | JMi,0,1,0,1
167,-69,Dolfo,0,4,0,1
167,New,SU | wild flower,0,3,0,1
167,New,GSG,0,4,0,1
167,New,Mp drago,0,10,0,1
167,-69,Penguin,0,2,0,1
167,-69,Special K,0,8,0,1
167,New,Arctic,0,25,0,1
167,-69,KOA | youngbool,0,2,0,1
167,New,EagleOne,0,1,0,1
167,-69,nunoodle,0,8,0,1
167,-69,Jeem,0,2,0,1
167,New,Kettering,0,6,0,1
