Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
66.0,2.0,RedX,49,47,51.04,71.0
66.0,New,Aura,11,4,73.33,71.0
70.0,-10.0,Chummi,25,14,64.1,70.0
71.0,-10.0,ePG | Chevy,12,6,66.67,67.0
72.0,-9.0,GHQ | Zamu,10,5,66.67,65.0
73.0,-9.0,SDJ,9,3,75.0,64.0
73.0,-2.0,Nard Dawg,19,11,63.33,64.0
75.0,9.0,Phantom Airline,33,19,63.46,63.0
75.0,-10.0,Bonn Esports | Question,33,21,61.11,63.0
75.0,-10.0,The Leaf,8,2,80.0,63.0
78.0,-11.0,snacklepackle,34,36,48.57,60.0
79.0,-9.0,Trail,21,11,65.62,56.0
80.0,-9.0,MT,15,6,71.43,55.0
80.0,-9.0,TG NBR | Panos,15,10,60.0,55.0
82.0,-8.0,GST | Ryobeat,14,4,77.78,54.0
82.0,New,CW | Skittles,14,5,73.68,54.0
84.0,-9.0,OAK | Spacepigeon,17,10,62.96,52.0
85.0,15.0,Elk G | Ivayne,31,18,63.27,51.0
86.0,New,Quaff,10,2,83.33,50.0
86.0,-10.0,Trock,15,9,62.5,50.0
88.0,-11.0,TPN,14,10,58.33,49.0
88.0,-11.0,Higgins,14,7,66.67,49.0
90.0,-11.0,Chem,13,10,56.52,48.0
91.0,-11.0,Captain G,12,10,54.55,47.0
91.0,-11.0,soccermom69,12,5,70.59,47.0
93.0,-11.0,OtES,34,45,43.04,46.0
94.0,-11.0,Vish,10,6,62.5,45.0
94.0,80.0,Joey Donuts,20,14,58.82,45.0
96.0,-12.0,Maher,9,3,75.0,44.0
96.0,-,QoT | Cruelscotty,33,34,49.25,44.0
96.0,-12.0,oh,9,5,64.29,44.0
99.0,-12.0,DarkGenex,26,18,59.09,41.0
100.0,-12.0,USF | Quadae,10,9,52.63,40.0
100.0,-12.0,:3 | fenceturtle,10,6,62.5,40.0
102.0,-12.0,CardsNG,13,9,59.09,38.0
102.0,-12.0,NoFuxGiven,13,6,68.42,38.0
102.0,-12.0,Maruf,13,7,65.0,38.0
105.0,-12.0,ScrubUp,22,18,55.0,37.0
106.0,4.0,Strazz,22,34,39.29,36.0
106.0,New,GUILD | ghettowarmachine420,11,5,68.75,36.0
106.0,51.0,donk,21,16,56.76,36.0
109.0,-15.0,LanTurN,24,29,45.28,35.0
109.0,14.0,Sparky,20,19,51.28,35.0
109.0,-15.0,STP,31,44,41.33,35.0
112.0,-16.0,RCS | Savestate,14,13,51.85,34.0
112.0,56.0,Crow,19,16,54.29,34.0
112.0,-16.0,TNC | n3zModGod,9,4,69.23,34.0
112.0,-16.0,Panda,9,2,81.82,34.0
112.0,6.0,ericiscool.net,15,24,38.46,34.0
112.0,20.0,MikeDrop,23,32,41.82,34.0
118.0,79.0,Neck,17,13,56.67,32.0
118.0,-17.0,Pawn,23,82,21.9,32.0
118.0,-17.0,Light,12,6,66.67,32.0
121.0,-18.0,Help,24,26,48.0,31.0
121.0,-18.0,GEM | CrossFitJesus,11,5,68.75,31.0
123.0,-17.0,Mahik,9,6,60.0,29.0
123.0,-17.0,HWY | ybot,9,6,60.0,29.0
123.0,-17.0,Thad <3,20,19,51.28,29.0
123.0,-17.0,Gaz,14,9,60.87,29.0
127.0,-17.0,306 | Polo,8,3,72.73,28.0
127.0,-17.0,ABG | salami,8,5,61.54,28.0
127.0,-17.0,Rive,22,26,45.83,28.0
127.0,-17.0,MIOM | Toph,8,5,61.54,28.0
127.0,-17.0,Travy,22,29,43.14,28.0
127.0,5.0,Divine Senator Kelly,13,8,61.9,28.0
127.0,-17.0,billybopeep,8,6,57.14,28.0
127.0,-17.0,Arctic,18,16,52.94,28.0
135.0,-17.0,Musashi,12,9,57.14,27.0
135.0,33.0,Douglas.J.Gov,21,23,47.73,27.0
135.0,20.0,Miranda,15,23,39.47,27.0
138.0,-18.0,Porkaye,6,4,60.0,26.0
138.0,New,Zeeker,11,2,84.62,26.0
138.0,-18.0,CG | Firebolt,16,13,55.17,26.0
138.0,-18.0,Alex18+,19,28,40.43,26.0
138.0,2.0,LFTG | Logos,11,2,84.62,26.0
143.0,-11.0,jtetter,20,58,25.64,25.0
143.0,-16.0,Soltrain,13,12,52.0,25.0
145.0,-22.0,Kaptinkillem,14,11,56.0,24.0
145.0,-22.0,KaiKwonDo,17,21,44.74,24.0
145.0,New,Good1ife,14,9,60.87,24.0
145.0,-,YBBT | leroydankins,16,24,40.0,24.0
145.0,-22.0,hestoned,14,13,51.85,24.0
150.0,-11.0,ushi,14,22,38.89,23.0
150.0,74.0,YoungHanSolo,13,8,61.9,23.0
150.0,New,Willy P,13,7,65.0,23.0
153.0,New,Krizski,12,11,52.17,22.0
153.0,-26.0,WW | Lemonjuices,12,7,63.16,22.0
153.0,-26.0,PQ2 | CPU0,12,9,57.14,22.0
153.0,-26.0,Elysian,12,8,60.0,22.0
153.0,-26.0,Boy,12,8,60.0,22.0
153.0,New,SF | Herrán,12,6,66.67,22.0
153.0,New,Dream,12,4,75.0,22.0
160.0,83.0,deluxe,15,20,42.86,21.0
160.0,14.0,BEBO,16,76,17.39,21.0
160.0,-28.0,shoelegend88,15,12,55.56,21.0
160.0,-28.0,ycz6,11,4,73.33,21.0
160.0,-28.0,Chewy,14,21,40.0,21.0
160.0,-28.0,darkwizard123,11,7,61.11,21.0
160.0,New,RULE#492 | Tristan's Rule,11,3,78.57,21.0
167.0,-18.0,dirtyDev,13,20,39.39,20.0
167.0,New,Oaty,10,6,62.5,20.0
169.0,55.0,Uncle Pete,9,11,45.0,19.0
169.0,-29.0,ROFL,14,11,56.0,19.0
169.0,-29.0,markrevival,13,40,24.53,19.0
169.0,-29.0,Jolf,17,26,39.53,19.0
169.0,-29.0,John,13,10,56.52,19.0
169.0,-1.0,Yamasaki,15,20,42.86,19.0
175.0,New,QTT | Marco,8,4,66.67,18.0
175.0,New,Egg$,8,4,66.67,18.0
175.0,-30.0,SonOfJ,8,8,50.0,18.0
175.0,New,Tap Jump,13,11,54.17,18.0
175.0,New,Stiv,8,3,72.73,18.0
175.0,-30.0,8-bit | dansdaman,8,4,66.67,18.0
175.0,-30.0,LewdCelebs4Free,16,30,34.78,18.0
182.0,-33.0,Jorge,12,12,50.0,17.0
182.0,-33.0,Hunybear,12,9,57.14,17.0
182.0,15.0,Denzill,11,10,52.38,17.0
182.0,74.0,Melo,11,9,55.0,17.0
182.0,-33.0,Jakespeare,11,24,31.43,17.0
182.0,-33.0,CLEM#112 | Clem,12,9,57.14,17.0
182.0,-33.0,SudoJoe,15,22,40.54,17.0
189.0,-34.0,noChill,11,8,57.89,16.0
189.0,New,htwa,6,0,100.0,16.0
189.0,67.0,jams,10,22,31.25,16.0
189.0,New,CREW | G,11,11,50.0,16.0
193.0,-36.0,Sodabro,5,1,83.33,15.0
193.0,-36.0,SLO | GrizzlyBair,9,8,52.94,15.0
193.0,13.0,TBS | Nero,9,10,47.37,15.0
193.0,-36.0,Den,9,12,42.86,15.0
193.0,New,Juuuuurien,10,11,47.62,15.0
193.0,-36.0,Dandy,10,11,47.62,15.0
193.0,-36.0,thesiscat,10,6,62.5,15.0
193.0,-36.0,Milo,10,10,50.0,15.0
193.0,New,Daz,10,8,55.56,15.0
193.0,-36.0,Chubbz,10,10,50.0,15.0
193.0,-36.0,Nyte,10,8,55.56,15.0
193.0,-36.0,2Framez,9,7,56.25,15.0
193.0,-36.0,BLM | Rats!,10,13,43.48,15.0
206.0,-38.0,Flow | Stark,9,7,56.25,14.0
206.0,64.0,Fitz,12,19,38.71,14.0
206.0,New,not NJ wally | wally,9,6,60.0,14.0
206.0,New,imrainh2o,9,8,52.94,14.0
206.0,-38.0,DHB | IggyNieves,9,7,56.25,14.0
206.0,-38.0,MordecaiPielord,13,14,48.15,14.0
206.0,New,Jazzy,9,10,47.37,14.0
213.0,-39.0,UPTILT | Nishi,8,5,61.54,13.0
213.0,-39.0,JustJoshin,11,13,45.83,13.0
213.0,-39.0,Talen,7,6,53.85,13.0
213.0,-39.0,IceCreamOG,8,6,57.14,13.0
213.0,New,BKB! | stocmoney,8,7,53.33,13.0
213.0,-39.0,Silkylaroux,11,22,33.33,13.0
213.0,-39.0,Gaz333,8,4,66.67,13.0
213.0,-39.0,pointykitty,9,48,15.79,13.0
213.0,-39.0,bliutwo,8,7,53.33,13.0
213.0,New,Hexjo,8,7,53.33,13.0
213.0,-39.0,hHerb,11,21,34.38,13.0
213.0,-39.0,Enrique Iglesias,8,6,57.14,13.0
225.0,-39.0,Zeph,7,5,58.33,12.0
225.0,-39.0,CSR | Tezlik,7,9,43.75,12.0
225.0,-39.0,ParkedInTraffic | Commas,7,5,58.33,12.0
225.0,New,Flounder,7,5,58.33,12.0
225.0,74.0,N8V,6,11,35.29,12.0
225.0,-39.0,Jangu,7,10,41.18,12.0
225.0,-39.0,codeman,7,4,63.64,12.0
225.0,-39.0,Zave,7,11,38.89,12.0
225.0,-39.0,W8ASec,7,7,50.0,12.0
225.0,-19.0,WOMB#619 | Wombat,8,25,24.24,12.0
225.0,New,LL | Duky,7,4,63.64,12.0
225.0,-39.0,BABA | shama,7,5,58.33,12.0
225.0,-39.0,Rome0,10,23,30.3,12.0
225.0,-39.0,Shy,7,4,63.64,12.0
225.0,New,doby,7,5,58.33,12.0
225.0,-39.0,Phorox,7,5,58.33,12.0
241.0,New,D3WDify,6,6,50.0,11.0
241.0,New,SoS | Cor,6,6,50.0,11.0
241.0,New,H19 | chaka,6,4,60.0,11.0
241.0,New,ItsDad,10,14,41.67,11.0
241.0,-44.0,Mounir,6,6,50.0,11.0
241.0,New,Elk_G | Karm,6,2,75.0,11.0
241.0,New,TCM | MrG,6,4,60.0,11.0
241.0,New,Verdo,6,4,60.0,11.0
241.0,-44.0,Big Pivot,7,66,9.59,11.0
241.0,-44.0,Tammerath,5,10,33.33,11.0
241.0,-44.0,scrubjr,10,11,47.62,11.0
241.0,15.0,100 Days Of Solitude,9,10,47.37,11.0
241.0,-44.0,Saatvik,6,6,50.0,11.0
241.0,-44.0,CB,6,5,54.55,11.0
241.0,New,DAL | Frog,6,5,54.55,11.0
241.0,-44.0,TheFormuoli,10,14,41.67,11.0
257.0,New,pimmwrecks,9,11,45.0,10.0
257.0,-51.0,Rozu,5,14,26.32,10.0
257.0,New,Jahan,5,4,55.56,10.0
257.0,New,PRIN$E,5,4,55.56,10.0
257.0,-51.0,mixx,5,2,71.43,10.0
257.0,-51.0,olé,5,1,83.33,10.0
257.0,-51.0,OXY | TheCrimsonBlur,5,4,55.56,10.0
257.0,New,ash6,5,3,62.5,10.0
257.0,New,LSK,5,3,62.5,10.0
257.0,-51.0,TurboThot,8,11,42.11,10.0
257.0,-51.0,Mono,5,2,71.43,10.0
257.0,-51.0,FISA | JoJo,5,2,71.43,10.0
257.0,-51.0,SSBM-T | LuigiKid,5,3,62.5,10.0
257.0,New,Gulu,5,5,50.0,10.0
271.0,New,Nanami,4,1,80.0,9.0
271.0,-55.0,kippu,6,18,25.0,9.0
271.0,New,Jeffthecheff,4,2,66.67,9.0
271.0,-55.0,adamaggy,8,8,50.0,9.0
271.0,New,Pilgrim,4,2,66.67,9.0
271.0,-55.0,Kettering,5,36,12.2,9.0
271.0,New,in10city,4,3,57.14,9.0
271.0,New,BubbleFuel,4,3,57.14,9.0
271.0,New,Jib,4,2,66.67,9.0
271.0,-55.0,K.H.D | Reign,5,24,17.24,9.0
271.0,-55.0,C H U M P I S,8,12,40.0,9.0
271.0,New,JLo,8,9,47.06,9.0
271.0,-55.0,Tourist,4,3,57.14,9.0
271.0,-55.0,Penguis,7,12,36.84,9.0
271.0,-55.0,Bobakanoosh,7,20,25.93,9.0
271.0,New,Kanye Rest,4,2,66.67,9.0
271.0,New,Aura,4,1,80.0,9.0
271.0,-36.0,Melos,6,20,23.08,9.0
289.0,-65.0,moscow mich,7,10,41.18,8.0
289.0,-65.0,Theftz,6,13,31.58,8.0
289.0,-65.0,420 | Yolk,3,3,50.0,8.0
289.0,New,yBaS | MaxJacks,7,10,41.18,8.0
289.0,-65.0,2five3 | Templar,3,1,75.0,8.0
289.0,-65.0,Luppi,6,16,27.27,8.0
289.0,New,Dash,3,1,75.0,8.0
289.0,New,EOKA | Christos,7,8,46.67,8.0
289.0,-65.0,Slump,7,12,36.84,8.0
289.0,-65.0,ManRay,3,2,60.0,8.0
289.0,New,keyboard gamer,3,2,60.0,8.0
289.0,-33.0,Maljo,5,27,15.62,8.0
289.0,New,Slemdog,7,10,41.18,8.0
289.0,-19.0,91,6,18,25.0,8.0
289.0,New,Austintacious,3,2,60.0,8.0
289.0,-65.0,bird | unlucky,7,14,33.33,8.0
289.0,-65.0,TC | BuyMyMixTape,7,10,41.18,8.0
289.0,-54.0,Spi,6,18,25.0,8.0
307.0,New,Otto_Zone,6,7,46.15,7.0
307.0,New,Fux McLoud,6,6,50.0,7.0
307.0,-72.0,Hamburglar,6,10,37.5,7.0
307.0,-72.0,Sporsinick,6,7,46.15,7.0
307.0,New,Aidanafoo,6,12,33.33,7.0
307.0,New,Canes | ATM,6,9,40.0,7.0
307.0,-72.0,BCM | veggies,6,11,35.29,7.0
307.0,New,Exia,6,7,46.15,7.0
307.0,-72.0,RedHousePainter,6,7,46.15,7.0
307.0,New,KL | Kid,6,7,46.15,7.0
307.0,-72.0,Fraud,6,11,35.29,7.0
307.0,New,SquirtlSquad,6,8,42.86,7.0
307.0,-72.0,TT | Dair,5,13,27.78,7.0
320.0,-77.0,HorseGirl420,4,22,15.38,6.0
320.0,New,Ders,5,7,41.67,6.0
320.0,-77.0,UARK | VentusWK,5,15,25.0,6.0
320.0,-77.0,dabt,5,12,29.41,6.0
320.0,-77.0,Stone,5,5,50.0,6.0
320.0,-77.0,Watermelons,5,10,33.33,6.0
320.0,New,probably high,5,8,38.46,6.0
320.0,-77.0,Troy,5,18,21.74,6.0
320.0,-77.0,eh | sickø,5,6,45.45,6.0
320.0,-77.0,CAPTwheatroll,5,20,20.0,6.0
320.0,New,Mac,5,9,35.71,6.0
320.0,-77.0,Rigo Bigo,5,11,31.25,6.0
320.0,-77.0,MP3,5,8,38.46,6.0
320.0,-77.0,Acuna,5,14,26.32,6.0
320.0,-21.0,Hellraid,3,43,6.52,6.0
320.0,-50.0,Special K,3,22,12.0,6.0
320.0,-77.0,Drewski,5,9,35.71,6.0
337.0,-81.0,sucordie,4,10,28.57,5.0
337.0,New,Loki,4,5,44.44,5.0
337.0,-81.0,Eastwood,4,6,40.0,5.0
337.0,New,Farko,4,4,50.0,5.0
337.0,New,Aleksander,4,5,44.44,5.0
337.0,-38.0,pinecone22,3,3,50.0,5.0
337.0,-81.0,radvillainy,3,17,15.0,5.0
337.0,-81.0,Badboi,3,3,50.0,5.0
337.0,New,mia,4,5,44.44,5.0
337.0,-81.0,Homeslice,4,9,30.77,5.0
337.0,New,Corkey,4,11,26.67,5.0
337.0,New,ArStar,4,6,40.0,5.0
337.0,-81.0,snek,2,30,6.25,5.0
337.0,New,AHHHHH | Alice,4,7,36.36,5.0
337.0,-67.0,CID,3,34,8.11,5.0
337.0,-81.0,Vitro,4,6,40.0,5.0
337.0,-81.0,JB,4,9,30.77,5.0
337.0,New,DMT,4,6,40.0,5.0
337.0,-81.0,Galen The Wise,4,6,40.0,5.0
337.0,-81.0,DiscipleOfBorp,4,11,26.67,5.0
337.0,New,Yosemite Dabbs,4,8,33.33,5.0
337.0,New,RPG,4,5,44.44,5.0
359.0,New,Justyn,3,5,37.5,4.0
359.0,-89.0,ASAPferq,2,20,9.09,4.0
359.0,-89.0,melatonin,2,10,16.67,4.0
359.0,-89.0,saacdaddy,3,7,30.0,4.0
359.0,New,Floods,3,10,23.08,4.0
359.0,New,Elk G | Digimon,3,5,37.5,4.0
359.0,-89.0,punished | gelp,3,5,37.5,4.0
359.0,-89.0,GS | TreyTheTrashman,3,4,42.86,4.0
359.0,-89.0,rickey_kc,3,3,50.0,4.0
359.0,New,DarkSamYT,3,16,15.79,4.0
359.0,-89.0,Lust,3,10,23.08,4.0
359.0,New,DRC,3,7,30.0,4.0
359.0,New,CUCK | BreahdToDaBeuhrds,3,4,42.86,4.0
359.0,New,K.YUNG,3,6,33.33,4.0
359.0,New,Asuka,3,9,25.0,4.0
359.0,-89.0,SlickSiwik,2,8,20.0,4.0
359.0,-89.0,Port!!!,3,6,33.33,4.0
359.0,New,EWA | ERGonomics,3,5,37.5,4.0
359.0,-89.0,SRN | Soulrifle211,3,6,33.33,4.0
359.0,-89.0,gbio,3,15,16.67,4.0
359.0,-89.0,Blanks,3,5,37.5,4.0
359.0,-89.0,lavalamp,3,13,18.75,4.0
359.0,New,magnumgunn3r,3,3,50.0,4.0
359.0,-89.0,Nico,3,8,27.27,4.0
359.0,-89.0,CVSmashMods | Ripn,3,3,50.0,4.0
359.0,New,Sor,3,5,37.5,4.0
359.0,-89.0,Night,2,10,16.67,4.0
359.0,-89.0,Bug Juice | Snorlaxative,3,9,25.0,4.0
387.0,New,Mucho Man Randy Passion,2,4,33.33,3.0
387.0,-96.0,ImYourDade,2,11,15.38,3.0
387.0,-96.0,RB | V$,2,5,28.57,3.0
387.0,New,Noodle,2,7,22.22,3.0
387.0,-96.0,Doctor Dank,2,13,13.33,3.0
387.0,New,WeedWizard,2,2,50.0,3.0
387.0,-96.0,Frozone,2,4,33.33,3.0
387.0,New,eee,2,15,11.76,3.0
387.0,New,UCI | Kavi,2,6,25.0,3.0
387.0,New,Caveman3732,2,6,25.0,3.0
387.0,-96.0,ZUTH | Zuthane,2,2,50.0,3.0
387.0,-96.0,glum oinkin',2,4,33.33,3.0
387.0,New,rice,2,12,14.29,3.0
387.0,-96.0,PSai,2,3,40.0,3.0
387.0,-96.0,Ahung,1,3,25.0,3.0
387.0,New,CurvedFat,2,8,20.0,3.0
403.0,-104.0,Oz,1,10,9.09,2.0
403.0,-104.0,mello,1,23,4.17,2.0
403.0,New,lowqualityjpeg,1,1,50.0,2.0
403.0,New,Chidoe,1,2,33.33,2.0
403.0,-104.0,dust,1,11,8.33,2.0
403.0,-104.0,early,1,5,16.67,2.0
403.0,New,LilMitts,1,0,100.0,2.0
403.0,-104.0,LUNK#783 | dom,1,1,50.0,2.0
403.0,-104.0,bensw,1,5,16.67,2.0
403.0,-104.0,3OutChange,1,11,8.33,2.0
403.0,-104.0,Ringler,1,11,8.33,2.0
403.0,New,ramrod,1,3,25.0,2.0
403.0,New,Rooster,1,2,33.33,2.0
403.0,-104.0,Schweppes,1,9,10.0,2.0
403.0,New,aujory,1,6,14.29,2.0
403.0,-104.0,Blue Jay,1,2,33.33,2.0
403.0,New,SUPERUNKNOWN,1,11,8.33,2.0
403.0,-104.0,DCG | Spots,1,8,11.11,2.0
403.0,-104.0,foxmcchicken,1,9,10.0,2.0
403.0,New,Roulette Rider,1,3,25.0,2.0
403.0,New,Neenor,1,0,100.0,2.0
403.0,-104.0,JCobbs,1,6,14.29,2.0
403.0,New,Whoratio,1,6,14.29,2.0
403.0,New,ZouL,1,6,14.29,2.0
403.0,-104.0,Captain Koala,1,11,8.33,2.0
403.0,-104.0,volt.,0,12,0.0,2.0
403.0,New,Lionbooster,1,7,12.5,2.0
403.0,-104.0,Xad,1,4,20.0,2.0
403.0,-104.0,ButterRoyaleTV,1,14,6.67,2.0
403.0,New,Nate,1,3,25.0,2.0
403.0,-104.0,ASH | Oig,1,6,14.29,2.0
403.0,New,josh,1,19,5.0,2.0
403.0,New,blazerboy,1,13,7.14,2.0
403.0,-104.0,peenlover,1,3,25.0,2.0
403.0,-104.0,BABA | Babo,1,12,7.69,2.0
403.0,-104.0,KLAWHAU5,1,10,9.09,2.0
403.0,-104.0,Fishpaste,1,8,11.11,2.0
440.0,-116.0,CarltonDanks,0,5,0.0,1.0
440.0,-116.0,Abhi,0,15,0.0,1.0
440.0,-116.0,Raffshot,0,6,0.0,1.0
440.0,-116.0,flowjam,0,3,0.0,1.0
440.0,-116.0,Sax,0,4,0.0,1.0
440.0,New,squillf,0,1,0.0,1.0
440.0,New,SeekerIX,0,1,0.0,1.0
440.0,-116.0,$W@6 | rocketf20,0,10,0.0,1.0
440.0,New,PeS | Puppy,0,1,0.0,1.0
440.0,New,Cyan Can,0,1,0.0,1.0
440.0,-116.0,Afron,0,4,0.0,1.0
440.0,-116.0,Rose,0,3,0.0,1.0
440.0,-116.0,Blu-J,0,2,0.0,1.0
440.0,-116.0,Just Jason,0,2,0.0,1.0
440.0,-116.0,LoneCubone,0,3,0.0,1.0
440.0,New,Cabbage Man,0,2,0.0,1.0
440.0,-116.0,Frost | JJK,0,4,0.0,1.0
440.0,-116.0,Daddy Icey,0,1,0.0,1.0
440.0,-116.0,Yuki08,0,6,0.0,1.0
440.0,-116.0,Funktrocious,0,5,0.0,1.0
440.0,-116.0,LVD | Super,0,12,0.0,1.0
440.0,-116.0,ledgefiend,0,2,0.0,1.0
440.0,-116.0,Snoos,0,6,0.0,1.0
440.0,New,HunterGee,0,5,0.0,1.0
440.0,New,Wrong Doug,0,2,0.0,1.0
440.0,New,DJAN,0,5,0.0,1.0
440.0,-116.0,Majora,0,14,0.0,1.0
440.0,-116.0,lemon,0,3,0.0,1.0
440.0,New,sameeyell,0,10,0.0,1.0
440.0,-116.0,PP | Droze,0,2,0.0,1.0
440.0,New,PajamaBoyPete,0,8,0.0,1.0
440.0,-116.0,ACAB | Mugen,0,11,0.0,1.0
440.0,-116.0,Sleeepy,0,13,0.0,1.0
440.0,-116.0,8167263631 | Notto,0,3,0.0,1.0
440.0,New,Hunt,0,2,0.0,1.0
440.0,-116.0,Snickerdoodle,0,15,0.0,1.0
440.0,-116.0,pem$,0,1,0.0,1.0
440.0,New,buttcakes29,0,1,0.0,1.0
440.0,-116.0,Tomz,0,1,0.0,1.0
