Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
75.0,44.0,ScrubUp,22,18,55.0,37.0
76.0,-8.0,Panda,9,2,81.82,34.0
76.0,-8.0,QoT | Cruelscotty,24,24,50.0,34.0
78.0,-8.0,Elk G | Ivayne,18,8,69.23,33.0
79.0,-8.0,Light,12,6,66.67,32.0
80.0,-8.0,GEM | CrossFitJesus,11,5,68.75,31.0
80.0,23.0,Help,24,26,48.0,31.0
82.0,12.0,STP,26,34,43.33,29.0
82.0,-,Pawn,22,69,24.18,29.0
82.0,21.0,Gaz,14,9,60.87,29.0
82.0,-9.0,HWY | ybot,9,6,60.0,29.0
82.0,-9.0,Crispy | Chango,9,3,75.0,29.0
82.0,New,Mahik,9,6,60.0,29.0
88.0,12.0,Rive,22,26,45.83,28.0
88.0,-13.0,billybopeep,8,6,57.14,28.0
88.0,-13.0,Travy,22,29,43.14,28.0
88.0,-13.0,306 | Polo,8,3,72.73,28.0
88.0,-13.0,ABG | salami,8,5,61.54,28.0
88.0,-13.0,Phantom Airline,13,4,76.47,28.0
88.0,-13.0,Arctic,18,16,52.94,28.0
88.0,-13.0,MIOM | Toph,8,5,61.54,28.0
96.0,-14.0,Musashi,12,9,57.14,27.0
97.0,-13.0,Alex18+,19,28,40.43,26.0
97.0,-13.0,CG | Firebolt,16,13,55.17,26.0
97.0,-13.0,Thad <3,18,17,51.43,26.0
100.0,-13.0,ericiscool.net,8,12,40.0,25.0
101.0,36.0,Kaptinkillem,14,11,56.0,24.0
101.0,-13.0,KaiKwonDo,17,21,44.74,24.0
103.0,-13.0,WW | Lemonjuices,12,7,63.16,22.0
103.0,New,Boy,12,8,60.0,22.0
103.0,New,PQ2 | CPU0,12,9,57.14,22.0
103.0,-13.0,Elysian,12,8,60.0,22.0
103.0,-13.0,Soltrain,11,10,52.38,22.0
103.0,53.0,OtES,16,22,42.11,22.0
103.0,-13.0,LanTurN,16,21,43.24,22.0
110.0,27.0,Divine Senator Kelly,11,8,57.89,21.0
110.0,-16.0,Chewy,14,21,40.0,21.0
110.0,-16.0,darkwizard123,11,7,61.11,21.0
110.0,-16.0,ycz6,11,4,73.33,21.0
114.0,-16.0,ROFL,14,11,56.0,19.0
114.0,-16.0,John,13,10,56.52,19.0
116.0,-6.0,YBBT | leroydankins,11,18,37.93,18.0
116.0,-16.0,8-bit | dansdaman,8,4,66.67,18.0
116.0,-16.0,SonOfJ,8,8,50.0,18.0
119.0,-16.0,Jakespeare,11,24,31.43,17.0
119.0,-16.0,CLEM#112 | Clem,12,9,57.14,17.0
119.0,-16.0,Hunybear,12,9,57.14,17.0
119.0,37.0,ushi,10,15,40.0,17.0
119.0,-16.0,Jorge,12,12,50.0,17.0
124.0,-15.0,noChill,11,8,57.89,16.0
124.0,New,shoelegend88,11,8,57.89,16.0
126.0,2.0,Den,9,12,42.86,15.0
126.0,-16.0,Chubbz,10,10,50.0,15.0
126.0,New,Nyte,10,8,55.56,15.0
126.0,-16.0,BLM | Rats!,10,13,43.48,15.0
126.0,-16.0,SLO | GrizzlyBair,9,8,52.94,15.0
126.0,-16.0,markrevival,11,28,28.21,15.0
126.0,New,Dandy,10,11,47.62,15.0
126.0,-16.0,thesiscat,10,6,62.5,15.0
126.0,-16.0,2Framez,9,7,56.25,15.0
126.0,-16.0,Solo.,10,9,52.63,15.0
126.0,-16.0,Milo,10,10,50.0,15.0
137.0,New,MordecaiPielord,13,14,48.15,14.0
137.0,-18.0,DHB | IggyNieves,9,7,56.25,14.0
137.0,-18.0,Dawson,9,8,52.94,14.0
137.0,-18.0,Douglas.J.Gov,13,16,44.83,14.0
141.0,New,Gaz333,8,4,66.67,13.0
141.0,-18.0,Talen,7,6,53.85,13.0
141.0,-18.0,pointykitty,9,48,15.79,13.0
141.0,-18.0,hHerb,11,21,34.38,13.0
141.0,New,Enrique Iglesias,8,6,57.14,13.0
141.0,-18.0,Silkylaroux,11,22,33.33,13.0
141.0,-18.0,JustJoshin,11,13,45.83,13.0
148.0,-20.0,Zave,7,11,38.89,12.0
148.0,-20.0,CSR | Tezlik,7,9,43.75,12.0
148.0,-20.0,W8ASec,7,7,50.0,12.0
148.0,-20.0,Zeph,7,5,58.33,12.0
148.0,-20.0,Phorox,7,5,58.33,12.0
148.0,48.0,jtetter,10,22,31.25,12.0
148.0,-20.0,Shy,7,4,63.64,12.0
148.0,New,ParkedInTraffic | Commas,7,5,58.33,12.0
148.0,-20.0,BABA | shama,7,5,58.33,12.0
148.0,-20.0,codeman,7,4,63.64,12.0
158.0,-21.0,CB,6,5,54.55,11.0
158.0,-21.0,Denzill,6,6,50.0,11.0
158.0,-21.0,Mounir,6,6,50.0,11.0
158.0,-21.0,TheFormuoli,10,14,41.67,11.0
158.0,New,Jolf,10,15,40.0,11.0
163.0,New,Tammerath,5,3,62.5,10.0
163.0,-19.0,Rozu,5,14,26.32,10.0
163.0,-19.0,OXY | TheCrimsonBlur,5,4,55.56,10.0
163.0,-19.0,olé,5,1,83.33,10.0
163.0,5.0,Yamasaki,8,12,40.0,10.0
163.0,-19.0,WOMB#619 | Wombat,7,20,25.93,10.0
163.0,New,CardsNG,5,3,62.5,10.0
163.0,-19.0,FISA | JoJo,5,2,71.43,10.0
163.0,New,Mono,5,2,71.43,10.0
163.0,-19.0,TurboThot,8,11,42.11,10.0
163.0,-19.0,Big Pivot,7,54,11.48,10.0
174.0,-23.0,Bobakanoosh,7,20,25.93,9.0
174.0,-23.0,Tourist,4,3,57.14,9.0
174.0,-23.0,kippu,6,18,25.0,9.0
174.0,-23.0,adamaggy,8,8,50.0,9.0
174.0,-23.0,Strazz,6,20,23.08,9.0
179.0,-23.0,TC | BuyMyMixTape,7,10,41.18,8.0
179.0,-23.0,Slump,7,12,36.84,8.0
179.0,-23.0,bird | unlucky,7,14,33.33,8.0
179.0,-23.0,420 | Yolk,3,3,50.0,8.0
179.0,-23.0,Theftz,6,13,31.58,8.0
179.0,-23.0,SDJ | SudoJoe,7,10,41.18,8.0
179.0,-23.0,YoungHanSolo,3,0,100.0,8.0
179.0,-23.0,moscow mich,7,10,41.18,8.0
179.0,New,LewdCelebs4Free,7,19,26.92,8.0
179.0,-23.0,Uncle Pete,3,6,33.33,8.0
179.0,-23.0,ManRay,3,2,60.0,8.0
190.0,-22.0,BCM | veggies,6,11,35.29,7.0
190.0,-22.0,TT | Dair,5,13,27.78,7.0
190.0,-22.0,Miranda,5,14,26.32,7.0
190.0,-11.0,Kettering,4,26,13.33,7.0
190.0,-22.0,dirtyDev,6,7,46.15,7.0
190.0,New,Spi,6,12,33.33,7.0
190.0,-22.0,Fraud,6,11,35.29,7.0
190.0,New,Rome0,6,15,28.57,7.0
190.0,-22.0,Sporsinick,6,7,46.15,7.0
190.0,-22.0,Penguis,6,8,42.86,7.0
190.0,-22.0,TNC | n3zModGod,2,0,100.0,7.0
190.0,-22.0,Melos,5,13,27.78,7.0
190.0,-22.0,Hamburglar,6,10,37.5,7.0
203.0,-24.0,eh | sickø,5,6,45.45,6.0
203.0,-24.0,HorseGirl420,4,22,15.38,6.0
203.0,-24.0,Drewski,5,9,35.71,6.0
203.0,-24.0,Watermelons,5,10,33.33,6.0
203.0,-24.0,UARK | VentusWK,5,15,25.0,6.0
203.0,New,dabt,5,12,29.41,6.0
203.0,-24.0,Troy,5,18,21.74,6.0
203.0,New,Acuna,5,14,26.32,6.0
203.0,-24.0,Rigo Bigo,5,11,31.25,6.0
203.0,New,CAPTwheatroll,5,20,20.0,6.0
203.0,-24.0,K.H.D | Reign,4,18,18.18,6.0
203.0,-24.0,Stone,5,5,50.0,6.0
215.0,-26.0,radvillainy,3,17,15.0,5.0
215.0,-26.0,Vitro,4,6,40.0,5.0
215.0,-26.0,jams,4,16,20.0,5.0
215.0,-19.0,snek,2,30,6.25,5.0
215.0,-26.0,100 Days Of Solitude,4,4,50.0,5.0
215.0,-26.0,sucordie,4,10,28.57,5.0
215.0,-26.0,DiscipleOfBorp,4,11,26.67,5.0
215.0,-26.0,Eastwood,4,6,40.0,5.0
223.0,-27.0,gbio,3,15,16.67,4.0
223.0,-27.0,Lust,3,10,23.08,4.0
223.0,-13.0,Night,2,10,16.67,4.0
223.0,-27.0,CID,3,17,15.0,4.0
223.0,-27.0,rickey_kc,3,3,50.0,4.0
223.0,-27.0,SRN | Soulrifle211,3,6,33.33,4.0
223.0,-27.0,Special K,2,15,11.76,4.0
223.0,-27.0,punished | gelp,3,5,37.5,4.0
223.0,-6.0,ASAPferq,2,20,9.09,4.0
223.0,-27.0,GS | TreyTheTrashman,3,4,42.86,4.0
223.0,New,Bug Juice | Snorlaxative,3,9,25.0,4.0
223.0,New,lavalamp,3,13,18.75,4.0
223.0,-27.0,Futz,3,8,27.27,4.0
223.0,-27.0,Nico,3,8,27.27,4.0
223.0,-27.0,CVSmashMods | Ripn,3,3,50.0,4.0
223.0,-27.0,saacdaddy,3,7,30.0,4.0
223.0,-6.0,BEBO,2,41,4.65,4.0
223.0,New,Blanks,3,5,37.5,4.0
241.0,-31.0,ZUTH | Zuthane,2,2,50.0,3.0
241.0,-31.0,Doctor Dank,2,13,13.33,3.0
241.0,New,ImYourDade,2,11,15.38,3.0
241.0,-31.0,Frozone,2,4,33.33,3.0
241.0,-31.0,RB | V$,2,5,28.57,3.0
241.0,-31.0,glum oinkin',2,4,33.33,3.0
241.0,-31.0,Ahung,1,3,25.0,3.0
248.0,-31.0,early,1,5,16.67,2.0
248.0,-31.0,BABA | Babo,1,12,7.69,2.0
248.0,-31.0,3OutChange,1,11,8.33,2.0
248.0,-31.0,Blue Jay,1,2,33.33,2.0
248.0,New,Xad,1,4,20.0,2.0
248.0,-31.0,Schweppes,1,9,10.0,2.0
248.0,-31.0,ButterRoyaleTV,1,14,6.67,2.0
248.0,-31.0,DCG | Spots,1,8,11.11,2.0
248.0,New,peenlover,1,3,25.0,2.0
248.0,-31.0,bensw,1,5,16.67,2.0
248.0,-31.0,LUNK#783 | dom,1,1,50.0,2.0
248.0,-31.0,N8V,1,8,11.11,2.0
248.0,New,melatonin,1,4,20.0,2.0
248.0,-31.0,Ringler,1,11,8.33,2.0
248.0,-31.0,Fishpaste,1,8,11.11,2.0
248.0,-31.0,JCobbs,1,6,14.29,2.0
248.0,-31.0,Luppi,1,7,12.5,2.0
248.0,New,foxmcchicken,1,9,10.0,2.0
248.0,-31.0,KLAWHAU5,1,10,9.09,2.0
267.0,-33.0,Abhi,0,15,0.0,1.0
267.0,-33.0,CarltonDanks,0,5,0.0,1.0
267.0,-33.0,Blu-J,0,2,0.0,1.0
267.0,-33.0,flowjam,0,3,0.0,1.0
267.0,-33.0,lemon,0,3,0.0,1.0
267.0,-33.0,Frost | JJK,0,4,0.0,1.0
267.0,-33.0,Raffshot,0,6,0.0,1.0
267.0,-33.0,$W@6 | rocketf20,0,10,0.0,1.0
267.0,-33.0,Sax,0,4,0.0,1.0
267.0,-33.0,Badboi,0,1,0.0,1.0
267.0,-33.0,LVD | Super,0,12,0.0,1.0
267.0,-33.0,PP | Droze,0,2,0.0,1.0
267.0,-33.0,Snickerdoodle,0,15,0.0,1.0
267.0,New,Yuki08,0,6,0.0,1.0
267.0,-33.0,Rose,0,3,0.0,1.0
267.0,-33.0,Tomz,0,1,0.0,1.0
267.0,-33.0,Daddy Icey,0,1,0.0,1.0
267.0,-33.0,Hellraid,0,24,0.0,1.0
267.0,-33.0,ACAB | Mugen,0,11,0.0,1.0
267.0,-33.0,Sleeepy,0,13,0.0,1.0
267.0,-33.0,8167263631 | Notto,0,3,0.0,1.0
267.0,-33.0,Afron,0,4,0.0,1.0
267.0,-33.0,Snoos,0,6,0.0,1.0
267.0,-33.0,LoneCubone,0,3,0.0,1.0
267.0,-33.0,Just Jason,0,2,0.0,1.0
267.0,New,Funktrocious,0,5,0.0,1.0
