Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
89.0,-9.0,TG NBR | Panos,15,10,60.0,55.0
89.0,-9.0,MT,15,6,71.43,55.0
91.0,-9.0,GST | Ryobeat,14,4,77.78,54.0
92.0,97.0,htwa,18,4,81.82,53.0
93.0,-9.0,OAK | Spacepigeon,17,10,62.96,52.0
93.0,3.0,QoT | Cruelscotty,40,44,47.62,52.0
95.0,-10.0,Elk G | Ivayne,31,18,63.27,51.0
96.0,22.0,Neck,30,24,55.56,50.0
96.0,-10.0,Trock,15,9,62.5,50.0
98.0,-10.0,TPN,14,10,58.33,49.0
99.0,-9.0,Chem,13,10,56.52,48.0
100.0,-9.0,soccermom69,12,5,70.59,47.0
100.0,6.0,GUILD | ghettowarmachine420,17,10,62.96,47.0
102.0,51.0,Dream,26,13,66.67,46.0
102.0,New,R3 | $limChang,11,4,73.33,46.0
102.0,48.0,Willy P,26,17,60.47,46.0
102.0,-9.0,OtES,34,45,43.04,46.0
106.0,-10.0,Maher,9,3,75.0,44.0
106.0,-10.0,oh,9,5,64.29,44.0
108.0,-2.0,donk,27,27,50.0,43.0
109.0,26.0,Miranda,25,34,42.37,42.0
109.0,12.0,Help,30,34,46.88,42.0
111.0,-12.0,DarkGenex,26,18,59.09,41.0
112.0,-12.0,:3 | fenceturtle,10,6,62.5,40.0
112.0,-12.0,USF | Quadae,10,9,52.63,40.0
112.0,-6.0,CSTR#106 | Strazz,25,42,37.31,40.0
115.0,New,akir,13,5,72.22,38.0
115.0,-13.0,Maruf,13,7,65.0,38.0
115.0,New,Zhyrri,13,5,72.22,38.0
115.0,-13.0,NoFuxGiven,13,6,68.42,38.0
115.0,-13.0,CardsNG,13,9,59.09,38.0
120.0,-15.0,ScrubUp,22,18,55.0,37.0
121.0,-12.0,LanTurN,24,29,45.28,35.0
121.0,-12.0,Sparky,20,19,51.28,35.0
121.0,-12.0,STP,31,44,41.33,35.0
121.0,32.0,Krizski,20,17,54.05,35.0
125.0,-13.0,Crow,19,16,54.29,34.0
125.0,-13.0,ericiscool.net,15,24,38.46,34.0
125.0,-13.0,Panda,9,2,81.82,34.0
125.0,-13.0,RCS | Savestate,14,13,51.85,34.0
125.0,18.0,jtetter,24,63,27.59,34.0
125.0,-13.0,MikeDrop,23,32,41.82,34.0
125.0,-13.0,TNC | n3zModGod,9,4,69.23,34.0
132.0,157.0,Dash,18,11,62.07,33.0
133.0,-15.0,Light,12,6,66.67,32.0
133.0,-15.0,Pawn,23,82,21.9,32.0
133.0,12.0,Good1ife,17,13,56.67,32.0
136.0,-15.0,GEM | CrossFitJesus,11,5,68.75,31.0
136.0,New,Arcadia,11,5,68.75,31.0
138.0,31.0,Yamasaki,21,26,44.68,30.0
139.0,-16.0,Gaz,14,9,60.87,29.0
139.0,-16.0,HWY | ybot,9,6,60.0,29.0
139.0,-16.0,Thad <3,20,19,51.28,29.0
139.0,-16.0,Mahik,9,6,60.0,29.0
143.0,-16.0,Divine Senator Kelly,13,8,61.9,28.0
143.0,2.0,YBBT | leroydankins,19,36,34.55,28.0
143.0,-16.0,MIOM | Toph,8,5,61.54,28.0
143.0,-16.0,billybopeep,8,6,57.14,28.0
143.0,-16.0,Travy,22,29,43.14,28.0
143.0,-16.0,Rive,22,26,45.83,28.0
143.0,-16.0,306 | Polo,8,3,72.73,28.0
143.0,-16.0,Arctic,18,16,52.94,28.0
143.0,-16.0,ABG | salami,8,5,61.54,28.0
152.0,-17.0,Douglas.J.Gov,21,23,47.73,27.0
152.0,-17.0,Musashi,12,9,57.14,27.0
154.0,-16.0,Alex18+,19,28,40.43,26.0
154.0,-16.0,Zeeker,11,2,84.62,26.0
154.0,-16.0,CG | Firebolt,16,13,55.17,26.0
154.0,-16.0,LFTG | Logos,11,2,84.62,26.0
154.0,-16.0,Porkaye,6,4,60.0,26.0
159.0,-16.0,Soltrain,13,12,52.0,25.0
159.0,-9.0,ushi,15,24,38.46,25.0
159.0,16.0,QTT | Marco,14,11,56.0,25.0
162.0,-17.0,hestoned,14,13,51.85,24.0
162.0,-17.0,KaiKwonDo,17,21,44.74,24.0
162.0,-17.0,Kaptinkillem,14,11,56.0,24.0
162.0,44.0,Flow | Stark,14,13,51.85,24.0
166.0,-16.0,YoungHanSolo,13,8,61.9,23.0
166.0,-6.0,BEBO,17,81,17.35,23.0
166.0,New,jeff | raid shadow legends,13,7,65.0,23.0
166.0,75.0,Saatvik,13,11,54.17,23.0
166.0,New,sad | UwUMysticalGirl,13,9,59.09,23.0
171.0,22.0,thesiscat,16,14,53.33,22.0
171.0,-18.0,PQ2 | CPU0,12,9,57.14,22.0
171.0,-18.0,SF | Herrán,12,6,66.67,22.0
171.0,70.0,NS | Frog,12,9,57.14,22.0
171.0,-18.0,Elysian,12,8,60.0,22.0
171.0,-18.0,Boy,12,8,60.0,22.0
171.0,-18.0,WW | Lemonjuices,12,7,63.16,22.0
178.0,-3.0,LewdCelebs4Free,18,31,36.73,21.0
178.0,-18.0,RULE#492 | Tristan's Rule,11,3,78.57,21.0
178.0,-18.0,ycz6,11,4,73.33,21.0
178.0,-18.0,darkwizard123,11,7,61.11,21.0
178.0,-18.0,shoelegend88,15,12,55.56,21.0
178.0,New,Flow | ESPONJA,11,5,68.75,21.0
178.0,-18.0,deluxe,15,20,42.86,21.0
178.0,-18.0,Chewy,14,21,40.0,21.0
186.0,-19.0,dirtyDev,13,20,39.39,20.0
186.0,-19.0,Oaty,10,6,62.5,20.0
186.0,New,Vino,10,5,66.67,20.0
186.0,20.0,MordecaiPielord,18,19,48.65,20.0
186.0,85.0,Aura,10,3,76.92,20.0
191.0,-22.0,markrevival,13,40,24.53,19.0
191.0,22.0,JustJoshin,16,21,43.24,19.0
191.0,-22.0,ROFL,14,11,56.0,19.0
191.0,-22.0,John,13,10,56.52,19.0
191.0,-22.0,Uncle Pete,9,11,45.0,19.0
191.0,-22.0,Jolf,17,26,39.53,19.0
197.0,60.0,ash6,8,5,61.54,18.0
197.0,110.0,KL | Kid,12,12,50.0,18.0
197.0,-22.0,Stiv,8,3,72.73,18.0
197.0,-22.0,SonOfJ,8,8,50.0,18.0
197.0,-22.0,Tap Jump,13,11,54.17,18.0
197.0,74.0,K.H.D | Reign,9,27,25.0,18.0
197.0,-22.0,8-bit | dansdaman,8,4,66.67,18.0
197.0,44.0,ItsDad,16,22,42.11,18.0
205.0,-23.0,CLEM#112 | Clem,12,9,57.14,17.0
205.0,-23.0,Denzill,11,10,52.38,17.0
205.0,-23.0,Hunybear,12,9,57.14,17.0
205.0,-23.0,SudoJoe,15,22,40.54,17.0
205.0,-23.0,Jakespeare,11,24,31.43,17.0
205.0,-23.0,Melo,11,9,55.0,17.0
205.0,-23.0,Jorge,12,12,50.0,17.0
212.0,1.0,BKB! | stocmoney,10,9,52.63,16.0
212.0,-23.0,noChill,11,8,57.89,16.0
212.0,-23.0,jams,10,22,31.25,16.0
212.0,-23.0,CREW | G,11,11,50.0,16.0
216.0,-23.0,BLM | Rats!,10,13,43.48,15.0
216.0,-23.0,2Framez,9,7,56.25,15.0
216.0,25.0,D3WDify,9,10,47.37,15.0
216.0,-23.0,Dandy,10,11,47.62,15.0
216.0,-23.0,Den,9,12,42.86,15.0
216.0,-23.0,Sodabro,5,1,83.33,15.0
216.0,-23.0,Juuuuurien,10,11,47.62,15.0
216.0,-23.0,Chubbz,10,10,50.0,15.0
216.0,-23.0,TBS | Nero,9,10,47.37,15.0
216.0,-23.0,Daz,10,8,55.56,15.0
216.0,-23.0,Nyte,10,8,55.56,15.0
216.0,-23.0,SLO | GrizzlyBair,9,8,52.94,15.0
216.0,-23.0,Milo,10,10,50.0,15.0
229.0,-23.0,Fitz,12,19,38.71,14.0
229.0,12.0,Big Pivot,9,76,10.59,14.0
229.0,-23.0,not NJ wally | wally,9,6,60.0,14.0
229.0,12.0,Elk_G | Karm,8,4,66.67,14.0
229.0,-23.0,imrainh2o,9,8,52.94,14.0
229.0,-23.0,Jazzy,9,10,47.37,14.0
229.0,-23.0,DHB | IggyNieves,9,7,56.25,14.0
236.0,New,Logan,8,7,53.33,13.0
236.0,-23.0,Enrique Iglesias,8,6,57.14,13.0
236.0,-23.0,Silkylaroux,11,22,33.33,13.0
236.0,-23.0,hHerb,11,21,34.38,13.0
236.0,-23.0,Hexjo,8,7,53.33,13.0
236.0,-23.0,Gaz333,8,4,66.67,13.0
236.0,-23.0,pointykitty,9,48,15.79,13.0
236.0,-23.0,Talen,7,6,53.85,13.0
236.0,-23.0,bliutwo,8,7,53.33,13.0
236.0,New,UL | Dirty Lasagna,8,7,53.33,13.0
236.0,35.0,Kanye Rest,7,6,53.85,13.0
236.0,-23.0,IceCreamOG,8,6,57.14,13.0
236.0,-23.0,UPTILT | Nishi,8,5,61.54,13.0
249.0,New,Pulch,7,8,46.67,12.0
249.0,-24.0,Rome0,10,23,30.3,12.0
249.0,New,:) | Koints,7,10,41.18,12.0
249.0,New,119 | Fabio,7,5,58.33,12.0
249.0,-24.0,codeman,7,4,63.64,12.0
249.0,-24.0,ParkedInTraffic | Commas,7,5,58.33,12.0
249.0,-24.0,N8V,6,11,35.29,12.0
249.0,-24.0,Jangu,7,10,41.18,12.0
249.0,New,Heatedchaos,7,7,50.0,12.0
249.0,-24.0,CSR | Tezlik,7,9,43.75,12.0
249.0,-24.0,Phorox,7,5,58.33,12.0
249.0,-24.0,WOMB#619 | Wombat,8,25,24.24,12.0
249.0,-24.0,BABA | shama,7,5,58.33,12.0
249.0,58.0,Aidanafoo,10,20,33.33,12.0
249.0,-24.0,W8ASec,7,7,50.0,12.0
249.0,-24.0,Shy,7,4,63.64,12.0
249.0,-24.0,Flounder,7,5,58.33,12.0
249.0,-24.0,Zave,7,11,38.89,12.0
249.0,-24.0,doby,7,5,58.33,12.0
249.0,-24.0,LL | Duky,7,4,63.64,12.0
249.0,-24.0,Zeph,7,5,58.33,12.0
270.0,-29.0,Tammerath,5,10,33.33,11.0
270.0,-29.0,TCM | MrG,6,4,60.0,11.0
270.0,-29.0,scrubjr,10,11,47.62,11.0
270.0,-29.0,CB,6,5,54.55,11.0
270.0,1.0,Jeffthecheff,5,2,71.43,11.0
270.0,-29.0,TheFormuoli,10,14,41.67,11.0
270.0,-29.0,SoS | Cor,6,6,50.0,11.0
270.0,New,24 | Mamba!,10,11,47.62,11.0
270.0,-29.0,Verdo,6,4,60.0,11.0
270.0,-29.0,100 Days Of Solitude,9,10,47.37,11.0
270.0,New,Jzhu,10,11,47.62,11.0
270.0,37.0,Fraud,9,17,34.62,11.0
270.0,-29.0,Mounir,6,6,50.0,11.0
270.0,-29.0,H19 | chaka,6,4,60.0,11.0
284.0,-27.0,FISA | JoJo,5,2,71.43,10.0
284.0,New,codetoilet,9,10,47.37,10.0
284.0,-27.0,Gulu,5,5,50.0,10.0
284.0,New,Elders React | Third Strongest,5,5,50.0,10.0
284.0,-27.0,mixx,5,2,71.43,10.0
284.0,-27.0,Mono,5,2,71.43,10.0
284.0,-13.0,Nanami,4,2,66.67,10.0
284.0,New,AR0,5,2,71.43,10.0
284.0,-13.0,Kettering,5,43,10.42,10.0
284.0,-27.0,OXY | TheCrimsonBlur,5,4,55.56,10.0
284.0,-27.0,LSK,5,3,62.5,10.0
284.0,-27.0,SSBM-T | LuigiKid,5,3,62.5,10.0
284.0,-27.0,PRIN$E,5,4,55.56,10.0
284.0,-27.0,TurboThot,8,11,42.11,10.0
284.0,New,NeedLesFestival,5,4,55.56,10.0
284.0,New,Syched,5,1,83.33,10.0
284.0,-27.0,olé,5,1,83.33,10.0
284.0,New,GG | DontRestMe,0,2,0.0,10.0
284.0,-27.0,Rozu,5,14,26.32,10.0
284.0,-27.0,pimmwrecks,9,11,45.0,10.0
284.0,-27.0,Jahan,5,4,55.56,10.0
284.0,5.0,Spi,7,20,25.93,10.0
306.0,53.0,SlickSiwik,6,14,30.0,9.0
306.0,-35.0,JLo,8,9,47.06,9.0
306.0,New,jeddo,4,3,57.14,9.0
306.0,New,winismine,4,3,57.14,9.0
306.0,New,Dusk,4,2,66.67,9.0
306.0,-35.0,Tourist,4,3,57.14,9.0
306.0,-35.0,Pilgrim,4,2,66.67,9.0
306.0,-35.0,Penguis,7,12,36.84,9.0
306.0,-35.0,kippu,6,18,25.0,9.0
306.0,-35.0,Jib,4,2,66.67,9.0
306.0,-35.0,BubbleFuel,4,3,57.14,9.0
306.0,-35.0,adamaggy,8,8,50.0,9.0
306.0,New,SmashBob SquarePants,4,2,66.67,9.0
306.0,53.0,Sor,7,8,46.67,9.0
306.0,-35.0,Melos,6,20,23.08,9.0
306.0,-35.0,in10city,4,3,57.14,9.0
306.0,-35.0,C H U M P I S,8,12,40.0,9.0
306.0,-35.0,Bobakanoosh,7,20,25.93,9.0
324.0,New,Egsid,3,2,60.0,8.0
324.0,-35.0,Austintacious,3,2,60.0,8.0
324.0,New,Joemama,3,2,60.0,8.0
324.0,-35.0,ManRay,3,2,60.0,8.0
324.0,-35.0,Slump,7,12,36.84,8.0
324.0,-35.0,EOKA | Christos,7,8,46.67,8.0
324.0,-35.0,yBaS | MaxJacks,7,10,41.18,8.0
324.0,-35.0,Maljo,5,27,15.62,8.0
324.0,-35.0,bird | unlucky,7,14,33.33,8.0
324.0,New,Shredder,3,3,50.0,8.0
324.0,-35.0,Slemdog,7,10,41.18,8.0
324.0,New,Dog,7,8,46.67,8.0
324.0,-35.0,TC | BuyMyMixTape,7,10,41.18,8.0
324.0,13.0,Ponchy | Corkey,6,16,27.27,8.0
324.0,-35.0,keyboard gamer,3,2,60.0,8.0
324.0,-35.0,moscow mich,7,10,41.18,8.0
324.0,-35.0,420 | Yolk,3,3,50.0,8.0
324.0,-35.0,Theftz,6,13,31.58,8.0
324.0,-35.0,Luppi,6,16,27.27,8.0
324.0,-35.0,91,6,18,25.0,8.0
324.0,-35.0,2five3 | Templar,3,1,75.0,8.0
345.0,-38.0,Fux McLoud,6,6,50.0,7.0
345.0,-38.0,BCM | veggies,6,11,35.29,7.0
345.0,New,Kombeze Ataie,6,11,35.29,7.0
345.0,-38.0,Canes | ATM,6,9,40.0,7.0
345.0,14.0,Floods,5,18,21.74,7.0
345.0,New,BuenasRetas | Cobs,6,11,35.29,7.0
345.0,-25.0,Special K,3,30,9.09,7.0
345.0,New,Reaver_King,6,11,35.29,7.0
345.0,-38.0,Hamburglar,6,10,37.5,7.0
345.0,-38.0,Sporsinick,6,7,46.15,7.0
345.0,New,Ratt,2,0,100.0,7.0
345.0,-38.0,RedHousePainter,6,7,46.15,7.0
345.0,-38.0,SquirtlSquad,6,8,42.86,7.0
345.0,-38.0,Exia,6,7,46.15,7.0
345.0,42.0,Mucho Man Randy Passion,5,10,33.33,7.0
345.0,-38.0,TT | Dair,5,13,27.78,7.0
345.0,-38.0,Otto_Zone,6,7,46.15,7.0
362.0,-42.0,CAPTwheatroll,5,20,20.0,6.0
362.0,New,Peña,5,6,45.45,6.0
362.0,-42.0,Troy,5,18,21.74,6.0
362.0,-42.0,probably high,5,8,38.46,6.0
362.0,-42.0,MP3,5,8,38.46,6.0
362.0,-42.0,HorseGirl420,4,22,15.38,6.0
362.0,-42.0,Ders,5,7,41.67,6.0
362.0,-42.0,Mac,5,9,35.71,6.0
362.0,-42.0,dabt,5,12,29.41,6.0
362.0,-42.0,Rigo Bigo,5,11,31.25,6.0
362.0,-42.0,Watermelons,5,10,33.33,6.0
362.0,-42.0,UARK | VentusWK,5,15,25.0,6.0
362.0,-42.0,Drewski,5,9,35.71,6.0
362.0,New,RU | Midnight Blue,5,8,38.46,6.0
362.0,-3.0,Anime Tiddies | Asuka,4,16,20.0,6.0
362.0,-25.0,Yosemite Dabbs,4,9,30.77,6.0
362.0,-42.0,eh | sickø,5,6,45.45,6.0
362.0,-42.0,Hellraid,3,43,6.52,6.0
362.0,-42.0,Acuna,5,14,26.32,6.0
362.0,-42.0,Stone,5,5,50.0,6.0
362.0,New,Axis,5,11,31.25,6.0
362.0,New,TheRed,5,9,35.71,6.0
384.0,3.0,ImYourDade,3,14,17.65,5.0
384.0,-47.0,ArStar,4,6,40.0,5.0
384.0,New,119 | pyro,4,7,36.36,5.0
384.0,New,Dog,4,7,36.36,5.0
384.0,-47.0,pinecone22,3,3,50.0,5.0
384.0,-47.0,CID,3,34,8.11,5.0
384.0,-47.0,Loki,4,5,44.44,5.0
384.0,-47.0,Eastwood,4,6,40.0,5.0
384.0,-47.0,sucordie,4,10,28.57,5.0
384.0,-47.0,RPG,4,5,44.44,5.0
384.0,-47.0,snek,2,30,6.25,5.0
384.0,-47.0,AHHHHH | Alice,4,7,36.36,5.0
384.0,-47.0,Farko,4,4,50.0,5.0
384.0,-47.0,JB,4,9,30.77,5.0
384.0,-47.0,Galen The Wise,4,6,40.0,5.0
384.0,-47.0,Vitro,4,6,40.0,5.0
384.0,-47.0,radvillainy,3,17,15.0,5.0
384.0,-47.0,mia,4,5,44.44,5.0
384.0,-47.0,DMT,4,6,40.0,5.0
384.0,-47.0,Badboi,3,3,50.0,5.0
384.0,-47.0,DiscipleOfBorp,4,11,26.67,5.0
384.0,-47.0,Aleksander,4,5,44.44,5.0
384.0,-47.0,Homeslice,4,9,30.77,5.0
384.0,New,jatpuan,4,6,40.0,5.0
408.0,-49.0,Night,2,10,16.67,4.0
408.0,-49.0,ASAPferq,2,20,9.09,4.0
408.0,New,roadkill,3,3,50.0,4.0
408.0,-49.0,Lust,3,10,23.08,4.0
408.0,-49.0,Justyn,3,5,37.5,4.0
408.0,-21.0,eee,2,17,10.53,4.0
408.0,-49.0,punished | gelp,3,5,37.5,4.0
408.0,-5.0,SUPERUNKNOWN,2,14,12.5,4.0
408.0,-49.0,DarkSamYT,3,16,15.79,4.0
408.0,-49.0,DRC,3,7,30.0,4.0
408.0,-49.0,GS | TreyTheTrashman,3,4,42.86,4.0
408.0,-49.0,melatonin,2,10,16.67,4.0
408.0,-49.0,SRN | Soulrifle211,3,6,33.33,4.0
408.0,-49.0,Bug Juice | Snorlaxative,3,9,25.0,4.0
408.0,-49.0,saacdaddy,3,7,30.0,4.0
408.0,-49.0,rickey_kc,3,3,50.0,4.0
408.0,-49.0,K.YUNG,3,6,33.33,4.0
408.0,-49.0,lavalamp,3,13,18.75,4.0
408.0,-49.0,magnumgunn3r,3,3,50.0,4.0
408.0,-49.0,gbio,3,15,16.67,4.0
408.0,-49.0,Port!!!,3,6,33.33,4.0
408.0,New,Zura,3,4,42.86,4.0
408.0,-49.0,CUCK | BreahdToDaBeuhrds,3,4,42.86,4.0
408.0,-49.0,EWA | ERGonomics,3,5,37.5,4.0
408.0,-49.0,Nico,3,8,27.27,4.0
408.0,-49.0,CVSmashMods | Ripn,3,3,50.0,4.0
408.0,-49.0,Blanks,3,5,37.5,4.0
408.0,New,Top Shelf | Dulbasaur,3,2,60.0,4.0
408.0,New,IS | Bisfo,3,4,42.86,4.0
408.0,-49.0,Elk G | Digimon,3,5,37.5,4.0
408.0,New,620 | Megacaat,3,16,15.79,4.0
439.0,New,Lechero,2,4,33.33,3.0
439.0,-52.0,Doctor Dank,2,13,13.33,3.0
439.0,-52.0,RB | V$,2,5,28.57,3.0
439.0,-52.0,Frozone,2,4,33.33,3.0
439.0,-52.0,PSai,2,3,40.0,3.0
439.0,-52.0,CurvedFat,2,8,20.0,3.0
439.0,New,BOG | bioPhile,2,6,25.0,3.0
439.0,New,RCS | Chi,2,2,50.0,3.0
439.0,-52.0,WeedWizard,2,2,50.0,3.0
439.0,-52.0,Noodle,2,7,22.22,3.0
439.0,New,DirtyDan | Sigh,2,5,28.57,3.0
439.0,New,LilTayNastyTay,2,1,66.67,3.0
439.0,-52.0,Ahung,1,3,25.0,3.0
439.0,1.0,LoneCubone,1,5,16.67,3.0
439.0,New,Wumbo,2,6,25.0,3.0
439.0,New,20PcMcnugget,2,14,12.5,3.0
439.0,New,Liquid,2,2,50.0,3.0
439.0,-52.0,Caveman3732,2,6,25.0,3.0
439.0,New,Wiza,2,6,25.0,3.0
439.0,-52.0,glum oinkin',2,4,33.33,3.0
439.0,-52.0,rice,2,12,14.29,3.0
439.0,-52.0,UCI | Kavi,2,6,25.0,3.0
439.0,-52.0,ZUTH | Zuthane,2,2,50.0,3.0
439.0,New,Profanity,2,2,50.0,3.0
439.0,New,Velos,2,6,25.0,3.0
464.0,-61.0,Schweppes,1,9,10.0,2.0
464.0,-61.0,Roulette Rider,1,3,25.0,2.0
464.0,-61.0,josh,1,19,5.0,2.0
464.0,-61.0,Rooster,1,2,33.33,2.0
464.0,-61.0,aujory,1,6,14.29,2.0
464.0,-61.0,peenlover,1,3,25.0,2.0
464.0,New,barcode,1,2,33.33,2.0
464.0,-61.0,mello,1,23,4.17,2.0
464.0,New,Edicus,1,11,8.33,2.0
464.0,New,YungFlexxer,1,2,33.33,2.0
464.0,-61.0,dust,1,11,8.33,2.0
464.0,New,Nudepenguin,1,12,7.69,2.0
464.0,-61.0,bensw,1,5,16.67,2.0
464.0,-61.0,LUNK#783 | dom,1,1,50.0,2.0
464.0,-61.0,ButterRoyaleTV,1,14,6.67,2.0
464.0,New,Dhir,1,2,33.33,2.0
464.0,-61.0,Captain Koala,1,11,8.33,2.0
464.0,-61.0,BABA | Babo,1,12,7.69,2.0
464.0,-61.0,KLAWHAU5,1,10,9.09,2.0
464.0,-61.0,ASH | Oig,1,6,14.29,2.0
464.0,-61.0,foxmcchicken,1,9,10.0,2.0
464.0,-61.0,Neenor,1,0,100.0,2.0
464.0,-61.0,DCG | Spots,1,8,11.11,2.0
464.0,-61.0,3OutChange,1,11,8.33,2.0
464.0,-61.0,Chidoe,1,2,33.33,2.0
464.0,-61.0,Fishpaste,1,8,11.11,2.0
464.0,-61.0,lowqualityjpeg,1,1,50.0,2.0
464.0,-61.0,Nate,1,3,25.0,2.0
464.0,New,Gerbungis,1,5,16.67,2.0
464.0,-61.0,ZouL,1,6,14.29,2.0
464.0,-61.0,Oz,1,10,9.09,2.0
464.0,-61.0,blazerboy,1,13,7.14,2.0
464.0,-61.0,Xad,1,4,20.0,2.0
464.0,-61.0,Blue Jay,1,2,33.33,2.0
464.0,-61.0,early,1,5,16.67,2.0
464.0,-61.0,JCobbs,1,6,14.29,2.0
464.0,-61.0,LilMitts,1,0,100.0,2.0
464.0,-61.0,Ringler,1,11,8.33,2.0
464.0,New,Albuh,1,7,12.5,2.0
464.0,-61.0,Lionbooster,1,7,12.5,2.0
464.0,-61.0,volt.,0,12,0.0,2.0
464.0,-61.0,Whoratio,1,6,14.29,2.0
464.0,-61.0,ramrod,1,3,25.0,2.0
507.0,-67.0,flowjam,0,3,0.0,1.0
507.0,-67.0,squillf,0,1,0.0,1.0
507.0,New,afx,0,7,0.0,1.0
507.0,New,Fathom,0,2,0.0,1.0
507.0,-67.0,HunterGee,0,5,0.0,1.0
507.0,-67.0,Cyan Can,0,1,0.0,1.0
507.0,-67.0,Just Jason,0,2,0.0,1.0
