Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
119.0,-- 22.0,Douglas.J.Gov,13,16,44.83,14.0
119.0,-- 22.0,ScrubUp,9,8,52.94,14.0
123.0,++ 12.0,pointykitty,9,48,15.79,13.0
123.0,++ 12.0,Talen,7,6,53.85,13.0
123.0,++ 41.0,hHerb,11,21,34.38,13.0
123.0,-- 21.0,JustJoshin,11,13,45.83,13.0
123.0,++ 5.0,Silkylaroux,11,22,33.33,13.0
128.0,New,Zave,7,11,38.89,12.0
128.0,-- 25.0,Den,7,7,50.0,12.0
128.0,-- 25.0,Zeph,7,5,58.33,12.0
128.0,-- 25.0,BABA | shama,7,5,58.33,12.0
128.0,-- 25.0,codeman,7,4,63.64,12.0
128.0,-- 25.0,W8ASec,7,7,50.0,12.0
128.0,-- 25.0,Shy,7,4,63.64,12.0
128.0,New,Phorox,7,5,58.33,12.0
128.0,-- 25.0,CSR | Tezlik,7,9,43.75,12.0
137.0,-- 27.0,Kaptinkillem,6,4,60.0,11.0
137.0,-- 27.0,TheFormuoli,10,14,41.67,11.0
137.0,-- 27.0,Maruf,6,3,66.67,11.0
137.0,-- 27.0,Mounir,6,6,50.0,11.0
137.0,-- 27.0,Denzill,6,6,50.0,11.0
137.0,-- 27.0,CB,6,5,54.55,11.0
137.0,-- 27.0,Divine Senator Kelly,6,4,60.0,11.0
144.0,++ 47.0,Big Pivot,7,54,11.48,10.0
144.0,-- 25.0,WOMB#619 | Wombat,7,20,25.93,10.0
144.0,-- 25.0,TurboThot,8,11,42.11,10.0
144.0,New,Rozu,5,14,26.32,10.0
144.0,-- 25.0,FISA | JoJo,5,2,71.43,10.0
144.0,-- 25.0,OXY | TheCrimsonBlur,5,4,55.56,10.0
144.0,-- 25.0,olé,5,1,83.33,10.0
151.0,-- 23.0,adamaggy,8,8,50.0,9.0
151.0,-- 23.0,kippu,6,18,25.0,9.0
151.0,-- 23.0,Strazz,6,20,23.08,9.0
151.0,++ 21.0,Bobakanoosh,7,20,25.93,9.0
151.0,-- 23.0,Tourist,4,3,57.14,9.0
156.0,-- 21.0,TC | BuyMyMixTape,7,10,41.18,8.0
156.0,-- 21.0,YoungHanSolo,3,0,100.0,8.0
156.0,-- 21.0,Slump,7,12,36.84,8.0
156.0,New,ManRay,3,2,60.0,8.0
156.0,-- 21.0,Theftz,6,13,31.58,8.0
156.0,-- 21.0,SDJ | SudoJoe,7,10,41.18,8.0
156.0,-- 21.0,420 | Yolk,3,3,50.0,8.0
156.0,-- 21.0,bird | unlucky,7,14,33.33,8.0
156.0,-- 21.0,Uncle Pete,3,6,33.33,8.0
156.0,-- 21.0,moscow mich,7,10,41.18,8.0
156.0,-- 21.0,OtES,7,12,36.84,8.0
156.0,++ 8.0,ushi,6,13,31.58,8.0
168.0,-- 20.0,Sporsinick,6,7,46.15,7.0
168.0,-- 20.0,TNC | n3zModGod,2,0,100.0,7.0
168.0,-- 20.0,Melos,5,13,27.78,7.0
168.0,-- 20.0,Miranda,5,14,26.32,7.0
168.0,-- 20.0,TT | Dair,5,13,27.78,7.0
168.0,New,Penguis,6,8,42.86,7.0
168.0,-- 20.0,dirtyDev,6,7,46.15,7.0
168.0,New,Hamburglar,6,10,37.5,7.0
168.0,-- 20.0,BCM | veggies,6,11,35.29,7.0
168.0,-- 20.0,Yamasaki,6,7,46.15,7.0
168.0,-- 20.0,Fraud,6,11,35.29,7.0
179.0,-- 22.0,eh | sickø,5,6,45.45,6.0
179.0,-- 7.0,HorseGirl420,4,22,15.38,6.0
179.0,-- 22.0,Troy,5,18,21.74,6.0
179.0,New,Drewski,5,9,35.71,6.0
179.0,-- 15.0,Kettering,4,20,16.67,6.0
179.0,-- 22.0,Stone,5,5,50.0,6.0
179.0,-- 22.0,Rigo Bigo,5,11,31.25,6.0
179.0,-- 22.0,K.H.D | Reign,4,18,18.18,6.0
179.0,-- 22.0,Watermelons,5,10,33.33,6.0
179.0,-- 22.0,UARK | VentusWK,5,15,25.0,6.0
189.0,-- 25.0,DiscipleOfBorp,4,11,26.67,5.0
189.0,-- 25.0,jams,4,16,20.0,5.0
189.0,++ 2.0,radvillainy,3,17,15.0,5.0
189.0,-- 25.0,sucordie,4,10,28.57,5.0
189.0,-- 25.0,100 Days Of Solitude,4,4,50.0,5.0
189.0,-- 25.0,Vitro,4,6,40.0,5.0
189.0,New,Eastwood,4,6,40.0,5.0
196.0,-- 24.0,Nico,3,8,27.27,4.0
196.0,-- 24.0,GS | TreyTheTrashman,3,4,42.86,4.0
196.0,-- 24.0,Lust,3,10,23.08,4.0
196.0,New,SRN | Soulrifle211,3,6,33.33,4.0
196.0,-- 24.0,punished | gelp,3,5,37.5,4.0
196.0,-- 24.0,rickey_kc,3,3,50.0,4.0
196.0,-- 24.0,CVSmashMods | Ripn,3,3,50.0,4.0
196.0,New,jtetter,3,12,20.0,4.0
196.0,New,gbio,3,15,16.67,4.0
196.0,-- 24.0,snek,2,24,7.69,4.0
196.0,-- 24.0,CID,3,17,15.0,4.0
196.0,-- 24.0,saacdaddy,3,7,30.0,4.0
196.0,-- 11.0,Special K,2,15,11.76,4.0
196.0,-- 24.0,Futz,3,8,27.27,4.0
210.0,-- 25.0,Frozone,2,4,33.33,3.0
210.0,-- 25.0,glum oinkin',2,4,33.33,3.0
210.0,-- 25.0,Doctor Dank,2,13,13.33,3.0
210.0,-- 3.0,Ahung,1,3,25.0,3.0
210.0,-- 25.0,ZUTH | Zuthane,2,2,50.0,3.0
210.0,New,Night,2,9,18.18,3.0
210.0,-- 25.0,RB | V$,2,5,28.57,3.0
217.0,-- 26.0,BABA | Babo,1,12,7.69,2.0
217.0,-- 26.0,Schweppes,1,9,10.0,2.0
217.0,-- 26.0,ASAPferq,1,5,16.67,2.0
217.0,-- 26.0,bensw,1,5,16.67,2.0
217.0,New,JCobbs,1,6,14.29,2.0
217.0,New,ButterRoyaleTV,1,14,6.67,2.0
217.0,-- 26.0,Ringler,1,11,8.33,2.0
217.0,New,BEBO,1,24,4.0,2.0
217.0,-- 26.0,LUNK#783 | dom,1,1,50.0,2.0
217.0,-- 26.0,early,1,5,16.67,2.0
217.0,-- 26.0,DCG | Spots,1,8,11.11,2.0
217.0,-- 26.0,3OutChange,1,11,8.33,2.0
217.0,-- 26.0,N8V,1,8,11.11,2.0
217.0,-- 26.0,KLAWHAU5,1,10,9.09,2.0
217.0,-- 26.0,Luppi,1,7,12.5,2.0
217.0,-- 26.0,Fishpaste,1,8,11.11,2.0
217.0,-- 26.0,Blue Jay,1,2,33.33,2.0
234.0,-- 27.0,CarltonDanks,0,5,0.0,1.0
234.0,-- 27.0,flowjam,0,3,0.0,1.0
234.0,-- 27.0,LoneCubone,0,3,0.0,1.0
234.0,-- 27.0,Hellraid,0,24,0.0,1.0
234.0,-- 27.0,Abhi,0,15,0.0,1.0
234.0,-- 27.0,Raffshot,0,6,0.0,1.0
234.0,-- 27.0,$W@6 | rocketf20,0,10,0.0,1.0
234.0,-- 27.0,Sax,0,4,0.0,1.0
234.0,-- 27.0,Badboi,0,1,0.0,1.0
234.0,-- 27.0,Daddy Icey,0,1,0.0,1.0
234.0,-- 27.0,PP | Droze,0,2,0.0,1.0
234.0,-- 27.0,Blu-J,0,2,0.0,1.0
234.0,-- 27.0,Tomz,0,1,0.0,1.0
234.0,-- 27.0,Rose,0,3,0.0,1.0
234.0,-- 27.0,Frost | JJK,0,4,0.0,1.0
234.0,-- 27.0,Snickerdoodle,0,15,0.0,1.0
234.0,-- 27.0,LVD | Super,0,12,0.0,1.0
234.0,New,Snoos,0,6,0.0,1.0
234.0,-- 27.0,8167263631 | Notto,0,3,0.0,1.0
234.0,-- 27.0,Sleeepy,0,13,0.0,1.0
234.0,-- 27.0,ACAB | Mugen,0,11,0.0,1.0
234.0,-- 27.0,lemon,0,3,0.0,1.0
234.0,-- 27.0,Just Jason,0,2,0.0,1.0
234.0,-- 27.0,Afron,0,4,0.0,1.0
