Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
66.0,-10.0,Dom,14,6,70.0,99.0
67.0,-9.0,IWI | Marrgasm,39,26,60.0,95.0
68.0,-9.0,Joey Donuts,34,20,62.96,94.0
68.0,-9.0,Crispy | Chango,29,11,72.5,94.0
70.0,-9.0,Megaman,48,44,52.17,89.0
71.0,-4.0,Nard Dawg,32,20,61.54,87.0
72.0,-9.0,Neologism,26,11,70.27,86.0
72.0,-5.0,Trail,36,14,72.0,86.0
74.0,-10.0,Westballz,18,3,85.71,83.0
75.0,-10.0,LFG | PanterA,18,7,72.0,78.0
76.0,-10.0,RedX,54,52,50.94,77.0
77.0,-10.0,Phantom Airline,41,25,62.12,76.0
77.0,21.0,TPN,21,13,61.76,76.0
79.0,-9.0,Fankriss,15,6,71.43,75.0
80.0,-9.0,Lotfy,14,6,70.0,74.0
80.0,-9.0,Spiral Cafe | Krudo,14,3,82.35,74.0
82.0,14.0,Neck,43,35,55.13,73.0
82.0,-9.0,TNS | Asashi,13,4,76.47,73.0
82.0,-9.0,RB | Cum Fox,18,10,64.29,73.0
85.0,-9.0,TG | Mot$,12,3,80.0,72.0
86.0,1.0,snacklepackle,40,41,49.38,71.0
86.0,-9.0,AlyJ,11,3,78.57,71.0
86.0,-9.0,Aura,11,4,73.33,71.0
89.0,-9.0,Chummi,25,14,64.1,70.0
89.0,-,TG NBR | Panayiotis,25,18,58.14,70.0
91.0,-10.0,ePG | Chevy,12,6,66.67,67.0
92.0,-10.0,GHQ | Zamu,10,5,66.67,65.0
92.0,-10.0,Higgins,25,16,60.98,65.0
94.0,-10.0,SDJ,9,3,75.0,64.0
95.0,-10.0,Bonn Esports | Question,33,21,61.11,63.0
95.0,-10.0,The Leaf,8,2,80.0,63.0
97.0,12.0,Help,38,37,50.67,60.0
97.0,5.0,Willy P,35,23,60.34,60.0
99.0,-11.0,Captain G,16,14,53.33,56.0
100.0,-11.0,MT,15,6,71.43,55.0
101.0,-10.0,GST | Ryobeat,14,4,77.78,54.0
102.0,-10.0,htwa,18,4,81.82,53.0
102.0,New,Khryke,13,5,72.22,53.0
104.0,-11.0,QoT | Cruelscotty,40,44,47.62,52.0
105.0,-10.0,Elk G | Ivayne,31,18,63.27,51.0
106.0,-10.0,Trock,15,9,62.5,50.0
107.0,-8.0,Chem,13,10,56.52,48.0
107.0,2.0,Miranda,30,40,42.86,48.0
109.0,-9.0,GUILD | ghettowarmachine420,17,10,62.96,47.0
109.0,-9.0,soccermom69,12,5,70.59,47.0
111.0,55.0,sad | UwUMysticalGirl,26,19,57.78,46.0
111.0,-9.0,OtES,34,45,43.04,46.0
111.0,-9.0,R3 | $limChang,11,4,73.33,46.0
114.0,-6.0,donk,28,28,50.0,45.0
115.0,-9.0,Maher,9,3,75.0,44.0
115.0,-3.0,CSTR#106 | Strazz,28,49,36.36,44.0
115.0,-9.0,oh,9,5,64.29,44.0
118.0,-7.0,DarkGenex,26,18,59.09,41.0
118.0,New,Air,16,9,64.0,41.0
118.0,3.0,STP,36,56,39.13,41.0
121.0,-9.0,USF | Quadae,10,9,52.63,40.0
121.0,New,Younger,15,7,68.18,40.0
121.0,-9.0,:3 | fenceturtle,10,6,62.5,40.0
124.0,19.0,YBBT | leroydankins,25,41,37.88,39.0
125.0,-10.0,Zhyrri,13,5,72.22,38.0
125.0,-10.0,Maruf,13,7,65.0,38.0
125.0,-10.0,CardsNG,13,9,59.09,38.0
125.0,-10.0,NoFuxGiven,13,6,68.42,38.0
129.0,-9.0,ScrubUp,22,18,55.0,37.0
129.0,25.0,Zeeker,21,13,61.76,37.0
131.0,28.0,QTT | Marco,20,15,57.14,36.0
131.0,35.0,Saatvik,21,16,56.76,36.0
131.0,47.0,shoelegend88,25,20,55.56,36.0
134.0,-13.0,Krizski,20,17,54.05,35.0
134.0,-9.0,ericiscool.net,15,27,35.71,35.0
134.0,32.0,YoungHanSolo,20,11,64.52,35.0
134.0,-13.0,LanTurN,24,29,45.28,35.0
134.0,-13.0,Sparky,20,19,51.28,35.0
139.0,-14.0,MikeDrop,23,32,41.82,34.0
139.0,-14.0,TNC | n3zModGod,9,4,69.23,34.0
139.0,-14.0,jtetter,24,63,27.59,34.0
139.0,39.0,Flow | ESPONJA,19,14,57.58,34.0
139.0,-14.0,Crow,19,16,54.29,34.0
139.0,-14.0,RCS | Savestate,14,13,51.85,34.0
145.0,-7.0,Yamasaki,23,29,44.23,33.0
146.0,-13.0,Pawn,23,82,21.9,32.0
146.0,-7.0,Thad <3,22,21,51.16,32.0
146.0,-13.0,Light,12,6,66.67,32.0
146.0,40.0,MordecaiPielord,25,28,47.17,32.0
146.0,-13.0,Good1ife,17,13,56.67,32.0
151.0,-15.0,Arcadia,11,5,68.75,31.0
151.0,-8.0,Divine Senator Kelly,15,12,55.56,31.0
151.0,119.0,Verdo,16,9,64.0,31.0
151.0,-15.0,GEM | CrossFitJesus,11,5,68.75,31.0
155.0,-16.0,Mahik,9,6,60.0,29.0
155.0,129.0,AR0,14,7,66.67,29.0
155.0,-16.0,HWY | ybot,9,6,60.0,29.0
155.0,31.0,Vino,14,9,60.87,29.0
155.0,-16.0,Gaz,14,9,60.87,29.0
160.0,-17.0,Travy,22,29,43.14,28.0
160.0,-17.0,billybopeep,8,6,57.14,28.0
160.0,-17.0,ABG | salami,8,5,61.54,28.0
160.0,-17.0,Rive,22,26,45.83,28.0
160.0,-17.0,306 | Polo,8,3,72.73,28.0
160.0,-17.0,MIOM | Toph,8,5,61.54,28.0
160.0,-17.0,Arctic,18,16,52.94,28.0
167.0,-8.0,Soltrain,14,13,51.85,27.0
167.0,-15.0,Douglas.J.Gov,21,23,47.73,27.0
167.0,-15.0,Musashi,12,9,57.14,27.0
167.0,-5.0,Flow | Stark,16,17,48.48,27.0
171.0,-17.0,Alex18+,19,28,40.43,26.0
171.0,-17.0,Porkaye,6,4,60.0,26.0
171.0,-17.0,CG | Firebolt,16,13,55.17,26.0
174.0,-8.0,BEBO,18,94,16.07,25.0
174.0,-15.0,ushi,15,24,38.46,25.0
176.0,-14.0,hestoned,14,13,51.85,24.0
176.0,-14.0,Kaptinkillem,14,11,56.0,24.0
176.0,-14.0,KaiKwonDo,17,21,44.74,24.0
176.0,New,TZ | Morrito,14,9,60.87,24.0
180.0,-14.0,jeff | raid shadow legends,13,7,65.0,23.0
180.0,17.0,KL | Kid,16,17,48.48,23.0
182.0,-11.0,Elysian,12,8,60.0,22.0
182.0,-11.0,WW | Lemonjuices,12,7,63.16,22.0
182.0,-11.0,NS | Frog,12,9,57.14,22.0
182.0,-11.0,PQ2 | CPU0,12,9,57.14,22.0
182.0,New,BHC | Evan,12,5,70.59,22.0
182.0,-11.0,thesiscat,16,14,53.33,22.0
182.0,New,Vianny,12,6,66.67,22.0
182.0,124.0,Nebulous | Jib,12,8,60.0,22.0
182.0,-11.0,Boy,12,8,60.0,22.0
182.0,New,ZimD00D,12,7,63.16,22.0
182.0,-11.0,SF | Herrán,12,6,66.67,22.0
182.0,New,Joshuwasha,12,9,57.14,22.0
194.0,-16.0,ycz6,11,4,73.33,21.0
194.0,-16.0,Chewy,14,21,40.0,21.0
194.0,-16.0,darkwizard123,11,7,61.11,21.0
194.0,-16.0,LewdCelebs4Free,18,31,36.73,21.0
194.0,-16.0,RULE#492 | Tristan's Rule,11,3,78.57,21.0
194.0,-16.0,deluxe,15,20,42.86,21.0
200.0,5.0,Denzill,13,12,52.0,20.0
200.0,-14.0,Aura,10,3,76.92,20.0
200.0,84.0,PRIN$E,10,9,52.63,20.0
200.0,-14.0,Oaty,10,6,62.5,20.0
200.0,-3.0,ItsDad,17,25,40.48,20.0
200.0,162.0,Axis,14,22,38.89,20.0
200.0,70.0,Jzhu,14,14,50.0,20.0
200.0,-14.0,dirtyDev,13,20,39.39,20.0
208.0,-17.0,Uncle Pete,9,11,45.0,19.0
208.0,-17.0,markrevival,13,40,24.53,19.0
208.0,-11.0,K.H.D | Reign,9,30,23.08,19.0
208.0,-17.0,Jolf,17,26,39.53,19.0
208.0,-17.0,JustJoshin,16,21,43.24,19.0
208.0,-17.0,ROFL,14,11,56.0,19.0
208.0,-17.0,John,13,10,56.52,19.0
215.0,-18.0,ash6,8,5,61.54,18.0
215.0,-18.0,Tap Jump,13,11,54.17,18.0
215.0,21.0,Logan,12,12,50.0,18.0
215.0,-18.0,8-bit | dansdaman,8,4,66.67,18.0
215.0,91.0,Pilgrim,12,12,50.0,18.0
215.0,-18.0,SonOfJ,8,8,50.0,18.0
215.0,-18.0,Stiv,8,3,72.73,18.0
222.0,-17.0,Jorge,12,12,50.0,17.0
222.0,-17.0,CLEM#112 | Clem,12,9,57.14,17.0
222.0,New,Mo $,7,3,70.0,17.0
222.0,-17.0,Melo,11,9,55.0,17.0
222.0,-17.0,Hunybear,12,9,57.14,17.0
222.0,14.0,hHerb,14,26,35.0,17.0
222.0,123.0,Kombeze Ataie,15,25,37.5,17.0
222.0,-17.0,Jakespeare,11,24,31.43,17.0
222.0,-17.0,SudoJoe,15,22,40.54,17.0
231.0,114.0,BuenasRetas | Cobs,14,20,41.18,16.0
231.0,-19.0,jams,10,22,31.25,16.0
231.0,-19.0,BKB! | stocmoney,10,9,52.63,16.0
231.0,-19.0,noChill,11,8,57.89,16.0
231.0,-19.0,CREW | G,11,11,50.0,16.0
231.0,53.0,OXY | TheCrimsonBlur,10,10,50.0,16.0
237.0,-21.0,Sodabro,5,1,83.33,15.0
237.0,-21.0,Daz,10,8,55.56,15.0
237.0,47.0,Elders React | Third Strongest,9,9,50.0,15.0
237.0,-21.0,Milo,10,10,50.0,15.0
237.0,-21.0,BLM | Rats!,10,13,43.48,15.0
237.0,-21.0,Chubbz,10,10,50.0,15.0
237.0,-21.0,Den,9,12,42.86,15.0
237.0,-21.0,D3WDify,9,10,47.37,15.0
237.0,12.0,Aidanafoo,12,24,33.33,15.0
237.0,-21.0,SLO | GrizzlyBair,9,8,52.94,15.0
237.0,-21.0,Nyte,10,8,55.56,15.0
237.0,New,RetroSHFFL | Lex,10,12,45.45,15.0
237.0,New,E-tie,5,1,83.33,15.0
237.0,-21.0,TBS | Nero,9,10,47.37,15.0
237.0,-21.0,Juuuuurien,10,11,47.62,15.0
237.0,-21.0,2Framez,9,7,56.25,15.0
237.0,-21.0,Dandy,10,11,47.62,15.0
254.0,-25.0,not NJ wally | wally,9,6,60.0,14.0
254.0,-25.0,Elk_G | Karm,8,4,66.67,14.0
254.0,-25.0,Fitz,12,19,38.71,14.0
254.0,-25.0,imrainh2o,9,8,52.94,14.0
254.0,-25.0,Jazzy,9,10,47.37,14.0
254.0,-25.0,Big Pivot,9,76,10.59,14.0
254.0,-25.0,DHB | IggyNieves,9,7,56.25,14.0
261.0,-25.0,Enrique Iglesias,8,6,57.14,13.0
261.0,-25.0,Talen,7,6,53.85,13.0
261.0,-25.0,bliutwo,8,7,53.33,13.0
261.0,147.0,SUPERUNKNOWN,6,16,27.27,13.0
261.0,-25.0,Silkylaroux,11,22,33.33,13.0
261.0,-12.0,:) | Koints,7,11,38.89,13.0
261.0,New,Vigilance,8,7,53.33,13.0
261.0,-25.0,Hexjo,8,7,53.33,13.0
261.0,-25.0,UL | Dirty Lasagna,8,7,53.33,13.0
261.0,123.0,FKA Minerali,11,15,42.31,13.0
261.0,-12.0,WOMB#619 | Wombat,8,26,23.53,13.0
261.0,New,LFG | Fist Mexico,8,6,57.14,13.0
261.0,-25.0,Gaz333,8,4,66.67,13.0
261.0,-25.0,pointykitty,9,48,15.79,13.0
261.0,-25.0,UPTILT | Nishi,8,5,61.54,13.0
261.0,-25.0,Kanye Rest,7,6,53.85,13.0
261.0,-25.0,IceCreamOG,8,6,57.14,13.0
261.0,-12.0,doby,7,7,50.0,13.0
279.0,-30.0,BABA | shama,7,5,58.33,12.0
279.0,-30.0,Pulch,7,8,46.67,12.0
279.0,-30.0,N8V,6,11,35.29,12.0
279.0,-30.0,ParkedInTraffic | Commas,7,5,58.33,12.0
279.0,-30.0,119 | Fabio,7,5,58.33,12.0
279.0,-30.0,Jangu,7,10,41.18,12.0
279.0,-30.0,Heatedchaos,7,7,50.0,12.0
279.0,-30.0,Phorox,7,5,58.33,12.0
279.0,-30.0,Zeph,7,5,58.33,12.0
279.0,-30.0,W8ASec,7,7,50.0,12.0
279.0,-30.0,Flounder,7,5,58.33,12.0
279.0,-30.0,CSR | Tezlik,7,9,43.75,12.0
279.0,5.0,Spi,8,27,22.86,12.0
279.0,-30.0,codeman,7,4,63.64,12.0
279.0,27.0,JLo,10,16,38.46,12.0
279.0,-30.0,Rome0,10,23,30.3,12.0
279.0,160.0,RCS | Chi,6,5,54.55,12.0
279.0,-30.0,LL | Duky,7,4,63.64,12.0
279.0,New,FunRock,7,6,53.85,12.0
279.0,-30.0,Shy,7,4,63.64,12.0
279.0,-30.0,Zave,7,11,38.89,12.0
300.0,-30.0,Tammerath,5,10,33.33,11.0
300.0,-30.0,100 Days Of Solitude,9,10,47.37,11.0
300.0,-30.0,Fraud,9,17,34.62,11.0
300.0,-30.0,TCM | MrG,6,4,60.0,11.0
300.0,-30.0,scrubjr,10,11,47.62,11.0
300.0,-30.0,SoS | Cor,6,6,50.0,11.0
300.0,139.0,Liquid,5,3,62.5,11.0
300.0,-30.0,Jeffthecheff,5,2,71.43,11.0
300.0,-30.0,Mounir,6,6,50.0,11.0
300.0,-30.0,24 | Mamba!,10,11,47.62,11.0
300.0,-30.0,TheFormuoli,10,14,41.67,11.0
300.0,-30.0,H19 | chaka,6,4,60.0,11.0
300.0,-30.0,CB,6,5,54.55,11.0
313.0,-29.0,NeedLesFestival,5,4,55.56,10.0
313.0,New,Schnurb,5,4,55.56,10.0
313.0,New,Salty Seth,5,1,83.33,10.0
313.0,New,WU | nerodero,5,5,50.0,10.0
313.0,New,FreeSSBM,5,4,55.56,10.0
313.0,-29.0,Syched,5,1,83.33,10.0
313.0,71.0,DMT,8,10,44.44,10.0
313.0,-29.0,Kettering,5,43,10.42,10.0
313.0,32.0,BCM | veggies,8,17,32.0,10.0
313.0,-29.0,Nanami,4,2,66.67,10.0
313.0,-29.0,SSBM-T | LuigiKid,5,3,62.5,10.0
313.0,-29.0,Rozu,5,14,26.32,10.0
313.0,-29.0,TurboThot,8,11,42.11,10.0
313.0,New,PapaNoJohns,9,13,40.91,10.0
313.0,-29.0,Jahan,5,4,55.56,10.0
313.0,-29.0,Gulu,5,5,50.0,10.0
313.0,New,UCLA | Suvir,5,4,55.56,10.0
313.0,-29.0,olé,5,1,83.33,10.0
313.0,-29.0,GG | DontRestMe,0,2,0.0,10.0
313.0,-29.0,mixx,5,2,71.43,10.0
313.0,49.0,probably high,8,13,38.1,10.0
313.0,11.0,SHRD#209 | Shredder,4,9,30.77,10.0
313.0,-29.0,FISA | JoJo,5,2,71.43,10.0
313.0,151.0,Rooster,4,4,50.0,10.0
313.0,-29.0,codetoilet,9,10,47.37,10.0
313.0,-29.0,LSK,5,3,62.5,10.0
313.0,32.0,Floods,7,28,20.0,10.0
313.0,-29.0,pimmwrecks,9,11,45.0,10.0
313.0,-29.0,Mono,5,2,71.43,10.0
342.0,-36.0,winismine,4,3,57.14,9.0
342.0,-36.0,Sor,7,8,46.67,9.0
342.0,-36.0,BubbleFuel,4,3,57.14,9.0
342.0,-36.0,Dusk,4,2,66.67,9.0
342.0,-36.0,kippu,6,18,25.0,9.0
342.0,20.0,Tayhow,5,50,9.09,9.0
342.0,-36.0,C H U M P I S,8,12,40.0,9.0
342.0,-36.0,in10city,4,3,57.14,9.0
342.0,-36.0,Tourist,4,3,57.14,9.0
342.0,-36.0,Penguis,7,12,36.84,9.0
342.0,-36.0,Bobakanoosh,7,20,25.93,9.0
342.0,-36.0,adamaggy,8,8,50.0,9.0
342.0,-36.0,Melos,6,20,23.08,9.0
342.0,-36.0,SlickSiwik,6,14,30.0,9.0
342.0,-36.0,jeddo,4,3,57.14,9.0
342.0,42.0,Loki,7,8,46.67,9.0
342.0,3.0,Special K,4,37,9.76,9.0
342.0,-36.0,SmashBob SquarePants,4,2,66.67,9.0
342.0,New,Rickeye_rick,8,7,53.33,9.0
361.0,-37.0,bird | unlucky,7,14,33.33,8.0
361.0,-37.0,Slump,7,12,36.84,8.0
361.0,-37.0,Dog,7,8,46.67,8.0
361.0,-37.0,TC | BuyMyMixTape,7,10,41.18,8.0
361.0,-37.0,ManRay,3,2,60.0,8.0
361.0,-37.0,Theftz,6,13,31.58,8.0
361.0,-37.0,Luppi,6,16,27.27,8.0
361.0,-37.0,Austintacious,3,2,60.0,8.0
361.0,-37.0,yBaS | MaxJacks,7,10,41.18,8.0
361.0,-37.0,Slemdog,7,10,41.18,8.0
361.0,-16.0,Ratt,2,2,50.0,8.0
361.0,-37.0,EOKA | Christos,7,8,46.67,8.0
361.0,New,Rold,3,2,60.0,8.0
361.0,-37.0,Ponchy | Corkey,6,16,27.27,8.0
361.0,-37.0,91,6,18,25.0,8.0
361.0,-37.0,Maljo,5,27,15.62,8.0
361.0,-37.0,moscow mich,7,10,41.18,8.0
361.0,-37.0,420 | Yolk,3,3,50.0,8.0
361.0,-37.0,Joemama,3,2,60.0,8.0
361.0,-37.0,2five3 | Templar,3,1,75.0,8.0
361.0,-37.0,keyboard gamer,3,2,60.0,8.0
361.0,-37.0,Egsid,3,2,60.0,8.0
383.0,-38.0,Hamburglar,6,10,37.5,7.0
383.0,-38.0,Exia,6,7,46.15,7.0
383.0,-38.0,Fux McLoud,6,6,50.0,7.0
383.0,25.0,roadkill,5,10,33.33,7.0
383.0,New,Electroman,6,7,46.15,7.0
383.0,-38.0,TT | Dair,5,13,27.78,7.0
383.0,New,Crow,6,9,40.0,7.0
383.0,-38.0,RedHousePainter,6,7,46.15,7.0
383.0,New,Wasp,6,7,46.15,7.0
383.0,-38.0,Reaver_King,6,11,35.29,7.0
383.0,-38.0,Mucho Man Randy Passion,5,10,33.33,7.0
383.0,-38.0,Canes | ATM,6,9,40.0,7.0
383.0,-38.0,Otto_Zone,6,7,46.15,7.0
383.0,-38.0,SquirtlSquad,6,8,42.86,7.0
383.0,-38.0,Sporsinick,6,7,46.15,7.0
398.0,10.0,620 | Megacaat,4,20,16.67,6.0
398.0,New,Luke,5,7,41.67,6.0
398.0,-36.0,dabt,5,12,29.41,6.0
398.0,New,Jesuscametwice,5,13,27.78,6.0
398.0,-36.0,UARK | VentusWK,5,15,25.0,6.0
398.0,-36.0,eh | sickø,5,6,45.45,6.0
398.0,-36.0,HorseGirl420,4,22,15.38,6.0
398.0,-36.0,PeÃ±a,5,6,45.45,6.0
398.0,41.0,rice,4,20,16.67,6.0
398.0,-36.0,Rigo Bigo,5,11,31.25,6.0
398.0,-36.0,Ders,5,7,41.67,6.0
398.0,-36.0,MP3,5,8,38.46,6.0
398.0,New,pathojin,5,9,35.71,6.0
398.0,New,GSG,5,10,33.33,6.0
398.0,New,Fauxlatan,5,8,38.46,6.0
398.0,-36.0,Yosemite Dabbs,4,9,30.77,6.0
398.0,-36.0,CAPTwheatroll,5,20,20.0,6.0
398.0,-36.0,Drewski,5,9,35.71,6.0
398.0,-36.0,Stone,5,5,50.0,6.0
398.0,-36.0,Acuna,5,14,26.32,6.0
398.0,-36.0,Mac,5,9,35.71,6.0
398.0,-36.0,Anime Tiddies | Asuka,4,16,20.0,6.0
398.0,-36.0,Troy,5,18,21.74,6.0
398.0,-36.0,Watermelons,5,10,33.33,6.0
398.0,-36.0,TheRed,5,9,35.71,6.0
398.0,-36.0,RU | Midnight Blue,5,8,38.46,6.0
424.0,-40.0,RPG,4,5,44.44,5.0
424.0,-40.0,Homeslice,4,9,30.77,5.0
424.0,-40.0,pinecone22,3,3,50.0,5.0
424.0,New,Fent0n,4,4,50.0,5.0
424.0,New,ilovebrooklyn99,4,6,40.0,5.0
424.0,-40.0,Farko,4,4,50.0,5.0
424.0,-40.0,Eastwood,4,6,40.0,5.0
424.0,-40.0,Dog,4,7,36.36,5.0
424.0,-40.0,mia,4,5,44.44,5.0
424.0,40.0,Oz,3,16,15.79,5.0
424.0,-40.0,119 | pyro,4,7,36.36,5.0
424.0,-40.0,Vitro,4,6,40.0,5.0
424.0,-40.0,AHHHHH | Alice,4,7,36.36,5.0
424.0,New,JoeyBonzo,4,5,44.44,5.0
424.0,-40.0,jatpuan,4,6,40.0,5.0
424.0,-40.0,snek,2,30,6.25,5.0
424.0,-40.0,Badboi,3,3,50.0,5.0
424.0,-40.0,DiscipleOfBorp,4,11,26.67,5.0
424.0,-40.0,JB,4,9,30.77,5.0
424.0,-40.0,radvillainy,3,17,15.0,5.0
424.0,-40.0,CID,3,34,8.11,5.0
424.0,-40.0,ArStar,4,6,40.0,5.0
424.0,New,KatBot,4,5,44.44,5.0
424.0,-40.0,sucordie,4,10,28.57,5.0
424.0,-40.0,Galen The Wise,4,6,40.0,5.0
424.0,-40.0,ImYourDade,3,14,17.65,5.0
450.0,-42.0,Top Shelf | Dulbasaur,3,2,60.0,4.0
450.0,-42.0,saacdaddy,3,7,30.0,4.0
450.0,-42.0,eee,2,17,10.53,4.0
450.0,-42.0,GS | TreyTheTrashman,3,4,42.86,4.0
450.0,-42.0,rickey_kc,3,3,50.0,4.0
450.0,-42.0,Justyn,3,5,37.5,4.0
450.0,-42.0,gbio,3,15,16.67,4.0
450.0,New,Zeal,3,13,18.75,4.0
450.0,-42.0,Elk G | Digimon,3,5,37.5,4.0
450.0,New,Blitzcread,3,6,33.33,4.0
450.0,-42.0,K.YUNG,3,6,33.33,4.0
450.0,-42.0,IS | Bisfo,3,4,42.86,4.0
450.0,-42.0,DarkSamYT,3,16,15.79,4.0
450.0,-42.0,Night,2,10,16.67,4.0
450.0,-42.0,lavalamp,3,13,18.75,4.0
450.0,-42.0,EWA | ERGonomics,3,5,37.5,4.0
450.0,-42.0,ASAPferq,2,20,9.09,4.0
450.0,-42.0,Nico,3,8,27.27,4.0
450.0,-42.0,DRC,3,7,30.0,4.0
450.0,-42.0,CVSmashMods | Ripn,3,3,50.0,4.0
450.0,-42.0,Blanks,3,5,37.5,4.0
450.0,-42.0,Lust,3,10,23.08,4.0
450.0,New,Kandayo,3,3,50.0,4.0
450.0,-42.0,CUCK | BreahdToDaBeuhrds,3,4,42.86,4.0
450.0,New,NotTheMC,3,6,33.33,4.0
450.0,-42.0,magnumgunn3r,3,3,50.0,4.0
450.0,-42.0,melatonin,2,10,16.67,4.0
450.0,-42.0,SRN | Soulrifle211,3,6,33.33,4.0
450.0,-42.0,Port!!!,3,6,33.33,4.0
450.0,-42.0,Bug Juice | Snorlaxative,3,9,25.0,4.0
450.0,-42.0,Zura,3,4,42.86,4.0
450.0,-42.0,punished | gelp,3,5,37.5,4.0
450.0,New,Dandy,3,4,42.86,4.0
483.0,New,SexGod | RitzyCheese,2,11,15.38,3.0
483.0,-44.0,Lechero,2,4,33.33,3.0
483.0,New,Miscreants | Jquinnsweg,2,18,10.0,3.0
483.0,-44.0,WeedWizard,2,2,50.0,3.0
483.0,-44.0,LilTayNastyTay,2,1,66.67,3.0
483.0,-44.0,BOG | bioPhile,2,6,25.0,3.0
483.0,-44.0,Caveman3732,2,6,25.0,3.0
483.0,-44.0,Doctor Dank,2,13,13.33,3.0
483.0,-44.0,Wumbo,2,6,25.0,3.0
483.0,New,Droog,2,2,50.0,3.0
483.0,24.0,PeS | Puppy,1,3,25.0,3.0
483.0,-44.0,Velos,2,6,25.0,3.0
483.0,-44.0,ZUTH | Zuthane,2,2,50.0,3.0
483.0,-44.0,20PcMcnugget,2,14,12.5,3.0
483.0,-44.0,DirtyDan | Sigh,2,5,28.57,3.0
483.0,24.0,Cabbage Man,1,8,11.11,3.0
483.0,-44.0,UCI | Kavi,2,6,25.0,3.0
483.0,-44.0,Frozone,2,4,33.33,3.0
483.0,New,SheepHair,2,2,50.0,3.0
483.0,-44.0,glum oinkin',2,4,33.33,3.0
483.0,-44.0,Noodle,2,7,22.22,3.0
483.0,-44.0,PSai,2,3,40.0,3.0
483.0,-44.0,Ahung,1,3,25.0,3.0
483.0,New,21! | Ronan,2,3,40.0,3.0
483.0,-44.0,RB | V$,2,5,28.57,3.0
483.0,-44.0,LoneCubone,1,5,16.67,3.0
