SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
1023,Nintendude,WC,8,3,0,0,0,1,0,0,0,9,45.0,63.0,12.0
1077,Revenge | Gahtzu,NOTAV,2,2,0,0,0,0,0,0,1,5,95.0,107.0,6.0
2088,ycz6,WC,11,3,0,0,0,0,1,0,0,9,45.0,71.0,10.0
3602,JLo,EC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,67.0
3665,Younger,EC,11,2,0,0,0,1,0,0,0,7,75.0,96.0,7.0
4107,GG | n0ne,NOTAV,3,2,0,0,0,0,0,0,1,3,150.0,163.0,3.0
4176,NathanSandwich,WC,9,2,0,0,0,1,0,0,0,17,10.0,29.0,20.0
4205,a-on,WC,7,4,0,0,1,0,0,0,0,-1,0.0,12.0,36.0
4390,CG | Jflex,NOTAV,3,2,0,0,0,0,0,0,1,5,95.0,108.0,5.0
5630,BKB! | stocmoney,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,100.0
5869,Joey Bats,EC,10,9,0,0,1,0,0,0,0,-1,0.0,15.0,31.0
6176,Mova,WC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,79.0
7068,mikey,WC,3,0,0,0,1,0,0,0,0,-1,0.0,8.0,51.0
7149,Trail,EC,5,1,0,0,0,1,0,0,0,-1,0.0,15.0,31.0
10228,Flow | Stark,WC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,79.0
10485,DD,WC,4,2,0,0,1,0,0,0,0,-1,0.0,9.0,49.0
11490,Dash,EC,1,0,0,1,0,0,0,0,0,-1,0.0,2.0,89.0
11945,RULES | Strazz,EC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,57.0
12023,El Link,WC,6,2,0,0,1,0,0,0,0,-1,0.0,11.0,40.0
13639,21! | Ronan,EC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,79.0
13765,Help,WC,7,6,0,0,1,0,0,0,0,-1,0.0,12.0,36.0
14305,Nard Dawg,EC,5,3,0,0,1,0,0,0,0,-1,0.0,10.0,44.0
14592,ZOOK | Suezo,EC,8,5,0,0,0,1,0,0,0,13,25.0,43.0,15.0
15298,Cowbell,WC,9,7,0,0,1,0,0,0,0,-1,0.0,14.0,34.0
18652,LFTG | Logos,WC,9,4,0,0,0,1,0,0,0,17,10.0,29.0,20.0
22333,Redcoat,WC,6,5,0,0,1,0,0,0,0,-1,0.0,11.0,40.0
22595,Aura,EC,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,100.0
23422,ZimD00D,WC,10,7,0,0,0,1,0,0,0,-1,0.0,20.0,25.0
26750,KoDoRiN,WC,13,5,0,0,1,0,0,0,0,1,200.0,218.0,1.0
29840,TBD,WC,11,5,0,0,0,1,0,0,0,17,10.0,31.0,18.0
30804,Frap,WC,7,6,0,0,1,0,0,0,0,-1,0.0,12.0,36.0
32201,PRIN$E,EC,7,3,0,0,1,0,0,0,0,-1,0.0,12.0,36.0
34399,BuenasRetas | Cobs,WC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,67.0
35258,LFG | Fist Mexico,WC,3,6,0,1,0,0,0,0,0,-1,0.0,4.0,67.0
39235,Dream,WC,10,4,0,0,0,1,0,0,0,7,75.0,95.0,8.0
40793,MGFC | JorDank,EC,11,9,0,0,1,0,0,0,0,-1,0.0,16.0,30.0
41055,jacket,WC,12,6,0,0,0,1,0,0,0,-1,0.0,22.0,23.0
41374,Anchovy,WC,11,6,0,0,0,1,0,0,0,-1,0.0,21.0,24.0
45356,OtES,EC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,62.0
47497,Ellis,EC,4,3,0,0,1,0,0,0,0,-1,0.0,9.0,49.0
48322,AHHHHH | Climbers Alice,EC,1,0,0,1,0,0,0,0,0,-1,0.0,2.0,89.0
49875,Paladin,EC,12,6,0,0,0,1,0,0,0,17,10.0,32.0,17.0
61897,LSD,EC,9,2,0,0,0,1,0,0,0,4,125.0,144.0,4.0
63772,#NAME?,WC,9,10,0,1,0,0,0,0,0,-1,0.0,10.0,44.0
64692,SANS | Blues Clues,WC,10,2,0,0,0,0,1,0,0,-1,0.0,25.0,22.0
128898,Zhāoshù,WC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,62.0
129344,totally butts,EC,9,5,0,0,0,1,0,0,0,-1,0.0,19.0,26.0
129363,Flow | ESPONJA,WC,2,1,0,0,1,0,0,0,0,-1,0.0,7.0,55.0
130672,Soltrain,WC,3,1,0,0,1,0,0,0,0,-1,0.0,8.0,51.0
136990,Holy | key,WC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,57.0
149952,Jakespeare,EC,6,2,0,0,1,0,0,0,0,-1,0.0,11.0,40.0
157615,ight,EC,4,9,0,1,0,0,0,0,0,-1,0.0,5.0,62.0
157632,TurboThot,WC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,89.0
171201,Mootook,WC,10,10,0,0,1,0,0,0,0,-1,0.0,15.0,31.0
173178,LAG,WC,9,3,0,0,0,1,0,0,0,13,25.0,44.0,14.0
183677,Yamasaki,WC,8,6,0,0,1,0,0,0,0,-1,0.0,13.0,35.0
184637,Joey Donuts,EC,10,7,0,0,0,1,0,0,0,17,10.0,30.0,19.0
185618,Captain G,EC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,89.0
211440,Darrell,WC,7,3,0,0,0,1,0,0,0,-1,0.0,17.0,28.0
219838,Lamb's Ear,EC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,67.0
221423,Typhoon,WC,9,3,0,0,0,1,0,0,0,-1,0.0,19.0,26.0
224897,AWaveDash,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,100.0
226271,SU | wild flower,WC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,100.0
229216,KaiKwonDo,WC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,67.0
232193,Chiefn_,EC,3,15,0,1,0,0,0,0,0,-1,0.0,4.0,67.0
233059,Ribboned Ace,WC,3,2,0,0,1,0,0,0,0,-1,0.0,8.0,51.0
237282,Electroman,EC,5,1,0,0,1,0,0,0,0,-1,0.0,10.0,44.0
275922,Otto_Zone,WC,5,4,0,0,1,0,0,0,0,-1,0.0,10.0,44.0
276041,Kettering,WC,0,6,0,1,0,0,0,0,0,-1,0.0,1.0,100.0
362459,SeshLord Ozai,WC,4,16,0,1,0,0,0,0,0,-1,0.0,5.0,62.0
378512,Khoron | Oreo,WC,7,4,0,0,0,1,0,0,0,-1,0.0,17.0,28.0
379542,Lee,EC,0,4,0,1,0,0,0,0,0,-1,0.0,1.0,100.0
466221,Melo,WC,3,3,0,1,0,0,0,0,0,-1,0.0,4.0,67.0
491552,DannyPhantom,EC,11,3,0,0,0,0,1,0,0,13,25.0,51.0,13.0
530964,Heatedchaos,WC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,89.0
533918,Maelstrom,EC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,57.0
542693,Bbatts,EC,10,2,0,0,0,1,0,0,0,9,45.0,65.0,11.0
552087,Kerblamu,WC,5,3,0,0,1,0,0,0,0,-1,0.0,10.0,44.0
581039,I'm Michael BTW,EC,8,4,0,0,0,1,0,0,0,13,25.0,43.0,15.0
582190,rice,EC,2,6,0,1,0,0,0,0,0,-1,0.0,3.0,79.0
654514,probably high,WC,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,100.0
657464,CowCowCowCowCow,EC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,67.0
694497,IMP | Ben,NOTAV,5,2,0,0,0,0,0,0,1,2,175.0,190.0,2.0
725014,charmell0,WC,5,10,0,1,0,0,0,0,0,-1,0.0,6.0,57.0
735376,CVSmashMods | Ripn,WC,2,7,0,1,0,0,0,0,0,-1,0.0,3.0,79.0
748365,ledgefiend,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,89.0
764680,STLTS,WC,6,11,0,1,0,0,0,0,0,-1,0.0,7.0,55.0
776417,GSG,EC,0,4,0,1,0,0,0,0,0,-1,0.0,1.0,100.0
834231,Jun,WC,4,5,0,1,0,0,0,0,0,-1,0.0,5.0,62.0
