SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
1017,S2J,NOTAV,5,0,0,0,0,0,0,0,1,1,200.0,215.0,1.0
2088,ycz6,WC,9,3,0,0,0,1,0,0,0,9,45.0,64.0,10.0
3665,Younger,EC,12,5,0,0,0,0,1,0,0,13,25.0,52.0,14.0
3772,Arcadia,WC,8,4,0,0,0,1,0,0,0,-1,0.0,18.0,35.0
3977,Sicca,EC,9,5,0,0,0,1,0,0,0,-1,0.0,19.0,30.0
4205,a-on,WC,9,6,0,0,0,1,0,0,0,-1,0.0,19.0,30.0
4317,Solomon,WC,4,3,0,0,1,0,0,0,0,-1,0.0,9.0,56.0
4390,CG | Jflex,NOTAV,0,2,0,0,0,0,0,0,1,17,10.0,20.0,27.0
4614,Notorious,WC,12,5,0,0,0,1,0,0,0,-1,0.0,22.0,25.0
4996,MR. SCAM,EC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,107.0
5630,BKB! | stocmoney,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
5869,Joe(y) Bats,EC,7,8,0,0,1,0,0,0,0,-1,0.0,12.0,44.0
7199,TGL | Shamunt,EC,8,3,0,0,0,1,0,0,0,-1,0.0,18.0,35.0
10067,icecream,WC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,107.0
10228,Flow | Stark,WC,10,4,0,0,0,1,0,0,0,-1,0.0,20.0,27.0
10468,Reesch,EC,14,8,0,0,0,1,0,0,0,-1,0.0,24.0,23.0
11945,RULES | Strazz,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,88.0
12048,K8A,EC,17,10,0,0,0,1,0,0,0,-1,0.0,27.0,18.0
14592,ZOOK | Suezo,EC,5,1,0,0,0,1,0,0,0,-1,0.0,15.0,40.0
16023,soccermom69,WC,8,4,0,0,0,1,0,0,0,13,25.0,43.0,15.0
22333,Redcoat,WC,4,4,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
22458,Kandayo,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,107.0
22479,Rei,WC,13,3,0,0,0,0,1,0,0,13,25.0,53.0,13.0
23207,veil,WC,3,3,0,1,0,0,0,0,0,-1,0.0,4.0,88.0
25351,Hell'sLabyrinth,EC,3,2,0,1,0,0,0,0,0,-1,0.0,4.0,88.0
25478,Maruf,EC,6,4,0,0,0,1,0,0,0,17,10.0,26.0,21.0
26289,Trill Jake,EC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,70.0
26750,KoDoRiN,NOTAV,2,2,0,0,0,0,0,0,1,5,95.0,107.0,6.0
27547,TSBO | HateSauce,WC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,107.0
28793,Light,WC,9,4,0,0,0,1,0,0,0,-1,0.0,19.0,30.0
29405,Vianny,EC,3,2,0,0,1,0,0,0,0,-1,0.0,8.0,60.0
30804,Frap,WC,3,2,0,0,1,0,0,0,0,-1,0.0,8.0,60.0
31487,Winx Club | Siddward,EC,4,2,0,0,1,0,0,0,0,-1,0.0,9.0,56.0
32201,PRIN$E,EC,5,1,0,0,1,0,0,0,0,-1,0.0,10.0,52.0
33458,RustyTrombone,WC,6,6,0,0,1,0,0,0,0,-1,0.0,11.0,48.0
34399,BuenasRetas | Cobs,WC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,88.0
35258,LFG | Fist Mexico,WC,6,7,0,1,0,0,0,0,0,-1,0.0,7.0,66.0
37116,GUG | Kurv,WC,16,2,0,0,0,0,1,0,0,2,175.0,206.0,2.0
37223,PEP | Sp1nda,EC,8,3,0,0,0,1,0,0,0,-1,0.0,18.0,35.0
38643,RedX,WC,5,4,0,0,1,0,0,0,0,-1,0.0,10.0,52.0
40793,MGFC | bootichief,EC,14,14,0,0,1,0,0,0,0,-1,0.0,19.0,30.0
45236,Lime,WC,6,4,0,0,0,1,0,0,0,17,10.0,26.0,21.0
45356,OtES,EC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
47497,Ellis,EC,8,6,0,0,1,0,0,0,0,-1,0.0,13.0,43.0
50053,PML | Die222,WC,11,7,0,0,0,1,0,0,0,-1,0.0,21.0,26.0
50259,BLE | SluG,EC,12,2,0,0,0,0,1,0,0,3,150.0,177.0,3.0
51464,UCLA | Suvir,WC,3,2,0,0,1,0,0,0,0,-1,0.0,8.0,60.0
53365,Ringler,WC,13,4,0,0,0,0,1,0,0,9,45.0,73.0,9.0
62320,KayB,EC,5,10,0,1,0,0,0,0,0,-1,0.0,6.0,70.0
63772,Fern,WC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,88.0
64692,SANS | Blues Clues,NOTAV,4,2,0,0,0,0,0,0,1,7,75.0,89.0,8.0
65598,rickey_kc,EC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,107.0
65777,bobby big ballz,NOTAV,3,2,0,0,0,0,0,0,1,4,125.0,138.0,4.0
69699,Smeedot,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
70110,Buttlet,WC,13,6,0,0,0,1,0,0,0,-1,0.0,23.0,24.0
70458,PEPIS | Noire,WC,14,4,0,0,0,1,0,0,0,7,75.0,99.0,7.0
127997,CW | rabit!,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
133666,404 YC | Salt,EC,8,3,0,0,0,1,0,0,0,9,45.0,63.0,12.0
134823,QTT | Pelon,EC,2,6,0,1,0,0,0,0,0,-1,0.0,3.0,95.0
135091,GS | SubTails,WC,9,7,0,0,1,0,0,0,0,-1,0.0,14.0,41.0
135795,cockbread,EC,10,14,0,0,0,1,0,0,0,-1,0.0,20.0,27.0
137480,Jpeg | RC,EC,16,10,0,0,0,0,1,0,0,17,10.0,41.0,17.0
138710,Golden,EC,11,2,0,0,0,1,0,0,0,5,95.0,116.0,5.0
144133,YBBT | leroydankins,WC,4,11,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
146978,Ding Hing,WC,11,9,0,0,1,0,0,0,0,-1,0.0,16.0,39.0
152060,Vent,WC,2,1,0,1,0,0,0,0,0,-1,0.0,3.0,95.0
175446,DJAN,EC,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
175870,ÆRO,WC,5,5,0,0,1,0,0,0,0,-1,0.0,10.0,52.0
183677,Yamasaki,WC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,95.0
184545,Pulch,EC,8,10,0,1,0,0,0,0,0,-1,0.0,9.0,56.0
184637,Joey Donuts,EC,7,3,0,0,0,1,0,0,0,17,10.0,27.0,18.0
205873,Funktrocious,EC,4,16,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
211440,Darrell,WC,9,4,0,0,0,1,0,0,0,-1,0.0,19.0,30.0
213297,Chompy,WC,2,5,0,1,0,0,0,0,0,-1,0.0,3.0,95.0
219838,Lamb's Ear,EC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,107.0
230122,vampa,EC,4,3,0,0,1,0,0,0,0,-1,0.0,9.0,56.0
232193,Chiefn_,EC,4,5,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
252656,DERT | Petra,EC,0,8,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
259856,Seraph,WC,6,2,0,0,1,0,0,0,0,-1,0.0,11.0,48.0
288395,jams,WC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
379419,Zab,EC,9,9,0,0,1,0,0,0,0,-1,0.0,14.0,41.0
428826,ArcaneFox,WC,5,7,0,1,0,0,0,0,0,-1,0.0,6.0,70.0
448153,Neenor,EC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
466221,Melo,WC,7,6,0,0,1,0,0,0,0,-1,0.0,12.0,44.0
492755,BoffTarget,WC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
495213,Banger,EC,4,4,0,1,0,0,0,0,0,-1,0.0,5.0,76.0
519985,Marvelboy,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,122.0
524651,Schwifty | Sirjaxism,WC,1,5,0,1,0,0,0,0,0,-1,0.0,2.0,107.0
524896,LEVO | Mento,EC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,95.0
533918,Maelstrom,EC,5,9,0,1,0,0,0,0,0,-1,0.0,6.0,70.0
539984,Ahmad,EC,8,3,0,0,0,1,0,0,0,-1,0.0,18.0,35.0
598192,Pena,WC,3,3,0,1,0,0,0,0,0,-1,0.0,4.0,88.0
608505,2ndLaw,WC,7,6,0,0,1,0,0,0,0,-1,0.0,12.0,44.0
617254,N8v,WC,2,1,0,1,0,0,0,0,0,-1,0.0,3.0,95.0
638273,SKY | Matwood,EC,6,10,0,1,0,0,0,0,0,-1,0.0,7.0,66.0
