SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
1004,Liquid | Hungrybox,NOTAV,1,2,0,0,0,0,0,0,1,13
3299,Vish,WC,10,3,0,0,0,1,0,0,0,-1
3665,Younger,EC,12,5,0,0,0,0,1,0,0,17
3954,YungWaff,WC,11,5,0,0,0,1,0,0,0,17
4107,GG | n0ne,NOTAV,5,0,0,0,0,0,0,0,1,1
4205,a-on,WC,8,9,0,1,0,0,0,0,0,-1
4215,rocky,WC,15,4,0,0,0,1,0,0,0,3
4390,CG | Jflex,NOTAV,4,2,0,0,0,0,0,0,1,4
5630,BKB! | stocmoney,EC,3,4,0,1,0,0,0,0,0,-1
5869,Joe(y) Bats,EC,8,6,0,0,0,1,0,0,0,-1
6176,Mova,WC,7,6,0,0,1,0,0,0,0,-1
7634,MT,WC,11,3,0,0,0,1,0,0,0,5
7654,Schnurb,EC,6,4,0,0,1,0,0,0,0,-1
10228,Flow | Stark,WC,6,4,0,0,1,0,0,0,0,-1
10362,Elk G | Ivayne,WC,6,2,0,0,1,0,0,0,0,-1
10485,DD,WC,7,1,0,0,0,1,0,0,0,-1
10520,G,WC,9,7,0,0,1,0,0,0,0,-1
10562,SFOP,WC,1,0,0,1,0,0,0,0,0,-1
11603,Arctic,EC,4,3,0,0,1,0,0,0,0,-1
11945,RULES | Strazz,EC,2,5,0,1,0,0,0,0,0,-1
12023,El Link,WC,5,5,0,1,0,0,0,0,0,-1
12048,K8A,EC,12,5,0,0,0,0,1,0,0,13
13746,Baja,WC,3,4,0,1,0,0,0,0,0,-1
13765,Help,WC,4,7,0,1,0,0,0,0,0,-1
14305,Nard Dawg,EC,1,1,0,1,0,0,0,0,0,-1
15447,Jkiller,NOTAV,0,2,0,0,0,0,0,0,1,17
15586,Anjo,WC,13,6,0,0,0,0,1,0,0,17
16468,TTV/Aceflight,WC,6,3,0,0,1,0,0,0,0,-1
16478,Anjel,WC,2,4,0,1,0,0,0,0,0,-1
16478,Anjel,EC,3,4,0,1,0,0,0,0,0,-1
19346,mexico629,WC,6,4,0,0,1,0,0,0,0,-1
21081,Opportunity,WC,2,1,0,1,0,0,0,0,0,-1
22088,Nebulous | Jib,EC,4,4,0,0,1,0,0,0,0,-1
22333,Redcoat,WC,12,8,0,0,0,1,0,0,0,-1
22595,Aura,EC,2,1,0,0,1,0,0,0,0,-1
23501,Ratt,WC,1,2,0,1,0,0,0,0,0,-1
25351,Hell'sLabyrinth,EC,4,5,0,1,0,0,0,0,0,-1
25478,Maruf,EC,9,5,0,0,0,1,0,0,0,-1
26187,Slowking,EC,14,6,0,0,0,0,1,0,0,13
26750,KoDoRiN,NOTAV,4,2,0,0,0,0,0,0,1,2
27524,JustRhett,EC,0,3,0,1,0,0,0,0,0,-1
29405,Vianny,EC,9,6,0,0,1,0,0,0,0,-1
30804,Frap,WC,9,8,0,0,1,0,0,0,0,-1
31487,Winx Club | Siddward,EC,7,6,0,0,1,0,0,0,0,-1
33458,RustyTrombone,WC,7,8,0,1,0,0,0,0,0,-1
34399,BuenasRetas | Cobs,WC,5,6,0,1,0,0,0,0,0,-1
34804,Barry Allen,WC,0,1,0,1,0,0,0,0,0,-1
35258,LFG | Fist Mexico,WC,8,7,0,0,1,0,0,0,0,-1
38643,RedX,WC,2,4,0,1,0,0,0,0,0,-1
40793,MGFC | JorDank,EC,9,9,0,0,1,0,0,0,0,-1
41374,Anchovy,WC,8,3,0,0,0,1,0,0,0,-1
45356,OtES,EC,4,2,0,0,1,0,0,0,0,-1
45726,CS | Faust,EC,6,3,0,0,1,0,0,0,0,-1
47497,Ellis,EC,12,7,0,0,0,1,0,0,0,-1
47650,shoelegend88,EC,4,5,0,1,0,0,0,0,0,-1
49875,Paladin,EC,8,5,0,0,1,0,0,0,0,-1
51055,MIT | unlucky,WC,5,4,0,1,0,0,0,0,0,-1
51076,Power Kevin,WC,1,4,0,1,0,0,0,0,0,-1
63581,CableKnit,EC,3,4,0,1,0,0,0,0,0,-1
63772,Fern,WC,4,6,0,1,0,0,0,0,0,-1
63940,Weeg,EC,6,1,0,0,0,1,0,0,0,-1
64692,SANS | Blues Clues,WC,11,2,0,0,0,0,1,0,0,9
65777,bobby big ballz,EC,7,2,0,0,0,1,0,0,0,5
70458,PEPIS | Noire,WC,11,3,0,0,0,1,0,0,0,9
127997,CW | rabit!,EC,3,4,0,1,0,0,0,0,0,-1
129363,Flow | ESPONJA,WC,9,6,0,0,1,0,0,0,0,-1
131130,Leyo,WC,3,4,0,1,0,0,0,0,0,-1
132938,RU | Midnight Blue,WC,7,3,0,0,0,1,0,0,0,-1
135088,LFG | PanterA,WC,12,8,0,0,0,1,0,0,0,-1
138710,Golden,EC,9,4,0,0,0,1,0,0,0,9
148736,GThree,WC,0,2,0,1,0,0,0,0,0,-1
152754,Hood,EC,3,12,0,1,0,0,0,0,0,-1
156503,Beiker,WC,2,2,0,1,0,0,0,0,0,-1
156775,Chadwicc,WC,10,7,0,0,1,0,0,0,0,-1
173178,LAG,WC,6,4,0,0,1,0,0,0,0,-1
183677,Yamasaki,WC,5,4,0,0,1,0,0,0,0,-1
184457,MessiSTL,EC,8,7,0,0,1,0,0,0,0,-1
184637,Joey Donuts,EC,11,4,0,0,0,1,0,0,0,9
211440,Darrell,WC,9,4,0,0,0,1,0,0,0,-1
213297,Chompy,WC,3,10,0,1,0,0,0,0,0,-1
219838,Lamb's Ear,EC,5,7,0,1,0,0,0,0,0,-1
221423,Typhoon,WC,15,5,0,0,0,0,1,0,0,7
230537,hHerb,WC,2,6,0,1,0,0,0,0,0,-1
232193,Chiefn_,EC,8,6,0,0,1,0,0,0,0,-1
237282,Electroman,EC,2,7,0,1,0,0,0,0,0,-1
245346,SIMP | Vagab0nd,WC,1,1,0,1,0,0,0,0,0,-1
252523,Dusky,WC,3,8,0,1,0,0,0,0,0,-1
254673,Layer,WC,4,11,0,1,0,0,0,0,0,-1
257324,GSP,WC,7,10,0,1,0,0,0,0,0,-1
268767,markrevival,WC,0,1,0,1,0,0,0,0,0,-1
269511,SquidTheCat,WC,7,4,0,0,1,0,0,0,0,-1
278295,DadsAkimbo,EC,6,9,0,1,0,0,0,0,0,-1
283648,MDF | Amor,EC,3,0,0,0,1,0,0,0,0,-1
288395,jams,WC,6,4,0,0,1,0,0,0,0,-1
322324,maxi,WC,2,2,0,1,0,0,0,0,0,-1
368021,JitteryInChurch,WC,7,5,0,0,1,0,0,0,0,-1
378512,Khoron | Oreo,WC,6,6,0,0,1,0,0,0,0,-1
423669,Wōlī,WC,4,3,0,0,1,0,0,0,0,-1
428826,ArcaneFox,WC,3,12,0,1,0,0,0,0,0,-1
466221,Melo,WC,5,5,0,1,0,0,0,0,0,-1
524651,Schwifty | Sirjaxism,WC,0,15,0,1,0,0,0,0,0,-1
525553,jerma985,WC,2,0,0,0,1,0,0,0,0,-1
528737,3OutChange,WC,2,17,0,1,0,0,0,0,0,-1
533918,Maelstrom,EC,1,1,0,1,0,0,0,0,0,-1
539984,Ahmad,EC,7,4,0,0,0,1,0,0,0,17
542693,Bbatts,EC,7,4,0,0,1,0,0,0,0,-1
581039,I'm Michael BTW,EC,9,3,0,0,0,1,0,0,0,-1
581230,SmashMouthEgg,EC,2,4,0,1,0,0,0,0,0,-1
582190,rice,EC,1,5,0,1,0,0,0,0,0,-1
585248,magnumgunn3r,EC,1,1,0,1,0,0,0,0,0,-1
637179,Sodabro,EC,1,0,0,1,0,0,0,0,0,-1
638273,SKY | Matwood,EC,7,7,0,1,0,0,0,0,0,-1
657464,CowCowCowCowCow,EC,1,3,0,1,0,0,0,0,0,-1
694497,IMP | Ben,NOTAV,2,2,0,0,0,0,0,0,1,7
725016,Dolfo,WC,0,5,0,1,0,0,0,0,0,-1
846125,Navedo,WC,2,4,0,1,0,0,0,0,0,-1
880372,Good1ife,WC,7,5,0,0,1,0,0,0,0,-1
956568,Night,WC,2,4,0,1,0,0,0,0,0,-1
1013413,WFL | ABC,EC,4,4,0,1,0,0,0,0,0,-1
1016657,Kr1meM45ter2517A,WC,4,8,0,1,0,0,0,0,0,-1
1023611,[r] | U.S Marine,WC,1,11,0,1,0,0,0,0,0,-1
