SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
1077,Revenge | Gahtzu,NOTAV,4,2,0,0,0,0,0,0,1,2
3665,Younger,EC,12,5,0,0,0,0,1,0,0,17
3734,Hulka,WC,5,0,0,0,0,1,0,0,0,-1
3772,Arcadia,WC,7,3,0,0,0,1,0,0,0,17
4176,NathanSandwich,WC,8,5,0,0,1,0,0,0,0,-1
4205,a-on,WC,4,3,0,1,0,0,0,0,0,-1
4390,CG | Jflex,NOTAV,3,2,0,0,0,0,0,0,1,5
5630,BKB! | stocmoney,EC,4,5,0,1,0,0,0,0,0,-1
5724,Wassabi,WC,2,2,0,1,0,0,0,0,0,-1
5869,Joey Bats,EC,6,6,0,0,1,0,0,0,0,-1
7277,Crescent | JSalt,EC,10,2,0,0,0,0,1,0,0,9
10485,DD,WC,10,3,0,0,0,1,0,0,0,7
10529,The Leaf,WC,8,4,0,0,0,1,0,0,0,7
10971,Brainless  | FLiiNcHy,EC,9,5,0,0,0,1,0,0,0,17
11458,Tuesday,WC,7,1,0,0,0,1,0,0,0,-1
12023,El Link,WC,6,4,0,0,1,0,0,0,0,-1
12048,K8A,EC,11,9,0,0,1,0,0,0,0,-1
12137,yingling,WC,5,2,0,0,1,0,0,0,0,-1
12365,PW | Vincessant,WC,4,1,0,0,1,0,0,0,0,-1
18652,LFTG | Logos,WC,8,4,0,0,0,1,0,0,0,17
21405,Fire,WC,0,8,0,1,0,0,0,0,0,-1
22088,Nebulous | Jib,EC,4,2,0,0,1,0,0,0,0,-1
22458,Kandayo,WC,3,6,0,1,0,0,0,0,0,-1
22595,Aura,EC,4,0,0,0,1,0,0,0,0,-1
23501,Ratt,WC,0,3,0,1,0,0,0,0,0,-1
23995,Forrest,EC,2,1,0,0,1,0,0,0,0,-1
25351,Hell'sLabyrinth,EC,0,4,0,1,0,0,0,0,0,-1
25810,Melee Stats | Pikachu942,EC,1,6,0,1,0,0,0,0,0,-1
25916,redpandamaster,WC,7,4,0,0,0,1,0,0,0,-1
26387,Phantom Airline,EC,3,5,0,1,0,0,0,0,0,-1
26750,KoDoRiN,NOTAV,6,1,0,0,0,0,0,0,1,1
26920,Trash,WC,0,1,0,1,0,0,0,0,0,-1
29840,TBD,WC,11,8,0,0,0,1,0,0,0,-1
30804,Frap,WC,8,5,0,0,1,0,0,0,0,-1
