SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
1017,S2J,NOTAV,6,1,0,0,0,0,0,0,1,1,200.0,216.0,1.0
3936,GUILD | ghettowarmachine420,EC,5,2,0,0,1,0,0,0,0,-1,0.0,10.0,46.0
3954,YungWaff,WC,14,10,0,0,1,0,0,0,0,-1,0.0,19.0,31.0
4127,MIOM | Toph,WC,7,3,0,0,0,1,0,0,0,17,10.0,27.0,19.0
4215,rocky,NOTAV,3,2,0,0,0,0,0,0,1,4,125.0,138.0,4.0
4390,CG | Jflex,NOTAV,2,2,0,0,0,0,0,0,1,7,75.0,87.0,8.0
5618,CRACKSHACK | CBD Quiggles,EC,8,4,0,0,0,1,0,0,0,-1,0.0,18.0,32.0
5630,BKB! | stocmoney,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,100.0
5869,Joe(y) Bats,EC,8,9,0,0,1,0,0,0,0,-1,0.0,13.0,38.0
7199,TGL | Shamunt,EC,6,4,0,0,0,1,0,0,0,17,10.0,26.0,23.0
7495,Townes,EC,11,6,0,0,0,1,0,0,0,-1,0.0,21.0,27.0
7654,Schnurb,EC,5,3,0,0,1,0,0,0,0,-1,0.0,10.0,46.0
10485,DD,WC,3,2,0,0,1,0,0,0,0,-1,0.0,8.0,58.0
11590,Rickeye_rick,WC,4,13,0,1,0,0,0,0,0,-1,0.0,5.0,64.0
11606,Elk_G | Karm,WC,3,2,0,0,1,0,0,0,0,-1,0.0,8.0,58.0
12023,El Link,WC,6,6,0,0,1,0,0,0,0,-1,0.0,11.0,43.0
12048,K8A,EC,11,4,0,0,0,1,0,0,0,9,45.0,66.0,9.0
13765,Help,WC,5,4,0,0,1,0,0,0,0,-1,0.0,10.0,46.0
14592,ZOOK | Suezo,EC,6,4,0,0,0,1,0,0,0,17,10.0,26.0,23.0
14734,SUEZO | Zook,EC,7,3,0,0,0,1,0,0,0,25,0.0,17.0,34.0
15298,Cowbell,WC,8,5,0,0,1,0,0,0,0,-1,0.0,13.0,38.0
15504,Umarth,WC,11,2,0,0,0,0,1,0,0,13,25.0,51.0,14.0
15989,DarkHero,WC,13,2,0,0,0,0,1,0,0,7,75.0,103.0,6.0
18722,K.H.D | REIGN,WC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,76.0
20991,0kay,WC,6,5,0,0,1,0,0,0,0,-1,0.0,11.0,43.0
22333,Redcoat,WC,9,3,0,0,0,1,0,0,0,13,25.0,44.0,15.0
