SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
928066,Kelpo,WC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,67.0
945542,KOA | youngbool,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,98.0
1077796,FreeHops,WC,3,3,0,1,0,0,0,0,0,-1,0.0,4.0,67.0
1149773,ali_,EC,1,8,0,1,0,0,0,0,0,-1,0.0,2.0,87.0
1194651,gsm | Pound,EC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,87.0
1248621,Anzeray,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,98.0
1278457,Rocket,WC,13,6,0,0,0,1,0,0,0,13,25.0,48.0,15.0
1375808,Epoodle,EC,5,7,0,1,0,0,0,0,0,-1,0.0,6.0,57.0
1432189,nunoodle,WC,0,8,0,1,0,0,0,0,0,-1,0.0,1.0,98.0
1451042,Deeb,EC,3,7,0,1,0,0,0,0,0,-1,0.0,4.0,67.0
1598204,YoungHanSolo,WC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,78.0
1640788,Special K,WC,0,8,0,1,0,0,0,0,0,-1,0.0,1.0,98.0
1723399,jeddo,WC,10,13,0,0,1,0,0,0,0,-1,0.0,15.0,29.0
1871538,Not_DuduTsai,WC,9,5,0,0,0,1,0,0,0,-1,0.0,19.0,22.0
1940854,JoffDuchar,EC,2,6,0,1,0,0,0,0,0,-1,0.0,3.0,78.0
1944467,SUPERUNKNOWN,WC,1,5,0,1,0,0,0,0,0,-1,0.0,2.0,87.0
1957918,Cow,WC,9,9,0,0,1,0,0,0,0,-1,0.0,14.0,32.0
1966716,LewdCelebs4Free,WC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,57.0
1974127,aujory,WC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,87.0
1974143,Jeem,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,98.0
2029721,Ghost Rider,EC,4,3,0,0,1,0,0,0,0,-1,0.0,9.0,47.0
2041350,2rk | Turok,WC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,78.0
2084281,Keykey,WC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,78.0
2093540,RitzyCheese,WC,2,9,0,1,0,0,0,0,0,-1,0.0,3.0,78.0
2140092,Jet,WC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,87.0
2146437,HaxMoneyHulkHogan,EC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,98.0
2160161,GAS,WC,2,1,0,0,1,0,0,0,0,-1,0.0,7.0,54.0
2170469,Golf,WC,4,5,0,1,0,0,0,0,0,-1,0.0,5.0,59.0
2179108,Mud,EC,11,12,0,0,1,0,0,0,0,-1,0.0,16.0,26.0
2192126,NattyIce,EC,0,11,0,1,0,0,0,0,0,-1,0.0,1.0,98.0
2242538,Erica,WC,8,8,0,0,1,0,0,0,0,-1,0.0,13.0,33.0
