SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
354953,RPG,EC,0,2,0,1,0,0,0,0,0,-1
358739,Rasec,WC,4,3,0,0,1,0,0,0,0,-1
366683,WickedTheKidBroly,EC,7,2,0,0,0,1,0,0,0,17
368021,Coinee,WC,4,7,0,1,0,0,0,0,0,-1
379419,Zab,EC,12,8,0,0,0,1,0,0,0,-1
472971,MaxJacks,WC,2,2,0,1,0,0,0,0,0,-1
506644,Harout,EC,8,8,0,0,1,0,0,0,0,-1
512704,Axis,EC,0,4,0,1,0,0,0,0,0,-1
535980,meleesadposts,EC,3,5,0,1,0,0,0,0,0,-1
542693,Bbatts,EC,2,6,0,1,0,0,0,0,0,-1
543380,Paokir,EC,0,5,0,1,0,0,0,0,0,-1
582190,rice,EC,1,7,0,1,0,0,0,0,0,-1
638273,SKY | Matwood,EC,7,9,0,0,1,0,0,0,0,-1
657464,CowCowCowCowCow,EC,5,10,0,1,0,0,0,0,0,-1
694497,IMP | Ben,NOTAV,2,2,0,0,0,0,0,0,1,5
748365,ledgefiend,WC,0,1,0,1,0,0,0,0,0,-1
752551,NoobyMcCheese,EC,0,9,0,1,0,0,0,0,0,-1
897692,Iron,WC,5,4,0,0,1,0,0,0,0,-1
950362,EWA | ERGonomics,WC,0,1,0,1,0,0,0,0,0,-1
954582,winismine,WC,13,7,0,0,0,1,0,0,0,-1
1064029,Victawr,EC,1,7,0,1,0,0,0,0,0,-1
1171263,PYR,WC,4,7,0,1,0,0,0,0,0,-1
1298609,Beck,WC,1,0,0,1,0,0,0,0,0,-1
1524828,Ben Snape,EC,7,4,0,0,0,1,0,0,0,17
1653242,MatouFans,WC,0,7,0,1,0,0,0,0,0,-1
1665299,2Pro4Pro | Toastrmann,WC,1,7,0,1,0,0,0,0,0,-1
1931842,tpyo,WC,1,8,0,1,0,0,0,0,0,-1
1940854,JoffDuchar,EC,1,3,0,1,0,0,0,0,0,-1
1966716,LewdCelebs4Free,WC,4,3,0,0,1,0,0,0,0,-1
2058790,Butternust,WC,1,1,0,1,0,0,0,0,0,-1
2136594,greenbrown,EC,0,3,0,1,0,0,0,0,0,-1
2179108,Mud,EC,9,9,0,0,1,0,0,0,0,-1
2215703,DiMaria,EC,3,3,0,1,0,0,0,0,0,-1
2222027,Mithrandir,EC,0,3,0,1,0,0,0,0,0,-1
2231667,Shwa,EC,4,4,0,0,1,0,0,0,0,-1
2244671,scmu,EC,2,5,0,1,0,0,0,0,0,-1
2264502,FZ | boy0boy,WC,2,8,0,1,0,0,0,0,0,-1
