SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
1004,Liquid | Hungrybox,NOTAV,1,2,0,0,0,0,0,0,1,13,25.0,36.0,18.0
3299,Vish,WC,10,3,0,0,0,1,0,0,0,-1,0.0,20.0,25.0
3665,Younger,EC,12,5,0,0,0,0,1,0,0,17,10.0,37.0,17.0
3954,YungWaff,WC,11,5,0,0,0,1,0,0,0,17,10.0,31.0,19.0
4107,GG | n0ne,NOTAV,5,0,0,0,0,0,0,0,1,1,200.0,215.0,1.0
4205,a-on,WC,8,9,0,1,0,0,0,0,0,-1,0.0,9.0,65.0
4215,rocky,WC,15,4,0,0,0,1,0,0,0,3,150.0,175.0,3.0
4390,CG | Jflex,NOTAV,4,2,0,0,0,0,0,0,1,4,125.0,139.0,4.0
5630,BKB! | stocmoney,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,91.0
5869,Joe(y) Bats,EC,8,6,0,0,0,1,0,0,0,-1,0.0,18.0,30.0
6176,Mova,WC,7,6,0,0,1,0,0,0,0,-1,0.0,12.0,45.0
7634,MT,WC,11,3,0,0,0,1,0,0,0,5,95.0,116.0,5.0
7654,Schnurb,EC,6,4,0,0,1,0,0,0,0,-1,0.0,11.0,54.0
10228,Flow | Stark,WC,6,4,0,0,1,0,0,0,0,-1,0.0,11.0,54.0
10362,Elk G | Ivayne,WC,6,2,0,0,1,0,0,0,0,-1,0.0,11.0,54.0
10485,DD,WC,7,1,0,0,0,1,0,0,0,-1,0.0,17.0,32.0
10520,G,WC,9,7,0,0,1,0,0,0,0,-1,0.0,14.0,36.0
10562,SFOP,WC,1,0,0,1,0,0,0,0,0,-1,0.0,2.0,119.0
11603,Arctic,EC,4,3,0,0,1,0,0,0,0,-1,0.0,9.0,65.0
11945,RULES | Strazz,EC,2,5,0,1,0,0,0,0,0,-1,0.0,3.0,104.0
12023,El Link,WC,5,5,0,1,0,0,0,0,0,-1,0.0,6.0,78.0
12048,K8A,EC,12,5,0,0,0,0,1,0,0,13,25.0,52.0,14.0
13746,Baja,WC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,91.0
13765,Help,WC,4,7,0,1,0,0,0,0,0,-1,0.0,5.0,84.0
14305,Nard Dawg,EC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,119.0
15447,Jkiller,NOTAV,0,2,0,0,0,0,0,0,1,17,10.0,20.0,25.0
15586,Anjo,WC,13,6,0,0,0,0,1,0,0,17,10.0,38.0,16.0
16468,TTV/Aceflight,WC,6,3,0,0,1,0,0,0,0,-1,0.0,11.0,54.0
16478,Anjel,WC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,104.0
16478,Anjel,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,91.0
19346,mexico629,WC,6,4,0,0,1,0,0,0,0,-1,0.0,11.0,54.0
21081,Opportunity,WC,2,1,0,1,0,0,0,0,0,-1,0.0,3.0,104.0
22088,Nebulous | Jib,EC,4,4,0,0,1,0,0,0,0,-1,0.0,9.0,65.0
22333,Redcoat,WC,12,8,0,0,0,1,0,0,0,-1,0.0,22.0,22.0
22595,Aura,EC,2,1,0,0,1,0,0,0,0,-1,0.0,7.0,75.0
23501,Ratt,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,119.0
25351,Hell'sLabyrinth,EC,4,5,0,1,0,0,0,0,0,-1,0.0,5.0,84.0
25478,Maruf,EC,9,5,0,0,0,1,0,0,0,-1,0.0,19.0,27.0
26187,Slowking,EC,14,6,0,0,0,0,1,0,0,13,25.0,54.0,13.0
26750,KoDoRiN,NOTAV,4,2,0,0,0,0,0,0,1,2,175.0,189.0,2.0
27524,JustRhett,EC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,135.0
29405,Vianny,EC,9,6,0,0,1,0,0,0,0,-1,0.0,14.0,36.0
30804,Frap,WC,9,8,0,0,1,0,0,0,0,-1,0.0,14.0,36.0
31487,Winx Club | Siddward,EC,7,6,0,0,1,0,0,0,0,-1,0.0,12.0,45.0
33458,RustyTrombone,WC,7,8,0,1,0,0,0,0,0,-1,0.0,8.0,71.0
34399,BuenasRetas | Cobs,WC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,78.0
34804,Barry Allen,WC,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,135.0
35258,LFG | Fist Mexico,WC,8,7,0,0,1,0,0,0,0,-1,0.0,13.0,41.0
38643,RedX,WC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,104.0
40793,MGFC | JorDank,EC,9,9,0,0,1,0,0,0,0,-1,0.0,14.0,36.0
41374,Anchovy,WC,8,3,0,0,0,1,0,0,0,-1,0.0,18.0,30.0
45356,OtES,EC,4,2,0,0,1,0,0,0,0,-1,0.0,9.0,65.0
45726,CS | Faust,EC,6,3,0,0,1,0,0,0,0,-1,0.0,11.0,54.0
47497,Ellis,EC,12,7,0,0,0,1,0,0,0,-1,0.0,22.0,22.0
47650,shoelegend88,EC,4,5,0,1,0,0,0,0,0,-1,0.0,5.0,84.0
49875,Paladin,EC,8,5,0,0,1,0,0,0,0,-1,0.0,13.0,41.0
51055,MIT | unlucky,WC,5,4,0,1,0,0,0,0,0,-1,0.0,6.0,78.0
