SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
1017,S2J,NOTAV,5,1,0,0,0,0,0,0,1,1
3772,Arcadia,WC,7,3,0,0,0,1,0,0,0,17
3936,GUILD | ghettowarmachine420,EC,6,4,0,0,1,0,0,0,0,-1
4390,CG | Jflex,NOTAV,2,2,0,0,0,0,0,0,1,7
4614,Notorious,WC,6,2,0,0,1,0,0,0,0,-1
7194,Gingerham,EC,1,3,0,1,0,0,0,0,0,-1
7693,Kanye Rest,EC,2,1,0,0,1,0,0,0,0,-1
9884,HS | Den,EC,16,4,0,0,0,0,1,0,0,9
10067,icecream,WC,2,4,0,1,0,0,0,0,0,-1
10485,DD,WC,2,2,0,1,0,0,0,0,0,-1
12048,K8A,EC,11,3,0,0,0,1,0,0,0,7
15989,DarkHero,WC,13,4,0,0,0,0,1,0,0,9
16182,Obsidian,WC,3,7,0,1,0,0,0,0,0,-1
18722,K.H.D | REIGN,WC,4,4,0,1,0,0,0,0,0,-1
20991,0kay,WC,5,4,0,0,1,0,0,0,0,-1
21405,Fire,WC,5,4,0,0,1,0,0,0,0,-1
22333,Redcoat,WC,7,4,0,0,0,1,0,0,0,13
23207,veil,WC,3,1,0,0,1,0,0,0,0,-1
23995,Forrest,NOTAV,4,2,0,0,0,0,0,0,1,5
26350,SKY | Cob,EC,14,3,0,0,0,0,1,0,0,-1
26387,Phantom Airline,EC,7,4,0,0,0,1,0,0,0,-1
26750,KoDoRiN,WC,8,6,0,0,1,0,0,0,0,5
28949,YB | BirdPerson,WC,0,3,0,1,0,0,0,0,0,-1
29840,TBD,WC,10,4,0,0,0,1,0,0,0,-1
30352,62-bit | Hero,WC,6,5,0,0,1,0,0,0,0,-1
30804,Frap,WC,2,3,0,1,0,0,0,0,0,-1
31487,Winx Club | Siddward,EC,4,3,0,0,1,0,0,0,0,-1
33458,RustyTrombone,WC,3,4,0,1,0,0,0,0,0,-1
34399,BuenasRetas | Cobs,WC,2,3,0,1,0,0,0,0,0,-1
35258,LFG | Fist Mexico,WC,7,4,0,0,1,0,0,0,0,-1
36782,Oaty,EC,5,0,0,0,0,1,0,0,0,-1
37116,GUG | Kurv,WC,7,3,0,0,0,1,0,0,0,-1
37975,Zellpree,WC,4,3,0,1,0,0,0,0,0,-1
38643,RedX,WC,2,2,0,1,0,0,0,0,0,-1
