SmasherID,SmashTag,RWeek1,RWeek2,RWeek3,RWeek4,RWeek5,RWeek6,RWeek7,RWeek8,RWeek9,RWeek10,ChangeInRank
153138,ZouL,NAN,NAN,NAN,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
153334,Silkylaroux,NAN,NAN,NAN,224.0,259.0,293.0,328.0,358.0,378.0,398.0,-20.0
154482,Easy,NAN,NAN,NAN,NAN,NAN,NAN,NAN,218.0,240.0,179.0,61.0
154507,HOT TUB | signifyisdumb,NAN,NAN,NAN,NAN,NAN,NAN,328.0,358.0,378.0,398.0,-20.0
156503,Beiker,NAN,NAN,194.0,267.0,305.0,340.0,385.0,414.0,442.0,216.0,226.0
156775,Chadwicc,NAN,NAN,82.0,123.0,149.0,171.0,188.0,203.0,222.0,237.0,-15.0
157615,ight,NAN,106,161.0,224.0,259.0,293.0,328.0,358.0,378.0,398.0,-20.0
157632,PokkaPokka,NAN,147,216.0,294.0,334.0,201.0,220.0,241.0,262.0,262.0,0.0
158003,Mono,NAN,NAN,NAN,NAN,NAN,NAN,413.0,443.0,469.0,490.0,-21.0
158213,LG | Louis,26,53,80.0,119.0,142.0,164.0,183.0,199.0,218.0,233.0,-15.0
158524,Oferton,NAN,NAN,NAN,135.0,162.0,185.0,201.0,140.0,148.0,162.0,-14.0
159198,Pi2z,59,106,161.0,224.0,259.0,293.0,328.0,241.0,262.0,256.0,6.0
159207,Genjutsu,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,523.0,546.0,-23.0
171201,Mootook,NAN,57,82.0,123.0,149.0,171.0,188.0,203.0,222.0,237.0,-15.0
172811,CS | Amity,NAN,NAN,NAN,NAN,NAN,NAN,353.0,384.0,410.0,332.0,78.0
173178,LAG,NAN,28,32.0,11.0,18.0,22.0,24.0,27.0,30.0,34.0,-4.0
174790,Mounir,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,332.0,NAN
175446,DJAN,NAN,NAN,NAN,NAN,369.0,406.0,413.0,443.0,469.0,490.0,-21.0
175870,ÆRO,NAN,NAN,NAN,NAN,194.0,216.0,237.0,260.0,279.0,296.0,-17.0
180797,Cpt.Blade,NAN,NAN,NAN,267.0,305.0,340.0,385.0,414.0,442.0,461.0,-19.0
181689,Hell Kaiser,NAN,NAN,NAN,123.0,149.0,171.0,188.0,203.0,222.0,237.0,-15.0
182963,CILLGOD,NAN,NAN,NAN,NAN,NAN,NAN,385.0,358.0,361.0,382.0,-21.0
183677,Yamasaki,67,46,59.0,61.0,76.0,90.0,85.0,75.0,80.0,54.0,26.0
184457,MessiSTL,NAN,NAN,96.0,103.0,128.0,133.0,149.0,155.0,152.0,168.0,-16.0
184545,Pulch,NAN,NAN,NAN,NAN,204.0,185.0,201.0,218.0,240.0,256.0,-16.0
184637,Joey Donuts,NAN,32,18.0,17.0,19.0,23.0,25.0,28.0,32.0,36.0,-4.0
185013,Habi,NAN,NAN,NAN,155.0,178.0,201.0,220.0,241.0,262.0,278.0,-16.0
185618,Captain G,NAN,147,216.0,294.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
185620,Usernamejpg,NAN,NAN,NAN,224.0,259.0,293.0,328.0,358.0,378.0,398.0,-20.0
205873,Funktrocious,NAN,NAN,NAN,NAN,259.0,254.0,283.0,316.0,338.0,357.0,-19.0
211440,Darrell,78,39,43.0,50.0,45.0,41.0,41.0,37.0,40.0,46.0,-6.0
212497,twitch.tv | emu50,NAN,NAN,NAN,NAN,NAN,NAN,385.0,414.0,442.0,461.0,-19.0
213297,Chompy,47,82,96.0,109.0,116.0,110.0,121.0,133.0,141.0,153.0,-12.0
215507,Pocodudeface,NAN,NAN,NAN,NAN,NAN,NAN,NAN,490.0,523.0,546.0,-23.0
215584,LAGr | Travioli,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,222.0,216.0,6.0
219838,Lamb's Ear,NAN,115,119.0,144.0,149.0,171.0,188.0,203.0,222.0,237.0,-15.0
220806,Kev,NAN,NAN,NAN,NAN,NAN,NAN,NAN,384.0,410.0,432.0,-22.0
221136,Zeeker,NAN,NAN,NAN,NAN,NAN,227.0,250.0,276.0,193.0,183.0,10.0
221423,Typhoon,NAN,42,11.0,16.0,23.0,28.0,33.0,34.0,23.0,23.0,0.0
224897,AWaveDash,98,147,216.0,294.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
226271,SU | wild flower,NAN,167,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
226595,TourGuide,67,115,174.0,211.0,240.0,277.0,307.0,341.0,361.0,382.0,-21.0
229216,KaiKwonDo,NAN,115,174.0,180.0,204.0,227.0,250.0,276.0,294.0,216.0,78.0
229925,Happy,NAN,NAN,NAN,267.0,305.0,340.0,385.0,414.0,442.0,461.0,-19.0
230122,vampa,NAN,NAN,NAN,169.0,122.0,145.0,161.0,176.0,58.0,65.0,-7.0
230350,AR0,NAN,NAN,NAN,NAN,NAN,NAN,307.0,160.0,171.0,188.0,-17.0
230537,hHerb,NAN,NAN,194.0,211.0,240.0,277.0,307.0,276.0,294.0,278.0,16.0
232193,Chiefn_,41,57,55.0,60.0,73.0,76.0,71.0,70.0,65.0,70.0,-5.0
232446,ash6,87,147,216.0,294.0,334.0,315.0,353.0,384.0,410.0,432.0,-22.0
233059,Ribboned Ace,67,65,101.0,144.0,169.0,192.0,208.0,227.0,246.0,262.0,-16.0
237282,Electroman,NAN,74,96.0,144.0,169.0,192.0,208.0,227.0,246.0,262.0,-16.0
241260,Alex18+,NAN,NAN,NAN,NAN,NAN,NAN,215.0,236.0,255.0,206.0,49.0
244748,TitusMelee,NAN,NAN,NAN,NAN,NAN,NAN,NAN,414.0,378.0,398.0,-20.0
245069,PALS | Jello,NAN,NAN,NAN,NAN,NAN,50.0,59.0,67.0,73.0,84.0,-11.0
245152,emy,NAN,NAN,NAN,NAN,NAN,197.0,135.0,119.0,87.0,62.0,25.0
245346,SIMP | Vagab0nd,98,167,194.0,267.0,305.0,315.0,353.0,384.0,410.0,432.0,-22.0
245795,TR | H,NAN,NAN,NAN,244.0,281.0,315.0,353.0,384.0,410.0,357.0,53.0
252523,Dusky,NAN,NAN,174.0,211.0,240.0,237.0,264.0,260.0,279.0,278.0,1.0
252543,LG | Yu,NAN,NAN,NAN,25.0,31.0,36.0,42.0,45.0,49.0,58.0,-9.0
252656,DERT | Petra,NAN,NAN,NAN,NAN,369.0,406.0,458.0,384.0,410.0,432.0,-22.0
254673,Layer,NAN,NAN,161.0,187.0,212.0,237.0,264.0,241.0,262.0,278.0,-16.0
257324,GSP,NAN,NAN,135.0,109.0,134.0,156.0,175.0,191.0,211.0,162.0,49.0
259856,Seraph,NAN,NAN,NAN,NAN,178.0,201.0,220.0,241.0,262.0,278.0,-16.0
265808,NOOT,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,202.0,216.0,-14.0
266332,Pepis | Pokimanefan,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,168.0,NAN
267849,TG | Mot$,4,6,9.0,10.0,17.0,21.0,23.0,26.0,29.0,32.0,-3.0
268767,markrevival,98,167,216.0,294.0,334.0,340.0,353.0,276.0,246.0,262.0,-16.0
269238,91,67,115,174.0,244.0,281.0,315.0,353.0,384.0,410.0,432.0,-22.0
269511,SquidTheCat,NAN,NAN,101.0,103.0,128.0,124.0,126.0,124.0,133.0,144.0,-11.0
275884,Maljo,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,469.0,490.0,-21.0
275922,Otto_Zone,NAN,74,119.0,169.0,194.0,216.0,237.0,260.0,279.0,296.0,-17.0
276041,Kettering,NAN,167,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
276973,Red,NAN,NAN,NAN,224.0,259.0,293.0,328.0,358.0,378.0,398.0,-20.0
277060,Cuk | Veths,NAN,NAN,NAN,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
277309,DPMZ,NAN,NAN,NAN,NAN,NAN,NAN,307.0,341.0,361.0,382.0,-21.0
278295,DadsAkimbo,NAN,NAN,145.0,109.0,134.0,156.0,161.0,176.0,193.0,206.0,-13.0
279107,Khryke,14,26,36.0,48.0,65.0,76.0,86.0,55.0,58.0,41.0,17.0
279722,EP | Justus,NAN,NAN,NAN,NAN,NAN,115.0,126.0,140.0,104.0,113.0,-9.0
283648,MDF | Amor,NAN,NAN,135.0,187.0,212.0,237.0,264.0,297.0,316.0,332.0,-16.0
287526,MacTheStampede,NAN,NAN,NAN,NAN,NAN,367.0,413.0,443.0,469.0,490.0,-21.0
288395,jams,NAN,NAN,109.0,72.0,86.0,103.0,113.0,117.0,110.0,118.0,-8.0
312135,AlyJ,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,177.0,193.0,-16.0
322324,maxi,NAN,NAN,194.0,267.0,305.0,340.0,385.0,414.0,442.0,461.0,-19.0
326727,Frumentarii,NAN,NAN,NAN,NAN,NAN,315.0,201.0,149.0,148.0,131.0,17.0
327212,IWI | Marrgasm,NAN,NAN,NAN,NAN,NAN,254.0,283.0,316.0,338.0,88.0,250.0
327350,lochist,29,57,82.0,123.0,149.0,171.0,188.0,203.0,222.0,237.0,-15.0
328736,SadSack,53,89,135.0,187.0,212.0,237.0,264.0,297.0,316.0,332.0,-16.0
352184,ZBopp,NAN,NAN,NAN,NAN,NAN,NAN,NAN,414.0,442.0,461.0,-19.0
354953,RPG,NAN,NAN,NAN,NAN,NAN,NAN,237.0,260.0,262.0,278.0,-16.0
358739,Rasec,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,294.0,311.0,-17.0
360229,BEBO,NAN,NAN,NAN,NAN,NAN,367.0,413.0,443.0,469.0,490.0,-21.0
362459,SeshLord Ozai,NAN,106,161.0,224.0,259.0,293.0,328.0,358.0,378.0,398.0,-20.0
366683,WickedTheKidBroly,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,152.0,168.0,-16.0
368021,Coinee,NAN,NAN,101.0,150.0,175.0,197.0,215.0,191.0,171.0,176.0,-5.0
368847,SS | Julio,NAN,NAN,NAN,NAN,NAN,NAN,458.0,490.0,523.0,546.0,-23.0
378512,Khoron | Oreo,NAN,46,55.0,72.0,96.0,115.0,126.0,140.0,148.0,162.0,-14.0
379419,Zab,NAN,NAN,NAN,109.0,89.0,90.0,102.0,83.0,62.0,65.0,-3.0
379542,Lee,NAN,167,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
393258,OkayP.,NAN,NAN,NAN,NAN,NAN,NAN,NAN,18.0,19.0,19.0,0.0
405647,AG | KU | Shimkoko,NAN,NAN,NAN,NAN,NAN,NAN,NAN,260.0,279.0,296.0,-17.0
413573,John,NAN,NAN,NAN,NAN,NAN,NAN,237.0,260.0,279.0,296.0,-17.0
423669,Wōlī,NAN,NAN,128.0,180.0,204.0,227.0,250.0,276.0,294.0,311.0,-17.0
428826,ArcaneFox,NAN,NAN,174.0,169.0,142.0,128.0,122.0,122.0,130.0,138.0,-8.0
437681,zaubermaus,NAN,NAN,NAN,NAN,NAN,NAN,NAN,490.0,523.0,546.0,-23.0
448153,Neenor,NAN,NAN,NAN,NAN,259.0,76.0,86.0,96.0,104.0,96.0,8.0
450784,Fredrick,NAN,NAN,NAN,187.0,212.0,237.0,264.0,297.0,316.0,332.0,-16.0
466221,Melo,36,53,64.0,87.0,84.0,64.0,64.0,64.0,70.0,80.0,-10.0
472971,MaxJacks,98,167,244.0,323.0,369.0,406.0,458.0,490.0,410.0,432.0,-22.0
487623,NAM,NAN,NAN,NAN,NAN,NAN,NAN,NAN,227.0,246.0,262.0,-16.0
491552,DannyPhantom,NAN,25,35.0,46.0,64.0,75.0,84.0,93.0,99.0,109.0,-10.0
492755,BoffTarget,NAN,NAN,NAN,224.0,194.0,171.0,132.0,145.0,152.0,144.0,8.0
495213,Banger,NAN,NAN,NAN,155.0,142.0,164.0,183.0,199.0,218.0,233.0,-15.0
506644,Harout,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,246.0,262.0,-16.0
507912,Top Shelf | Dulbasaur,NAN,NAN,NAN,NAN,NAN,NAN,220.0,241.0,262.0,278.0,-16.0
508967,Goosekhan,NAN,NAN,NAN,NAN,NAN,NAN,175.0,191.0,211.0,226.0,-15.0
512704,Axis,59,106,161.0,224.0,259.0,254.0,283.0,316.0,316.0,332.0,-16.0
519779,NJ | Tommy,NAN,NAN,NAN,109.0,134.0,156.0,175.0,191.0,211.0,226.0,-15.0
519985,Marvelboy,59,106,161.0,224.0,240.0,216.0,237.0,260.0,279.0,296.0,-17.0
524651,Schwifty | Sirjaxism,NAN,NAN,244.0,267.0,259.0,293.0,328.0,358.0,378.0,398.0,-20.0
524896,LEVO | Mento,NAN,NAN,NAN,NAN,305.0,340.0,385.0,414.0,442.0,461.0,-19.0
525553,jerma985,NAN,NAN,145.0,198.0,225.0,254.0,283.0,316.0,338.0,357.0,-19.0
528737,3OutChange,NAN,NAN,194.0,198.0,225.0,164.0,183.0,199.0,218.0,233.0,-15.0
530964,Heatedchaos,NAN,147,216.0,294.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
533918,Maelstrom,NAN,99,135.0,187.0,162.0,185.0,142.0,145.0,152.0,153.0,-1.0
535980,meleesadposts,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,410.0,432.0,-22.0
538935,Jangu,NAN,NAN,NAN,NAN,NAN,NAN,353.0,384.0,410.0,432.0,-22.0
539984,Ahmad,NAN,NAN,59.0,77.0,68.0,62.0,49.0,54.0,57.0,70.0,-13.0
542693,Bbatts,23,15,19.0,27.0,32.0,15.0,17.0,17.0,18.0,14.0,4.0
543380,Paokir,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,523.0,546.0,-23.0
552087,Kerblamu,NAN,74,119.0,169.0,194.0,216.0,237.0,260.0,279.0,296.0,-17.0
581039,I'm Michael BTW,16,14,17.0,22.0,28.0,23.0,25.0,19.0,20.0,20.0,0.0
581230,SmashMouthEgg,NAN,NAN,194.0,267.0,305.0,340.0,353.0,384.0,410.0,432.0,-22.0
582190,rice,NAN,131,161.0,211.0,240.0,254.0,237.0,260.0,255.0,273.0,-18.0
585248,magnumgunn3r,NAN,NAN,216.0,294.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
592660,aL0w,NAN,NAN,NAN,294.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
598192,Pena,NAN,NAN,NAN,169.0,162.0,122.0,135.0,152.0,164.0,178.0,-14.0
608505,2ndLaw,NAN,NAN,NAN,198.0,122.0,145.0,161.0,176.0,193.0,206.0,-13.0
617254,N8v,NAN,NAN,NAN,NAN,305.0,277.0,307.0,341.0,361.0,382.0,-21.0
637179,Sodabro,NAN,NAN,216.0,52.0,68.0,82.0,92.0,104.0,113.0,121.0,-8.0
638273,SKY | Matwood,NAN,NAN,135.0,97.0,102.0,89.0,98.0,112.0,98.0,108.0,-10.0
654514,probably high,NAN,167,244.0,224.0,259.0,293.0,328.0,358.0,378.0,398.0,-20.0
657175,Bobakanoosh,67,115,174.0,244.0,281.0,227.0,250.0,276.0,294.0,311.0,-17.0
657464,CowCowCowCowCow,NAN,115,154.0,155.0,178.0,201.0,220.0,218.0,184.0,179.0,5.0
657711,PurpleZ,98,167,244.0,97.0,122.0,145.0,161.0,176.0,193.0,206.0,-13.0
682345,Rive,NAN,NAN,NAN,187.0,212.0,237.0,264.0,297.0,316.0,332.0,-16.0
684008,deep_cuts,NAN,NAN,NAN,294.0,305.0,293.0,307.0,341.0,361.0,382.0,-21.0
691112,JMONEY,NAN,NAN,NAN,267.0,305.0,340.0,353.0,384.0,410.0,432.0,-22.0
694497,IMP | Ben,3,2,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
709843,Chem,45,74,119.0,169.0,194.0,133.0,149.0,165.0,177.0,193.0,-16.0
710975,Keo,NAN,NAN,NAN,NAN,NAN,145.0,98.0,101.0,110.0,118.0,-8.0
725014,charmell0,78,82,128.0,155.0,142.0,164.0,183.0,168.0,184.0,183.0,1.0
725016,Dolfo,98,167,216.0,294.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
732665,Lama,NAN,NAN,NAN,NAN,NAN,NAN,413.0,443.0,469.0,490.0,-21.0
735376,CVSmashMods | Ripn,NAN,131,194.0,267.0,149.0,171.0,188.0,203.0,222.0,237.0,-15.0
748365,ledgefiend,NAN,147,216.0,244.0,281.0,277.0,283.0,316.0,316.0,332.0,-16.0
752551,NoobyMcCheese,NAN,NAN,NAN,NAN,NAN,NAN,NAN,384.0,378.0,398.0,-20.0
764680,STLTS,NAN,95,145.0,198.0,225.0,254.0,283.0,316.0,338.0,357.0,-19.0
776417,GSG,NAN,167,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
788730,CATii,NAN,NAN,NAN,NAN,NAN,NAN,NAN,443.0,469.0,461.0,8.0
834231,Jun,36,46,73.0,109.0,134.0,156.0,175.0,191.0,211.0,226.0,-15.0
835179,Koe | Nike,NAN,NAN,NAN,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
836691,BeanBurrito-San,59,106,161.0,224.0,259.0,293.0,328.0,358.0,378.0,398.0,-20.0
841539,Alpaca,NAN,NAN,NAN,NAN,NAN,406.0,458.0,490.0,523.0,546.0,-23.0
846125,Navedo,NAN,NAN,194.0,224.0,259.0,293.0,328.0,358.0,378.0,398.0,-20.0
864206,Orotis,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,432.0,NAN
875354,Penguin,98,167,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
880372,Good1ife,NAN,NAN,101.0,150.0,175.0,197.0,215.0,236.0,255.0,273.0,-18.0
887010,Rockin,NAN,NAN,NAN,NAN,NAN,NAN,175.0,158.0,167.0,183.0,-16.0
890721,Mr. Butterfly,NAN,NAN,NAN,NAN,NAN,138.0,153.0,114.0,121.0,127.0,-6.0
897692,Iron,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,279.0,296.0,-17.0
906300,ilovedenmark69,NAN,NAN,NAN,NAN,NAN,406.0,458.0,490.0,523.0,546.0,-23.0
908879,Yung Silver,NAN,NAN,NAN,NAN,NAN,NAN,NAN,165.0,177.0,193.0,-16.0
920546,Gewl,NAN,NAN,NAN,244.0,281.0,315.0,353.0,384.0,410.0,432.0,-22.0
925836,Ashley,NAN,NAN,NAN,323.0,369.0,406.0,385.0,414.0,442.0,461.0,-19.0
928066,Kelpo,67,115,174.0,244.0,281.0,315.0,353.0,384.0,410.0,432.0,-22.0
945542,KOA | youngbool,98,167,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
950362,EWA | ERGonomics,NAN,70,109.0,155.0,178.0,152.0,169.0,184.0,193.0,206.0,-13.0
951944,poog,NAN,NAN,NAN,NAN,NAN,NAN,NAN,414.0,442.0,461.0,-19.0
954582,winismine,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,167.0,138.0,29.0
956568,Night,NAN,NAN,194.0,267.0,305.0,340.0,385.0,414.0,442.0,461.0,-19.0
1007521,Udon,NAN,NAN,NAN,NAN,NAN,NAN,NAN,490.0,523.0,546.0,-23.0
1013413,WFL | ABC,NAN,147,145.0,198.0,225.0,254.0,283.0,316.0,338.0,357.0,-19.0
1016657,Kr1meM45ter2517A,NAN,NAN,161.0,224.0,225.0,254.0,283.0,316.0,338.0,357.0,-19.0
1023611,U.S Marine,NAN,NAN,216.0,180.0,204.0,227.0,250.0,276.0,294.0,311.0,-17.0
1026815,Sakm,NAN,NAN,NAN,NAN,194.0,164.0,135.0,135.0,143.0,155.0,-12.0
1034371,niimo,NAN,NAN,NAN,NAN,305.0,340.0,385.0,414.0,442.0,461.0,-19.0
1053040,UNCO | Neur0n,NAN,NAN,NAN,323.0,369.0,406.0,413.0,443.0,469.0,490.0,-21.0
1053202,diddylonglegs,NAN,131,154.0,211.0,240.0,192.0,208.0,227.0,246.0,262.0,-16.0
1064029,Victawr,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,469.0,398.0,71.0
1065475,Muffin,NAN,NAN,NAN,224.0,259.0,293.0,328.0,358.0,378.0,398.0,-20.0
1071935,Teva,NAN,NAN,NAN,NAN,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
1077796,FreeHops,67,89,109.0,84.0,108.0,122.0,126.0,109.0,118.0,124.0,-6.0
1081722,kaiyon,NAN,131,194.0,267.0,305.0,340.0,385.0,414.0,442.0,461.0,-19.0
1149773,ali_,87,147,216.0,294.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
1171263,PYR,NAN,NAN,NAN,NAN,NAN,277.0,307.0,341.0,262.0,278.0,-16.0
1194651,gsm | Pound,87,131,161.0,198.0,225.0,254.0,215.0,236.0,255.0,262.0,-7.0
1222140,mangine,NAN,NAN,NAN,NAN,NAN,NAN,250.0,276.0,294.0,311.0,-17.0
1222893,lol | Hero,NAN,NAN,174.0,244.0,281.0,315.0,353.0,384.0,410.0,432.0,-22.0
1234414,Paran,NAN,NAN,NAN,NAN,NAN,NAN,250.0,276.0,294.0,311.0,-17.0
1237306,H0LL0W,NAN,NAN,NAN,NAN,NAN,NAN,NAN,358.0,378.0,398.0,-20.0
1248621,Anzeray,98,167,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
1273646,PierreLuk,NAN,NAN,NAN,NAN,NAN,NAN,458.0,490.0,523.0,546.0,-23.0
1278457,Rocket,15,27,37.0,49.0,66.0,79.0,89.0,100.0,109.0,117.0,-8.0
1290774,Honey Nut Cheerios,NAN,NAN,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
1298609,Beck,NAN,NAN,NAN,169.0,169.0,156.0,139.0,152.0,152.0,168.0,-16.0
1300387,Zamorita,NAN,NAN,NAN,NAN,NAN,NAN,NAN,145.0,152.0,168.0,-16.0
1342054,butterfli,NAN,NAN,NAN,NAN,NAN,NAN,458.0,490.0,523.0,546.0,-23.0
1375808,Epoodle,57,16,16.0,24.0,29.0,34.0,36.0,38.0,42.0,31.0,11.0
1379261,S.O.D.A,NAN,NAN,NAN,NAN,305.0,254.0,283.0,316.0,338.0,357.0,-19.0
1388856,SHRD#209 | Shredder,NAN,NAN,NAN,NAN,NAN,NAN,283.0,276.0,294.0,311.0,-17.0
1395471,MIB | handsofgnatz,NAN,NAN,NAN,NAN,NAN,NAN,385.0,358.0,378.0,398.0,-20.0
1402983,Hua,NAN,NAN,NAN,NAN,NAN,NAN,NAN,227.0,246.0,262.0,-16.0
1432189,nunoodle,98,167,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
1442352,BK_Rib,NAN,147,174.0,244.0,281.0,315.0,353.0,384.0,410.0,432.0,-22.0
1451042,Deeb,67,115,174.0,244.0,281.0,315.0,353.0,384.0,410.0,432.0,-22.0
1465414,ruco,NAN,NAN,216.0,294.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
1466521,Floods,NAN,NAN,216.0,294.0,259.0,254.0,283.0,276.0,294.0,296.0,-2.0
1500084,Ariz,NAN,147,216.0,294.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
1501041,Hamburglar,NAN,NAN,NAN,NAN,NAN,340.0,385.0,414.0,442.0,461.0,-19.0
1503239,catsonthemoon,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,461.0,NAN
1524828,Ben Snape,NAN,NAN,NAN,NAN,178.0,201.0,113.0,82.0,55.0,65.0,-10.0
1533315,Essey,NAN,NAN,NAN,267.0,281.0,254.0,264.0,297.0,316.0,332.0,-16.0
1562196,EagleOne,NAN,167,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
1585998,Arkdael,NAN,NAN,NAN,NAN,NAN,406.0,458.0,490.0,523.0,546.0,-23.0
1591811,Venus,NAN,NAN,NAN,NAN,369.0,406.0,458.0,384.0,410.0,432.0,-22.0
1597235,Peyton,NAN,NAN,NAN,NAN,NAN,NAN,353.0,384.0,410.0,357.0,53.0
1598204,YoungHanSolo,78,131,101.0,87.0,111.0,128.0,144.0,160.0,171.0,188.0,-17.0
1619463,Arctic,NAN,167,244.0,294.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
1619505,keeg,NAN,NAN,NAN,NAN,NAN,406.0,458.0,490.0,523.0,546.0,-23.0
1621804,Malcolm X,NAN,NAN,NAN,NAN,NAN,NAN,413.0,443.0,469.0,490.0,-21.0
1640788,Special K,98,167,216.0,244.0,240.0,237.0,250.0,276.0,294.0,311.0,-17.0
1650434,Puff,NAN,NAN,NAN,NAN,NAN,NAN,NAN,443.0,469.0,461.0,8.0
1653242,MatouFans,NAN,NAN,NAN,323.0,369.0,406.0,458.0,490.0,469.0,490.0,-21.0
1655337,Drewski,NAN,NAN,NAN,NAN,305.0,340.0,385.0,414.0,442.0,461.0,-19.0
1656950,Bonn Esports | CarlHank,NAN,NAN,NAN,NAN,225.0,254.0,201.0,218.0,240.0,256.0,-16.0
1658710,boip,NAN,NAN,NAN,NAN,369.0,406.0,385.0,414.0,442.0,461.0,-19.0
1658777,CrazyColtCory,NAN,147,216.0,294.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
1665299,2Pro4Pro | Toastrmann,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,469.0,490.0,-21.0
1691247,TheYoungMC,NAN,NAN,NAN,NAN,212.0,237.0,264.0,297.0,316.0,332.0,-16.0
1718754,PEPIS | lagoonies,NAN,NAN,NAN,NAN,259.0,293.0,328.0,358.0,378.0,398.0,-20.0
1723399,jeddo,29,57,82.0,123.0,149.0,171.0,188.0,203.0,222.0,237.0,-15.0
1729667,SlickSiwik,NAN,NAN,NAN,267.0,305.0,340.0,385.0,414.0,442.0,461.0,-19.0
1736473,PJThePuff,NAN,NAN,NAN,NAN,212.0,237.0,264.0,297.0,316.0,332.0,-16.0
1737518,Kombeze Ataie,NAN,NAN,NAN,NAN,NAN,293.0,328.0,358.0,378.0,278.0,100.0
1752009,djweav2k,NAN,NAN,244.0,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
1771213,NeuroDivergent,NAN,NAN,NAN,NAN,NAN,NAN,NAN,184.0,202.0,216.0,-14.0
1773196,DrNormie,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,398.0,NAN
1796764,Mp drago,NAN,167,216.0,267.0,305.0,340.0,385.0,341.0,361.0,357.0,4.0
1800785,Canoe,NAN,NAN,NAN,NAN,369.0,367.0,413.0,443.0,469.0,490.0,-21.0
1806216,Guhbs,NAN,NAN,NAN,NAN,NAN,NAN,413.0,443.0,469.0,490.0,-21.0
1807916,Shlorp,NAN,NAN,216.0,294.0,334.0,367.0,413.0,443.0,469.0,490.0,-21.0
1816060,FKA Minerali,NAN,NAN,NAN,NAN,178.0,138.0,153.0,168.0,184.0,199.0,-15.0
1844994,Flame,NAN,NAN,NAN,NAN,334.0,367.0,353.0,384.0,410.0,398.0,12.0
1855805,alexpenguin,NAN,NAN,NAN,NAN,NAN,NAN,NAN,414.0,442.0,461.0,-19.0
1871538,Not_DuduTsai,22,42,69.0,97.0,122.0,145.0,161.0,176.0,193.0,206.0,-13.0
1881044,t0tal90,NAN,NAN,NAN,244.0,240.0,277.0,307.0,341.0,361.0,382.0,-21.0
1888179,BrophyT,NAN,NAN,NAN,NAN,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
1906382,KatBot,NAN,NAN,NAN,NAN,334.0,367.0,413.0,358.0,378.0,398.0,-20.0
1915328,Arthao,NAN,NAN,NAN,323.0,369.0,406.0,458.0,490.0,523.0,546.0,-23.0
