SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Points,Rank
1004,Liquid | Hungrybox,EC,5,4,0,0,0,0,0,0,2,225.0,17.0
1013,WKDA | Shroomed,WC,2,2,0,0,0,0,0,0,1,107.0,48.0
1017,S2J,WC,26,2,0,0,0,0,0,0,5,1076.0,3.0
1023,Nintendude,WC,8,3,0,0,0,1,0,0,0,63.0,89.0
1077,Revenge | Gahtzu,EC,6,4,0,0,0,0,0,0,2,296.0,14.0
1601,FendrickLamar,EC,7,3,0,0,0,1,0,0,0,27.0,152.0
2088,ycz6,WC,20,6,0,0,0,1,1,0,0,135.0,37.0
3299,Vish,WC,10,3,0,0,0,1,0,0,0,20.0,184.0
3499,Boy,WC,5,3,0,0,1,0,0,0,0,10.0,279.0
3561,LG | Ginger,EC,5,2,0,0,0,0,0,0,1,190.0,22.0
3602,JLo,EC,3,5,0,1,0,0,0,0,0,4.0,410.0
3665,Younger,EC,68,28,0,0,1,1,4,0,1,338.0,11.0
3734,Hulka,WC,5,0,0,0,0,1,0,0,0,15.0,222.0
3772,Arcadia,WC,31,14,0,0,0,4,0,0,0,116.0,43.0
3936,GUILD | ghettowarmachine420,EC,11,6,0,0,2,0,0,0,0,21.0,177.0
3954,YungWaff,WC,25,15,0,0,1,1,0,0,0,50.0,103.0
3977,Sicca,EC,9,5,0,0,0,1,0,0,0,19.0,193.0
4107,GG | n0ne,EC,8,2,0,0,0,0,0,0,2,378.0,10.0
4127,MIOM | Toph,WC,13,6,0,0,1,1,0,0,0,38.0,125.0
4176,NathanSandwich,WC,41,20,0,0,2,1,1,0,0,86.0,56.0
4205,a-on,WC,50,34,0,2,2,3,0,0,0,92.0,54.0
4215,rocky,WC,18,6,0,0,0,1,0,0,1,313.0,13.0
4317,Solomon,WC,15,12,0,2,1,1,0,0,0,42.0,118.0
4390,CG | Jflex,EC,22,18,0,0,0,0,0,0,9,887.0,4.0
4614,Notorious,WC,40,21,0,0,2,2,0,0,0,95.0,52.0
4996,MR. SCAM,EC,1,2,0,1,0,0,0,0,0,2.0,469.0
5618,CRACKSHACK | CBD Quiggles,EC,8,4,0,0,0,1,0,0,0,18.0,202.0
5630,BKB! | stocmoney,EC,7,15,0,5,0,0,0,0,0,12.0,255.0
5724,Wassabi,WC,30,14,0,1,0,1,1,0,0,66.0,82.0
5869,Joe(y) Bats,EC,63,57,0,1,6,1,0,0,0,104.0,49.0
6176,Mova,WC,9,9,0,1,1,0,0,0,0,15.0,222.0
