SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Points,Rank
1023,Nintendude,WC,8,3,0,0,0,1,0,0,0,63,22
1077,Revenge | Gahtzu,EC,6,4,0,0,0,0,0,0,2,296,3
2088,ycz6,WC,11,3,0,0,0,0,1,0,0,71,19
3602,JLo,EC,3,5,0,1,0,0,0,0,0,4,115
3665,Younger,EC,23,7,0,0,0,1,1,0,0,133,8
3734,Hulka,WC,5,0,0,0,0,1,0,0,0,15,57
3772,Arcadia,WC,7,3,0,0,0,1,0,0,0,27,34
4107,GG | n0ne,EC,3,2,0,0,0,0,0,0,1,163,5
4176,NathanSandwich,WC,17,7,0,0,1,1,0,0,0,42,30
4205,a-on,WC,11,7,0,1,1,0,0,0,0,17,46
4390,CG | Jflex,EC,6,4,0,0,0,0,0,0,2,216,4
5630,BKB! | stocmoney,EC,4,7,0,2,0,0,0,0,0,6,99
5724,Wassabi,WC,2,2,0,1,0,0,0,0,0,3,131
5869,Joey Bats,EC,16,15,0,0,2,0,0,0,0,26,35
6176,Mova,WC,2,3,0,1,0,0,0,0,0,3,131
7068,mikey,WC,3,0,0,0,1,0,0,0,0,8,89
7149,Trail,EC,5,1,0,0,0,1,0,0,0,15,57
7277,Crescent | JSalt,EC,10,2,0,0,0,0,1,0,0,70,20
10228,Flow | Stark,WC,2,3,0,1,0,0,0,0,0,3,131
10485,DD,WC,14,5,0,0,1,1,0,0,0,104,10
10529,The Leaf,WC,8,4,0,0,0,1,0,0,0,93,13
10971,Brainless  | FLiiNcHy,EC,9,5,0,0,0,1,0,0,0,29,33
11458,Tuesday,WC,7,1,0,0,0,1,0,0,0,17,46
11490,Dash,EC,1,0,0,1,0,0,0,0,0,2,147
11945,RULES | Strazz,EC,5,6,0,1,0,0,0,0,0,6,99
12023,El Link,WC,12,6,0,0,2,0,0,0,0,22,37
12048,K8A,EC,11,9,0,0,1,0,0,0,0,16,53
12137,yingling,WC,5,2,0,0,1,0,0,0,0,10,74
12365,PW | Vincessant,WC,4,1,0,0,1,0,0,0,0,9,82
13639,21! | Ronan,EC,2,2,0,1,0,0,0,0,0,3,131
13765,Help,WC,7,6,0,0,1,0,0,0,0,12,65
14305,Nard Dawg,EC,5,3,0,0,1,0,0,0,0,10,74
14592,ZOOK | Suezo,EC,8,5,0,0,0,1,0,0,0,43,29
15298,Cowbell,WC,9,7,0,0,1,0,0,0,0,14,63
18652,LFTG | Logos,WC,17,8,0,0,0,2,0,0,0,57,23
21405,Fire,WC,0,8,0,1,0,0,0,0,0,1,167
22088,Nebulous | Jib,EC,4,2,0,0,1,0,0,0,0,9,82
22333,Redcoat,WC,6,5,0,0,1,0,0,0,0,11,70
22458,Kandayo,WC,3,6,0,1,0,0,0,0,0,4,115
22595,Aura,EC,4,1,0,1,1,0,0,0,0,10,74
23422,ZimD00D,WC,10,7,0,0,0,1,0,0,0,20,39
23501,Ratt,WC,0,3,0,1,0,0,0,0,0,1,167
23995,Forrest,EC,2,1,0,0,1,0,0,0,0,7,95
25351,Hell'sLabyrinth,EC,0,4,0,1,0,0,0,0,0,1,167
25810,Melee Stats | Pikachu942,EC,1,6,0,1,0,0,0,0,0,2,147
25916,redpandamaster,WC,7,4,0,0,0,1,0,0,0,17,46
26387,Phantom Airline,EC,3,5,0,1,0,0,0,0,0,4,115
26750,KoDoRiN,WC,19,6,0,0,1,0,0,0,1,434,1
26920,Trash,WC,0,1,0,1,0,0,0,0,0,1,167
29840,TBD,WC,22,13,0,0,0,2,0,0,0,52,24
30804,Frap,WC,15,11,0,0,2,0,0,0,0,25,36
31487,Winx Club | Siddward,EC,7,4,0,0,1,0,0,0,0,12,65
32201,PRIN$E,EC,7,3,0,0,1,0,0,0,0,12,65
32691,Blitzkrieg,EC,1,4,0,1,0,0,0,0,0,2,147
34399,BuenasRetas | Cobs,WC,3,5,0,1,0,0,0,0,0,4,115
34694,flthd | flatline,EC,1,2,0,1,0,0,0,0,0,2,147
34902,Tanooki,WC,4,1,0,0,1,0,0,0,0,9,82
35258,LFG | Fist Mexico,WC,3,6,0,1,0,0,0,0,0,4,115
37116,GUG | K�rv,WC,2,1,0,0,1,0,0,0,0,7,95
38643,RedX,WC,4,5,0,1,0,0,0,0,0,5,106
39235,Dream,WC,10,4,0,0,0,1,0,0,0,95,12
40793,MGFC | JorDank,EC,14,14,0,1,1,0,0,0,0,20,39
