SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Points,Rank
1004,Liquid | Hungrybox,EC,1,2,0,0,0,0,0,0,1,36,47
1023,Nintendude,WC,8,3,0,0,0,1,0,0,0,63,30
1077,Revenge | Gahtzu,EC,6,4,0,0,0,0,0,0,2,296,5
2088,ycz6,WC,11,3,0,0,0,0,1,0,0,71,24
3299,Vish,WC,10,3,0,0,0,1,0,0,0,20,66
3602,JLo,EC,3,5,0,1,0,0,0,0,0,4,174
3665,Younger,EC,35,12,0,0,0,1,2,0,0,170,8
3734,Hulka,WC,5,0,0,0,0,1,0,0,0,15,82
3772,Arcadia,WC,7,3,0,0,0,1,0,0,0,27,59
3954,YungWaff,WC,11,5,0,0,0,1,0,0,0,31,51
4107,GG | n0ne,EC,8,2,0,0,0,0,0,0,2,378,3
4176,NathanSandwich,WC,17,7,0,0,1,1,0,0,0,42,42
4205,a-on,WC,19,16,0,2,1,0,0,0,0,26,62
4215,rocky,WC,15,4,0,0,0,1,0,0,0,175,6
4390,CG | Jflex,EC,10,6,0,0,0,0,0,0,3,355,4
5630,BKB! | stocmoney,EC,7,11,0,3,0,0,0,0,0,10,119
5724,Wassabi,WC,2,2,0,1,0,0,0,0,0,3,194
5869,Joe(y) Bats,EC,24,21,0,0,2,1,0,0,0,44,40
6176,Mova,WC,9,9,0,1,1,0,0,0,0,15,82
7068,mikey,WC,3,0,0,0,1,0,0,0,0,8,135
7149,Trail,EC,5,1,0,0,0,1,0,0,0,15,82
7277,Crescent | JSalt,EC,10,2,0,0,0,0,1,0,0,70,25
7634,MT,WC,11,3,0,0,0,1,0,0,0,116,13
7654,Schnurb,EC,6,4,0,0,1,0,0,0,0,11,109
10228,Flow | Stark,WC,8,7,0,1,1,0,0,0,0,14,90
10362,Elk G | Ivayne,WC,6,2,0,0,1,0,0,0,0,11,109
10485,DD,WC,21,6,0,0,1,2,0,0,0,121,12
10520,G,WC,9,7,0,0,1,0,0,0,0,14,90
10529,The Leaf,WC,8,4,0,0,0,1,0,0,0,93,21
10562,SFOP,WC,1,0,0,1,0,0,0,0,0,2,216
10971,Brainless  | FLiiNcHy,EC,9,5,0,0,0,1,0,0,0,29,53
11458,Tuesday,WC,7,1,0,0,0,1,0,0,0,17,73
11490,Dash,EC,1,0,0,1,0,0,0,0,0,2,216
11603,Arctic,EC,4,3,0,0,1,0,0,0,0,9,128
11945,RULES | Strazz,EC,7,11,0,2,0,0,0,0,0,9,128
12023,El Link,WC,17,11,0,1,2,0,0,0,0,28,55
12048,K8A,EC,23,14,0,0,1,0,1,0,0,68,26
12137,yingling,WC,5,2,0,0,1,0,0,0,0,10,119
12365,PW | Vincessant,WC,4,1,0,0,1,0,0,0,0,9,128
13639,21! | Ronan,EC,2,2,0,1,0,0,0,0,0,3,194
13746,Baja,WC,3,4,0,1,0,0,0,0,0,4,174
13765,Help,WC,11,13,0,1,1,0,0,0,0,17,73
14305,Nard Dawg,EC,6,4,0,1,1,0,0,0,0,12,101
14592,ZOOK | Suezo,EC,8,5,0,0,0,1,0,0,0,43,41
15298,Cowbell,WC,9,7,0,0,1,0,0,0,0,14,90
