Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
37.0,-3.0,Jet,41,26,61.19,126.0
38.0,-3.0,Slowking,15,4,78.95,125.0
39.0,-3.0,Drephen,13,3,81.25,123.0
40.0,-3.0,Tommy,38,21,64.41,118.0
41.0,-3.0,GST | Ryobeat,10,4,71.43,115.0
42.0,-3.0,Typhoon,23,10,69.7,113.0
43.0,-3.0,TBD,32,21,60.38,112.0
44.0,5.0,LAG,23,9,71.88,108.0
45.0,-4.0,SF | Herrán,17,7,70.83,107.0
46.0,-3.0,LeZagna,15,6,71.43,100.0
47.0,-3.0,RCS | Chi,12,4,75.0,97.0
48.0,-2.0,CRACKSHACK | Quiggles,34,21,61.82,94.0
49.0,44.0,Traplord,12,4,75.0,92.0
50.0,-3.0,Khoron | Oreo,48,42,53.33,89.0
51.0,New,The Leaf,3,2,60.0,88.0
51.0,-3.0,LAGr | Travioli,23,15,60.53,88.0
53.0,New,TG | Mot$,2,2,50.0,87.0
54.0,4.0,ZOOK | Suezo,10,4,71.43,85.0
54.0,4.0,Ghost Rider,10,5,66.67,85.0
56.0,-6.0,Epoodle,30,22,57.69,81.0
57.0,83.0,TG NBR | Panayiotis,14,8,63.64,79.0
58.0,-7.0,I'm Michael BTW,27,15,64.29,77.0
59.0,-7.0,Redcoat,16,7,69.57,76.0
60.0,-7.0,Mud,47,42,52.81,73.0
61.0,-7.0,Elk G | Ivayne,25,9,73.53,71.0
62.0,-7.0,RULES | Strazz,32,34,48.48,70.0
63.0,-7.0,Joey Bats,38,38,50.0,68.0
64.0,-7.0,Yamasaki,35,19,64.81,66.0
65.0,-7.0,Verdo,19,11,63.33,65.0
66.0,-5.0,BHC | Evan,8,4,66.67,63.0
67.0,-5.0,Phantom Airline,30,22,57.69,61.0
67.0,-5.0,Chem,16,5,76.19,61.0
67.0,-5.0,NathanSandwich,16,9,64.0,61.0
67.0,-5.0,akir,16,5,76.19,61.0
71.0,-5.0,Spiral Cafe | Krudo,21,0,100.0,56.0
71.0,-5.0,Crow,16,7,69.57,56.0
71.0,-5.0,LFG | Eddy Mexico,1,2,33.33,56.0
74.0,-5.0,CREW | G,30,22,57.69,55.0
75.0,-5.0,Cowbell,28,16,63.64,54.0
76.0,-5.0,Dream,22,6,78.57,52.0
76.0,-5.0,DannyPhantom,22,12,64.71,52.0
78.0,-5.0,K8A,11,4,73.33,51.0
79.0,-5.0,CowCowCowCowCow,13,10,56.52,49.0
79.0,-5.0,B0XX | Sicca,29,21,58.0,49.0
81.0,-5.0,snacklepackle,21,22,48.84,48.0
82.0,-5.0,LFTG | Logos,12,5,70.59,47.0
82.0,-5.0,INDY,27,23,54.0,47.0
84.0,-5.0,Googlyeyed,9,4,69.23,44.0
85.0,-5.0,Pipe,27,22,55.1,43.0
86.0,-5.0,Frankhoe,17,9,65.38,42.0
87.0,-5.0,ijw,16,9,64.0,41.0
87.0,-5.0,Willy P,21,14,60.0,41.0
89.0,66.0,Umarth,9,6,60.0,39.0
89.0,-5.0,Dova,14,8,63.64,39.0
89.0,-5.0,RedX,31,31,50.0,39.0
92.0,-6.0,Maelstrom,26,32,44.83,38.0
93.0,New,Ober,2,2,50.0,37.0
93.0,New,LG | Louis,2,2,50.0,37.0
93.0,-6.0,KatBot,24,33,42.11,37.0
93.0,-6.0,NOOT,12,3,80.0,37.0
97.0,-8.0,SuperCuak,21,11,65.62,36.0
98.0,-8.0,Ribboned Ace,23,21,52.27,35.0
98.0,-8.0,Faust,10,10,50.0,35.0
98.0,-8.0,Nebulous | Jib,19,14,57.58,35.0
101.0,-8.0,slowtai,19,12,61.29,34.0
101.0,-8.0,shoelegend88,26,30,46.43,34.0
103.0,-7.0,Solomon,20,17,54.05,33.0
104.0,-7.0,Scar,12,3,80.0,32.0
105.0,-7.0,SC | Lad,16,6,72.73,31.0
105.0,-7.0,OtES,15,11,57.69,31.0
105.0,-7.0,GNIK,16,10,61.54,31.0
105.0,-7.0,RU | Midnight Blue,16,13,55.17,31.0
105.0,-7.0,Chance,16,13,55.17,31.0
110.0,-7.0,Uncle B,9,7,56.25,30.0
111.0,-7.0,Tanooki,9,3,75.0,29.0
111.0,-7.0,Flow | ESPONJA,18,17,51.43,29.0
111.0,-7.0,FISA | JoJo,9,4,69.23,29.0
111.0,-7.0,NS | Frog,18,18,50.0,29.0
111.0,-7.0,Miranda,18,15,54.55,29.0
111.0,-7.0,Higgins,18,16,52.94,29.0
111.0,-7.0,SLO | GrizzlyBair,14,9,60.87,29.0
118.0,-7.0,LewdCelebs4Free,24,42,36.36,28.0
118.0,-7.0,sad | UwUMysticalGirl,8,4,66.67,28.0
120.0,-7.0,Help,18,23,43.9,27.0
120.0,-7.0,Toph,7,3,70.0,27.0
120.0,-7.0,Chompy,16,23,41.03,27.0
120.0,-7.0,ight,20,25,44.44,27.0
120.0,-7.0,BuenasRetas | Cobs,19,22,46.34,27.0
120.0,-7.0,Seraph,17,13,56.67,27.0
126.0,-7.0,Neck,15,15,50.0,25.0
127.0,-7.0,ATX | Noops,14,9,60.87,24.0
127.0,-7.0,RE!GN,8,22,26.67,24.0
127.0,-7.0,620 | Megacaat,3,8,27.27,24.0
130.0,-7.0,IWI | Marrgasm,13,7,65.0,23.0
130.0,-7.0,TZ | Morrito,13,9,59.09,23.0
130.0,-7.0,702 | AJ,13,8,61.9,23.0
130.0,-7.0,B0XX | ADMJ,13,11,54.17,23.0
130.0,-7.0,YBBT | leroydankins,15,18,45.45,23.0
130.0,-7.0,Mr. Butterfly,13,7,65.0,23.0
136.0,-7.0,Oaty,12,8,60.0,22.0
136.0,-7.0,Captain Pretzel,12,7,63.16,22.0
136.0,-7.0,Dirty Lasagna,12,6,66.67,22.0
136.0,-7.0,CarbonDog,12,6,66.67,22.0
136.0,-7.0,Fire,14,21,40.0,22.0
136.0,-7.0,a-on,12,10,54.55,22.0
136.0,-7.0,Gooms,12,8,60.0,22.0
136.0,-7.0,PapaNoJohns,12,9,57.14,22.0
136.0,-7.0,QTT | Marco,12,8,60.0,22.0
136.0,-7.0,Lamdin,12,6,66.67,22.0
136.0,-7.0,Pulch,16,17,48.48,22.0
147.0,-7.0,Flow | Stark,11,6,64.71,21.0
147.0,-7.0,DD,10,5,66.67,21.0
147.0,-7.0,Savestate,11,6,64.71,21.0
147.0,-7.0,JLo,17,32,34.69,21.0
147.0,-7.0,cockbread,15,14,51.72,21.0
147.0,-7.0,Megaman,1,2,33.33,21.0
147.0,-7.0,PurpleZ,11,4,73.33,21.0
154.0,-6.0,Lama,0,2,0.0,20.0
154.0,-6.0,Wassabi,10,8,55.56,20.0
154.0,-6.0,Melee Stats | Ambisinister,10,2,83.33,20.0
154.0,-6.0,Tristan's Rule,10,4,71.43,20.0
154.0,-6.0,Zhyrri,10,4,71.43,20.0
154.0,-6.0,Alextrer,0,2,0.0,20.0
154.0,-6.0,Mootook,10,6,62.5,20.0
161.0,-6.0,Floods,4,62,6.06,19.0
161.0,-6.0,TourGuide,12,18,40.0,19.0
161.0,-6.0,Schnurb,9,4,69.23,19.0
164.0,-5.0,Crispy | Chango,8,1,88.89,18.0
164.0,-5.0,MMG | Seven,8,2,80.0,18.0
164.0,-5.0,Oferton,12,11,52.17,18.0
164.0,-5.0,TR | Lunez,8,4,66.67,18.0
168.0,-5.0,Sneakywill,7,2,77.78,17.0
168.0,-5.0,Golden,7,2,77.78,17.0
168.0,-5.0,Noc,12,12,50.0,17.0
168.0,-5.0,Enemy,12,9,57.14,17.0
168.0,-5.0,Jr,7,3,70.0,17.0
173.0,-5.0,Connor,6,1,85.71,16.0
173.0,-5.0,LFG | Fist Mexico,11,14,44.0,16.0
173.0,-5.0,Good1ife,5,2,71.43,16.0
173.0,-5.0,RustyTrombone,10,9,52.63,16.0
173.0,-5.0,gsm | Pound,13,25,34.21,16.0
173.0,-5.0,Melo,10,9,52.63,16.0
173.0,-5.0,Fitz,10,15,40.0,16.0
173.0,-5.0,jams,11,7,61.11,16.0
181.0,-5.0,MDF | Amor,9,4,69.23,15.0
181.0,-5.0,Crow,9,18,33.33,15.0
181.0,-5.0,DPMZ,10,9,52.63,15.0
181.0,-5.0,YeehawDaniels,10,12,45.45,15.0
181.0,-5.0,E-tie,5,1,83.33,15.0
181.0,-5.0,thicceon,9,7,56.25,15.0
187.0,-5.0,ePG | Chevy,9,5,64.29,14.0
187.0,-5.0,yBaS | MaxJacks,9,9,50.0,14.0
187.0,-5.0,Sodabro,9,7,56.25,14.0
187.0,-5.0,MikeDrop,9,9,50.0,14.0
187.0,-5.0,Hexjo,7,7,50.0,14.0
187.0,-5.0,Kandayo,9,10,47.37,14.0
193.0,-5.0,Silkylaroux,7,7,50.0,13.0
193.0,-5.0,ZouL,8,8,50.0,13.0
193.0,-5.0,Jakespeare,8,10,44.44,13.0
193.0,-5.0,Chet,8,4,66.67,13.0
193.0,-5.0,Newquake,2,3,40.0,13.0
193.0,-5.0,Loki,8,7,53.33,13.0
193.0,-5.0,Aura,7,5,58.33,13.0
193.0,-5.0,TZ | Iván,8,5,61.54,13.0
193.0,-5.0,Furniture,8,7,53.33,13.0
202.0,-5.0,doubledown8,7,6,53.85,12.0
202.0,-5.0,AR0,7,6,53.85,12.0
202.0,-5.0,jtetter,6,10,37.5,12.0
202.0,-5.0,Kanye Rest,7,5,58.33,12.0
202.0,-5.0,Hunt,7,7,50.0,12.0
202.0,-5.0,Nard Dawg,6,4,60.0,12.0
202.0,-5.0,Aldito1469,7,20,25.93,12.0
202.0,-5.0,O N I,7,8,46.67,12.0
202.0,-5.0,Kombeze Ataie,10,23,30.3,12.0
202.0,-5.0,Captain G,7,5,58.33,12.0
212.0,-5.0,Bayløck,9,14,39.13,11.0
212.0,-5.0,Townes,6,4,60.0,11.0
212.0,-5.0,Slade,6,3,66.67,11.0
212.0,-5.0,Coco,6,4,60.0,11.0
212.0,-5.0,NSB  |  KXT,6,5,54.55,11.0
212.0,-5.0,Sacred,6,5,54.55,11.0
212.0,-5.0,Godslayer903,9,15,37.5,11.0
212.0,-5.0,JorDank,10,16,38.46,11.0
212.0,-5.0,Asus(4),6,3,66.67,11.0
212.0,-5.0,Jpeg | RC,6,4,60.0,11.0
212.0,-5.0,Chaboomba,9,9,50.0,11.0
212.0,-5.0,sfy | Fizz,6,6,50.0,11.0
212.0,-5.0,Talen,6,4,60.0,11.0
225.0,-5.0,Reese,5,2,71.43,10.0
225.0,-5.0,Rutsky,5,4,55.56,10.0
225.0,-5.0,Pilgrim,5,4,55.56,10.0
225.0,-5.0,Archi,5,3,62.5,10.0
225.0,-5.0,Axis,7,12,36.84,10.0
225.0,-5.0,Rome0,5,11,31.25,10.0
225.0,-5.0,TG CS | EBND,5,4,55.56,10.0
225.0,-5.0,EASTJ | Mike,9,14,39.13,10.0
225.0,-5.0,totally butts,5,4,55.56,10.0
225.0,-5.0,TheFormuoli,5,2,71.43,10.0
225.0,-5.0,JoJoMyth,5,5,50.0,10.0
225.0,-5.0,Quadragesimus,6,8,42.86,10.0
225.0,-5.0,Vianny,5,3,62.5,10.0
225.0,-5.0,N8v,4,3,57.14,10.0
225.0,-5.0,Layer,7,15,31.82,10.0
225.0,-5.0,FendrickLamar,5,2,71.43,10.0
225.0,-5.0,Badboi,5,2,71.43,10.0
225.0,-5.0,Egg$,5,3,62.5,10.0
225.0,-5.0,Baja,5,4,55.56,10.0
225.0,-5.0,Eddyvandamn,5,5,50.0,10.0
245.0,-5.0,LanTurN,4,3,57.14,9.0
245.0,-5.0,markrevival,4,21,16.0,9.0
245.0,-5.0,rice,4,50,7.41,9.0
245.0,-5.0,91,7,13,35.0,9.0
245.0,-5.0,Vino,4,3,57.14,9.0
245.0,-5.0,unlimited boy,8,10,44.44,9.0
245.0,-5.0,Fasthands,4,3,57.14,9.0
245.0,-5.0,Lamonster,4,5,44.44,9.0
245.0,-5.0,Special K,3,45,6.25,9.0
245.0,-5.0,roadkill,2,6,25.0,9.0
245.0,-5.0,Simon,4,4,50.0,9.0
245.0,-5.0,FlLFFl,7,10,41.18,9.0
245.0,-5.0,Calvin,8,11,42.11,9.0
245.0,-5.0,Spi,5,37,11.9,9.0
245.0,-5.0,JFIRE,8,10,44.44,9.0
245.0,-5.0,092 | LXIX,4,4,50.0,9.0
245.0,-5.0,diddylonglegs,8,11,42.11,9.0
245.0,-5.0,Arn255,8,14,36.36,9.0
245.0,-5.0,ImYourDade,4,3,57.14,9.0
245.0,-5.0,Moist | kennypenny,7,19,26.92,9.0
245.0,-5.0,Mo $,7,12,36.84,9.0
266.0,-5.0,Sworderailer,6,16,27.27,8.0
266.0,-5.0,PLEB | Capy,6,11,35.29,8.0
266.0,-5.0,jerma985,3,1,75.0,8.0
266.0,-5.0,BeanBurrito-San,6,18,25.0,8.0
266.0,-5.0,CW | rabit!,3,2,60.0,8.0
266.0,-5.0,Buffalo,3,1,75.0,8.0
266.0,-5.0,Chuchaka2112,6,12,33.33,8.0
266.0,-5.0,theassistant,6,18,25.0,8.0
266.0,-5.0,Connorasada,7,12,36.84,8.0
266.0,-5.0,WOMB#619 | Wombat,6,8,42.86,8.0
276.0,-5.0,Danimals,5,8,38.46,7.0
276.0,-5.0,icecream,5,14,26.32,7.0
276.0,-5.0,Reaver_King,5,16,23.81,7.0
276.0,-5.0,BEBO,5,21,19.23,7.0
276.0,-5.0,Moshi,6,20,23.08,7.0
276.0,-5.0,Jquinnsweg,3,28,9.68,7.0
276.0,-5.0,ericiscool.net,3,4,42.86,7.0
276.0,-5.0,Kitsune,2,0,100.0,7.0
276.0,-5.0,Nudepenguin,3,14,17.65,7.0
276.0,-5.0,Project Pat,2,1,66.67,7.0
276.0,-5.0,davidparkpark,5,8,38.46,7.0
276.0,-5.0,doctahdylan,5,13,27.78,7.0
276.0,-5.0,KaiKwonDo,6,6,50.0,7.0
276.0,-5.0,Broasty,4,7,36.36,7.0
276.0,-5.0,hHerb,5,11,31.25,7.0
276.0,-5.0,Frap,2,1,66.67,7.0
292.0,-5.0,Divine Senator Kelly,4,10,28.57,6.0
292.0,-5.0,Gingerham,5,5,50.0,6.0
292.0,-5.0,WRLD,5,5,50.0,6.0
292.0,-5.0,Biggestbrain,5,6,45.45,6.0
292.0,-5.0,Power Kevin,5,13,27.78,6.0
292.0,-5.0,DumpyComb,5,9,35.71,6.0
292.0,-5.0,Anzeray,5,6,45.45,6.0
292.0,-5.0,Wiza,3,18,14.29,6.0
292.0,-5.0,Neenor,5,5,50.0,6.0
292.0,-5.0,AHHHHH | Alice,5,18,21.74,6.0
292.0,-5.0,pathojin,3,14,17.65,6.0
292.0,-5.0,#215 | Ogre,4,9,30.77,6.0
292.0,-5.0,STP,5,6,45.45,6.0
305.0,-5.0,UCILadder,4,5,44.44,5.0
305.0,-5.0,Thumos,3,20,13.04,5.0
305.0,-5.0,TPYO,4,18,18.18,5.0
305.0,-5.0,Penguis,4,11,26.67,5.0
305.0,-5.0,Leviath,4,7,36.36,5.0
305.0,-5.0,Iron,4,4,50.0,5.0
305.0,-5.0,Piti,4,6,40.0,5.0
305.0,-5.0,wally,4,5,44.44,5.0
305.0,-5.0,Pogey,4,17,19.05,5.0
305.0,-5.0,Rickeye_rick,4,8,33.33,5.0
305.0,-5.0,PP | rocky,4,5,44.44,5.0
305.0,-5.0,Fran,4,6,40.0,5.0
305.0,-5.0,Rodney,4,4,50.0,5.0
305.0,-5.0,DMT,4,5,44.44,5.0
305.0,-5.0,will1v1_ttv,4,5,44.44,5.0
305.0,-5.0,SquidTheCat,4,5,44.44,5.0
321.0,-5.0,Jesuscametwice,3,4,42.86,4.0
321.0,-5.0,Moonking34,3,6,33.33,4.0
321.0,-5.0,geg :),3,5,37.5,4.0
321.0,-5.0,Funk,3,9,25.0,4.0
321.0,-5.0,Logan,3,4,42.86,4.0
321.0,-5.0,Bassline,3,15,16.67,4.0
321.0,-5.0,Comp... | PJThePuff,3,5,37.5,4.0
321.0,-5.0,Minty Hippo,3,5,37.5,4.0
321.0,-5.0,702 | Flameo Red,3,7,30.0,4.0
321.0,-5.0,FoUr,3,4,42.86,4.0
321.0,-5.0,hestoned,3,4,42.86,4.0
321.0,-5.0,Zuber,3,4,42.86,4.0
321.0,-5.0,Oz,3,7,30.0,4.0
321.0,-5.0,S.O.D.A,2,7,22.22,4.0
321.0,-5.0,Amity,3,11,21.43,4.0
321.0,-5.0,Ath | Bumble,3,8,27.27,4.0
321.0,-5.0,Kawaii Kid | King Salmon,2,10,16.67,4.0
321.0,-5.0,omnijr,3,11,21.43,4.0
321.0,-5.0,Boyz II Mensch,3,4,42.86,4.0
321.0,-5.0,15SA | Raiken,3,14,17.65,4.0
321.0,-5.0,BubbleFuel,3,6,33.33,4.0
321.0,-5.0,TSI | Zane,3,3,50.0,4.0
321.0,-5.0,Vigilance,3,2,60.0,4.0
321.0,-5.0,FestivalDeLaCombo,3,4,42.86,4.0
321.0,-5.0,69 | | Kupo,3,5,37.5,4.0
321.0,-5.0,Ripn,3,9,25.0,4.0
321.0,-5.0,jatpuan,3,4,42.86,4.0
321.0,-5.0,Hell'sLabyrinth,2,4,33.33,4.0
321.0,-5.0,thesiscat,3,6,33.33,4.0
321.0,-5.0,Riggs,3,4,42.86,4.0
321.0,-5.0,carrotslat,3,4,42.86,4.0
321.0,-5.0,Potts,3,5,37.5,4.0
321.0,-5.0,Echo_SSBM | Commas,3,2,60.0,4.0
321.0,-5.0,Lee,3,5,37.5,4.0
355.0,-5.0,Elk_G | Karm,2,2,50.0,3.0
355.0,-5.0,Fiyah,2,12,14.29,3.0
355.0,-5.0,sisig,2,10,16.67,3.0
355.0,-5.0,Skeeter,2,3,40.0,3.0
355.0,-5.0,Tequila,2,11,15.38,3.0
355.0,-5.0,WU | nerodero,2,1,66.67,3.0
355.0,-5.0,pointykitty,2,6,25.0,3.0
355.0,-5.0,Old McJonald,2,6,25.0,3.0
355.0,-5.0,imanastyhoe,2,11,15.38,3.0
355.0,-5.0,Drewski,2,10,16.67,3.0
355.0,-5.0,ArtlexPlays,1,18,5.26,3.0
355.0,-5.0,SirTaco,1,5,16.67,3.0
355.0,-5.0,Ratt,2,4,33.33,3.0
355.0,-5.0,DQ,2,5,28.57,3.0
355.0,-5.0,Roz's Friend | aujory,1,8,11.11,3.0
355.0,-5.0,IHOP Dan,2,2,50.0,3.0
355.0,-5.0,SUPERUNKNOWN,2,2,50.0,3.0
355.0,-5.0,IDK,2,7,22.22,3.0
355.0,-5.0,Raffshot,2,10,16.67,3.0
355.0,-5.0,DCG | Spots,2,15,11.76,3.0
355.0,-5.0,ItsDad,2,7,22.22,3.0
355.0,-5.0,Electroman,2,4,33.33,3.0
355.0,-5.0,Phaunsey,2,2,50.0,3.0
355.0,-5.0,Just Nate,2,2,50.0,3.0
355.0,-5.0,WA | AodhaN,2,2,50.0,3.0
355.0,-5.0,Radamen,2,2,50.0,3.0
355.0,-5.0,Thad <3,2,4,33.33,3.0
355.0,-5.0,maso soup,2,5,28.57,3.0
355.0,-5.0,24 | Mamba!,2,5,28.57,3.0
355.0,-5.0,Edier,2,6,25.0,3.0
355.0,-5.0,RPG,2,4,33.33,3.0
386.0,-5.0,Clay,1,3,25.0,2.0
386.0,-5.0,$W@6 | rocketf20,1,4,20.0,2.0
386.0,-5.0,AzLuFa,1,8,11.11,2.0
386.0,-5.0,mello,1,21,4.55,2.0
386.0,-5.0,Fleece,1,4,20.0,2.0
386.0,-5.0,Neee,1,11,8.33,2.0
386.0,-5.0,Blu,1,2,33.33,2.0
386.0,-5.0,Ari,1,5,16.67,2.0
386.0,-5.0,Flame,1,6,14.29,2.0
386.0,-5.0,Bebop,1,7,12.5,2.0
386.0,-5.0,SpiritGun,1,4,20.0,2.0
386.0,-5.0,Zakqary,1,9,10.0,2.0
386.0,-5.0,100 Days Of Solitude,1,0,100.0,2.0
386.0,-5.0,El Link,1,0,100.0,2.0
386.0,-5.0,Ders,1,6,14.29,2.0
386.0,-5.0,Saya | QQQ#348,1,11,8.33,2.0
386.0,-5.0,MacTheStampede,1,7,12.5,2.0
386.0,-5.0,TC | BuyMyMixTape,1,2,33.33,2.0
386.0,-5.0,deep_cuts,1,7,12.5,2.0
386.0,-5.0,Proobie44,1,7,12.5,2.0
386.0,-5.0,The Elder Statesman,1,4,20.0,2.0
386.0,-5.0,Salamanderman,1,4,20.0,2.0
386.0,-5.0,XXY Calico,1,4,20.0,2.0
386.0,-5.0,BABA | Babo,1,5,16.67,2.0
386.0,-5.0,Alex AF,1,8,11.11,2.0
386.0,-5.0,Churro,1,1,50.0,2.0
386.0,-5.0,Zant,0,14,0.0,2.0
386.0,-5.0,Whoratio,1,6,14.29,2.0
386.0,-5.0,FreeHops,1,1,50.0,2.0
386.0,-5.0,Phil,1,0,100.0,2.0
386.0,-5.0,ushi,1,1,50.0,2.0
386.0,-5.0,DJAN,1,3,25.0,2.0
386.0,-5.0,bluecd,1,13,7.14,2.0
386.0,-5.0,King,1,4,20.0,2.0
386.0,-5.0,Okami,1,10,9.09,2.0
386.0,-5.0,SHRD#209 | Shredder,1,4,20.0,2.0
386.0,-5.0,Stoon,1,8,11.11,2.0
386.0,-5.0,Brandt,1,5,16.67,2.0
386.0,-5.0,blazerboy,0,19,0.0,2.0
386.0,-5.0,Agave,1,6,14.29,2.0
386.0,-5.0,Soltrain,1,1,50.0,2.0
386.0,-5.0,Pingy,1,1,50.0,2.0
386.0,-5.0,MrDrBoi,1,8,11.11,2.0
386.0,-5.0,Joobey,1,5,16.67,2.0
386.0,-5.0,SU | wild flower,1,3,25.0,2.0
431.0,-5.0,POOP | Zooty,0,4,0.0,1.0
431.0,-5.0,Nayolfa,0,4,0.0,1.0
431.0,-5.0,RGB,0,2,0.0,1.0
431.0,-5.0,Abermega,0,2,0.0,1.0
431.0,-5.0,Pooptown,0,3,0.0,1.0
431.0,-5.0,A HUMAN | Agile,0,5,0.0,1.0
431.0,-5.0,Sav,0,4,0.0,1.0
431.0,-5.0,Dorian uwu,0,12,0.0,1.0
431.0,-5.0,NattyIce,0,2,0.0,1.0
431.0,-5.0,Wobs,0,4,0.0,1.0
431.0,-5.0,trfjosh,0,2,0.0,1.0
431.0,-5.0,Luigi Gang | Brownie,0,2,0.0,1.0
431.0,-5.0,50 Rats in a Trenchcoat,0,7,0.0,1.0
431.0,-5.0,hellojoe34,0,2,0.0,1.0
431.0,-5.0,kuzma,0,7,0.0,1.0
431.0,-5.0,krizzy,0,3,0.0,1.0
431.0,-5.0,Flippy,0,1,0.0,1.0
431.0,-5.0,Mars,0,3,0.0,1.0
431.0,-5.0,JackO,0,5,0.0,1.0
431.0,-5.0,niimo,0,9,0.0,1.0
431.0,-5.0,Tomato,0,17,0.0,1.0
431.0,-5.0,TheDarkMan,0,1,0.0,1.0
431.0,-5.0,trades,0,6,0.0,1.0
431.0,-5.0,mathandsurf,0,2,0.0,1.0
431.0,-5.0,Keppler,0,2,0.0,1.0
431.0,-5.0,2Pro4Pro | Toastrmann,0,1,0.0,1.0
431.0,-5.0,JehL,0,5,0.0,1.0
431.0,-5.0,Dark Oreo Master,0,2,0.0,1.0
431.0,-5.0,Socknose,0,9,0.0,1.0
431.0,-5.0,mourin,0,2,0.0,1.0
431.0,-5.0,pr0j3cts,0,4,0.0,1.0
431.0,-5.0,20PcMcnugget,0,4,0.0,1.0
431.0,-5.0,DBRDd#641,0,9,0.0,1.0
431.0,-5.0,RU | Graddy,0,2,0.0,1.0
431.0,-5.0,JoeyBonzo,0,3,0.0,1.0
431.0,-5.0,ASAPferq,0,4,0.0,1.0
431.0,-5.0,JC,0,5,0.0,1.0
431.0,-5.0,sidewinder572,0,14,0.0,1.0
431.0,-5.0,PeS | Puppy,0,1,0.0,1.0
431.0,-5.0,thehumanblob,0,4,0.0,1.0
431.0,-5.0,ruco,0,5,0.0,1.0
