Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
152.0,-16.0,Dirty Lasagna,12,6,66.67,22.0
152.0,-16.0,CarbonDog,12,6,66.67,22.0
152.0,-16.0,Lamdin,12,6,66.67,22.0
152.0,-16.0,Gooms,12,8,60.0,22.0
152.0,-16.0,QTT | Marco,12,8,60.0,22.0
152.0,-16.0,Fire,14,21,40.0,22.0
152.0,-16.0,Captain Pretzel,12,7,63.16,22.0
152.0,-16.0,PapaNoJohns,12,9,57.14,22.0
161.0,-14.0,DD,10,5,66.67,21.0
161.0,32.0,Loki,15,14,51.72,21.0
161.0,-14.0,PurpleZ,11,4,73.33,21.0
161.0,-14.0,cockbread,15,14,51.72,21.0
161.0,New,redpandamaster,11,7,61.11,21.0
161.0,-14.0,Megaman,1,2,33.33,21.0
161.0,-,Floods,5,69,6.76,21.0
161.0,-14.0,JLo,17,32,34.69,21.0
161.0,-14.0,Savestate,11,6,64.71,21.0
170.0,-16.0,Mootook,10,6,62.5,20.0
170.0,-16.0,Lama,0,2,0.0,20.0
170.0,-16.0,Alextrer,0,2,0.0,20.0
170.0,-16.0,Zhyrri,10,4,71.43,20.0
170.0,-16.0,Wassabi,10,8,55.56,20.0
170.0,11.0,YeehawDaniels,14,19,42.42,20.0
170.0,-16.0,Tristan's Rule,10,4,71.43,20.0
170.0,-16.0,Melee Stats | Ambisinister,10,2,83.33,20.0
178.0,-17.0,Schnurb,9,4,69.23,19.0
178.0,-17.0,TourGuide,12,18,40.0,19.0
178.0,34.0,MGFC | JorDank,17,25,40.48,19.0
181.0,-17.0,Oferton,12,11,52.17,18.0
181.0,-17.0,Crispy | Chango,8,1,88.89,18.0
181.0,-17.0,TR | Lunez,8,4,66.67,18.0
181.0,-17.0,MMG | Seven,8,2,80.0,18.0
181.0,New,Rahma Noodles,8,4,66.67,18.0
186.0,119.0,DMT,11,9,55.0,17.0
186.0,-18.0,Enemy,12,9,57.14,17.0
186.0,-18.0,Noc,12,12,50.0,17.0
186.0,-18.0,Golden,7,2,77.78,17.0
186.0,-18.0,Sneakywill,7,2,77.78,17.0
186.0,-18.0,Jr,7,3,70.0,17.0
186.0,1.0,yBaS | MaxJacks,11,13,45.83,17.0
193.0,-20.0,Connor,6,1,85.71,16.0
193.0,19.0,Bayløck,13,20,39.39,16.0
193.0,-20.0,Melo,10,9,52.63,16.0
193.0,New,Trail,6,1,85.71,16.0
193.0,-20.0,Good1ife,5,2,71.43,16.0
193.0,-20.0,LFG | Fist Mexico,11,14,44.0,16.0
193.0,83.0,icecream,9,17,34.62,16.0
193.0,-20.0,RustyTrombone,10,9,52.63,16.0
193.0,-20.0,jams,11,7,61.11,16.0
193.0,-20.0,Fitz,10,15,40.0,16.0
203.0,-22.0,Crow,9,18,33.33,15.0
203.0,-22.0,MDF | Amor,9,4,69.23,15.0
203.0,-10.0,Aura,8,5,61.54,15.0
203.0,-22.0,E-tie,5,1,83.33,15.0
203.0,89.0,Divine Senator Kelly,8,12,40.0,15.0
203.0,-22.0,thicceon,9,7,56.25,15.0
209.0,-22.0,MikeDrop,9,9,50.0,14.0
209.0,-22.0,ePG | Chevy,9,5,64.29,14.0
209.0,-22.0,Sodabro,9,7,56.25,14.0
212.0,-19.0,ZouL,8,8,50.0,13.0
212.0,109.0,Kupo,7,6,53.85,13.0
212.0,-19.0,Silkylaroux,7,7,50.0,13.0
212.0,-19.0,TZ | Iván,8,5,61.54,13.0
212.0,-19.0,Chet,8,4,66.67,13.0
212.0,-19.0,Newquake,2,3,40.0,13.0
212.0,33.0,Spi,8,42,16.0,13.0
212.0,-19.0,Furniture,8,7,53.33,13.0
220.0,-18.0,Aldito1469,7,20,25.93,12.0
220.0,5.0,Layer,8,17,32.0,12.0
220.0,-18.0,Kanye Rest,7,5,58.33,12.0
220.0,-18.0,Hunt,7,7,50.0,12.0
220.0,New,Chiefn_,7,9,43.75,12.0
220.0,-18.0,Captain G,7,5,58.33,12.0
220.0,25.0,markrevival,6,28,17.65,12.0
220.0,-18.0,Kombeze Ataie,10,23,30.3,12.0
220.0,-18.0,doubledown8,7,6,53.85,12.0
220.0,166.0,El Link,6,4,60.0,12.0
220.0,-18.0,jtetter,6,10,37.5,12.0
220.0,85.0,SquidTheCat,10,11,47.62,12.0
220.0,-18.0,O N I,7,8,46.67,12.0
220.0,-18.0,AR0,7,6,53.85,12.0
220.0,-8.0,Chaboomba,9,11,45.0,12.0
235.0,New,John,6,4,60.0,11.0
235.0,New,YungWaff,6,3,66.67,11.0
235.0,-23.0,Coco,6,4,60.0,11.0
235.0,10.0,rice,5,59,7.81,11.0
235.0,-23.0,Townes,6,4,60.0,11.0
235.0,-23.0,Asus(4),6,3,66.67,11.0
235.0,-23.0,Sacred,6,5,54.55,11.0
235.0,-23.0,Godslayer903,9,15,37.5,11.0
235.0,-23.0,Jpeg | RC,6,4,60.0,11.0
235.0,-23.0,Talen,6,4,60.0,11.0
235.0,-23.0,NSB  |  KXT,6,5,54.55,11.0
235.0,-23.0,sfy | Fizz,6,6,50.0,11.0
235.0,-23.0,Slade,6,3,66.67,11.0
248.0,-23.0,Vianny,5,3,62.5,10.0
248.0,-23.0,TG CS | EBND,5,4,55.56,10.0
248.0,-23.0,Archi,5,3,62.5,10.0
248.0,-23.0,Axis,7,12,36.84,10.0
248.0,New,U-Smash | Rocket,5,8,38.46,10.0
248.0,28.0,doctahdylan,7,18,28.0,10.0
248.0,-3.0,Special K,3,53,5.36,10.0
248.0,-23.0,Rutsky,5,4,55.56,10.0
248.0,-23.0,Rome0,5,11,31.25,10.0
248.0,-23.0,Eddyvandamn,5,5,50.0,10.0
248.0,New,Galen The Wise,5,3,62.5,10.0
248.0,-23.0,Egg$,5,3,62.5,10.0
248.0,New,Hua,5,5,50.0,10.0
248.0,-23.0,Badboi,5,2,71.43,10.0
248.0,-23.0,Pilgrim,5,4,55.56,10.0
248.0,-23.0,TheFormuoli,5,2,71.43,10.0
248.0,New,(Ozymandias) | Churze,5,4,55.56,10.0
248.0,-23.0,totally butts,5,4,55.56,10.0
248.0,-23.0,EASTJ | Mike,9,14,39.13,10.0
248.0,18.0,PLEB | Capy,7,18,28.0,10.0
248.0,-23.0,Baja,5,4,55.56,10.0
248.0,-23.0,N8v,4,3,57.14,10.0
248.0,-23.0,Quadragesimus,6,8,42.86,10.0
248.0,-23.0,Reese,5,2,71.43,10.0
248.0,-23.0,JoJoMyth,5,5,50.0,10.0
273.0,-28.0,Moist | kennypenny,7,19,26.92,9.0
273.0,-28.0,092 | LXIX,4,4,50.0,9.0
273.0,-28.0,ImYourDade,4,3,57.14,9.0
273.0,-28.0,roadkill,2,6,25.0,9.0
273.0,-28.0,Vino,4,3,57.14,9.0
273.0,-28.0,unlimited boy,8,10,44.44,9.0
273.0,-28.0,Lamonster,4,5,44.44,9.0
273.0,-28.0,Fasthands,4,3,57.14,9.0
273.0,-28.0,LanTurN,4,3,57.14,9.0
273.0,3.0,Danimals,6,12,33.33,9.0
273.0,3.0,Frap,3,4,42.86,9.0
273.0,3.0,BEBO,6,32,15.79,9.0
273.0,3.0,Jquinnsweg,4,35,10.26,9.0
273.0,-28.0,FlLFFl,7,10,41.18,9.0
273.0,-28.0,Mo $,7,12,36.84,9.0
273.0,-28.0,Simon,4,4,50.0,9.0
273.0,-28.0,Calvin,8,11,42.11,9.0
273.0,-28.0,Arn255,8,14,36.36,9.0
273.0,-28.0,JFIRE,8,10,44.44,9.0
273.0,-28.0,91,7,13,35.0,9.0
273.0,New,Jeffthecheff,4,2,66.67,9.0
273.0,New,NEPA | Ron Paul,4,1,80.0,9.0
295.0,-29.0,BeanBurrito-San,6,18,25.0,8.0
295.0,-29.0,Buffalo,3,1,75.0,8.0
295.0,-29.0,CW | rabit!,3,2,60.0,8.0
295.0,New,Kr1meM45ter2517A,3,2,60.0,8.0
295.0,-29.0,Sworderailer,6,16,27.27,8.0
295.0,60.0,Drewski,6,16,27.27,8.0
295.0,-29.0,theassistant,6,18,25.0,8.0
295.0,-29.0,Connorasada,7,12,36.84,8.0
295.0,-29.0,jerma985,3,1,75.0,8.0
295.0,-29.0,WOMB#619 | Wombat,6,8,42.86,8.0
295.0,-29.0,Chuchaka2112,6,12,33.33,8.0
295.0,-19.0,ericiscool.net,3,5,37.5,8.0
307.0,79.0,FreeHops,5,5,50.0,7.0
307.0,-31.0,Nudepenguin,3,14,17.65,7.0
307.0,-31.0,davidparkpark,5,8,38.46,7.0
307.0,-31.0,Moshi,6,20,23.08,7.0
307.0,New,CountifShine,6,20,23.08,7.0
307.0,-31.0,KaiKwonDo,6,6,50.0,7.0
307.0,-31.0,Kitsune,2,0,100.0,7.0
307.0,-31.0,Broasty,4,7,36.36,7.0
307.0,-31.0,Project Pat,2,1,66.67,7.0
307.0,-31.0,Reaver_King,5,16,23.81,7.0
307.0,-31.0,hHerb,5,11,31.25,7.0
318.0,-26.0,WRLD,5,5,50.0,6.0
318.0,-26.0,DumpyComb,5,9,35.71,6.0
318.0,-26.0,pathojin,3,14,17.65,6.0
318.0,-26.0,Gingerham,5,5,50.0,6.0
318.0,68.0,SHRD#209 | Shredder,4,8,33.33,6.0
318.0,-26.0,Biggestbrain,5,6,45.45,6.0
318.0,37.0,aujory,3,10,23.08,6.0
318.0,-26.0,Neenor,5,5,50.0,6.0
318.0,37.0,SUPERUNKNOWN,4,6,40.0,6.0
318.0,-26.0,AHHHHH | Alice,5,18,21.74,6.0
318.0,-26.0,Wiza,3,18,14.29,6.0
318.0,-26.0,Anzeray,5,6,45.45,6.0
318.0,New,raid shadow legends,5,9,35.71,6.0
318.0,-26.0,STP,5,6,45.45,6.0
318.0,-26.0,#215 | Ogre,4,9,30.77,6.0
318.0,-26.0,Power Kevin,5,13,27.78,6.0
334.0,-29.0,will1v1_ttv,4,5,44.44,5.0
334.0,New,Tomz,4,6,40.0,5.0
334.0,-29.0,Rickeye_rick,4,8,33.33,5.0
334.0,-29.0,Fran,4,6,40.0,5.0
334.0,-29.0,Penguis,4,11,26.67,5.0
334.0,New,Pi2z,4,5,44.44,5.0
334.0,-13.0,Zuber,3,8,27.27,5.0
334.0,-29.0,Iron,4,4,50.0,5.0
334.0,-29.0,wally,4,5,44.44,5.0
334.0,-29.0,Rodney,4,4,50.0,5.0
334.0,-29.0,PP | rocky,4,5,44.44,5.0
334.0,-29.0,Thumos,3,20,13.04,5.0
334.0,-29.0,Piti,4,6,40.0,5.0
334.0,-29.0,UCILadder,4,5,44.44,5.0
334.0,-29.0,Pogey,4,17,19.05,5.0
334.0,-29.0,TPYO,4,18,18.18,5.0
334.0,-29.0,Leviath,4,7,36.36,5.0
351.0,80.0,NattyIce,2,11,15.38,4.0
351.0,-30.0,15SA | Raiken,3,14,17.65,4.0
351.0,-30.0,Hell'sLabyrinth,2,4,33.33,4.0
351.0,-30.0,Logan,3,4,42.86,4.0
351.0,-30.0,Ath | Bumble,3,8,27.27,4.0
351.0,-30.0,S.O.D.A,2,7,22.22,4.0
351.0,-30.0,Boyz II Mensch,3,4,42.86,4.0
351.0,-30.0,Potts,3,5,37.5,4.0
351.0,-30.0,FestivalDeLaCombo,3,4,42.86,4.0
351.0,-30.0,jatpuan,3,4,42.86,4.0
351.0,35.0,Soltrain,2,4,33.33,4.0
351.0,-30.0,Oz,3,7,30.0,4.0
351.0,-30.0,carrotslat,3,4,42.86,4.0
351.0,-30.0,thesiscat,3,6,33.33,4.0
351.0,-30.0,Kawaii Kid | King Salmon,2,10,16.67,4.0
351.0,-30.0,hestoned,3,4,42.86,4.0
351.0,-30.0,Lee,3,5,37.5,4.0
351.0,New,SexGod | RitzyCheese,3,14,17.65,4.0
351.0,-30.0,omnijr,3,11,21.43,4.0
351.0,-30.0,Jesuscametwice,3,4,42.86,4.0
351.0,-30.0,BubbleFuel,3,6,33.33,4.0
351.0,-30.0,geg :),3,5,37.5,4.0
351.0,New,Loscar,3,10,23.08,4.0
351.0,-30.0,702 | Flameo Red,3,7,30.0,4.0
351.0,-30.0,Riggs,3,4,42.86,4.0
351.0,-30.0,Comp... | PJThePuff,3,5,37.5,4.0
351.0,-30.0,Vigilance,3,2,60.0,4.0
351.0,New,Cpt.Blade,3,7,30.0,4.0
351.0,-30.0,Echo_SSBM | Commas,3,2,60.0,4.0
351.0,-30.0,Bassline,3,15,16.67,4.0
351.0,-30.0,Funk,3,9,25.0,4.0
351.0,-30.0,Moonking34,3,6,33.33,4.0
351.0,-30.0,Amity,3,11,21.43,4.0
351.0,New,Zen,3,3,50.0,4.0
351.0,-30.0,Minty Hippo,3,5,37.5,4.0
351.0,New,Hamburglar,3,6,33.33,4.0
351.0,-30.0,FoUr,3,4,42.86,4.0
351.0,-30.0,Ripn,3,9,25.0,4.0
351.0,-30.0,TSI | Zane,3,3,50.0,4.0
351.0,New,River | Green River,3,5,37.5,4.0
391.0,-36.0,Elk_G | Karm,2,2,50.0,3.0
391.0,-36.0,ArtlexPlays,1,18,5.26,3.0
391.0,-36.0,SirTaco,1,5,16.67,3.0
391.0,-36.0,WU | nerodero,2,1,66.67,3.0
391.0,-36.0,pointykitty,2,6,25.0,3.0
391.0,-36.0,imanastyhoe,2,11,15.38,3.0
391.0,-36.0,Old McJonald,2,6,25.0,3.0
391.0,-36.0,IHOP Dan,2,2,50.0,3.0
391.0,-36.0,Tequila,2,11,15.38,3.0
391.0,-36.0,DQ,2,5,28.57,3.0
391.0,-36.0,Ratt,2,4,33.33,3.0
391.0,New,GAS,2,2,50.0,3.0
391.0,-36.0,RPG,2,4,33.33,3.0
391.0,New,BKB! | stocmoney,2,3,40.0,3.0
391.0,-36.0,Raffshot,2,10,16.67,3.0
391.0,-36.0,Radamen,2,2,50.0,3.0
391.0,-36.0,24 | Mamba!,2,5,28.57,3.0
391.0,-36.0,ItsDad,2,7,22.22,3.0
391.0,-36.0,maso soup,2,5,28.57,3.0
391.0,-36.0,Thad <3,2,4,33.33,3.0
391.0,-36.0,Skeeter,2,3,40.0,3.0
391.0,-36.0,DCG | Spots,2,15,11.76,3.0
391.0,-36.0,Phaunsey,2,2,50.0,3.0
391.0,New,FLOW | Beiker,2,2,50.0,3.0
391.0,-36.0,Fiyah,2,12,14.29,3.0
391.0,-36.0,sisig,2,10,16.67,3.0
391.0,-36.0,Electroman,2,4,33.33,3.0
391.0,-36.0,Edier,2,6,25.0,3.0
391.0,-36.0,IDK,2,7,22.22,3.0
391.0,New,Shadow,2,9,18.18,3.0
391.0,New,Raptor Jesus,2,4,33.33,3.0
391.0,-36.0,WA | AodhaN,2,2,50.0,3.0
391.0,-36.0,Just Nate,2,2,50.0,3.0
424.0,-38.0,King,1,4,20.0,2.0
424.0,New,TAS | TrueAlpha,1,8,11.11,2.0
424.0,-38.0,Stoon,1,8,11.11,2.0
424.0,-38.0,AzLuFa,1,8,11.11,2.0
424.0,-38.0,mello,1,21,4.55,2.0
424.0,-38.0,$W@6 | rocketf20,1,4,20.0,2.0
424.0,-38.0,Flame,1,6,14.29,2.0
424.0,7.0,Dorian uwu,0,15,0.0,2.0
424.0,-38.0,Clay,1,3,25.0,2.0
424.0,-38.0,Blu,1,2,33.33,2.0
424.0,-38.0,Phil,1,0,100.0,2.0
424.0,-38.0,100 Days Of Solitude,1,0,100.0,2.0
424.0,-38.0,MacTheStampede,1,7,12.5,2.0
424.0,-38.0,The Elder Statesman,1,4,20.0,2.0
424.0,-38.0,Salamanderman,1,4,20.0,2.0
424.0,-38.0,Ders,1,6,14.29,2.0
424.0,-38.0,TC | BuyMyMixTape,1,2,33.33,2.0
424.0,-38.0,Ari,1,5,16.67,2.0
424.0,-38.0,Zant,0,14,0.0,2.0
424.0,-38.0,Okami,1,10,9.09,2.0
424.0,-38.0,Brandt,1,5,16.67,2.0
424.0,-38.0,XXY Calico,1,4,20.0,2.0
424.0,-38.0,BABA | Babo,1,5,16.67,2.0
424.0,-38.0,Agave,1,6,14.29,2.0
424.0,-38.0,Proobie44,1,7,12.5,2.0
424.0,-38.0,Pingy,1,1,50.0,2.0
424.0,-38.0,SpiritGun,1,4,20.0,2.0
424.0,-38.0,ushi,1,1,50.0,2.0
424.0,-38.0,blazerboy,0,19,0.0,2.0
424.0,-38.0,bluecd,1,13,7.14,2.0
424.0,New,Ren5o,1,3,25.0,2.0
424.0,-38.0,Alex AF,1,8,11.11,2.0
424.0,New,TurboThot,1,1,50.0,2.0
424.0,-38.0,Fleece,1,4,20.0,2.0
424.0,-38.0,Neee,1,11,8.33,2.0
424.0,-38.0,Joobey,1,5,16.67,2.0
424.0,New,catsonthemoon,1,5,16.67,2.0
424.0,-38.0,Saya | QQQ#348,1,11,8.33,2.0
424.0,-38.0,Bebop,1,7,12.5,2.0
424.0,-38.0,Churro,1,1,50.0,2.0
424.0,-38.0,deep_cuts,1,7,12.5,2.0
424.0,New,LG | KrC,1,2,33.33,2.0
424.0,-38.0,MrDrBoi,1,8,11.11,2.0
424.0,-38.0,DJAN,1,3,25.0,2.0
424.0,New,AWaveDash,1,12,7.69,2.0
424.0,-38.0,SU | wild flower,1,3,25.0,2.0
424.0,-38.0,Zakqary,1,9,10.0,2.0
424.0,-38.0,Whoratio,1,6,14.29,2.0
472.0,-41.0,Sav,0,4,0.0,1.0
472.0,-41.0,TheDarkMan,0,1,0.0,1.0
472.0,-41.0,A HUMAN | Agile,0,5,0.0,1.0
472.0,-41.0,Nayolfa,0,4,0.0,1.0
472.0,-41.0,thehumanblob,0,4,0.0,1.0
472.0,-41.0,POOP | Zooty,0,4,0.0,1.0
472.0,-41.0,trfjosh,0,2,0.0,1.0
472.0,-41.0,Abermega,0,2,0.0,1.0
472.0,-41.0,Wobs,0,4,0.0,1.0
472.0,-41.0,Luigi Gang | Brownie,0,2,0.0,1.0
472.0,-41.0,sidewinder572,0,14,0.0,1.0
472.0,-41.0,PeS | Puppy,0,1,0.0,1.0
472.0,-41.0,Pooptown,0,3,0.0,1.0
472.0,-41.0,JC,0,5,0.0,1.0
472.0,-41.0,RU | Graddy,0,2,0.0,1.0
472.0,-41.0,mourin,0,2,0.0,1.0
472.0,-41.0,RGB,0,2,0.0,1.0
472.0,-41.0,DBRDd#641,0,9,0.0,1.0
472.0,New,ledgefiend,0,2,0.0,1.0
472.0,-41.0,Dark Oreo Master,0,2,0.0,1.0
472.0,-41.0,Keppler,0,2,0.0,1.0
472.0,-41.0,mathandsurf,0,2,0.0,1.0
472.0,-41.0,niimo,0,9,0.0,1.0
472.0,-41.0,Flippy,0,1,0.0,1.0
472.0,-41.0,trades,0,6,0.0,1.0
472.0,-41.0,krizzy,0,3,0.0,1.0
472.0,-41.0,kuzma,0,7,0.0,1.0
472.0,New,melatonin,0,8,0.0,1.0
472.0,New,Kickflip,0,2,0.0,1.0
472.0,-41.0,ASAPferq,0,4,0.0,1.0
472.0,-41.0,50 Rats in a Trenchcoat,0,7,0.0,1.0
472.0,New,Noobs | Edicus,0,8,0.0,1.0
472.0,-41.0,pr0j3cts,0,4,0.0,1.0
472.0,-41.0,JoeyBonzo,0,3,0.0,1.0
472.0,-41.0,hellojoe34,0,2,0.0,1.0
472.0,-41.0,JehL,0,5,0.0,1.0
472.0,New,CrazyColtCory,0,10,0.0,1.0
472.0,-41.0,20PcMcnugget,0,4,0.0,1.0
472.0,-41.0,Socknose,0,9,0.0,1.0
