Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
152.0,-39.0,akir,4,0,100.0,9.0
162.0,-40.0,Connorasada,7,12,36.84,8.0
162.0,New,OtES,3,1,75.0,8.0
162.0,New,a-on,3,2,60.0,8.0
162.0,-18.0,WOMB#619 | Wombat,6,8,42.86,8.0
162.0,-36.0,Sworderailer,6,16,27.27,8.0
162.0,16.0,KatBot,6,14,30.0,8.0
162.0,-40.0,Oferton,7,8,46.67,8.0
162.0,New,Buffalo,3,1,75.0,8.0
170.0,-40.0,MaxJacks,4,5,44.44,7.0
170.0,-46.0,Maelstrom,6,11,35.29,7.0
170.0,-40.0,BEBO,5,21,19.23,7.0
170.0,-40.0,Reaver_King,5,16,23.81,7.0
170.0,-46.0,Kombeze Ataie,6,15,28.57,7.0
170.0,New,Bayløck,6,10,37.5,7.0
176.0,-50.0,STP,5,6,45.45,6.0
176.0,-32.0,pathojin,3,14,17.65,6.0
176.0,-32.0,Special K,3,21,12.5,6.0
176.0,New,Phantom Airline,5,6,45.45,6.0
176.0,-50.0,KYROS | Chuchaka2112,5,10,33.33,6.0
176.0,-32.0,Spi,3,29,9.38,6.0
176.0,New,WRLD,5,5,50.0,6.0
176.0,-50.0,Neenor,5,5,50.0,6.0
184.0,-54.0,Layer,4,8,33.33,5.0
184.0,-54.0,Rickeye_rick,4,8,33.33,5.0
184.0,-54.0,will1v1_ttv,4,5,44.44,5.0
184.0,-54.0,Rodney,4,4,50.0,5.0
184.0,New,Penguis,4,11,26.67,5.0
184.0,New,Mo $,4,7,36.36,5.0
184.0,New,Leviath,4,7,36.36,5.0
184.0,New,Iron,4,4,50.0,5.0
184.0,New,theassistant,4,15,21.05,5.0
184.0,New,DT6 | Ogre,4,6,40.0,5.0
184.0,-54.0,DMT,4,5,44.44,5.0
184.0,-40.0,ericiscool.net,2,3,40.0,5.0
184.0,-54.0,Piti,4,6,40.0,5.0
184.0,-54.0,Quadragesimus,3,3,50.0,5.0
184.0,-54.0,PP | rocky,4,5,44.44,5.0
184.0,New,wally,4,5,44.44,5.0
184.0,-54.0,Pogey,4,17,19.05,5.0
201.0,New,15SA | Raiken,3,14,17.65,4.0
201.0,-57.0,hHerb,3,5,37.5,4.0
201.0,-57.0,Funk,3,9,25.0,4.0
201.0,-57.0,FlLFFl,3,4,42.86,4.0
201.0,-23.0,Nudepenguin,2,6,25.0,4.0
201.0,-57.0,thesiscat,3,6,33.33,4.0
201.0,-57.0,geg :),3,5,37.5,4.0
201.0,-57.0,NS | Frog,3,5,37.5,4.0
201.0,New,Comp... | PJThePuff,3,5,37.5,4.0
201.0,New,Potts,3,5,37.5,4.0
201.0,-57.0,BubbleFuel,3,6,33.33,4.0
201.0,-57.0,Oz,3,7,30.0,4.0
201.0,-57.0,FestivalDeLaCombo,3,4,42.86,4.0
201.0,New,Riggs,3,4,42.86,4.0
201.0,-57.0,Ath | Bumble,3,8,27.27,4.0
201.0,New,Boyz II Mensch,3,4,42.86,4.0
201.0,-57.0,Kawaii Kid | King Salmon,2,10,16.67,4.0
201.0,New,Amity,3,11,21.43,4.0
201.0,-57.0,Logan,3,4,42.86,4.0
201.0,-57.0,Moonking34,3,6,33.33,4.0
201.0,New,icecream,3,7,30.0,4.0
201.0,-57.0,Kandayo,2,3,40.0,4.0
201.0,-3.0,Aldito1469,2,11,15.38,4.0
224.0,-59.0,sisig,2,10,16.67,3.0
224.0,New,S.O.D.A,2,3,40.0,3.0
224.0,-46.0,Jquinnsweg,1,14,6.67,3.0
224.0,-59.0,SUPERUNKNOWN,2,2,50.0,3.0
224.0,New,Thad <3,2,4,33.33,3.0
224.0,New,Phaunsey,2,2,50.0,3.0
224.0,New,Ratt,2,4,33.33,3.0
224.0,-59.0,Elk_G | Karm,2,2,50.0,3.0
224.0,-59.0,ItsDad,2,7,22.22,3.0
224.0,-59.0,markrevival,1,7,12.5,3.0
224.0,-59.0,Wiza,2,8,20.0,3.0
224.0,-59.0,DCG | Spots,2,15,11.76,3.0
224.0,-59.0,Axis,2,5,28.57,3.0
224.0,New,Radamen,2,2,50.0,3.0
224.0,-59.0,Old McJonald,2,6,25.0,3.0
224.0,-46.0,rice,1,24,4.0,3.0
224.0,-59.0,Skeeter,2,3,40.0,3.0
224.0,-59.0,maso soup,2,5,28.57,3.0
224.0,-59.0,Electroman,2,4,33.33,3.0
224.0,-59.0,Raffshot,2,10,16.67,3.0
244.0,-66.0,Phil,1,0,100.0,2.0
244.0,New,Salamanderman,1,4,20.0,2.0
244.0,-66.0,Brandt,1,5,16.67,2.0
244.0,-66.0,Proobie44,1,7,12.5,2.0
244.0,New,BABA | Babo,1,5,16.67,2.0
244.0,-66.0,$W@6 | rocketf20,1,4,20.0,2.0
244.0,-66.0,Bebop,1,7,12.5,2.0
244.0,-66.0,100 Days Of Solitude,1,0,100.0,2.0
244.0,New,Amor,1,0,100.0,2.0
244.0,New,Broasty,1,2,33.33,2.0
244.0,-66.0,deep_cuts,1,7,12.5,2.0
244.0,-66.0,Zakqary,1,9,10.0,2.0
244.0,-66.0,Ari,1,5,16.67,2.0
244.0,-66.0,Pingy,1,1,50.0,2.0
244.0,New,Ders,1,6,14.29,2.0
244.0,-66.0,Melo,1,1,50.0,2.0
244.0,-66.0,Neee,1,11,8.33,2.0
244.0,-66.0,Divine Senator Kelly,1,1,50.0,2.0
244.0,New,SU | wild flower,1,3,25.0,2.0
244.0,New,El Link,1,0,100.0,2.0
244.0,New,Soltrain,1,1,50.0,2.0
244.0,New,Alex AF,1,8,11.11,2.0
244.0,-66.0,Churro,1,1,50.0,2.0
244.0,New,ushi,1,1,50.0,2.0
244.0,-66.0,TC | BuyMyMixTape,1,2,33.33,2.0
244.0,New,SHRD#209 | Shredder,1,4,20.0,2.0
270.0,-72.0,PeS | Puppy,0,1,0.0,1.0
270.0,New,thehumanblob,0,4,0.0,1.0
270.0,-72.0,Sav,0,4,0.0,1.0
270.0,New,Pooptown,0,3,0.0,1.0
270.0,-72.0,A HUMAN | Agile,0,5,0.0,1.0
270.0,-72.0,JC,0,5,0.0,1.0
270.0,New,blazerboy,0,10,0.0,1.0
270.0,-72.0,Abermega,0,2,0.0,1.0
270.0,-72.0,Wobs,0,4,0.0,1.0
270.0,New,Tomato,0,17,0.0,1.0
270.0,-72.0,sidewinder572,0,14,0.0,1.0
270.0,-72.0,JoeyBonzo,0,3,0.0,1.0
270.0,New,DBRDd#641,0,9,0.0,1.0
270.0,-72.0,20PcMcnugget,0,4,0.0,1.0
270.0,-72.0,Dark Oreo Master,0,2,0.0,1.0
270.0,-72.0,ASAPferq,0,4,0.0,1.0
270.0,-72.0,Team Roz | aujory,0,3,0.0,1.0
270.0,-72.0,50 Rats in a Trenchcoat,0,7,0.0,1.0
270.0,-72.0,mathandsurf,0,2,0.0,1.0
270.0,-72.0,pr0j3cts,0,4,0.0,1.0
270.0,New,niimo,0,9,0.0,1.0
270.0,-72.0,trades,0,6,0.0,1.0
270.0,New,Mars,0,3,0.0,1.0
270.0,-72.0,JackO,0,5,0.0,1.0
270.0,-72.0,JehL,0,5,0.0,1.0
270.0,-72.0,hellojoe34,0,2,0.0,1.0
270.0,-72.0,Flippy,0,1,0.0,1.0
