Rank,RankChange,Tag,Wins,Losses,Win%,Bankroll Bills
59.0,29.0,Fitz,10,15,40.0,16.0
59.0,-24.0,Dream,6,1,85.71,16.0
59.0,-24.0,jams,11,7,61.11,16.0
59.0,16.0,BuenasRetas | Cobs,10,10,50.0,16.0
59.0,6.0,Connor,6,1,85.71,16.0
64.0,New,E-tie,5,1,83.33,15.0
64.0,-27.0,Good1ife,5,1,83.33,15.0
66.0,-26.0,MikeDrop,9,9,50.0,14.0
66.0,New,Flow | ESPONJA,9,8,52.94,14.0
68.0,-26.0,SuperCuak,8,5,61.54,13.0
68.0,-26.0,Furniture,8,7,53.33,13.0
68.0,New,Jakespeare,8,10,44.44,13.0
68.0,37.0,DD,7,4,63.64,13.0
68.0,-26.0,TZ | Iván,8,5,61.54,13.0
68.0,New,slowtai,8,6,57.14,13.0
68.0,-26.0,ZouL,8,8,50.0,13.0
68.0,-3.0,Silkylaroux,7,7,50.0,13.0
68.0,-26.0,Loki,8,7,53.33,13.0
77.0,New,Jet,7,4,63.64,12.0
77.0,New,cockbread,7,6,53.85,12.0
77.0,-28.0,doubledown8,7,6,53.85,12.0
77.0,-28.0,Captain G,7,5,58.33,12.0
77.0,-28.0,Kanye Rest,7,5,58.33,12.0
77.0,28.0,Help,6,10,37.5,12.0
77.0,New,Crow,7,4,63.64,12.0
84.0,-28.0,PurpleZ,6,3,66.67,11.0
84.0,-13.0,Godslayer903,9,15,37.5,11.0
84.0,-28.0,LAGr | Travioli,6,4,60.0,11.0
84.0,-28.0,RU | Midnight Blue,6,5,54.55,11.0
84.0,New,Asus(4),6,3,66.67,11.0
84.0,-28.0,Sacred,6,5,54.55,11.0
84.0,12.0,Verdo,5,2,71.43,11.0
84.0,New,PapaNoJohns,6,5,54.55,11.0
84.0,New,Higgins,6,5,54.55,11.0
93.0,New,Baja,5,4,55.56,10.0
93.0,-32.0,Vianny,5,3,62.5,10.0
93.0,New,Fire,5,3,62.5,10.0
93.0,-32.0,Pilgrim,5,4,55.56,10.0
93.0,-11.0,snacklepackle,8,14,36.36,10.0
93.0,New,Nard Dawg,5,2,71.43,10.0
99.0,New,unlimited boy,8,10,44.44,9.0
99.0,-34.0,akir,4,0,100.0,9.0
99.0,6.0,91,7,13,35.0,9.0
99.0,-34.0,Arn255,8,14,36.36,9.0
99.0,-34.0,donk,8,10,44.44,9.0
99.0,-17.0,JLo,7,16,30.43,9.0
99.0,New,JFIRE,8,10,44.44,9.0
99.0,New,Calvin,8,11,42.11,9.0
99.0,-34.0,Vino,4,3,57.14,9.0
108.0,-37.0,Connorasada,7,12,36.84,8.0
108.0,-37.0,Oferton,7,8,46.67,8.0
110.0,-35.0,Kombeze Ataie,6,15,28.57,7.0
110.0,-35.0,Maelstrom,6,11,35.29,7.0
112.0,New,STP,5,6,45.45,6.0
112.0,-34.0,Sworderailer,5,14,26.32,6.0
112.0,-34.0,Neenor,5,5,50.0,6.0
112.0,-34.0,KYROS | Chuchaka2112,5,10,33.33,6.0
116.0,New,BEBO,4,12,25.0,5.0
116.0,-11.0,Quadragesimus,3,3,50.0,5.0
116.0,-11.0,MaxJacks,3,3,50.0,5.0
116.0,New,PP | rocky,4,5,44.44,5.0
116.0,New,will1v1_ttv,4,5,44.44,5.0
116.0,-34.0,YBBT | leroydankins,4,6,40.0,5.0
116.0,-34.0,LewdCelebs4Free,4,10,28.57,5.0
116.0,New,DMT,4,5,44.44,5.0
116.0,New,Reaver_King,4,9,30.77,5.0
116.0,New,Rickeye_rick,4,8,33.33,5.0
116.0,-34.0,Pogey,4,17,19.05,5.0
116.0,-11.0,K.H.D | Reign,3,10,23.08,5.0
116.0,New,Layer,4,8,33.33,5.0
116.0,-34.0,Piti,4,6,40.0,5.0
116.0,New,Rodney,4,4,50.0,5.0
131.0,-7.0,Kawaii Kid | King Salmon,2,10,16.67,4.0
131.0,-43.0,Oz,3,7,30.0,4.0
131.0,New,Logan,3,4,42.86,4.0
131.0,-26.0,ericiscool.net,2,2,50.0,4.0
131.0,-35.0,pathojin,2,11,15.38,4.0
131.0,New,geg :),3,5,37.5,4.0
131.0,New,FlLFFl,3,4,42.86,4.0
131.0,-43.0,Ath | Bumble,3,8,27.27,4.0
131.0,-43.0,WOMB#619 | Wombat,3,4,42.86,4.0
131.0,New,NS | Frog,3,5,37.5,4.0
131.0,-26.0,Spi,2,22,8.33,4.0
131.0,New,Hexjo,3,2,60.0,4.0
131.0,New,FestivalDeLaCombo,3,4,42.86,4.0
131.0,-43.0,Funk,3,9,25.0,4.0
131.0,-26.0,Kandayo,2,3,40.0,4.0
131.0,-43.0,hHerb,3,5,37.5,4.0
131.0,-43.0,BubbleFuel,3,6,33.33,4.0
131.0,New,Moonking34,3,6,33.33,4.0
131.0,New,Crow,3,11,21.43,4.0
131.0,-26.0,Special K,2,14,12.5,4.0
131.0,-43.0,thesiscat,3,6,33.33,4.0
152.0,-56.0,Skeeter,2,3,40.0,3.0
152.0,New,SUPERUNKNOWN,2,2,50.0,3.0
152.0,New,Raffshot,2,10,16.67,3.0
152.0,New,sisig,2,10,16.67,3.0
152.0,-47.0,markrevival,1,7,12.5,3.0
152.0,New,620 | Megacaat,2,6,25.0,3.0
152.0,-56.0,maso soup,2,5,28.57,3.0
152.0,-56.0,Wiza,2,8,20.0,3.0
152.0,-56.0,Elk_G | Karm,2,2,50.0,3.0
152.0,-56.0,Axis,2,5,28.57,3.0
152.0,New,Electroman,2,4,33.33,3.0
152.0,-56.0,DCG | Spots,2,15,11.76,3.0
152.0,-56.0,ItsDad,2,7,22.22,3.0
152.0,New,Old McJonald,2,6,25.0,3.0
166.0,-42.0,roadkill,0,6,0.0,2.0
166.0,-61.0,Neee,1,11,8.33,2.0
166.0,New,Nudepenguin,1,3,25.0,2.0
166.0,New,Ari,1,5,16.67,2.0
166.0,New,100 Days Of Solitude,1,0,100.0,2.0
166.0,-61.0,Brandt,1,5,16.67,2.0
166.0,-61.0,Churro,1,1,50.0,2.0
166.0,-61.0,Phil,1,0,100.0,2.0
166.0,-61.0,Pingy,1,1,50.0,2.0
166.0,New,Bebop,1,7,12.5,2.0
166.0,New,$W@6 | rocketf20,1,4,20.0,2.0
166.0,-61.0,Divine Senator Kelly,1,1,50.0,2.0
166.0,New,Zakqary,1,9,10.0,2.0
166.0,-61.0,Proobie44,1,7,12.5,2.0
166.0,New,deep_cuts,1,7,12.5,2.0
166.0,New,Jquinnsweg,1,4,20.0,2.0
166.0,-61.0,TC | BuyMyMixTape,1,2,33.33,2.0
166.0,New,rice,1,17,5.56,2.0
166.0,New,Melo,1,1,50.0,2.0
166.0,New,KatBot,1,5,16.67,2.0
186.0,-62.0,Abermega,0,2,0.0,1.0
186.0,New,Sav,0,4,0.0,1.0
186.0,-62.0,mathandsurf,0,2,0.0,1.0
186.0,-62.0,Wobs,0,4,0.0,1.0
186.0,New,trades,0,6,0.0,1.0
186.0,New,Flippy,0,1,0.0,1.0
186.0,New,A HUMAN | Agile,0,5,0.0,1.0
186.0,-62.0,JackO,0,5,0.0,1.0
186.0,New,Floods,0,12,0.0,1.0
186.0,New,PeS | Puppy,0,1,0.0,1.0
186.0,New,hellojoe34,0,2,0.0,1.0
186.0,-62.0,JoeyBonzo,0,3,0.0,1.0
186.0,-62.0,sidewinder572,0,14,0.0,1.0
186.0,-62.0,Lechero,0,6,0.0,1.0
186.0,New,JC,0,5,0.0,1.0
186.0,New,ASAPferq,0,4,0.0,1.0
186.0,New,Team Roz | aujory,0,3,0.0,1.0
186.0,-62.0,50 Rats in a Trenchcoat,0,7,0.0,1.0
186.0,-62.0,JehL,0,5,0.0,1.0
186.0,-62.0,pr0j3cts,0,4,0.0,1.0
186.0,-62.0,20PcMcnugget,0,4,0.0,1.0
186.0,New,Dark Oreo Master,0,2,0.0,1.0
