SmasherID,SmashTag,Wins,Losses,Placement
694497,IMP | Ben,5,0,1
36403,Smashdaddy,5,2,2
65777,bobby big ballz,3,2,3
7962,FreeMelee | Zuppy,3,2,4
26187,Slowking,4,2,5
221136,Zeeker,3,2,5
37116,GUG | Kürv,2,2,7
4446,RCS | Chi,3,2,7
519779,Tommy,2,2,9
22333,Redcoat,2,2,9
41374,Anchovy,1,2,9
4390,Jflex,1,2,9
12048,K8A,0,2,13
542693,Bbatts,0,2,13
32190,Crow,1,2,13
221423,Typhoon,1,2,13
182665,Elysian,0,2,17
127639,Neologism,0,2,17
279722,EP | Justus,0,2,17
