SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
19709,Old McJonald,2,6,1,0,0,0,0,48,WC
14489,Crow,3,11,1,0,0,0,0,49,WC
2182633,sisig,2,10,1,0,0,0,0,50,WC
153334,Silkylaroux,3,3,1,0,0,0,0,51,WC
1944467,SUPERUNKNOWN,2,2,1,0,0,0,0,51,WC
1232194,Kawaii Kid | King Salmon,2,4,1,0,0,0,0,53,WC
11590,Rickeye_rick,4,8,1,0,0,0,0,53,WC
725508,620 | Megacaat,2,6,1,0,0,0,0,55,WC
2122811,$W@6 | rocketf20,1,4,1,0,0,0,0,56,WC
1653242,Jquinnsweg,1,4,1,0,0,0,0,56,WC
2114773,Raffshot,2,10,1,0,0,0,0,58,WC
22491,Ari,1,5,1,0,0,0,0,58,WC
1906382,KatBot,1,5,1,0,0,0,0,58,WC
684008,deep_cuts,1,7,1,0,0,0,0,61,WC
2167802,Bebop,1,7,1,0,0,0,0,61,WC
1640788,Special K,1,7,1,0,0,0,0,61,WC
1466521,Floods,0,12,1,0,0,0,0,64,WC
1974127,Team Roz | aujory,0,3,1,0,0,0,0,64,WC
268767,markrevival,0,3,1,0,0,0,0,64,WC
1638022,pathojin,0,4,1,0,0,0,0,64,WC
50933,Fro116,14,4,0,0,0,1,0,1,EC
279107,Khryke,12,3,0,0,0,1,0,2,EC
3665,Younger,15,6,0,0,0,1,0,3,EC
4390,NGG | Jflex,9,1,0,0,1,0,0,4,EC
127639,Neologism,11,4,0,0,1,0,0,5,EC
19651,SC | Lad,11,4,0,0,1,0,0,5,EC
53655,Frankhoe,7,1,0,0,1,0,0,7,EC
221136,Zeeker,7,2,0,0,1,0,0,8,EC
657464,CowCowCowCowCow,7,2,0,0,1,0,0,8,EC
58670,Savestate,11,6,0,0,1,0,0,10,EC
233850,E-tie,5,1,0,0,1,0,0,11,EC
138710,Golden,7,2,0,0,1,0,0,12,EC
5618,HOLD$DOGE | Crypto Quiggles,7,2,0,0,1,0,0,12,EC
32190,Crow,7,4,0,1,0,0,0,14,EC
819230,Willy P,12,9,0,0,1,0,0,15,EC
31487,Siddward,10,9,0,1,0,0,0,16,EC
14305,Nard Dawg,5,2,0,1,0,0,0,17,EC
22088,Nebulous | Jib,6,4,0,1,0,0,0,18,EC
47650,shoelegend88,11,10,0,1,0,0,0,19,EC
65566,Miranda,6,6,1,0,0,0,0,20,EC
2179108,Mud,8,9,1,0,0,0,0,21,EC
15070,Verdo,3,1,0,1,0,0,0,22,EC
16393,Higgins,6,5,0,1,0,0,0,23,EC
493224,Fitz,7,7,0,1,0,0,0,24,EC
5869,Joey Bats,9,10,0,1,0,0,0,25,EC
64644,STP,5,6,1,0,0,0,0,26,EC
149952,Jakespeare,8,10,0,1,0,0,0,27,EC
862074,snacklepackle,4,5,1,0,0,0,0,27,EC
157615,ight,7,13,1,0,0,0,0,29,EC
29103,Hexjo,3,2,1,0,0,0,0,30,EC
148021,Rodney,4,4,1,0,0,0,0,31,EC
11945,CSTR#106 | Strazz,7,7,1,0,0,0,0,31,EC
255496,ericiscool.net,1,1,1,0,0,0,0,31,EC
64909,Calvin,8,11,1,0,0,0,0,34,EC
46231,geg :),3,5,1,0,0,0,0,35,EC
153599,NS | Frog,3,5,1,0,0,0,0,35,EC
237282,Electroman,2,4,1,0,0,0,0,37,EC
37062,Reaver_King,4,9,1,0,0,0,0,38,EC
856699,Logan,3,4,1,0,0,0,0,39,EC
3602,JLo,3,6,1,0,0,0,0,40,EC
2154680,Godslayer903,2,5,1,0,0,0,0,41,EC
2029884,Nudepenguin,1,3,1,0,0,0,0,42,EC
577038,Zakqary,1,9,1,0,0,0,0,43,EC
30865,Spi,1,12,1,0,0,0,0,44,EC
582190,rice,1,17,1,0,0,0,0,45,EC
1065524,Flippy,0,1,1,0,0,0,0,46,EC
2143817,A HUMAN | Agile,0,5,1,0,0,0,0,46,EC
55166,trades,0,6,1,0,0,0,0,46,EC
328838,PeS | Puppy,0,1,1,0,0,0,0,46,EC
323132,JC,0,5,1,0,0,0,0,46,EC
2026451,ASAPferq,0,4,1,0,0,0,0,46,EC
2172930,Sav,0,4,1,0,0,0,0,46,EC
1918686,roadkill,0,2,1,0,0,0,0,46,EC
2120266,hellojoe34,0,2,1,0,0,0,0,46,EC
800147,Dark Oreo Master,0,2,1,0,0,0,0,46,EC
