SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
37116,GUG | Kürv,11,2,0,0,0,1,0,1,WC
265808,NOOT,11,1,0,0,0,1,0,2,WC
1008,Westballz,9,0,0,0,0,1,0,3,WC
279722,EP | Justus,9,0,0,0,0,1,0,3,WC
22479,Peppi | CrossFitJesus,10,1,0,0,0,1,0,5,WC
531485,Dova,14,6,0,0,0,1,0,6,WC
2088,ycz6,9,2,0,0,1,0,0,7,WC
64692,SANS | Blues Clues,10,6,0,0,1,0,0,8,WC
34980,Crispy | Chango,8,1,0,0,1,0,0,9,WC
395730,PQ2 | CPU0,9,3,0,0,1,0,0,10,WC
2140092,Jet,11,7,0,0,1,0,0,11,WC
39235,Dream,6,0,0,0,1,0,0,12,WC
68868,Jr,7,3,0,0,1,0,0,13,WC
15504,Umarth,9,4,0,0,1,0,0,14,WC
4317,donk,8,4,0,0,1,0,0,15,WC
2147280,slowtai,6,3,0,1,0,0,0,15,WC
18840,Gooms,12,8,0,0,1,0,0,17,WC
627118,Pipe,7,5,0,1,0,0,0,18,WC
10228,Flow | Stark,8,4,0,1,0,0,0,19,WC
13385,ePG | Chevy,9,5,0,1,0,0,0,20,WC
23615,Noc,12,12,0,1,0,0,0,21,WC
12137,yingling,10,10,0,1,0,0,0,21,WC
176387,Badboi,5,2,0,1,0,0,0,23,WC
286931,Egg$,5,3,0,1,0,0,0,24,WC
259856,Seraph,10,8,0,1,0,0,0,25,WC
897692,Iron,4,4,1,0,0,0,0,26,WC
35258,LFG | Fist Mexico,11,14,0,1,0,0,0,27,WC
38643,RedX,9,12,1,0,0,0,0,28,WC
10485,DD,3,1,0,1,0,0,0,29,WC
179993,Archi,5,3,0,1,0,0,0,30,WC
858866,SLO | GrizzlyBair,6,4,0,1,0,0,0,31,WC
4205,a-on,3,2,0,1,0,0,0,31,WC
144133,YBBT | leroydankins,4,4,0,1,0,0,0,33,WC
22551,Eddyvandamn,5,5,0,1,0,0,0,33,WC
175629,WRLD,5,5,1,0,0,0,0,33,WC
10520,CREW | G,6,6,0,1,0,0,0,33,WC
378512,Khoron | Oreo,10,11,0,1,0,0,0,37,WC
129500,O N I,7,8,0,1,0,0,0,38,WC
14489,Crow,6,7,0,1,0,0,0,39,WC
592481,Riggs,3,4,1,0,0,0,0,40,WC
23501,Ratt,2,4,1,0,0,0,0,41,WC
12023,El Link,1,0,1,0,0,0,0,42,WC
183677,Yamasaki,3,2,1,0,0,0,0,43,WC
130672,Soltrain,1,1,1,0,0,0,0,44,WC
231083,Phaunsey,2,2,1,0,0,0,0,44,WC
243525,Radamen,2,2,1,0,0,0,0,44,WC
15298,Cowbell,3,4,1,0,0,0,0,47,WC
