SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
41374,Anchovy,12,0,0,0,0,1,0,1,WC
36403,Smashdaddy,10,0,0,0,0,1,0,2,WC
37116,GUG | Kürv,12,3,0,0,0,1,0,3,WC
22479,Peppi | CrossFitJesus,9,0,0,0,0,1,0,4,WC
22333,Redcoat,14,5,0,0,0,1,0,5,WC
64692,SANS | Blues Clues,9,1,0,0,1,0,0,6,WC
279722,EP | Justus,8,1,0,0,1,0,0,7,WC
395730,PQ2 | CPU0,12,5,0,0,1,0,0,8,WC
221423,Typhoon,7,1,0,0,1,0,0,9,WC
182665,Elysian,8,3,0,0,1,0,0,10,WC
171201,Mootook,10,6,0,0,1,0,0,11,WC
2088,ycz6,8,5,0,1,0,0,0,12,WC
4176,NathanSandwich,8,5,0,0,1,0,0,12,WC
1088,Scar,5,1,0,0,1,0,0,14,WC
29840,TBD,12,7,0,0,1,0,0,15,WC
618813,Chance,8,5,0,0,1,0,0,16,WC
391890,TheFormuoli,5,2,0,1,0,0,0,17,WC
33458,RustyTrombone,7,4,0,1,0,0,0,18,WC
869465,NSB  |  KXT,6,5,0,1,0,0,0,19,WC
37865,INDY,13,12,0,1,0,0,0,20,WC
38643,RedX,9,9,1,0,0,0,0,21,WC
183677,Yamasaki,6,4,0,1,0,0,0,22,WC
2140092,Jet,9,7,0,1,0,0,0,23,WC
129363,Flow | ESPONJA,5,4,0,1,0,0,0,24,WC
213297,Chompy,8,9,0,1,0,0,0,25,WC
1906382,KatBot,8,11,1,0,0,0,0,26,WC
128266,EASTJ | Mike,9,14,1,0,0,0,0,27,WC
617254,N8v,3,1,0,1,0,0,0,28,WC
260631,Coco,6,4,0,1,0,0,0,29,WC
10228,Flow | Stark,3,2,0,1,0,0,0,29,WC
2184641,JoJoMyth,5,5,0,1,0,0,0,31,WC
378512,Khoron | Oreo,4,5,1,0,0,0,0,32,WC
147423,FlLFFl,4,6,1,0,0,0,0,33,WC
1966716,LewdCelebs4Free,8,13,1,0,0,0,0,34,WC
22458,Kandayo,1,0,1,0,0,0,0,35,WC
12817,WU | nerodero,2,1,1,0,0,0,0,36,WC
623333,Echo_SSBM | Commas,3,2,1,0,0,0,0,37,WC
226595,TourGuide,3,3,1,0,0,0,0,38,WC
1077796,FreeHops,1,1,1,0,0,0,0,38,WC
269511,SquidTheCat,4,5,1,0,0,0,0,40,WC
13765,Help,3,4,1,0,0,0,0,41,WC
48857,hestoned,3,4,1,0,0,0,0,41,WC
33655,Mo $,3,5,1,0,0,0,0,43,WC
10268,PLEB | Capy,3,6,1,0,0,0,0,44,WC
323499,Edier,2,6,1,0,0,0,0,45,WC
149076,Fiyah,2,12,1,0,0,0,0,46,WC
1653242,Jquinnsweg,1,6,1,0,0,0,0,46,WC
407048,WA | AodhaN,2,2,1,0,0,0,0,48,WC
18722,K.H.D | RE!GN,1,1,1,0,0,0,0,48,WC
4317,Solomon,2,2,1,0,0,0,0,48,WC
2207286,davidparkpark,1,2,1,0,0,0,0,51,WC
2177428,Chuchaka2112,1,2,1,0,0,0,0,51,WC
1525551,Aldito1469,2,4,1,0,0,0,0,51,WC
254673,Layer,2,4,1,0,0,0,0,51,WC
2149456,Quadragesimus,1,2,1,0,0,0,0,51,WC
33387,pointykitty,2,6,1,0,0,0,0,56,WC
230537,hHerb,2,6,1,0,0,0,0,56,WC
2175146,Thumos,2,7,1,0,0,0,0,58,WC
134929,IDK,2,7,1,0,0,0,0,58,WC
1106504,omnijr,3,11,1,0,0,0,0,60,WC
44933,Fleece,1,4,1,0,0,0,0,61,WC
1974127,Roz's Friend | aujory,1,5,1,0,0,0,0,62,WC
1466521,Floods,0,7,1,0,0,0,0,63,WC
1105215,krizzy,0,3,1,0,0,0,0,63,WC
1665299,2Pro4Pro | Toastrmann,0,1,1,0,0,0,0,63,WC
2208548,Zant,0,7,1,0,0,0,0,63,WC
363202,Luigi Gang | Brownie,0,2,1,0,0,0,0,63,WC
1640788,Special K,0,8,1,0,0,0,0,63,WC
2086583,SirTaco,0,2,1,0,0,0,0,63,WC
880372,Good1ife,0,1,1,0,0,0,0,63,WC
34180,Socknose,0,9,1,0,0,0,0,63,WC
268767,markrevival,0,1,1,0,0,0,0,63,WC
694497,IMP | Ben,9,0,0,0,0,1,0,1,EC
26187,Slowking,11,2,0,0,0,1,0,2,EC
12048,K8A,11,2,0,0,0,1,0,2,EC
542693,Bbatts,12,3,0,0,0,1,0,4,EC
519779,Tommy,14,5,0,0,0,1,0,5,EC
1375808,Epoodle,12,5,0,0,1,0,0,6,EC
32190,Crow,8,1,0,0,1,0,0,7,EC
127639,Neologism,9,2,0,0,1,0,0,8,EC
4446,RCS | Chi,9,2,0,0,1,0,0,8,EC
7962,FreeMelee | Zuppy,7,1,0,0,1,0,0,10,EC
63313,Sneakywill,7,2,0,0,1,0,0,11,EC
26387,Phantom Airline,13,9,0,0,1,0,0,12,EC
147424,Spiral Cafe | Krudo,5,0,0,0,1,0,0,13,EC
581039,I'm Michael BTW,8,3,0,0,1,0,0,14,EC
7654,Schnurb,9,4,0,0,1,0,0,15,EC
1654446,TR | Lunez,8,4,0,0,1,0,0,16,EC
45356,OtES,8,4,0,0,1,0,0,16,EC
5618,CRACKSHACK | Quiggles,7,4,0,0,1,0,0,18,EC
137480,Jpeg | RC,6,4,0,1,0,0,0,19,EC
3977,B0XX | Sicca,14,12,0,1,0,0,0,20,EC
4929,Melee Stats | Ambisinister,5,1,0,1,0,0,0,21,EC
227436,Chet,8,4,0,1,0,0,0,22,EC
2148920,thicceon,7,4,0,1,0,0,0,23,EC
928033,CarbonDog,6,4,0,1,0,0,0,24,EC
22595,Aura,6,4,0,1,0,0,0,24,EC
215584,LAGr | Travioli,7,5,0,1,0,0,0,26,EC
1601,FendrickLamar,5,2,0,1,0,0,0,27,EC
62721,Dirty Lasagna,6,4,0,1,0,0,0,28,EC
14049,Fasthands,4,3,0,1,0,0,0,29,EC
26623,B0XX | ADMJ,7,6,0,1,0,0,0,30,EC
7764,sfy | Fizz,6,6,0,1,0,0,0,31,EC
47650,shoelegend88,4,4,1,0,0,0,0,31,EC
184545,Pulch,7,8,1,0,0,0,0,33,EC
31487,Winx Club | Siddward,5,6,1,0,0,0,0,34,EC
5869,Joey Bats,5,3,0,1,0,0,0,35,EC
24423,Talen,6,4,0,1,0,0,0,36,EC
153599,NS | Frog,5,4,0,1,0,0,0,37,EC
5714,092 | LXIX,4,4,0,1,0,0,0,38,EC
34351,Simon,4,4,0,1,0,0,0,38,EC
11945,RULES | Strazz,4,5,1,0,0,0,0,40,EC
157615,ight,3,4,1,0,0,0,0,41,EC
1844112,FoUr,3,4,1,0,0,0,0,41,EC
533918,Maelstrom,7,10,1,0,0,0,0,43,EC
227672,DumpyComb,5,9,1,0,0,0,0,44,EC
1597042,Rome0,5,11,0,1,0,0,0,45,EC
1257072,Chaboomba,7,7,1,0,0,0,0,46,EC
4390,Jflex,1,1,1,0,0,0,0,46,EC
27780,IHOP Dan,2,2,1,0,0,0,0,46,EC
2019913,jatpuan,3,4,1,0,0,0,0,49,EC
1634098,Zuber,3,4,1,0,0,0,0,49,EC
1833185,Danimals,2,3,1,0,0,0,0,51,EC
2110985,theassistant,2,3,1,0,0,0,0,51,EC
22088,Nebulous | Jib,3,5,1,0,0,0,0,53,EC
1194651,Pound,4,7,1,0,0,0,0,54,EC
29103,Hexjo,2,4,1,0,0,0,0,55,EC
28815,doctahdylan,2,4,1,0,0,0,0,55,EC
1941140,Moist | kennypenny,6,13,1,0,0,0,0,57,EC
354953,RPG,2,4,1,0,0,0,0,58,EC
29984,Broasty,1,2,1,0,0,0,0,58,EC
