SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
2149456,Quadragesimus,2,3,1,0,0,0,0,38,WC
34399,BuenasRetas | Cobs,5,8,1,0,0,0,0,39,WC
144133,YBBT | leroydankins,3,5,1,0,0,0,0,40,WC
226595,TourGuide,4,10,1,0,0,0,0,41,WC
213297,Chompy,3,4,1,0,0,0,0,42,WC
179962,Fran,4,6,1,0,0,0,0,43,WC
2207286,davidparkpark,4,6,1,0,0,0,0,43,WC
1966716,LewdCelebs4Free,8,13,1,0,0,0,0,45,WC
262000,Minty Hippo,3,5,1,0,0,0,0,46,WC
21405,Fire,5,9,1,0,0,0,0,47,WC
617254,N8v,1,2,1,0,0,0,0,48,WC
836691,BeanBurrito-San,6,15,1,0,0,0,0,49,WC
260286,24 | Mamba!,2,5,1,0,0,0,0,49,WC
254673,Layer,1,3,1,0,0,0,0,51,WC
287589,The Elder Statesman,1,4,1,0,0,0,0,52,WC
10362,Elk G | Ivayne,1,1,1,0,0,0,0,53,WC
472971,yBaS | MaxJacks,1,1,1,0,0,0,0,53,WC
1525551,Aldito1469,2,3,1,0,0,0,0,55,WC
18722,RE!GN,1,2,1,0,0,0,0,56,WC
10067,icecream,2,7,1,0,0,0,0,57,WC
1931842,TPYO,4,18,1,0,0,0,0,58,WC
247592,Bassline,3,15,1,0,0,0,0,59,WC
519644,Stoon,1,8,1,0,0,0,0,60,WC
1466521,Floods,1,8,1,0,0,0,0,60,WC
2175146,McLovin,1,13,1,0,0,0,0,62,WC
883137,Keppler,0,2,1,0,0,0,0,63,WC
2208548,Zant,0,7,1,0,0,0,0,63,WC
1640788,Special K,0,8,1,0,0,0,0,63,WC
268767,markrevival,0,4,1,0,0,0,0,63,WC
6839,Drephen,11,1,0,0,0,1,0,1,EC
50933,MIT | Fro116,12,3,0,0,0,1,0,2,EC
144798,akir,11,3,0,0,0,1,0,3,EC
162779,FISA | JoJo,9,2,0,0,1,0,0,4,EC
542693,Bbatts,8,1,0,0,1,0,0,5,EC
694497,IMP | Ben,8,1,0,0,1,0,0,5,EC
4748,GST | Ryobeat,8,2,0,0,1,0,0,7,EC
221136,Zeeker,8,2,0,0,1,0,0,8,EC
862074,snacklepackle,8,2,0,0,1,0,0,8,EC
3977,B0XX | Sicca,7,2,0,0,1,0,0,10,EC
253767,Captain Pretzel,12,7,0,0,1,0,0,11,EC
491552,DannyPhantom,10,6,0,0,1,0,0,12,EC
519779,NJ | Tommy,11,7,0,0,1,0,0,13,EC
31487,Winx Club | Siddward,9,6,0,0,1,0,0,14,EC
4929,Melee Stats | Ambisinister,5,1,0,1,0,0,0,15,EC
19651,SC | Lad,5,2,0,1,0,0,0,16,EC
283648,MDF | Amor,8,4,0,1,0,0,0,17,EC
5618,CRACKSHACK | Quiggles,8,6,0,1,0,0,0,18,EC
533918,Maelstrom,8,7,0,1,0,0,0,19,EC
22088,Nebulous | Jib,5,2,0,1,0,0,0,20,EC
15070,Verdo,6,4,0,1,0,0,0,21,EC
250355,Rutsky,5,4,0,1,0,0,0,22,EC
153599,NS | Frog,10,9,0,1,0,0,0,23,EC
65566,Miranda,6,6,0,1,0,0,0,24,EC
2179108,Mud,13,14,0,1,0,0,0,25,EC
11945,RULES | Strazz,4,4,0,1,0,0,0,26,EC
427342,Lamonster,4,5,0,1,0,0,0,27,EC
3665,Younger,3,4,1,0,0,0,0,28,EC
45356,OtES,4,6,1,0,0,0,0,29,EC
3602,JLo,4,7,1,0,0,0,0,30,EC
5869,Joey Bats,5,9,0,1,0,0,0,31,EC
1076996,Newquake,2,1,1,0,0,0,0,32,EC
255496,ericiscool.net,1,1,1,0,0,0,0,33,EC
36538,Bayløck,3,4,1,0,0,0,0,34,EC
29984,Broasty,2,3,1,0,0,0,0,35,EC
2111039,Uncle B,2,3,1,0,0,0,0,35,EC
1194651,gsm | Pound,9,16,1,0,0,0,0,37,EC
449526,King,1,4,1,0,0,0,0,38,EC
512704,Axis,3,6,1,0,0,0,0,39,EC
175446,DJAN,1,3,1,0,0,0,0,40,EC
582190,rice,2,6,1,0,0,0,0,40,EC
460428,Moshi,6,20,1,0,0,0,0,42,EC
2161709,SpiritGun,1,4,1,0,0,0,0,43,EC
2184214,Joobey,1,5,1,0,0,0,0,44,EC
71442,Wiza,1,5,1,0,0,0,0,44,EC
1655337,Drewski,2,10,1,0,0,0,0,44,EC
2029884,Nudepenguin,1,6,1,0,0,0,0,47,EC
1941140,kennypenny,1,6,1,0,0,0,0,47,EC
287526,MacTheStampede,1,7,1,0,0,0,0,49,EC
348589,Okami,1,10,1,0,0,0,0,50,EC
1375808,Epoodle,0,4,1,0,0,0,0,51,EC
145075,blazerboy,0,9,1,0,0,0,0,51,EC
1379261,S.O.D.A,0,4,1,0,0,0,0,51,EC
