SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
10362,Elk G | Ivayne,14,3,0,0,0,1,0,1,WC
44671,Quaff,11,1,0,0,0,1,0,2,WC
279722,EP | Justus,14,4,0,0,0,1,0,3,WC
1008,Westballz,9,0,0,0,0,1,0,4,WC
54824,Red Dead | Traplord,9,0,0,0,0,1,0,4,WC
18652,LFTG | Logos,11,3,0,0,1,0,0,6,WC
852916,Krizski,10,3,0,0,1,0,0,7,WC
173178,LAG,13,5,0,0,1,0,0,8,WC
62626,SuperCuak,8,5,0,1,0,0,0,9,WC
130746,TZ | Morrito,13,9,0,0,1,0,0,10,WC
39235,Dream,6,1,0,0,1,0,0,11,WC
70796,BHC | Evan,6,2,0,0,1,0,0,12,WC
64692,SANS | Blues Clues,9,3,0,0,1,0,0,12,WC
15298,Cowbell,8,3,0,0,1,0,0,14,WC
38979,Tristan's Rule,10,4,0,0,1,0,0,15,WC
12137,yingling,9,6,0,0,1,0,0,16,WC
378512,KG/SBC | Oreo,15,12,0,0,1,0,0,17,WC
880372,Good1ife,5,1,0,0,1,0,0,18,WC
45292,TZ | Iván,8,5,0,1,0,0,0,19,WC
627118,Pipe,8,7,0,1,0,0,0,20,WC
69921,Furniture,8,7,0,1,0,0,0,20,WC
1092,Connor,4,1,0,1,0,0,0,22,WC
288395,jams,11,7,0,1,0,0,0,23,WC
10520,CREW | G,13,11,0,1,0,0,0,24,WC
233059,Ribboned Ace,7,6,0,1,0,0,0,25,WC
153138,ZouL,8,8,0,1,0,0,0,26,WC
183677,Yamasaki,5,2,0,1,0,0,0,27,WC
28663,QTT | Marco,7,5,0,1,0,0,0,28,WC
2145653,doubledown8,7,6,0,1,0,0,0,29,WC
193839,Loki,8,7,0,1,0,0,0,30,WC
520837,Neck,9,9,0,1,0,0,0,31,WC
51112,Pilgrim,5,4,0,1,0,0,0,32,WC
132938,RU | Midnight Blue,6,5,0,1,0,0,0,33,WC
232213,MikeDrop,9,9,0,1,0,0,0,34,WC
153334,Silkylaroux,4,4,0,1,0,0,0,34,WC
4317,donk,8,10,1,0,0,0,0,36,WC
34399,BuenasRetas | Cobs,6,8,1,0,0,0,0,37,WC
4434,Skeeter,2,3,1,0,0,0,0,38,WC
19270,Connorasada,7,12,1,0,0,0,0,39,WC
2038523,thesiscat,3,6,1,0,0,0,0,40,WC
2083,Phil,1,0,1,0,0,0,0,41,WC
64467,Pingy,1,1,1,0,0,0,0,42,WC
10485,DD,1,1,1,0,0,0,0,42,WC
2149456,Quadragesimus,1,1,1,0,0,0,0,42,WC
41492,Divine Senator Kelly,1,1,1,0,0,0,0,42,WC
11606,Elk_G | Karm,2,2,1,0,0,0,0,42,WC
34266,WOMB#619 | Wombat,3,4,1,0,0,0,0,47,WC
144133,YBBT | leroydankins,4,6,1,0,0,0,0,48,WC
230537,hHerb,3,5,1,0,0,0,0,49,WC
2177428,KYROS | Chuchaka2112,5,10,1,0,0,0,0,50,WC
1966716,LewdCelebs4Free,4,10,1,0,0,0,0,51,WC
1737518,Kombeze Ataie,6,15,1,0,0,0,0,51,WC
150851,Ath | Bumble,3,8,1,0,0,0,0,53,WC
13505,Sworderailer,5,14,1,0,0,0,0,54,WC
503278,Pogey,4,17,1,0,0,0,0,55,WC
1640788,Special K,1,7,1,0,0,0,0,56,WC
483428,DCG | Spots,2,15,1,0,0,0,0,57,WC
472971,MaxJacks,1,1,1,0,0,0,0,58,WC
22458,Kandayo,1,3,1,0,0,0,0,59,WC
1638022,pathojin,2,7,1,0,0,0,0,60,WC
268767,markrevival,1,4,1,0,0,0,0,61,WC
13765,Help,1,6,1,0,0,0,0,62,WC
269238,91,1,7,1,0,0,0,0,63,WC
