SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
61570,YC | Peppi | | Pappi,12,0,0,0,0,1,0,1,WC
41374,Anchovy,10,0,0,0,0,1,0,2,WC
329361,ijw,16,7,0,0,0,1,0,3,WC
182665,Elysian,9,0,0,0,0,1,0,4,WC
64692,SANS | Blues Clues,9,0,0,0,0,1,0,4,WC
12137,yingling,16,9,0,0,0,1,0,6,WC
34902,Tanooki,9,1,0,0,1,0,0,7,WC
35271,ATX | Noops,14,9,0,0,1,0,0,8,WC
2088,ycz6,6,0,0,0,1,0,0,9,WC
4176,NathanSandwich,7,2,0,0,1,0,0,10,WC
183677,Yamasaki,9,5,0,0,1,0,0,11,WC
41357,702 | AJ,13,8,0,0,1,0,0,12,WC
1088,Scar,7,2,0,0,1,0,0,13,WC
2147280,slowtai,5,3,0,1,0,0,0,14,WC
29840,TBD,11,8,0,0,1,0,0,15,WC
5724,Wassabi,10,8,0,0,1,0,0,16,WC
233059,Ribboned Ace,6,2,0,1,0,0,0,17,WC
38643,RedX,6,3,0,1,0,0,0,18,WC
10520,CREW | G,4,2,0,1,0,0,0,19,WC
39235,Dream,5,3,0,1,0,0,0,20,WC
329937,LanTurN,4,3,0,1,0,0,0,21,WC
37865,INDY,5,4,0,1,0,0,0,22,WC
858866,SLO | GrizzlyBair,6,5,0,1,0,0,0,23,WC
4205,a-on,9,8,0,1,0,0,0,24,WC
277309,DPMZ,10,9,0,1,0,0,0,25,WC
3661,Hunt,7,7,0,1,0,0,0,26,WC
13765,Help,5,5,1,0,0,0,0,26,WC
975581,YeehawDaniels,10,12,0,1,0,0,0,28,WC
30804,Frap,2,1,0,1,0,0,0,29,WC
1966739,ImYourDade,4,3,0,1,0,0,0,30,WC
132938,RU | Midnight Blue,4,3,0,1,0,0,0,30,WC
1906382,KatBot,5,4,0,1,0,0,0,32,WC
226595,TourGuide,5,5,0,1,0,0,0,33,WC
229216,KaiKwonDo,6,6,1,0,0,0,0,33,WC
34399,BuenasRetas | Cobs,4,4,1,0,0,0,0,33,WC
33458,RustyTrombone,3,5,1,0,0,0,0,36,WC
213297,Chompy,5,10,0,1,0,0,0,37,WC
41492,Divine Senator Kelly,3,9,1,0,0,0,0,38,WC
4317,Solomon,2,1,1,0,0,0,0,39,WC
28391,Vigilance,3,2,1,0,0,0,0,40,WC
472971,yBaS | MaxJacks,4,3,1,0,0,0,0,41,WC
144133,YBBT | leroydankins,4,3,1,0,0,0,0,41,WC
22458,Kandayo,3,3,1,0,0,0,0,43,WC
10268,PLEB | Capy,3,5,1,0,0,0,0,44,WC
1737518,Kombeze Ataie,4,8,1,0,0,0,0,45,WC
1525551,Aldito1469,1,2,1,0,0,0,0,45,WC
1994587,DQ,2,5,1,0,0,0,0,47,WC
51076,Power Kevin,5,13,1,0,0,0,0,48,WC
2086583,SirTaco,1,3,1,0,0,0,0,49,WC
735376,Ripn,3,9,1,0,0,0,0,49,WC
268767,markrevival,3,9,1,0,0,0,0,49,WC
1180017,XXY Calico,1,4,1,0,0,0,0,52,WC
1245502,Whoratio,1,6,1,0,0,0,0,53,WC
18722,RE!GN,1,1,1,0,0,0,0,54,WC
