SmasherID,SmashTag,Wins,Losses,Placement
44671,Quaff,7,1,1
65777,bobby big ballz,4,2,2
37116,GUG | Kürv,3,2,3
40476,Medz,3,2,4
2088,ycz6,3,2,5
4390,NGG | Jflex,3,2,5
221136,Zeeker,3,2,7
279722,EP | Justus,3,2,7
257406,Lotfy,1,2,9
852916,Krizski,1,2,9
173178,LAG,1,2,9
50933,Fro116,1,2,9
3665,Younger,1,2,13
5618,HOLD$DOGE | Crypto Quiggles,1,2,13
221423,Typhoon,1,2,13
657464,CowCowCowCowCow,1,2,13
53655,Frankhoe,0,2,17
279107,Khryke,0,2,17
12137,yingling,0,2,17
