SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Points,Rank
1008,Westballz,WC,26,4,0,0,0,0,2,0,0,331,7
1030,LFG | Eddy Mexico,WC,1,2,0,0,0,0,0,0,1,56,45
1077,Revenge | Gahtzu,EC,5,2,0,0,0,0,0,0,1,140,20
1092,Connor,WC,6,1,0,0,2,0,0,0,0,16,127
2083,Phil,WC,1,0,0,1,0,0,0,0,0,2,280
2088,ycz6,WC,37,10,0,0,0,1,2,0,0,242,11
3561,LG | Ginger,EC,4,2,0,0,0,0,0,0,1,189,14
3602,JLo,EC,17,32,0,4,0,0,0,0,0,21,95
3665,Younger,EC,40,25,0,1,1,0,2,0,1,146,19
3949,Project Pat,WC,2,1,0,0,1,0,0,0,0,7,198
3977,B0XX | Sicca,EC,7,2,0,0,0,1,0,0,0,17,120
4127,Toph,WC,7,3,0,0,0,1,0,0,0,27,74
4205,a-on,WC,3,2,0,0,1,0,0,0,0,8,188
4317,donk,WC,16,14,0,1,0,1,0,0,0,27,74
4390,NGG | Jflex,EC,33,13,0,0,0,2,0,0,3,408,5
4394,Zhyrri,WC,10,4,0,0,0,1,0,0,0,20,102
4434,Skeeter,WC,2,3,0,1,0,0,0,0,0,3,263
4748,GST | Ryobeat,EC,10,4,0,0,0,1,0,0,0,115,26
4876,will1v1_ttv,WC,4,5,0,1,0,0,0,0,0,5,220
4929,Melee Stats | Ambisinister,EC,5,1,0,0,1,0,0,0,0,10,164
5618,CRACKSHACK | Quiggles,EC,27,17,0,0,1,2,0,0,0,77,36
5869,Joey Bats,EC,28,32,0,0,4,0,0,0,0,48,50
6839,Drephen,EC,13,3,0,0,0,0,1,0,0,123,22
7693,Kanye Rest,EC,7,5,0,0,1,0,0,0,0,12,152
10060,PapaNoJohns,WC,12,9,0,0,2,0,0,0,0,22,86
10067,icecream,WC,5,14,0,2,0,0,0,0,0,7,198
10228,Flow | Stark,WC,8,4,0,0,1,0,0,0,0,13,142
10362,Elk G | Ivayne,WC,25,9,0,1,0,1,1,0,1,71,39
10485,DD,WC,10,5,0,1,2,0,0,0,0,21,95
10520,CREW | G,WC,26,20,0,0,2,1,0,0,0,46,53
10666,SF | Herrán,WC,17,7,0,0,0,0,1,0,0,107,30
10968,Enemy,EC,12,9,0,0,1,0,0,0,0,17,120
11590,Rickeye_rick,WC,4,8,0,1,0,0,0,0,0,5,220
11606,Elk_G | Karm,WC,2,2,0,1,0,0,0,0,0,3,263
11945,RULES | Strazz,EC,23,24,0,2,2,0,0,0,1,55,46
12023,El Link,WC,1,0,0,1,0,0,0,0,0,2,280
12137,yingling,WC,43,33,0,0,1,3,0,0,1,123,22
13385,ePG | Chevy,WC,9,5,0,0,1,0,0,0,0,14,139
13505,Sworderailer,WC,6,16,0,2,0,0,0,0,0,8,188
13746,Baja,WC,5,4,0,0,1,0,0,0,0,10,164
13765,Help,WC,10,14,0,2,1,0,0,0,0,17,120
13932,Mango's Friend | Lucky,WC,17,5,0,0,0,0,0,0,3,572,3
13956,Vino,EC,4,3,0,0,1,0,0,0,0,9,177
14305,Nard Dawg,EC,5,2,0,0,1,0,0,0,0,10,164
14489,Crow,WC,9,18,0,1,1,0,0,0,0,15,133
14667,Proobie44,EC,1,7,0,1,0,0,0,0,0,2,280
15070,Verdo,EC,11,6,0,1,2,0,0,0,0,22,86
15087,Reese,EC,5,2,0,0,1,0,0,0,0,10,164
15298,Cowbell,WC,28,16,0,1,1,2,0,0,0,54,47
15504,Umarth,WC,9,4,0,0,0,1,0,0,0,19,109
16164,Kitsune,WC,2,0,0,0,1,0,0,0,0,7,198
16294,Ders,EC,1,6,0,1,0,0,0,0,0,2,280
16393,Higgins,EC,9,9,0,1,1,0,0,0,0,15,133
18652,LFTG | Logos,WC,12,5,0,0,0,1,0,0,0,47,51
18722,RE!GN,WC,6,20,0,4,0,0,0,0,1,20,102
18840,Gooms,WC,12,8,0,0,0,1,0,0,0,22,86
19270,Connorasada,WC,7,12,0,1,0,0,0,0,0,8,188
19651,SC | Lad,EC,16,6,0,0,1,1,0,0,0,31,66
19709,Old McJonald,WC,2,6,0,1,0,0,0,0,0,3,263
21405,Fire,WC,13,18,0,2,1,0,0,0,0,20,102
22088,Nebulous | Jib,EC,16,9,0,0,3,0,0,0,0,31,66
22458,Kandayo,WC,5,7,0,3,0,0,0,0,0,8,188
22479,Peppi | CrossFitJesus,WC,13,3,0,0,0,0,1,0,0,73,38
22491,Ari,WC,1,5,0,1,0,0,0,0,0,2,280
22551,Eddyvandamn,WC,5,5,0,0,1,0,0,0,0,10,164
23214,Potts,EC,3,5,0,1,0,0,0,0,0,4,240
23501,Ratt,WC,2,4,0,1,0,0,0,0,0,3,263
23615,Noc,WC,12,12,0,0,1,0,0,0,0,17,120
26387,Phantom Airline,EC,5,6,0,1,0,0,0,0,0,6,211
26750,KoDoRiN,WC,21,4,0,0,0,1,0,0,2,626,2
27069,JoeyBonzo,WC,0,3,0,1,0,0,0,0,0,1,315
27527,Megaman,WC,1,2,0,0,0,0,0,0,1,21,95
28663,QTT | Marco,WC,12,8,0,0,2,0,0,0,0,22,86
29103,Hexjo,EC,5,3,0,1,1,0,0,0,0,11,158
29405,Vianny,EC,5,3,0,0,1,0,0,0,0,10,164
29840,TBD,WC,9,6,0,0,1,0,0,0,1,69,41
29984,Broasty,EC,3,5,0,2,0,0,0,0,0,5,220
30054,20PcMcnugget,WC,0,4,0,1,0,0,0,0,0,1,315
30865,Spi,EC,3,29,0,3,0,0,0,0,0,6,211
