SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Points,Rank
1008,Westballz,WC,26,4,0,0,0,0,2,0,0,331.0,10.0
1030,LFG | Eddy Mexico,WC,1,2,0,0,0,0,0,0,1,56.0,55.0
1077,Revenge | Gahtzu,EC,5,2,0,0,0,0,0,0,1,140.0,24.0
1088,Scar,WC,5,1,0,0,0,1,0,0,0,15.0,155.0
1092,Connor,WC,6,1,0,0,2,0,0,0,0,16.0,147.0
1601,FendrickLamar,EC,5,2,0,0,1,0,0,0,0,10.0,195.0
2083,Phil,WC,1,0,0,1,0,0,0,0,0,2.0,339.0
2088,ycz6,WC,45,15,0,0,1,1,2,0,0,255.0,12.0
3561,LG | Ginger,EC,4,2,0,0,0,0,0,0,1,189.0,16.0
3602,JLo,EC,17,32,0,4,0,0,0,0,0,21.0,118.0
3665,Younger,EC,40,25,0,1,1,0,2,0,1,146.0,21.0
3949,Project Pat,WC,2,1,0,0,1,0,0,0,0,7.0,247.0
3977,B0XX | Sicca,EC,21,14,0,0,1,1,0,0,0,36.0,74.0
4127,Toph,WC,7,3,0,0,0,1,0,0,0,27.0,97.0
4176,NathanSandwich,WC,8,5,0,0,0,1,0,0,0,18.0,135.0
4205,a-on,WC,3,2,0,0,1,0,0,0,0,8.0,234.0
4317,Solomon,WC,18,16,0,2,0,1,0,0,0,30.0,84.0
4390,Jflex,EC,35,16,0,1,0,2,0,0,3,456.0,4.0
4394,Zhyrri,WC,10,4,0,0,0,1,0,0,0,20.0,126.0
4434,Skeeter,WC,2,3,0,1,0,0,0,0,0,3.0,312.0
4446,RCS | Chi,EC,12,4,0,0,0,1,0,0,0,97.0,38.0
4748,GST | Ryobeat,EC,10,4,0,0,0,1,0,0,0,115.0,32.0
4876,will1v1_ttv,WC,4,5,0,1,0,0,0,0,0,5.0,268.0
4929,Melee Stats | Ambisinister,EC,10,2,0,0,2,0,0,0,0,20.0,126.0
5618,CRACKSHACK | Quiggles,EC,34,21,0,0,1,3,0,0,0,94.0,41.0
5714,092 | LXIX,EC,4,4,0,0,1,0,0,0,0,9.0,216.0
