SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Points,Rank
1008,Westballz,WC,26,4,0,0,0,0,2,0,0,331,11
1030,LFG | Eddy Mexico,WC,1,2,0,0,0,0,0,0,1,56,71
1077,Revenge | Gahtzu,EC,10,2,0,0,0,0,0,0,2,355,10
1088,Scar,WC,12,3,0,0,0,2,0,0,0,32,104
1092,Connor,WC,6,1,0,0,2,0,0,0,0,16,173
1601,FendrickLamar,EC,5,2,0,0,1,0,0,0,0,10,225
2083,Phil,WC,1,0,0,1,0,0,0,0,0,2,386
2088,ycz6,WC,51,15,0,0,1,2,2,0,0,271,13
3561,LG | Ginger,EC,4,2,0,0,0,0,0,0,1,189,20
3602,JLo,EC,17,32,0,4,0,0,0,0,0,21,147
3661,Hunt,WC,7,7,0,0,1,0,0,0,0,12,202
3665,Younger,EC,58,36,0,1,1,1,2,0,2,269,14
3949,Project Pat,WC,2,1,0,0,1,0,0,0,0,7,276
3977,B0XX | Sicca,EC,29,21,0,0,2,1,0,0,0,49,79
4127,Toph,WC,7,3,0,0,0,1,0,0,0,27,120
4176,NathanSandwich,WC,16,9,0,0,0,2,0,0,0,61,67
4205,a-on,WC,12,10,0,0,2,0,0,0,0,22,136
4317,Solomon,WC,20,17,0,3,0,1,0,0,0,33,103
4390,NGG | Jflex,EC,41,18,0,1,0,2,0,0,4,622,5
4394,Zhyrri,WC,10,4,0,0,0,1,0,0,0,20,154
4434,Skeeter,WC,2,3,0,1,0,0,0,0,0,3,355
4446,RCS | Chi,EC,12,4,0,0,0,1,0,0,0,97,47
4748,GST | Ryobeat,EC,10,4,0,0,0,1,0,0,0,115,41
4876,will1v1_ttv,WC,4,5,0,1,0,0,0,0,0,5,305
4929,Melee Stats | Ambisinister,EC,10,2,0,0,2,0,0,0,0,20,154
5618,CRACKSHACK | Quiggles,EC,34,21,0,0,1,3,0,0,0,94,48
5714,092 | LXIX,EC,4,4,0,0,1,0,0,0,0,9,245
5724,Wassabi,WC,10,8,0,0,0,1,0,0,0,20,154
5869,Joey Bats,EC,38,38,0,0,6,0,0,0,0,68,63
6839,Drephen,EC,13,3,0,0,0,0,1,0,0,123,39
7194,Gingerham,EC,5,5,0,1,0,0,0,0,0,6,292
7297,Tequila,EC,2,11,0,1,0,0,0,0,0,3,355
7495,Townes,EC,6,4,0,0,1,0,0,0,0,11,212
7654,Schnurb,EC,9,4,0,0,0,1,0,0,0,19,161
7676,MrDrBoi,EC,1,8,0,1,0,0,0,0,0,2,386
7693,Kanye Rest,EC,7,5,0,0,1,0,0,0,0,12,202
7764,sfy | Fizz,EC,6,6,0,0,1,0,0,0,0,11,212
7962,FreeMelee | Zuppy,EC,10,3,0,0,0,1,0,0,0,145,30
10060,PapaNoJohns,WC,12,9,0,0,2,0,0,0,0,22,136
10067,icecream,WC,5,14,0,2,0,0,0,0,0,7,276
10228,Flow | Stark,WC,11,6,0,0,2,0,0,0,0,21,147
10268,PLEB | Capy,WC,6,11,0,2,0,0,0,0,0,8,266
10362,Elk G | Ivayne,WC,25,9,0,1,0,1,1,0,1,71,61
10485,DD,WC,10,5,0,1,2,0,0,0,0,21,147
10520,CREW | G,WC,30,22,0,0,3,1,0,0,0,55,74
10529,The Leaf,WC,3,2,0,0,0,0,0,0,1,88,51
10666,SF | Herrán,WC,17,7,0,0,0,0,1,0,0,107,45
10968,Enemy,EC,12,9,0,0,1,0,0,0,0,17,168
11590,Rickeye_rick,WC,4,8,0,1,0,0,0,0,0,5,305
11606,Elk_G | Karm,WC,2,2,0,1,0,0,0,0,0,3,355
11945,RULES | Strazz,EC,32,34,0,3,3,0,0,0,1,70,62
12023,El Link,WC,1,0,0,1,0,0,0,0,0,2,386
12048,K8A,EC,11,4,0,0,0,0,1,0,0,51,78
12137,yingling,WC,60,44,0,0,1,3,1,0,1,180,23
12453,POOP | Zooty,EC,0,4,0,1,0,0,0,0,0,1,431
12817,WU | nerodero,WC,2,1,0,1,0,0,0,0,0,3,355
13385,ePG | Chevy,WC,9,5,0,0,1,0,0,0,0,14,187
13505,Sworderailer,WC,6,16,0,2,0,0,0,0,0,8,266
13746,Baja,WC,5,4,0,0,1,0,0,0,0,10,225
13765,Help,WC,18,23,0,4,1,0,0,0,0,27,120
13932,Mango's Friend | Lucky,WC,19,7,0,0,0,0,0,0,4,679,4
13956,Vino,EC,4,3,0,0,1,0,0,0,0,9,245
14049,Fasthands,EC,4,3,0,0,1,0,0,0,0,9,245
14305,Nard Dawg,EC,6,4,0,1,1,0,0,0,0,12,202
14489,Crow,WC,9,18,0,1,1,0,0,0,0,15,181
14592,ZOOK | Suezo,EC,10,4,0,0,0,1,0,0,1,85,54
14667,Proobie44,EC,1,7,0,1,0,0,0,0,0,2,386
15070,Verdo,EC,19,11,0,1,2,1,0,0,0,65,65
15087,Reese,EC,5,2,0,0,1,0,0,0,0,10,225
15298,Cowbell,WC,28,16,0,1,1,2,0,0,0,54,75
15504,Umarth,WC,9,6,0,0,0,1,0,0,1,39,89
16066,TG NBR | Panayiotis,EC,14,8,0,0,0,1,0,0,1,79,57
16164,Kitsune,WC,2,0,0,0,1,0,0,0,0,7,276
16294,Ders,EC,1,6,0,1,0,0,0,0,0,2,386
16393,Higgins,EC,18,16,0,1,2,0,0,0,0,29,111
18652,LFTG | Logos,WC,12,5,0,0,0,1,0,0,0,47,82
18722,RE!GN,WC,8,22,0,6,0,0,0,0,1,24,127
18840,Gooms,WC,12,8,0,0,0,1,0,0,0,22,136
19270,Connorasada,WC,7,12,0,1,0,0,0,0,0,8,266
19651,SC | Lad,EC,16,6,0,0,1,1,0,0,0,31,105
19709,Old McJonald,WC,2,6,0,1,0,0,0,0,0,3,355
21405,Fire,WC,14,21,0,3,1,0,0,0,0,22,136
22088,Nebulous | Jib,EC,19,14,0,1,3,0,0,0,0,35,98
22333,Redcoat,WC,16,7,0,0,0,0,1,0,0,76,59
22458,Kandayo,WC,9,10,0,5,0,0,0,0,0,14,187
22479,Peppi | CrossFitJesus,WC,23,5,0,0,0,0,2,0,1,133,35
22491,Ari,WC,1,5,0,1,0,0,0,0,0,2,386
22551,Eddyvandamn,WC,5,5,0,0,1,0,0,0,0,10,225
22595,Aura,EC,7,5,0,1,1,0,0,0,0,13,193
23214,Potts,EC,3,5,0,1,0,0,0,0,0,4,321
23501,Ratt,WC,2,4,0,1,0,0,0,0,0,3,355
23615,Noc,WC,12,12,0,0,1,0,0,0,0,17,168
24423,Talen,EC,6,4,0,0,1,0,0,0,0,11,212
25351,Hell'sLabyrinth,EC,2,4,0,2,0,0,0,0,0,4,321
26187,Slowking,EC,15,4,0,0,0,0,1,0,0,125,38
26387,Phantom Airline,EC,30,22,0,1,0,2,0,0,0,61,67
26623,B0XX | ADMJ,EC,13,11,0,0,2,0,0,0,0,23,130
26750,KoDoRiN,WC,27,5,0,0,0,1,0,0,3,842,2
26934,Clay,EC,1,3,0,1,0,0,0,0,0,2,386
27069,JoeyBonzo,WC,0,3,0,1,0,0,0,0,0,1,431
27527,Megaman,WC,1,2,0,0,0,0,0,0,1,21,147
27780,IHOP Dan,EC,2,2,0,1,0,0,0,0,0,3,355
28391,Vigilance,WC,3,2,0,1,0,0,0,0,0,4,321
28663,QTT | Marco,WC,12,8,0,0,2,0,0,0,0,22,136
28815,doctahdylan,EC,5,13,0,2,0,0,0,0,0,7,276
29103,Hexjo,EC,7,7,0,2,1,0,0,0,0,14,187
29405,Vianny,EC,5,3,0,0,1,0,0,0,0,10,225
29840,TBD,WC,32,21,0,0,1,2,0,0,1,112,43
29984,Broasty,EC,4,7,0,3,0,0,0,0,0,7,276
30054,20PcMcnugget,WC,0,4,0,1,0,0,0,0,0,1,431
30197,Ober,EC,2,2,0,0,0,0,0,0,1,37,93
30804,Frap,WC,2,1,0,0,1,0,0,0,0,7,276
30865,Spi,EC,5,37,0,4,0,0,0,0,0,9,245
31487,Winx Club | Siddward,EC,57,44,0,1,2,3,0,0,2,163,26
32190,Crow,EC,16,7,0,0,1,1,0,0,0,56,71
33387,pointykitty,WC,2,6,0,1,0,0,0,0,0,3,355
33458,RustyTrombone,WC,10,9,0,1,1,0,0,0,0,16,173
33655,Mo $,WC,7,12,0,2,0,0,0,0,0,9,245
34180,Socknose,WC,0,9,0,1,0,0,0,0,0,1,431
34266,WOMB#619 | Wombat,WC,6,8,0,2,0,0,0,0,0,8,266
34351,Simon,EC,4,4,0,0,1,0,0,0,0,9,245
34399,BuenasRetas | Cobs,WC,19,22,0,3,1,0,0,0,0,27,120
34902,Tanooki,WC,9,3,0,0,0,1,0,0,0,29,111
34980,Crispy | Chango,WC,8,1,0,0,0,1,0,0,0,18,164
35258,LFG | Fist Mexico,WC,11,14,0,0,1,0,0,0,0,16,173
35271,ATX | Noops,WC,14,9,0,0,0,1,0,0,0,24,127
36403,Smashdaddy,WC,15,2,0,0,0,0,1,0,0,205,17
36532,Googlyeyed,EC,9,4,0,0,0,1,0,0,0,44,84
36538,Bayløck,EC,9,14,0,2,0,0,0,0,0,11,212
36782,Oaty,EC,12,8,0,0,0,1,0,0,0,22,136
37062,Reaver_King,EC,5,16,0,2,0,0,0,0,0,7,276
37116,GUG | Kürv,WC,60,23,0,1,0,1,3,0,1,541,6
37865,INDY,WC,27,23,0,0,2,1,0,0,0,47,82
38643,RedX,WC,31,31,0,3,1,0,0,0,0,39,89
38979,Tristan's Rule,WC,10,4,0,0,0,1,0,0,0,20,154
39235,Dream,WC,22,6,0,0,2,2,0,0,0,52,76
40476,Medz,WC,22,11,0,0,0,0,1,0,3,437,7
40793,JorDank,EC,10,16,0,1,0,0,0,0,0,11,212
41357,702 | AJ,WC,13,8,0,0,0,1,0,0,0,23,130
41374,Anchovy,WC,26,6,0,0,0,0,2,0,1,201,19
41492,Divine Senator Kelly,WC,4,10,0,2,0,0,0,0,0,6,292
44671,Quaff,WC,22,6,0,0,0,0,1,0,2,382,9
44933,Fleece,WC,1,4,0,1,0,0,0,0,0,2,386
45292,TZ | Iván,WC,8,5,0,0,1,0,0,0,0,13,193
45356,OtES,EC,15,11,0,1,1,1,0,0,0,31,105
45726,Faust,EC,10,10,0,0,1,0,0,0,1,35,98
46231,geg :),EC,3,5,0,1,0,0,0,0,0,4,321
46349,Aura,EC,3,4,0,0,0,0,0,0,2,143,31
46962,LeZagna,EC,15,6,0,0,0,1,0,0,0,100,46
47304,Boyz II Mensch,EC,3,4,0,1,0,0,0,0,0,4,321
47501,PP | rocky,WC,4,5,0,1,0,0,0,0,0,5,305
47650,shoelegend88,EC,26,30,0,3,1,0,0,0,0,34,101
48041,Slade,EC,6,3,0,0,1,0,0,0,0,11,212
48322,AHHHHH | Alice,EC,5,18,0,1,0,0,0,0,0,6,292
48857,hestoned,WC,3,4,0,1,0,0,0,0,0,4,321
49711,sad | UwUMysticalGirl,EC,8,4,0,0,0,1,0,0,0,28,118
50933,MIT | Fro116,EC,35,15,0,0,0,1,2,0,0,140,32
51076,Power Kevin,WC,5,13,0,1,0,0,0,0,0,6,292
51112,Pilgrim,WC,5,4,0,0,1,0,0,0,0,10,225
53655,Frankhoe,EC,17,9,0,0,1,1,0,0,0,42,86
54824,Traplord,WC,12,4,0,0,0,0,1,0,1,92,49
55166,trades,EC,0,6,0,1,0,0,0,0,0,1,431
58670,Savestate,EC,11,6,0,0,0,1,0,0,0,21,147
61570,YC | Peppi | | Pappi,WC,19,2,0,0,1,0,1,0,0,189,20
62626,SuperCuak,WC,21,11,0,0,1,1,0,0,0,36,97
62721,Dirty Lasagna,EC,12,6,0,0,2,0,0,0,0,22,136
63313,Sneakywill,EC,7,2,0,0,0,1,0,0,0,17,168
64467,Pingy,WC,1,1,0,1,0,0,0,0,0,2,386
64644,STP,EC,5,6,0,1,0,0,0,0,0,6,292
64692,SANS | Blues Clues,WC,62,24,0,0,0,5,1,0,1,202,18
64909,Calvin,EC,8,11,0,1,0,0,0,0,0,9,245
65566,Miranda,EC,18,15,0,1,2,0,0,0,0,29,111
65777,bobby big ballz,WC,26,14,0,0,0,0,0,0,8,1226,1
68868,Jr,WC,7,3,0,0,0,1,0,0,0,17,168
69921,Furniture,WC,8,7,0,0,1,0,0,0,0,13,193
70796,BHC | Evan,WC,8,4,0,0,0,1,0,0,0,63,66
71442,Wiza,EC,3,18,0,3,0,0,0,0,0,6,292
127639,Neologism,EC,23,10,0,0,0,2,0,0,1,138,34
127997,CW | rabit!,EC,3,2,0,0,1,0,0,0,0,8,266
128266,EASTJ | Mike,WC,9,14,0,1,0,0,0,0,0,10,225
129344,totally butts,EC,5,4,0,0,1,0,0,0,0,10,225
129363,Flow | ESPONJA,WC,18,17,0,1,2,0,0,0,0,29,111
129500,O N I,WC,7,8,0,0,1,0,0,0,0,12,202
130672,Soltrain,WC,1,1,0,1,0,0,0,0,0,2,386
130746,TZ | Morrito,WC,13,9,0,0,0,1,0,0,0,23,130
132938,RU | Midnight Blue,WC,16,13,0,0,3,0,0,0,0,31,105
134929,IDK,WC,2,7,0,1,0,0,0,0,0,3,355
135088,LFG | PanterA,WC,13,7,0,0,0,1,0,0,1,133,35
135795,cockbread,WC,15,14,0,1,1,0,0,0,0,21,147
136379,HoG | Warmmer,EC,28,7,0,0,0,0,2,0,0,178,24
137480,Jpeg | RC,EC,6,4,0,0,1,0,0,0,0,11,212
138710,Golden,EC,7,2,0,0,0,1,0,0,0,17,168
144133,YBBT | leroydankins,WC,15,18,0,3,1,0,0,0,0,23,130
144798,akir,EC,16,5,0,0,1,0,1,0,0,61,67
145075,blazerboy,EC,0,19,0,2,0,0,0,0,0,2,386
145567,Biggestbrain,EC,5,6,0,1,0,0,0,0,0,6,292
147423,FlLFFl,WC,7,10,0,2,0,0,0,0,0,9,245
147424,Spiral Cafe | Krudo,EC,21,0,0,0,0,2,1,0,0,56,71
148021,Rodney,EC,4,4,0,1,0,0,0,0,0,5,305
149076,Fiyah,WC,2,12,0,1,0,0,0,0,0,3,355
149952,Jakespeare,EC,8,10,0,0,1,0,0,0,0,13,193
150851,Ath | Bumble,WC,3,8,0,1,0,0,0,0,0,4,321
152800,wally,EC,4,5,0,1,0,0,0,0,0,5,305
153138,ZouL,WC,8,8,0,0,1,0,0,0,0,13,193
153334,Silkylaroux,WC,7,7,0,1,1,0,0,0,0,13,193
153599,NS | Frog,EC,18,18,0,1,2,0,0,0,0,29,111
157615,ight,EC,20,25,0,2,1,0,0,0,0,27,120
158213,LG | Louis,EC,2,2,0,0,0,0,0,0,1,37,93
158524,Oferton,EC,12,11,0,1,1,0,0,0,0,18,164
162779,FISA | JoJo,EC,9,4,0,0,0,1,0,0,0,29,111
170788,TSI | Zane,EC,3,3,0,1,0,0,0,0,0,4,321
171201,Mootook,WC,10,6,0,0,0,1,0,0,0,20,154
172046,Saya | QQQ#348,EC,1,11,0,1,0,0,0,0,0,2,386
172608,Churro,EC,1,1,0,1,0,0,0,0,0,2,386
172811,Amity,EC,3,11,0,1,0,0,0,0,0,4,321
173178,LAG,WC,23,9,0,0,0,2,0,0,1,108,44
175446,DJAN,EC,1,3,0,1,0,0,0,0,0,2,386
175629,WRLD,WC,5,5,0,1,0,0,0,0,0,6,292
176387,Badboi,WC,5,2,0,0,1,0,0,0,0,10,225
179962,Fran,WC,4,6,0,1,0,0,0,0,0,5,305
179993,Archi,WC,5,3,0,0,1,0,0,0,0,10,225
182665,Elysian,WC,21,7,0,0,0,1,1,0,0,151,29
183677,Yamasaki,WC,35,19,0,1,4,1,0,0,0,66,64
184545,Pulch,EC,16,17,0,1,1,0,0,0,0,22,136
