SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Points,Rank
1008,Westballz,WC,26,4,0,0,0,0,2,0,0,331.0,12.0
1019,CLG | SFAT,WC,13,2,0,0,0,0,1,0,0,153.0,32.0
1030,LFG | Eddy Mexico,WC,1,2,0,0,0,0,0,0,1,56.0,77.0
1077,Revenge | Gahtzu,EC,15,2,0,0,0,0,0,0,3,570.0,7.0
1088,Scar,WC,21,11,0,0,1,2,0,0,0,46.0,90.0
1092,Connor,WC,6,1,0,0,2,0,0,0,0,16.0,193.0
1601,FendrickLamar,EC,15,6,0,0,1,1,0,0,0,55.0,80.0
2083,Phil,WC,1,0,0,1,0,0,0,0,0,2.0,424.0
2088,ycz6,WC,51,15,0,0,1,2,2,0,0,271.0,15.0
3561,LG | Ginger,EC,4,2,0,0,0,0,0,0,1,189.0,22.0
3602,JLo,EC,17,32,0,4,0,0,0,0,0,21.0,161.0
3661,Hunt,WC,7,7,0,0,1,0,0,0,0,12.0,220.0
3665,Younger,EC,66,38,0,1,1,2,2,0,2,287.0,13.0
3949,Project Pat,WC,2,1,0,0,1,0,0,0,0,7.0,307.0
3954,YungWaff,WC,6,3,0,0,1,0,0,0,0,11.0,235.0
3977,B0XX | Sicca,EC,29,21,0,0,2,1,0,0,0,49.0,87.0
4127,Toph,WC,7,3,0,0,0,1,0,0,0,27.0,132.0
4176,NathanSandwich,WC,16,9,0,0,0,2,0,0,0,61.0,73.0
4205,a-on,WC,20,18,0,0,3,0,0,0,0,35.0,113.0
4317,Solomon,WC,20,17,0,3,0,1,0,0,0,33.0,120.0
4390,NGG | Jflex,EC,42,20,0,1,0,2,0,0,5,658.0,5.0
4394,Zhyrri,WC,10,4,0,0,0,1,0,0,0,20.0,170.0
4434,Skeeter,WC,2,3,0,1,0,0,0,0,0,3.0,391.0
4446,RCS | Chi,EC,12,4,0,0,0,1,0,0,0,97.0,56.0
4748,GST | Ryobeat,EC,10,4,0,0,0,1,0,0,0,115.0,49.0
4876,will1v1_ttv,WC,4,5,0,1,0,0,0,0,0,5.0,334.0
4929,Melee Stats | Ambisinister,EC,10,2,0,0,2,0,0,0,0,20.0,170.0
5618,CRACKSHACK | Quiggles,EC,34,21,0,0,1,3,0,0,0,94.0,57.0
5630,BKB! | stocmoney,EC,2,3,0,1,0,0,0,0,0,3.0,391.0
5714,092 | LXIX,EC,4,4,0,0,1,0,0,0,0,9.0,273.0
5724,Wassabi,WC,10,8,0,0,0,1,0,0,0,20.0,170.0
5869,Joey Bats,EC,44,41,0,0,7,0,0,0,0,79.0,63.0
6839,Drephen,EC,13,3,0,0,0,0,1,0,0,123.0,46.0
7149,Trail,EC,6,1,0,0,0,1,0,0,0,16.0,193.0
7194,Gingerham,EC,5,5,0,1,0,0,0,0,0,6.0,318.0
7297,Tequila,EC,2,11,0,1,0,0,0,0,0,3.0,391.0
7495,Townes,EC,6,4,0,0,1,0,0,0,0,11.0,235.0
7654,Schnurb,EC,9,4,0,0,0,1,0,0,0,19.0,178.0
7676,MrDrBoi,EC,1,8,0,1,0,0,0,0,0,2.0,424.0
7693,Kanye Rest,EC,7,5,0,0,1,0,0,0,0,12.0,220.0
7764,sfy | Fizz,EC,6,6,0,0,1,0,0,0,0,11.0,235.0
7962,FreeMelee | Zuppy,EC,10,3,0,0,0,1,0,0,0,145.0,34.0
10060,PapaNoJohns,WC,12,9,0,0,2,0,0,0,0,22.0,152.0
10067,icecream,WC,9,17,0,2,1,0,0,0,0,16.0,193.0
10228,Flow | Stark,WC,14,9,0,1,2,0,0,0,0,25.0,137.0
10268,PLEB | Capy,WC,7,18,0,3,0,0,0,0,0,10.0,248.0
10362,Elk G | Ivayne,WC,25,9,0,1,0,1,1,0,1,71.0,69.0
10485,DD,WC,10,5,0,1,2,0,0,0,0,21.0,161.0
10487,KELLZ,EC,12,6,0,0,0,0,1,0,0,37.0,107.0
10520,CREW | G,WC,30,22,0,0,3,1,0,0,0,55.0,80.0
10529,The Leaf,WC,16,10,0,0,0,1,0,0,1,111.0,50.0
10666,SF | Herrán,WC,17,7,0,0,0,0,1,0,0,107.0,51.0
10968,Enemy,EC,12,9,0,0,1,0,0,0,0,17.0,186.0
11590,Rickeye_rick,WC,4,8,0,1,0,0,0,0,0,5.0,334.0
11606,Elk_G | Karm,WC,2,2,0,1,0,0,0,0,0,3.0,391.0
11945,RULES | Strazz,EC,33,36,0,4,3,0,0,0,1,72.0,68.0
12023,El Link,WC,6,4,0,1,1,0,0,0,0,12.0,220.0
12048,K8A,EC,24,11,0,0,0,0,2,0,0,89.0,59.0
12137,yingling,WC,60,44,0,0,1,3,1,0,1,180.0,25.0
12453,POOP | Zooty,EC,0,4,0,1,0,0,0,0,0,1.0,472.0
12817,WU | nerodero,WC,2,1,0,1,0,0,0,0,0,3.0,391.0
13385,ePG | Chevy,WC,9,5,0,0,1,0,0,0,0,14.0,209.0
13505,Sworderailer,WC,6,16,0,2,0,0,0,0,0,8.0,295.0
13746,Baja,WC,5,4,0,0,1,0,0,0,0,10.0,248.0
13765,Help,WC,26,32,0,4,2,0,0,0,0,40.0,100.0
13932,Mango's Friend | Lucky,WC,19,7,0,0,0,0,0,0,4,679.0,4.0
13956,Vino,EC,4,3,0,0,1,0,0,0,0,9.0,273.0
14049,Fasthands,EC,4,3,0,0,1,0,0,0,0,9.0,273.0
14305,Nard Dawg,EC,12,8,0,1,2,0,0,0,0,23.0,143.0
14489,Crow,WC,9,18,0,1,1,0,0,0,0,15.0,203.0
14592,ZOOK | Suezo,EC,22,8,0,0,0,1,1,0,1,137.0,43.0
14667,Proobie44,EC,1,7,0,1,0,0,0,0,0,2.0,424.0
15070,Verdo,EC,19,11,0,1,2,1,0,0,0,65.0,70.0
15087,Reese,EC,5,2,0,0,1,0,0,0,0,10.0,248.0
15298,Cowbell,WC,28,16,0,1,1,2,0,0,0,54.0,82.0
15504,Umarth,WC,9,6,0,0,0,1,0,0,1,39.0,101.0
16066,TG NBR | Panayiotis,EC,24,11,0,0,0,2,0,0,1,144.0,35.0
16164,Kitsune,WC,2,0,0,0,1,0,0,0,0,7.0,307.0
16294,Ders,EC,1,6,0,1,0,0,0,0,0,2.0,424.0
16393,Higgins,EC,22,18,0,1,3,0,0,0,0,38.0,104.0
18652,LFTG | Logos,WC,22,8,0,0,0,2,0,0,0,142.0,37.0
18722,K.H.D | RE!GN,WC,9,24,0,7,0,0,0,0,1,26.0,135.0
18840,Gooms,WC,12,8,0,0,0,1,0,0,0,22.0,152.0
19270,Connorasada,WC,7,12,0,1,0,0,0,0,0,8.0,295.0
19651,SC | Lad,EC,16,6,0,0,1,1,0,0,0,31.0,122.0
19709,Old McJonald,WC,2,6,0,1,0,0,0,0,0,3.0,391.0
21305,Galen The Wise,WC,5,3,0,0,1,0,0,0,0,10.0,248.0
21405,Fire,WC,14,21,0,3,1,0,0,0,0,22.0,152.0
22088,Nebulous | Jib,EC,19,14,0,1,3,0,0,0,0,35.0,113.0
22333,Redcoat,WC,16,7,0,0,0,0,1,0,0,76.0,65.0
22458,Kandayo,WC,13,13,0,5,1,0,0,0,0,23.0,143.0
22479,Peppi | CrossFitJesus,WC,31,8,0,0,0,1,2,0,1,161.0,29.0
