Character,SmashTag,Rank
Marth,Arcadia,39.0
Marth,MT,39.0
Marth,Redcoat,47.0
Marth,a-on,50.0
Marth,Ahmad,54.0
Marth,Khryke,55.0
Marth,Cow,57.0
Marth,soccermom69,57.0
Marth,Yamasaki,75.0
Marth,MGFC | bootichief,80.0
Marth,Nintendude,81.0
Marth,Mud,83.0
Marth,Phantom Airline,93.0
Marth,ArcaneFox,122.0
Marth,FendrickLamar,145.0
Marth,mikey,158.0
Marth,charmell0,168.0
Marth,ZimD00D,168.0
Marth,Sicca,176.0
Marth,Kandayo,184.0
Marth,redpandamaster,191.0
Marth,Jun,191.0
Marth,3OutChange,199.0
Marth,Ribboned Ace,227.0
Marth,Townes,227.0
Marth,Alex18+,236.0
Marth,Dr. Lame,241.0
Marth,Floods,276.0
Marth,Zeeker,276.0
Marth,SHRD#209 | Shredder,276.0
Marth,Big Pivot,276.0
Marth,Zhaoshu,297.0
Marth,DPMZ,341.0
Marth,N8v,341.0
Marth,Hood,358.0
Marth,ash6,384.0
Marth,JLo,384.0
Marth,kippu,384.0
Marth,Leyo,384.0
Marth,Flame,384.0
Marth,Hamburglar,414.0
Marth,davidparkpark,414.0
Marth,21! | Ronan,414.0
Marth,Ariz,443.0
Marth,BEBO,443.0
Marth,Nips,490.0
Marth,Barry Allen,490.0
Sheik,IMP | Ben,1.0
Sheik,CG | Jflex,4.0
Sheik,ZOOK | Suezo,35.0
Sheik,prof,64.0
Sheik,Far!,70.0
Sheik,Crescent | JSalt,73.0
Sheik,Inky,77.0
Sheik,Ellis,86.0
Sheik,Rei,91.0
Sheik,FreeHops,109.0
Sheik,Hell'sLabyrinth,160.0
Sheik,AR0,160.0
Sheik,aujory,184.0
Sheik,NJ | Tommy,191.0
Sheik,Hulka,203.0
Sheik,Spiral Cafe | Krudo,297.0
Sheik,UCLA | Suvir,297.0
Sheik,NattyIce,316.0
Sheik,Mp drago,341.0
Sheik,LewdCelebs4Free,341.0
Sheik,Blitzkrieg,358.0
Sheik,SlickSiwik,414.0
Sheik,LoneCubone,414.0
Sheik,Beiker,414.0
Sheik,Shlorp,443.0
Sheik,Anzeray,490.0
Sheik,GSG,490.0
Sheik,djweav2k,490.0
ICs,Trail,129.0
ICs,BKB! | stocmoney,241.0
ICs,Wōlī,276.0
ICs,Karin Dreijer,276.0
Falcon,S2J,3.0
Falcon,GG | n0ne,7.0
Falcon,Revenge | Gahtzu,13.0
Falcon,404 YC | Salt,14.0
Falcon,GHQ | Zamu,24.0
Falcon,NathanSandwich,53.0
Falcon,LFG | PanterA,66.0
Falcon,jacket,67.0
Falcon,LFG | Fist Mexico,96.0
Falcon,Neenor,96.0
Falcon,RU | Midnight Blue,101.0
Falcon,CV Aceflight,112.0
Falcon,SquidTheCat,124.0
Falcon,Nard Dawg,127.0
Falcon,Vish,168.0
Falcon,Dirty Lasagna,184.0
Falcon,Goosekhan,191.0
Falcon,Weeg,199.0
Falcon,Chadwicc,203.0
Falcon,Mootook,203.0
Falcon,Marvelboy,260.0
Falcon,Boy,260.0
Falcon,Bobakanoosh,276.0
Falcon,U.S Marine,276.0
Falcon,Rive,297.0
Falcon,Axis,316.0
Falcon,Kr1meM45ter2517A,316.0
Falcon,Silkylaroux,358.0
Falcon,ight,358.0
Falcon,Deeb,384.0
Falcon,Jangu,384.0
Falcon,doctahdylan,414.0
Falcon,magnumgunn3r,443.0
Falcon,Captain G,443.0
Falcon,Schweppes,443.0
Falcon,CrazyColtCory,443.0
Falcon,nmble-mann,490.0
Falcon,EagleOne,490.0
Falcon,Kettering,490.0
Puff,Liquid | Hungrybox,16.0
Puff,Golden,20.0
Puff,DD,30.0
Puff,Dawson,42.0
Puff,Furniture,140.0
Puff,Jkiller,168.0
Puff,PurpleZ,176.0
Puff,Not_DuduTsai,176.0
Puff,CVSmashMods | Ripn,203.0
Puff,Kanye Rest,203.0
Puff,Fire,218.0
Puff,ClintStevensTV | HungryboxFan304,236.0
Puff,CS | Faust,241.0
Puff,thicceon,260.0
Puff,PJThePuff,297.0
Puff,MDF | Amor,297.0
Puff,WFL | ABC,316.0
Puff,rocketf20,443.0
Puff,JustRhett,443.0
Puff,Lama,443.0
Puff,Melee Stats | Pikachu942,443.0
Puff,Dorian uwu,490.0
Fox,GUG | Kurv,9.0
Fox,K8A,11.0
Fox,TG | Mot$,26.0
Fox,Forrest,39.0
Fox,The Leaf,49.0
Fox,Paladin,55.0
Fox,Melo,64.0
Fox,Chiefn_,70.0
Fox,Flow | Stark,76.0
Fox,Wassabi,77.0
Fox,Jpeg | RC,85.0
Fox,Erik,91.0
Fox,DannyPhantom,93.0
Fox,Aura,96.0
Fox,FM | Cilan,96.0
Fox,Musashi,101.0
Fox,cockbread,104.0
Fox,Flow | ESPONJA,107.0
Fox,Solomon,109.0
Fox,CW | rabit!,127.0
Fox,OtES,129.0
Fox,RustyTrombone,133.0
Fox,Justus,140.0
Fox,Oferton,140.0
Fox,Maelstrom,145.0
Fox,BuenasRetas | Cobs,152.0
Fox,MessiSTL,155.0
Fox,G,160.0
Fox,Vianny,160.0
Fox,Chem,165.0
Fox,FKA Minerali,168.0
Fox,Tristan's Rule,168.0
Fox,Panda,176.0
Fox,Nebulous | Jib,184.0
Fox,YBBT | leroydankins,203.0
Fox,mexico629,203.0
Fox,Cowbell,218.0
Fox,EWA | Gorgonzola,218.0
Fox,Erica,227.0
Fox,Electroman,227.0
Fox,MIOM | Toph,241.0
Fox,slowtai,241.0
Fox,GUILD | ghettowarmachine420,241.0
Fox,TurboThot,241.0
Fox,Top Shelf | Dulbasaur,241.0
Fox,Schnurb,241.0
Fox,Dusky,260.0
Fox,rice,260.0
Fox,RPG,260.0
Fox,Elders React | Third Strongest,260.0
Fox,Tanooki,276.0
Fox,Hexjo,276.0
Fox,markrevival,276.0
Fox,Vigilance,297.0
Fox,icecream,297.0
Fox,Triple Cake Dance,297.0
Fox,JoffDuchar,316.0
Fox,jerma985,316.0
Fox,Anjel,316.0
Fox,CableKnit,316.0
Fox,S.O.D.A,316.0
Fox,Gingerham,316.0
Fox,IWI | Marrgasm,316.0
Fox,Funktrocious,316.0
Fox,BeanBurrito-San,358.0
Fox,SIMP | Vagab0nd,384.0
Fox,lol | Hero,384.0
Fox,Keykey,414.0
Fox,Power Kevin,414.0
Fox,Ratt,414.0
Fox,Night,414.0
Fox,maxi,414.0
Fox,Cpt.Blade,414.0
Fox,Arctic,443.0
Fox,Jet,443.0
Fox,Wumbo,443.0
Fox,blazerboy,443.0
Fox,sfy | Fizz,443.0
Fox,Dash,443.0
Fox,SFOP,443.0
Fox,Jquinnsweg,490.0
Fox,SU | wild flower,490.0
Fox,nunoodle,490.0
Fox,Honey Nut Cheerios,490.0
Fox,ZouL,490.0
Fox,GThree,490.0
Fox,Trash,490.0
Fox,Jeem,490.0
Peach,SANS | Blues Clues,5.0
Peach,Bbatts,17.0
Peach,Aura,96.0
Peach,Anchovy,114.0
Peach,Soltrain,149.0
Peach,PW | Vincessant,168.0
Peach,Higgins,184.0
Peach,Oaty,203.0
Peach,DiMaria,218.0
Peach,Hua,227.0
Peach,TheYoungMC,297.0
Peach,SUPERUNKNOWN,316.0
Peach,Opportunity,316.0
Peach,Analog,358.0
Peach,DJAN,443.0
Peach,Clay,490.0
Peach,yBaS | MaxJacks,490.0
MidTiers,ycz6,31.0
MidTiers,Winx Club | Siddward,32.0
MidTiers,Darrell,37.0
MidTiers,Dream,46.0
MidTiers,Ringler,67.0
MidTiers,Frap,73.0
MidTiers,Maruf,104.0
MidTiers,jams,117.0
MidTiers,gaeming | HaxMoneyHulkHogan,124.0
MidTiers,RULES | Strazz,129.0
MidTiers,CowCowCowCowCow,218.0
MidTiers,K.H.D | REIGN,236.0
MidTiers,Otto_Zone,260.0
MidTiers,Kerblamu,260.0
MidTiers,Special K,276.0
MidTiers,GAS,316.0
MidTiers,Kombeze Ataie,358.0
MidTiers,CS | Amity,384.0
MidTiers,LilTayNastyTay,384.0
MidTiers,SmashMouthEgg,384.0
MidTiers,fssong,384.0
MidTiers,Mono,443.0
MidTiers,Lee,490.0
Other,DarkHero,8.0
Other,OkayP.,18.0
Other,BLE | SluG,22.0
Other,Azel,25.0
Other,LAG,27.0
Other,GGS,43.0
Other,WKDA | Shroomed,44.0
Other,LG | Yu,45.0
Other,Notorious,48.0
Other,Joe(y) Bats,52.0
Other,SubTails,59.0
Other,HS | Den,61.0
Other,TPN,61.0
Other,PALS | Jello,67.0
Other,PML | Die222,72.0
Other,Ben Snape,82.0
Other,Zab,83.0
Other,NEU | Shmeeli,86.0
Other,Buttlet,93.0
Other,Rocket,100.0
Other,Keo,101.0
Other,RedX,108.0
Other,Ding Hing,111.0
Other,TGL | Shamunt,114.0
Other,Fern,117.0
Other,emy,119.0
Other,Lime,120.0
Other,PEP | Sp1nda,120.0
Other,veil,135.0
Other,Sakm,135.0
Other,SKY | Cob,135.0
Other,El Link,140.0
Other,Zamorita,145.0
Other,BoffTarget,145.0
Other,Frumentarii,149.0
Other,Beck,152.0
Other,Pena,152.0
Other,Reesch,155.0
Other,Rockin,158.0
Other,E,165.0
Other,Yung Silver,165.0
Other,Zephyr,168.0
Other,vampa,176.0
Other,2ndLaw,176.0
Other,totally butts,176.0
Other,NeuroDivergent,184.0
Other,Tuesday,191.0
Other,Banger,199.0
Other,Hell Kaiser,203.0
Other,Zellpree,203.0
Other,Navjyot Sandhu | Connect4Master,218.0
Other,Bonn Esports | CarlHank,218.0
Other,Easy,218.0
Other,NAM,227.0
Other,QTT | Yeyo,227.0
Other,Habi,241.0
Other,Zoma,241.0
Other,SHwang,241.0
Other,62-bit | Hero,241.0
Other,BokchoyBoy,241.0
Other,0kay,260.0
Other,Butternust,260.0
Other,AG | KU | Shimkoko,260.0
Other,PotatoRice,260.0
Other,enterthekiwi,260.0
Other,ÆRO,260.0
Other,Robot,276.0
Other,maxhoney,276.0
Other,Zamorota,276.0
Other,Qanic,276.0
Other,Paran,276.0
Other,mangine,276.0
Other,zilo,276.0
Other,Fredrick,297.0
Other,Obsidian,297.0
Other,Essey,297.0
Other,Zolof,297.0
Other,LordTourettes,297.0
Other,DenverDaDestroyer,297.0
Other,QTT | Pelon,297.0
Other,Axis,316.0
Other,Vent,316.0
Other,Kuzon,316.0
Other,Reiky,316.0
Other,MTM | chickncup,316.0
Other,Dr. Dipper,316.0
Other,Saturn,316.0
Other,Kyler,316.0
Other,t0tal90,341.0
Other,Trill Jake,341.0
Other,purpp,341.0
Other,PYR,341.0
Other,p3achyjr,341.0
Other,Kaz,341.0
Other,KayB,341.0
Other,Devin1300,341.0
Other,KatBot,358.0
Other,MIB | handsofgnatz,358.0
Other,hermionecraft,358.0
Other,CILLGOD,358.0
Other,Muffin,358.0
Other,HOT TUB | signifyisdumb,358.0
Other,PEPIS | lagoonies,358.0
Other,Pilgrim,358.0
Other,Poopy Ass,358.0
Other,Creature,358.0
Other,probably high,358.0
Other,H0LL0W,358.0
Other,bunnygirlsenpai,358.0
Other,Red,358.0
Other,Schwifty | Sirjaxism,358.0
Other,Usernamejpg,358.0
Other,DERT | Petra,384.0
Other,Venus,384.0
Other,Peyton,384.0
Other,jedi093,384.0
Other,Baja,384.0
Other,TR | H,384.0
Other,Kev,384.0
Other,Robert Flambe,384.0
Other,BowserDad1964,384.0
Other,NoobyMcCheese,384.0
Other,Gewl,384.0
Other,JMONEY,384.0
Other,scmu,414.0
Other,boip,414.0
Other,alexpenguin,414.0
Other,poog,414.0
Other,LEVO | Mento,414.0
Other,TitusMelee,414.0
Other,Happy,414.0
Other,KillThePast | bebul,414.0
Other,twitch.tv | emu50,414.0
Other,ZBopp,414.0
Other,Ashley,414.0
Other,aL0w,443.0
Other,TSBO | HateSauce,443.0
Other,BoominBody,443.0
Other,MR. SCAM,443.0
Other,Smeedot,443.0
Other,boys,443.0
Other,H20,443.0
Other,CyAn,443.0
Other,Dead C,443.0
Other,Spenny,443.0
Other,Puff,443.0
Other,Guhbs,443.0
Other,Canoe,443.0
Other,Malcolm X,443.0
Other,CATii,443.0
Other,UNCO | Neur0n,443.0
Other,Sammy,490.0
Other,c_,490.0
Other,keeg,490.0
Other,Howdy,490.0
Other,butterfli,490.0
Other,Arkdael,490.0
Other,2GATS,490.0
Other,PierreLuk,490.0
Other,Mobley,490.0
Other,me,490.0
Other,Jbun,490.0
Other,Pocodudeface,490.0
Other,Teva,490.0
Other,Udon,490.0
Other,Cuk | Veths,490.0
Other,Fruitility,490.0
Other,Koe | Nike,490.0
Other,SereneDoge#4725,490.0
Other,YB | BirdPerson,490.0
Other,Arthao,490.0
Other,Reapr,490.0
Other,Alpaca,490.0
Other,NAIR | Pablo,490.0
Other,PotusTheGoatus,490.0
Other,Penguin,490.0
Other,zaubermaus,490.0
Other,ilovedenmark69,490.0
Other,vel,490.0
Other,SS | Julio,490.0
Other,BrophyT,490.0
Other,JustnThundrLigr,490.0
