Character,SmashTag,Rank
Fox,TG | Mot$,29.0
Fox,Paladin,36.0
Fox,Forrest,43.0
Fox,The Leaf,53.0
Fox,Chiefn_,65.0
Fox,Melo,70.0
Fox,Flow | Stark,81.0
Fox,Wassabi,82.0
Fox,Jpeg | RC,90.0
Fox,Erik,96.0
Fox,DannyPhantom,99.0
Fox,Aura,104.0
Fox,EP | Justus,104.0
Fox,FM | Cilan,104.0
Fox,Musashi,110.0
Fox,cockbread,113.0
Fox,Flow | ESPONJA,116.0
Fox,Solomon,118.0
Fox,Mars,121.0
Fox,MIOM | Toph,125.0
Fox,Vianny,126.0
Fox,CW | rabit!,136.0
Fox,OtES,138.0
Fox,RustyTrombone,141.0
Fox,Oferton,148.0
Fox,Cowbell,152.0
Fox,MessiSTL,152.0
Fox,Maelstrom,152.0
Fox,BuenasRetas | Cobs,152.0
Fox,G,171.0
Fox,GUILD | ghettowarmachine420,177.0
Fox,Schnurb,177.0
Fox,Chem,177.0
Fox,Tristan's Rule,184.0
Fox,FKA Minerali,184.0
Fox,Panda,193.0
Fox,CRACKSHACK | CBD Quiggles,202.0
Fox,Nebulous | Jib,202.0
Fox,mexico629,222.0
Fox,YBBT | leroydankins,222.0
Fox,EWA | Gorgonzola,240.0
Fox,Electroman,246.0
Fox,markrevival,246.0
Fox,Erica,246.0
Fox,rice,255.0
Fox,slowtai,262.0
Fox,Top Shelf | Dulbasaur,262.0
Fox,RPG,262.0
Fox,TurboThot,262.0
Fox,Elders React | Third Strongest,279.0
Fox,Dusky,279.0
Fox,Iron,279.0
Fox,Tanooki,294.0
Fox,Hexjo,294.0
Fox,JoffDuchar,294.0
Fox,Triple Cake Dance,316.0
Fox,Vigilance,316.0
Fox,icecream,316.0
Fox,IWI | Marrgasm,338.0
Fox,jerma985,338.0
Fox,Anjel,338.0
Fox,Funktrocious,338.0
Fox,CableKnit,338.0
Fox,S.O.D.A,338.0
Fox,Gingerham,338.0
Fox,Megaman,338.0
Fox,BeanBurrito-San,378.0
Fox,Rickeye_rick,378.0
Fox,SIMP | Vagab0nd,410.0
Fox,lol | Hero,410.0
Fox,Keykey,442.0
Fox,Night,442.0
Fox,maxi,442.0
Fox,Cpt.Blade,442.0
Fox,Ratt,442.0
Fox,Power Kevin,442.0
Fox,Arctic,469.0
Fox,Jet,469.0
Fox,Dash,469.0
Fox,blazerboy,469.0
Fox,SFOP,469.0
Fox,MatouFans,469.0
Fox,Wumbo,469.0
Fox,2Pro4Pro | Toastrmann,469.0
Fox,sfy | Fizz,469.0
Fox,ZouL,523.0
Fox,GThree,523.0
Fox,SU | wild flower,523.0
Fox,Honey Nut Cheerios,523.0
Fox,nunoodle,523.0
Fox,Jeem,523.0
Fox,Trash,523.0
Peach,SANS | Blues Clues,5.0
Peach,Bbatts,18.0
Peach,Aura,104.0
Peach,Anchovy,121.0
Peach,Soltrain,152.0
Peach,PW | Vincessant,184.0
Peach,DiMaria,202.0
Peach,Higgins,202.0
Peach,Oaty,222.0
Peach,Hua,246.0
Peach,TheYoungMC,316.0
Peach,SUPERUNKNOWN,338.0
Peach,Opportunity,338.0
Peach,Analog,378.0
Peach,MaxJacks,410.0
Peach,DJAN,469.0
Peach,Clay,523.0
MidTiers,ycz6,37.0
MidTiers,Winx Club | Siddward,37.0
MidTiers,Darrell,40.0
MidTiers,Dream,51.0
MidTiers,Ringler,73.0
MidTiers,Frap,78.0
MidTiers,jams,110.0
MidTiers,Maruf,113.0
MidTiers,gaeming | HaxMoneyHulkHogan,133.0
MidTiers,RULES | Strazz,138.0
MidTiers,CowCowCowCowCow,184.0
MidTiers,K.H.D | REIGN,222.0
MidTiers,Denzill,279.0
MidTiers,Otto_Zone,279.0
MidTiers,Kerblamu,279.0
MidTiers,Special K,294.0
MidTiers,GAS,338.0
MidTiers,Kombeze Ataie,378.0
MidTiers,LilTayNastyTay,410.0
MidTiers,CS | Amity,410.0
MidTiers,SmashMouthEgg,410.0
MidTiers,fssong,410.0
MidTiers,Mono,469.0
MidTiers,Lee,523.0
Other,DarkHero,7.0
Other,OkayP.,19.0
Other,Dacky,24.0
Other,BLE | SluG,25.0
Other,Azel,28.0
Other,LAG,30.0
Other,GGS,47.0
Other,WKDA | Shroomed,48.0
Other,LG | Yu,49.0
Other,Joe(y) Bats,49.0
Other,Notorious,52.0
Other,Ben Snape,55.0
Other,vampa,58.0
Other,Zab,62.0
Other,PML | Die222,62.0
Other,SubTails,64.0
Other,HS | Den,67.0
Other,TPN,67.0
Other,PALS | Jello,73.0
Other,TGL | Shamunt,86.0
Other,emy,87.0
Other,NEU | Shmeeli,91.0
Other,Buttlet,99.0
Other,Ding Hing,99.0
Other,Rocket,109.0
Other,Keo,110.0
Other,RedX,117.0
Other,El Link,121.0
Other,Mars,121.0
Other,Fern,126.0
Other,Lime,128.0
Other,PEP | Sp1nda,128.0
Other,Sakm,143.0
Other,SKY | Cob,143.0
Other,veil,143.0
Other,Frumentarii,148.0
Other,Beck,152.0
Other,BoffTarget,152.0
Other,Zamorita,152.0
Other,WickedTheKidBroly,152.0
Other,Pena,164.0
Other,Reesch,165.0
Other,Rockin,167.0
Other,Yung Silver,177.0
Other,E,177.0
Other,0kay,177.0
Other,Zephyr,184.0
Other,totally butts,193.0
Other,2ndLaw,193.0
Other,QTT | Yeyo,202.0
Other,NeuroDivergent,202.0
Other,SUEZO | Zook,211.0
Other,Tuesday,211.0
Other,Banger,218.0
Other,Hell Kaiser,222.0
Other,Zellpree,222.0
Other,Bonn Esports | CarlHank,240.0
Other,Easy,240.0
Other,Navjyot Sandhu | Connect4Master,240.0
Other,Harout,246.0
Other,NAM,246.0
Other,Butternust,255.0
Other,62-bit | Hero,262.0
Other,SHwang,262.0
Other,NB! | Secrets,262.0
Other,BokchoyBoy,262.0
Other,Habi,262.0
Other,PYR,262.0
Other,Zoma,262.0
Other,AG | KU | Shimkoko,279.0
Other,enterthekiwi,279.0
Other,ÆRO,279.0
Other,PotatoRice,279.0
Other,Shwa,294.0
Other,Rasec,294.0
Other,maxhoney,294.0
Other,zilo,294.0
Other,Paran,294.0
Other,mangine,294.0
Other,Zamorota,294.0
Other,Robot,294.0
Other,Qanic,294.0
Other,Axis,316.0
Other,QTT | Pelon,316.0
Other,Fredrick,316.0
Other,Zolof,316.0
Other,Essey,316.0
Other,DenverDaDestroyer,316.0
Other,LordTourettes,316.0
Other,Obsidian,316.0
Other,Dr. Dipper,338.0
Other,Kyler,338.0
Other,Vent,338.0
Other,Reiky,338.0
Other,MTM | chickncup,338.0
Other,Kuzon,338.0
Other,Saturn,338.0
Other,p3achyjr,361.0
Other,KayB,361.0
Other,t0tal90,361.0
Other,scmu,361.0
Other,CILLGOD,361.0
Other,Kaz,361.0
Other,purpp,361.0
Other,Devin1300,361.0
Other,Trill Jake,361.0
Other,H0LL0W,378.0
Other,PEPIS | lagoonies,378.0
Other,Pilgrim,378.0
Other,Muffin,378.0
Other,NoobyMcCheese,378.0
Other,BirdPerson,378.0
Other,hermionecraft,378.0
Other,Red,378.0
Other,TitusMelee,378.0
Other,MIB | handsofgnatz,378.0
Other,Usernamejpg,378.0
Other,Schwifty | Sirjaxism,378.0
Other,Lawnt | Walnut,378.0
Other,bunnygirlsenpai,378.0
Other,Creature,378.0
Other,KatBot,378.0
Other,probably high,378.0
Other,HOT TUB | signifyisdumb,378.0
Other,Poopy Ass,378.0
Other,jedi093,410.0
Other,Peyton,410.0
Other,Venus,410.0
Other,BowserDad1964,410.0
Other,Kev,410.0
Other,TR | H,410.0
Other,Robert Flambe,410.0
Other,JMONEY,410.0
Other,meleesadposts,410.0
Other,DERT | Petra,410.0
Other,Baja,410.0
Other,Gewl,410.0
Other,FZ | boy0boy,442.0
Other,boip,442.0
Other,alexpenguin,442.0
Other,KillThePast | bebul,442.0
Other,twitch.tv | emu50,442.0
Other,Mages | CH | Sunnyknight,442.0
Other,LEVO | Mento,442.0
Other,Ashley,442.0
Other,poog,442.0
Other,ZBopp,442.0
Other,Happy,442.0
Other,Pi#374,469.0
Other,Spenny,469.0
Other,BoominBody,469.0
Other,monted,469.0
Other,MR. SCAM,469.0
Other,TSBO | HateSauce,469.0
Other,boys,469.0
Other,Puff,469.0
Other,Malcolm X,469.0
Other,UNCO | Neur0n,469.0
Other,aL0w,469.0
Other,Victawr,469.0
Other,CyAn,469.0
Other,Dead C,469.0
Other,H20,469.0
Other,Smeedot,469.0
Other,Guhbs,469.0
Other,LIAM#697 | Shleeum,469.0
Other,Canoe,469.0
Other,CATii,469.0
Other,Clint Stevens | StepDaddy,523.0
Other,Shy Shai,523.0
Other,Howdy,523.0
Other,2GATS,523.0
Other,Reapr,523.0
Other,Mithrandir,523.0
Other,Genjutsu,523.0
Other,tustin,523.0
Other,c_,523.0
Other,Mobley,523.0
Other,Jbun,523.0
Other,me,523.0
Other,butterfli,523.0
Other,Koe | Nike,523.0
Other,Alpaca,523.0
Other,Penguin,523.0
Other,ilovedenmark69,523.0
Other,BrophyT,523.0
Other,Sammy,523.0
Other,keeg,523.0
Other,Teva,523.0
Other,Arkdael,523.0
Other,PierreLuk,523.0
Other,Udon,523.0
Other,Arthao,523.0
Other,Paokir,523.0
Other,greenbrown,523.0
Other,vel,523.0
Other,Cuk | Veths,523.0
Other,PotusTheGoatus,523.0
Other,NAIR | Pablo,523.0
Other,SS | Julio,523.0
Other,SereneDoge#4725,523.0
Other,Fruitility,523.0
Other,zaubermaus,523.0
Other,Pocodudeface,523.0
Other,JustnThundrLigr,523.0
