Character,SmashTag,Rank
Marth,mikey,135.0
Marth,Zhāoshù,161.0
Marth,Kandayo,174.0
Marth,JLo,174.0
Marth,Phantom Airline,174.0
Marth,kippu,174.0
Marth,3OutChange,194.0
Marth,21! | Ronan,194.0
Marth,Ariz,216.0
Marth,ash6,216.0
Marth,Floods,216.0
Marth,Nips,244.0
Sheik,IMP | Ben,2.0
Sheik,CG | Jflex,4.0
Sheik,prof,22.0
Sheik,Crescent | JSalt,25.0
Sheik,Inky,27.0
Sheik,ZOOK | Suezo,41.0
Sheik,Ellis,51.0
Sheik,Hulka,82.0
Sheik,FreeHops,109.0
Sheik,aujory,119.0
Sheik,Hell'sLabyrinth,154.0
Sheik,LewdCelebs4Free,154.0
Sheik,NattyIce,161.0
Sheik,Beiker,194.0
Sheik,Mp drago,216.0
Sheik,Blitzkrieg,216.0
Sheik,GSG,244.0
Sheik,Anzeray,244.0
ICs,Trail,82.0
ICs,BKB! | stocmoney,119.0
ICs,AHHHHH | Climbers Alice,216.0
Falcon,GG | n0ne,3.0
Falcon,Revenge | Gahtzu,5.0
Falcon,jacket,23.0
Falcon,NathanSandwich,42.0
Falcon,RU | Midnight Blue,53.0
Falcon,LFG | PanterA,64.0
Falcon,Vish,66.0
Falcon,LFG | Fist Mexico,73.0
Falcon,Mootook,82.0
Falcon,SquidTheCat,101.0
Falcon,Nard Dawg,101.0
Falcon,Kr1meM45ter2517A,161.0
Falcon,Marvelboy,161.0
Falcon,Axis,161.0
Falcon,ight,161.0
Falcon,Bobakanoosh,174.0
Falcon,Deeb,174.0
Falcon,CrazyColtCory,216.0
Falcon,Captain G,216.0
Falcon,magnumgunn3r,216.0
Falcon,nmble-mann,244.0
Falcon,Kettering,244.0
Falcon,EagleOne,244.0
Puff,DD,12.0
Puff,Golden,29.0
Puff,Not_DuduTsai,69.0
Puff,CS | Faust,109.0
Puff,thicceon,119.0
Puff,MDF | Amor,135.0
Puff,WFL | ABC,145.0
Puff,CVSmashMods | Ripn,194.0
Puff,Melee Stats | Pikachu942,216.0
Puff,Dorian uwu,244.0
Puff,Fire,244.0
Puff,$W@6 | rocketf20,244.0
Puff,PurpleZ,244.0
Fox,TG | Mot$,9.0
Fox,The Leaf,21.0
Fox,K8A,26.0
Fox,DannyPhantom,35.0
Fox,Paladin,39.0
Fox,Flow | ESPONJA,49.0
Fox,Chiefn_,55.0
Fox,Melo,64.0
Fox,Nebulous | Jib,72.0
Fox,Aura,73.0
Fox,Cowbell,90.0
Fox,OtES,90.0
Fox,Vianny,90.0
Fox,Flow | Stark,90.0
Fox,G,90.0
Fox,Electroman,96.0
Fox,Erica,96.0
Fox,Schnurb,109.0
Fox,mexico629,109.0
Fox,Chem,119.0
Fox,BuenasRetas | Cobs,119.0
Fox,Tanooki,128.0
Fox,RustyTrombone,135.0
Fox,Triple Cake Dance,135.0
Fox,Maelstrom,135.0
Fox,GUG | K�rv,145.0
Fox,jerma985,145.0
Fox,Forrest,145.0
Fox,EWA | Gorgonzola,154.0
Fox,BeanBurrito-San,161.0
Fox,rice,161.0
Fox,CW | rabit!,174.0
Fox,Ratt,194.0
Fox,SIMP | Vagab0nd,194.0
Fox,Power Kevin,194.0
Fox,Night,194.0
Fox,JoffDuchar,194.0
Fox,Wassabi,194.0
Fox,FM | Cilan,194.0
Fox,Keykey,194.0
Fox,SFOP,216.0
Fox,markrevival,216.0
Fox,Jet,216.0
Fox,TurboThot,216.0
Fox,Dash,216.0
Fox,Wumbo,216.0
Fox,Arctic,244.0
Fox,Trash,244.0
Fox,Jeem,244.0
Fox,SU | wild flower,244.0
Fox,nunoodle,244.0
Peach,SANS | Blues Clues,7.0
Peach,Bbatts,19.0
Peach,Anchovy,43.0
Peach,Aura,73.0
Peach,DiMaria,90.0
Peach,PW | Vincessant,128.0
Peach,Soltrain,135.0
Peach,Analog,161.0
Peach,SUPERUNKNOWN,194.0
Peach,yBaS | MaxJacks,244.0
MidTiers,Dream,19.0
MidTiers,ycz6,24.0
MidTiers,Darrell,43.0
MidTiers,Frap,43.0
MidTiers,Winx Club | Siddward,63.0
MidTiers,Maruf,69.0
MidTiers,actually hmhh | LionTimeMachine,96.0
MidTiers,jams,109.0
MidTiers,Otto_Zone,119.0
MidTiers,Kerblamu,119.0
MidTiers,RULES | Strazz,128.0
MidTiers,GAS,145.0
MidTiers,CowCowCowCowCow,154.0
MidTiers,Special K,216.0
MidTiers,Lee,244.0
Other,PEPIS | Noire,27.0
Other,LAG,32.0
Other,Rocket,37.0
Other,Joe(y) Bats,40.0
Other,Anjo,46.0
Other,Liquid | Hungrybox,47.0
Other,El Link,55.0
Other,Jkiller,66.0
Other,totally butts,69.0
Other,Tuesday,73.0
Other,Weeg,80.0
Other,Fern,82.0
Other,Chadwicc,82.0
Other,MessiSTL,96.0
Other,JitteryInChurch,101.0
Other,ClintStevensTV | HungryboxFan304,101.0
Other,TTV/Aceflight,109.0
Other,Wōlī,128.0
Other,SKY | Matwood,135.0
Other,RedX,135.0
Other,GSP,135.0
Other,Anjel,145.0
Other,Leyo,174.0
Other,Dusky,174.0
Other,ArcaneFox,174.0
Other,CableKnit,174.0
Other,Hood,174.0
Other,Baja,174.0
Other,lol | Hero,174.0
Other,Opportunity,194.0
Other,fssong,194.0
Other,Navedo,194.0
Other,maxi,194.0
Other,SmashMouthEgg,194.0
Other,Shlorp,216.0
Other,[r] | U.S Marine,216.0
Other,Barry Allen,244.0
Other,Schwifty | Sirjaxism,244.0
Other,Boalisk,244.0
Other,Penguin,244.0
Other,Honey Nut Cheerios,244.0
Other,JustRhett,244.0
Other,djweav2k,244.0
Other,GThree,244.0
Other,probably high,244.0
