Character,SmashTag,Rank
Marth,soccermom69,52.0
Marth,MGFC | bootichief,69.0
Marth,Nintendude,70.0
Marth,Mud,72.0
Marth,Redcoat,75.0
Marth,Yamasaki,85.0
Marth,Khryke,86.0
Marth,Phantom Airline,111.0
Marth,ArcaneFox,122.0
Marth,FendrickLamar,132.0
Marth,mikey,142.0
Marth,ZimD00D,153.0
Marth,Sicca,161.0
Marth,Kandayo,169.0
Marth,Jun,175.0
Marth,redpandamaster,175.0
Marth,charmell0,183.0
Marth,3OutChange,183.0
Marth,Townes,208.0
Marth,Ribboned Ace,208.0
Marth,Alex18+,215.0
Marth,Dr. Lame,220.0
Marth,Zeeker,250.0
Marth,Zhaoshu,264.0
Marth,SHRD#209 | Shredder,283.0
Marth,Floods,283.0
Marth,Big Pivot,283.0
Marth,N8v,307.0
Marth,DPMZ,307.0
Marth,Hood,328.0
Marth,Leyo,353.0
Marth,Flame,353.0
Marth,JLo,353.0
Marth,ash6,353.0
Marth,kippu,353.0
Marth,21! | Ronan,385.0
Marth,davidparkpark,385.0
Marth,Hamburglar,385.0
Marth,BEBO,413.0
Marth,Ariz,413.0
Marth,Barry Allen,458.0
Marth,Nips,458.0
Sheik,IMP | Ben,1.0
Sheik,CG | Jflex,3.0
Sheik,ZOOK | Suezo,34.0
Sheik,prof,57.0
Sheik,Crescent | JSalt,63.0
Sheik,Inky,67.0
Sheik,Ellis,76.0
Sheik,Rei,82.0
Sheik,FreeHops,126.0
Sheik,Hell'sLabyrinth,144.0
Sheik,aujory,169.0
Sheik,NJ | Tommy,175.0
Sheik,Hulka,188.0
Sheik,Spiral Cafe | Krudo,264.0
Sheik,UCLA | Suvir,264.0
Sheik,NattyIce,283.0
Sheik,LewdCelebs4Free,307.0
Sheik,AR0,307.0
Sheik,Blitzkrieg,328.0
Sheik,SlickSiwik,385.0
Sheik,LoneCubone,385.0
Sheik,Mp drago,385.0
Sheik,Beiker,385.0
Sheik,Shlorp,413.0
Sheik,djweav2k,458.0
Sheik,GSG,458.0
Sheik,Anzeray,458.0
ICs,Trail,118.0
ICs,BKB! | stocmoney,220.0
ICs,Wōlī,250.0
ICs,AHHHHH | Climbers Alice,413.0
Falcon,S2J,4.0
Falcon,GG | n0ne,6.0
Falcon,Revenge | Gahtzu,12.0
Falcon,404 YC | Salt,13.0
Falcon,GHQ | Zamu,22.0
Falcon,NathanSandwich,48.0
Falcon,LFG | PanterA,58.0
Falcon,jacket,59.0
Falcon,Neenor,86.0
Falcon,RU | Midnight Blue,90.0
Falcon,CV Aceflight,98.0
Falcon,LFG | Fist Mexico,105.0
Falcon,Nard Dawg,116.0
Falcon,SquidTheCat,126.0
Falcon,Vish,153.0
Falcon,Dirty Lasagna,169.0
Falcon,Goosekhan,175.0
Falcon,Weeg,183.0
Falcon,Mootook,188.0
Falcon,Chadwicc,188.0
Falcon,Marvelboy,237.0
Falcon,Boy,237.0
Falcon,U.S Marine,250.0
Falcon,Bobakanoosh,250.0
Falcon,Rive,264.0
Falcon,Axis,283.0
Falcon,Kr1meM45ter2517A,283.0
Falcon,ight,328.0
Falcon,Silkylaroux,328.0
Falcon,Deeb,353.0
Falcon,Jangu,353.0
Falcon,doctahdylan,385.0
Falcon,Captain G,413.0
Falcon,magnumgunn3r,413.0
Falcon,CrazyColtCory,413.0
Falcon,nmble-mann,458.0
Falcon,Kettering,458.0
Falcon,EagleOne,458.0
Falcon,Schweppes,458.0
Puff,Liquid | Hungrybox,15.0
Puff,Golden,18.0
Puff,DD,29.0
Puff,Dawson,38.0
Puff,Furniture,126.0
Puff,Jkiller,153.0
Puff,PurpleZ,161.0
Puff,Not_DuduTsai,161.0
Puff,CVSmashMods | Ripn,188.0
Puff,ClintStevensTV | HungryboxFan304,215.0
Puff,CS | Faust,220.0
Puff,thicceon,237.0
Puff,MDF | Amor,264.0
Puff,Kanye Rest,264.0
Puff,PJThePuff,264.0
Puff,WFL | ABC,283.0
Puff,Fire,353.0
Puff,JustRhett,413.0
Puff,Melee Stats | Pikachu942,413.0
Puff,Lama,413.0
Puff,Dorian uwu,458.0
Puff,$W@6 | rocketf20,458.0
Fox,GUG | Kurv,8.0
Fox,K8A,15.0
Fox,TG | Mot$,23.0
Fox,The Leaf,44.0
Fox,Paladin,50.0
Fox,Melo,64.0
Fox,Flow | Stark,65.0
Fox,Wassabi,67.0
Fox,Chiefn_,71.0
Fox,Jpeg | RC,74.0
Fox,Erik,82.0
Fox,DannyPhantom,84.0
Fox,Aura,86.0
Fox,Musashi,90.0
Fox,cockbread,92.0
Fox,Flow | ESPONJA,95.0
Fox,Solomon,96.0
Fox,CW | rabit!,116.0
Fox,Justus,126.0
Fox,RustyTrombone,134.0
Fox,Maelstrom,142.0
Fox,Vianny,144.0
Fox,G,144.0
Fox,BuenasRetas | Cobs,144.0
Fox,Chem,149.0
Fox,MessiSTL,149.0
Fox,Tristan's Rule,153.0
Fox,FKA Minerali,153.0
Fox,Panda,161.0
Fox,Nebulous | Jib,169.0
Fox,YBBT | leroydankins,188.0
Fox,OtES,188.0
Fox,mexico629,188.0
Fox,Oferton,201.0
Fox,Cowbell,201.0
Fox,Electroman,208.0
Fox,Erica,208.0
Fox,slowtai,220.0
Fox,Schnurb,220.0
Fox,MIOM | Toph,220.0
Fox,Top Shelf | Dulbasaur,220.0
Fox,EWA | Gorgonzola,220.0
Fox,TurboThot,220.0
Fox,rice,237.0
Fox,RPG,237.0
Fox,Elders React | Third Strongest,237.0
Fox,Tanooki,250.0
Fox,Hexjo,250.0
Fox,Triple Cake Dance,264.0
Fox,Dusky,264.0
Fox,Vigilance,264.0
Fox,IWI | Marrgasm,283.0
Fox,S.O.D.A,283.0
Fox,Funktrocious,283.0
Fox,jerma985,283.0
Fox,Anjel,283.0
Fox,Forrest,283.0
Fox,CableKnit,307.0
Fox,FM | Cilan,307.0
Fox,BeanBurrito-San,328.0
Fox,icecream,328.0
Fox,Gingerham,328.0
Fox,lol | Hero,353.0
Fox,JoffDuchar,353.0
Fox,markrevival,353.0
Fox,SIMP | Vagab0nd,353.0
Fox,Power Kevin,385.0
Fox,Ratt,385.0
Fox,Keykey,385.0
Fox,Cpt.Blade,385.0
Fox,Night,385.0
Fox,maxi,385.0
Fox,Arctic,413.0
Fox,Jet,413.0
Fox,sfy | Fizz,413.0
Fox,Dash,413.0
Fox,SFOP,413.0
Fox,blazerboy,413.0
Fox,Wumbo,413.0
Fox,nunoodle,458.0
Fox,GThree,458.0
Fox,Jquinnsweg,458.0
Fox,SU | wild flower,458.0
Fox,Honey Nut Cheerios,458.0
Fox,Jeem,458.0
Fox,Trash,458.0
Fox,ZouL,458.0
Peach,Blues Clues,5.0
Peach,Bbatts,17.0
Peach,Aura,86.0
Peach,Anchovy,102.0
Peach,Soltrain,135.0
Peach,PW | Vincessant,153.0
Peach,Higgins,169.0
Peach,DiMaria,201.0
Peach,TheYoungMC,264.0
Peach,SUPERUNKNOWN,283.0
Peach,Opportunity,283.0
Peach,Analog,328.0
Peach,DJAN,413.0
Peach,yBaS | MaxJacks,458.0
Peach,Clay,458.0
MidTiers,ycz6,30.0
MidTiers,Winx Club | Siddward,32.0
MidTiers,Darrell,41.0
MidTiers,Dream,43.0
MidTiers,Ringler,59.0
MidTiers,Frap,65.0
MidTiers,Maruf,92.0
MidTiers,jams,113.0
MidTiers,RULES | Strazz,118.0
MidTiers,actually hmhh | LionTimeMachine,122.0
MidTiers,CowCowCowCowCow,220.0
MidTiers,Kerblamu,237.0
MidTiers,Otto_Zone,237.0
MidTiers,Special K,250.0
MidTiers,GAS,283.0
MidTiers,K.H.D | REIGN,283.0
MidTiers,Kombeze Ataie,328.0
MidTiers,CS | Amity,353.0
MidTiers,SmashMouthEgg,353.0
MidTiers,fssong,353.0
MidTiers,LilTayNastyTay,353.0
MidTiers,Mono,413.0
MidTiers,Lee,458.0
Other,DarkHero,11.0
Other,BLE | SluG,20.0
Other,LAG,24.0
Other,Azel,27.0
Other,GGS,39.0
Other,WKDA | Shroomed,40.0
Other,LG | Yu,42.0
Other,Joe(y) Bats,46.0
Other,Notorious,50.0
Other,TPN,55.0
Other,PALS | Jello,59.0
Other,NEU | Shmeeli,76.0
Other,PML | Die222,76.0
Other,Rocket,89.0
Other,Buttlet,96.0
Other,RedX,98.0
Other,Keo,98.0
Other,Zab,102.0
Other,TGL | Shamunt,102.0
Other,Ding Hing,105.0
Other,Fern,105.0
Other,PEP | Sp1nda,108.0
Other,Lime,108.0
Other,GS | SubTails,108.0
Other,Dhar Mann | Ben Snape,113.0
Other,El Link,126.0
Other,BoffTarget,132.0
Other,emy,135.0
Other,Sakm,135.0
Other,Pena,135.0
Other,Beck,139.0
Other,Reesch,139.0
Other,veil,149.0
Other,E,149.0
Other,Zephyr,153.0
Other,2ndLaw,161.0
Other,vampa,161.0
Other,totally butts,161.0
Other,Tuesday,175.0
Other,Rockin,175.0
Other,Banger,183.0
Other,Hell Kaiser,188.0
Other,Navjyot Sandhu | Connect4Master,201.0
Other,Frumentarii,201.0
Other,Bonn Esports | CarlHank,201.0
Other,QTT | Yeyo,208.0
Other,SHwang,220.0
Other,Zoma,220.0
Other,BokchoyBoy,220.0
Other,Habi,220.0
Other,Butternust,237.0
Other,ÆRO,237.0
Other,enterthekiwi,237.0
Other,Zellpree,237.0
Other,Robot,250.0
Other,zilo,250.0
Other,Zamorota,250.0
Other,maxhoney,250.0
Other,Paran,250.0
Other,mangine,250.0
Other,DenverDaDestroyer,264.0
Other,Essey,264.0
Other,QTT | Pelon,264.0
Other,Fredrick,264.0
Other,Zolof,264.0
Other,Kyler,283.0
Other,Vent,283.0
Other,Reiky,283.0
Other,Dr. Dipper,283.0
Other,purpp,307.0
Other,t0tal90,307.0
Other,LordTourettes,307.0
Other,Devin1300,307.0
Other,PYR,307.0
Other,p3achyjr,307.0
Other,Trill Jake,307.0
Other,KayB,307.0
Other,Kaz,307.0
Other,hermionecraft,328.0
Other,Usernamejpg,328.0
Other,Creature,328.0
Other,Muffin,328.0
Other,HOT TUB | signifyisdumb,328.0
Other,Schwifty | Sirjaxism,328.0
Other,bunnygirlsenpai,328.0
Other,Poopy Ass,328.0
Other,PEPIS | lagoonies,328.0
Other,probably high,328.0
Other,Pilgrim,328.0
Other,Red,328.0
Other,Robert Flambe,353.0
Other,BowserDad1964,353.0
Other,TR | H,353.0
Other,Sol | | Saturn,353.0
Other,Baja,353.0
Other,JMONEY,353.0
Other,Kuzon,353.0
Other,Obsidian,353.0
Other,Gewl,353.0
Other,Peyton,353.0
Other,jedi093,353.0
Other,LEVO | Mento,385.0
Other,KillThePast | bebul,385.0
Other,scmu,385.0
Other,boip,385.0
Other,CILLGOD,385.0
Other,Ashley,385.0
Other,twitch.tv | emu50,385.0
Other,MIB | handsofgnatz,385.0
Other,Happy,385.0
Other,CyAn,413.0
Other,MR. SCAM,413.0
Other,H20,413.0
Other,TSBO | HateSauce,413.0
Other,boys,413.0
Other,aL0w,413.0
Other,BoominBody,413.0
Other,Dead C,413.0
Other,UNCO | Neur0n,413.0
Other,Guhbs,413.0
Other,Smeedot,413.0
Other,Malcolm X,413.0
Other,KatBot,413.0
Other,Canoe,413.0
Other,Spenny,413.0
Other,DERT | Petra,458.0
Other,Cuk | Veths,458.0
Other,Howdy,458.0
Other,keeg,458.0
Other,Jbun,458.0
Other,me,458.0
Other,Mobley,458.0
Other,SS | Julio,458.0
Other,2GATS,458.0
Other,Venus,458.0
Other,Arkdael,458.0
Other,butterfli,458.0
Other,Fruitility,458.0
Other,Arthao,458.0
Other,SereneDoge#4725,458.0
Other,BrophyT,458.0
Other,Teva,458.0
Other,ilovedenmark69,458.0
Other,Sammy,458.0
Other,NAIR | Pablo,458.0
Other,Penguin,458.0
Other,Alpaca,458.0
Other,Koe | Nike,458.0
Other,vel,458.0
Other,PierreLuk,458.0
Other,PotusTheGoatus,458.0
