SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
252543,LG | Yu,12,2,0,0,0,1,0,1,WC
15504,Umarth,9,0,0,0,0,1,0,2,WC
135088,LFG | PanterA,11,2,0,0,0,1,0,3,WC
28793,Light,11,2,0,0,0,1,0,3,WC
16023,soccermom69,15,6,0,0,0,1,0,5,WC
15989,DarkHero,9,1,0,0,1,0,0,6,WC
70458,PEPIS | Noire,10,2,0,0,1,0,0,7,WC
5724,Wassabi,15,7,0,0,1,0,0,8,WC
4317,Solomon,9,2,0,0,1,0,0,9,WC
173178,LAG,9,2,0,0,1,0,0,9,WC
10485,DD,9,3,0,0,1,0,0,11,WC
15586,Anjo,14,9,0,0,1,0,0,12,WC
288395,jams,7,2,0,0,1,0,0,13,WC
29840,TBD,10,4,0,0,1,0,0,14,WC
48946,E,11,5,0,0,1,0,0,15,WC
10362,Elk G | Ivayne,6,2,0,0,1,0,0,16,WC
22333,Redcoat,8,3,0,0,1,0,0,17,WC
70110,Buttlet,9,4,0,0,1,0,0,18,WC
135091,GS | SubTails,11,6,0,0,1,0,0,19,WC
148028,Navjyot Sandhu | Connect4Master,9,6,0,1,0,0,0,20,WC
12137,yingling,5,2,0,1,0,0,0,21,WC
4614,Notorious,7,5,0,1,0,0,0,22,WC
4205,a-on,4,3,0,1,0,0,0,23,WC
2147280,slowtai,6,5,0,1,0,0,0,24,WC
50053,PML | Die222,9,10,0,1,0,0,0,25,WC
211440,Darrell,3,1,0,1,0,0,0,26,WC
28391,Vigilance,3,1,0,1,0,0,0,26,WC
40399,Elders React | Third Strongest,5,2,0,1,0,0,0,28,WC
183677,Yamasaki,4,2,0,1,0,0,0,29,WC
1077796,FreeHops,7,4,0,1,0,0,0,30,WC
598192,Pena,5,3,0,1,0,0,0,31,WC
1598204,YoungHanSolo,5,3,0,1,0,0,0,31,WC
12365,PW | Vincessant,6,4,0,1,0,0,0,33,WC
64574,Zamorota,4,3,0,1,0,0,0,34,WC
185013,Habi,6,5,0,1,0,0,0,35,WC
181689,Hell Kaiser,10,9,0,1,0,0,0,36,WC
