SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
41055,jacket,10,1,0,0,0,1,0,1,WC
64692,SANS | Blues Clues,14,5,0,0,0,1,0,2,WC
1278457,Rocket,12,4,0,0,1,0,0,3,WC
61570,YC | Peppi | | Pappi,8,1,0,0,1,0,0,4,WC
3772,Arcadia,7,1,0,0,1,0,0,5,WC
10485,DD,7,1,0,0,1,0,0,5,WC
11458,Tuesday,7,1,0,0,1,0,0,5,WC
18652,LFTG | Logos,8,2,0,0,1,0,0,8,WC
1871538,Not_DuduTsai,9,5,0,0,1,0,0,9,WC
29840,TBD,11,8,0,0,1,0,0,10,WC
3734,Hulka,5,0,0,0,1,0,0,11,WC
10529,The Leaf,6,2,0,0,1,0,0,12,WC
25916,redpandamaster,7,4,0,0,1,0,0,13,WC
466221,Melo,7,4,0,1,0,0,0,14,WC
4176,NathanSandwich,8,5,0,1,0,0,0,15,WC
12023,El Link,6,4,0,1,0,0,0,16,WC
132938,RU | Midnight Blue,7,5,0,1,0,0,0,17,WC
12365,PW | Vincessant,4,1,0,1,0,0,0,18,WC
213297,Chompy,4,1,0,1,0,0,0,18,WC
34902,Tanooki,4,1,0,1,0,0,0,18,WC
12137,yingling,5,2,0,1,0,0,0,21,WC
30804,Frap,8,5,0,1,0,0,0,22,WC
1723399,jeddo,10,13,0,1,0,0,0,23,WC
37116,GUG | Kürv,2,1,0,1,0,0,0,24,WC
2160161,GAS,2,1,0,1,0,0,0,24,WC
211440,Darrell,2,2,1,0,0,0,0,26,WC
1957918,Cow,9,9,0,1,0,0,0,26,WC
834231,Jun,7,7,0,1,0,0,0,26,WC
2242538,Erica,8,8,0,1,0,0,0,26,WC
129363,Flow | ESPONJA,7,7,0,1,0,0,0,26,WC
269238,91,3,3,1,0,0,0,0,26,WC
2170469,Golf,4,5,1,0,0,0,0,32,WC
836691,BeanBurrito-San,4,16,1,0,0,0,0,33,WC
4205,a-on,4,3,1,0,0,0,0,34,WC
5724,Wassabi,2,2,1,0,0,0,0,35,WC
1966716,LewdCelebs4Free,5,6,1,0,0,0,0,36,WC
38643,RedX,4,5,1,0,0,0,0,37,WC
159198,Pi2z,4,5,1,0,0,0,0,37,WC
928066,Kelpo,3,4,1,0,0,0,0,39,WC
233059,Ribboned Ace,3,4,1,0,0,0,0,39,WC
60696,FM | Cilan,2,3,1,0,0,0,0,41,WC
2041350,2rk | Turok,2,3,1,0,0,0,0,41,WC
2084281,Keykey,2,3,1,0,0,0,0,41,WC
