SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
22479,Rei,12,1,0,0,0,1,0,1,WC
37116,GUG | Kurv,9,0,0,0,0,1,0,2,WC
53365,Ringler,11,2,0,0,0,1,0,3,WC
70458,PEPIS | Noire,10,2,0,0,1,0,0,4,WC
4614,Notorious,12,5,0,0,1,0,0,5,WC
2088,ycz6,8,1,0,0,1,0,0,6,WC
211440,Darrell,9,4,0,0,1,0,0,7,WC
28793,Light,9,4,0,0,1,0,0,7,WC
70110,Buttlet,13,6,0,0,1,0,0,9,WC
1957918,Cow,7,1,0,0,1,0,0,10,WC
10228,Flow | Stark,10,4,0,0,1,0,0,11,WC
16023,soccermom69,7,2,0,0,1,0,0,12,WC
45236,Lime,6,2,0,0,1,0,0,13,WC
3772,Arcadia,8,4,0,0,1,0,0,14,WC
50053,PML | Die222,11,7,0,0,1,0,0,15,WC
4205,a-on,9,6,0,0,1,0,0,16,WC
135091,GS | SubTails,9,7,0,1,0,0,0,17,WC
259856,Seraph,6,2,0,1,0,0,0,18,WC
146978,Ding Hing,11,9,0,1,0,0,0,19,WC
466221,Melo,7,6,0,1,0,0,0,20,WC
1816060,FKA Minerali,6,4,0,1,0,0,0,21,WC
38643,RedX,5,4,0,1,0,0,0,22,WC
1026815,Sakm,5,4,0,1,0,0,0,22,WC
608505,2ndLaw,7,6,0,1,0,0,0,24,WC
35258,LFG | Fist Mexico,6,7,1,0,0,0,0,25,WC
1691247,TheYoungMC,3,2,0,1,0,0,0,26,WC
30804,Frap,3,2,0,1,0,0,0,26,WC
51464,UCLA | Suvir,3,2,0,1,0,0,0,26,WC
1736473,PJThePuff,3,2,0,1,0,0,0,26,WC
4317,Solomon,4,3,0,1,0,0,0,30,WC
735376,CVSmashMods | Ripn,7,6,0,1,0,0,0,31,WC
33458,RustyTrombone,6,6,0,1,0,0,0,32,WC
175870,ÆRO,5,5,0,1,0,0,0,32,WC
2146437,actually hmhh | LionTimeMachine,4,6,1,0,0,0,0,34,WC
2264748,bunnygirlsenpai,2,3,1,0,0,0,0,34,WC
2271152,purpp,5,10,1,0,0,0,0,36,WC
725014,charmell0,4,11,1,0,0,0,0,37,WC
152060,Vent,2,1,1,0,0,0,0,38,WC
617254,N8v,2,1,1,0,0,0,0,38,WC
22333,Redcoat,4,4,1,0,0,0,0,40,WC
598192,Pena,3,3,1,0,0,0,0,40,WC
1016657,Kr1meM45ter2517A,1,1,1,0,0,0,0,40,WC
23207,veil,3,3,1,0,0,0,0,40,WC
2245020,enterthekiwi,5,6,1,0,0,0,0,44,WC
34399,BuenasRetas | Cobs,3,4,1,0,0,0,0,45,WC
428826,ArcaneFox,5,7,1,0,0,0,0,46,WC
288395,jams,4,6,1,0,0,0,0,47,WC
183677,Yamasaki,2,3,1,0,0,0,0,47,WC
492755,BoffTarget,4,6,1,0,0,0,0,47,WC
1034371,niimo,2,3,1,0,0,0,0,47,WC
63772,Fern,3,5,1,0,0,0,0,51,WC
2272366,CyAn,1,2,1,0,0,0,0,52,WC
1466521,Floods,2,4,1,0,0,0,0,52,WC
2058790,Butternust,4,10,1,0,0,0,0,54,WC
27547,TSBO | HateSauce,1,3,1,0,0,0,0,55,WC
524651,Schwifty | Sirjaxism,1,5,1,0,0,0,0,56,WC
1640788,Special K,1,6,1,0,0,0,0,57,WC
10067,icecream,1,1,1,0,0,0,0,58,WC
1298609,Beck,2,3,1,0,0,0,0,59,WC
2270838,Sol | | Saturn,3,5,1,0,0,0,0,60,WC
1881044,t0tal90,1,2,1,0,0,0,0,61,WC
1906382,KatBot,1,2,1,0,0,0,0,61,WC
22458,Kandayo,1,2,1,0,0,0,0,61,WC
213297,Chompy,2,5,1,0,0,0,0,64,WC
144133,YBBT | leroydankins,4,11,1,0,0,0,0,65,WC
1718754,PEPIS | lagoonies,4,20,1,0,0,0,0,66,WC
1844994,Flame,1,8,1,0,0,0,0,67,WC
2265774,boys,0,7,1,0,0,0,0,68,WC
684008,deep_cuts,0,4,1,0,0,0,0,68,WC
1071935,Teva,0,4,1,0,0,0,0,68,WC
1533315,Essey,0,20,1,0,0,0,0,68,WC
50259,BLE | SluG,9,0,0,0,0,1,0,1,EC
3665,Younger,11,3,0,0,0,1,0,2,EC
137480,Jpeg | RC,16,8,0,0,0,1,0,3,EC
138710,Golden,8,0,0,0,1,0,0,4,EC
12048,K8A,17,10,0,0,1,0,0,5,EC
10468,Reesch,14,8,0,0,1,0,0,6,EC
2269490,GGS,7,1,0,0,1,0,0,7,EC
184637,Joey Donuts,7,1,0,0,1,0,0,7,EC
133666,404 YC | Salt,7,1,0,0,1,0,0,7,EC
2029721,Ghost Rider,6,1,0,0,1,0,0,10,EC
539984,Ahmad,8,3,0,0,1,0,0,11,EC
135795,cockbread,10,14,0,0,1,0,0,12,EC
14592,ZOOK | Suezo,5,1,0,0,1,0,0,13,EC
25478,Maruf,6,2,0,0,1,0,0,14,EC
7199,TGL | Shamunt,8,3,0,0,1,0,0,15,EC
37223,PEP | Sp1nda,8,3,0,0,1,0,0,15,EC
3977,Sicca,9,5,0,0,1,0,0,17,EC
32201,PRIN$E,5,1,0,1,0,0,0,18,EC
47497,Ellis,8,6,0,1,0,0,0,19,EC
40793,MGFC | bootichief,14,14,0,1,0,0,0,20,EC
1942273,Fankriss,3,0,0,1,0,0,0,21,EC
31487,Winx Club | Siddward,4,2,0,1,0,0,0,22,EC
1524828,VDL | Ben Snape,6,6,0,1,0,0,0,23,EC
2033482,Reiky,6,7,1,0,0,0,0,24,EC
533918,Maelstrom,5,9,1,0,0,0,0,25,EC
29405,Vianny,3,2,0,1,0,0,0,26,EC
230122,vampa,4,3,0,1,0,0,0,27,EC
379419,Zab,9,9,0,1,0,0,0,28,EC
5869,Joe(y) Bats,7,8,0,1,0,0,0,29,EC
26289,Trill Jake,5,6,1,0,0,0,0,30,EC
184545,Pulch,8,10,1,0,0,0,0,31,EC
11945,RULES | Strazz,3,4,1,0,0,0,0,32,EC
448153,Neenor,4,6,1,0,0,0,0,33,EC
638273,SKY | Matwood,6,10,1,0,0,0,0,34,EC
25351,Hell'sLabyrinth,3,2,1,0,0,0,0,35,EC
524896,LEVO | Mento,2,2,1,0,0,0,0,36,EC
219838,Lamb's Ear,1,1,1,0,0,0,0,36,EC
495213,Banger,4,4,1,0,0,0,0,36,EC
232193,Chiefn_,4,5,1,0,0,0,0,39,EC
1656950,Bonn Esports | CarlHank,6,10,1,0,0,0,0,40,EC
62320,KayB,5,10,1,0,0,0,0,41,EC
1655337,Drewski,2,4,1,0,0,0,0,41,EC
2163048,MK | RedSoul,1,2,1,0,0,0,0,41,EC
134823,QTT | Pelon,2,6,1,0,0,0,0,44,EC
65598,rickey_kc,1,3,1,0,0,0,0,44,EC
4996,MR. SCAM,1,2,1,0,0,0,0,46,EC
1379261,S.O.D.A,2,6,1,0,0,0,0,47,EC
205873,Funktrocious,4,16,1,0,0,0,0,48,EC
2192126,NattyIce,1,4,1,0,0,0,0,48,EC
127997,CW | rabit!,0,2,1,0,0,0,0,50,EC
1800785,Canoe,0,8,1,0,0,0,0,50,EC
519985,Marvelboy,0,2,1,0,0,0,0,50,EC
175446,DJAN,0,1,1,0,0,0,0,50,EC
2233473,fssong,0,1,1,0,0,0,0,50,EC
252656,DERT | Petra,0,8,1,0,0,0,0,50,EC
1591811,Venus,0,4,1,0,0,0,0,50,EC
2056881,PotusTheGoatus,0,6,1,0,0,0,0,50,EC
2056830,NAIR | Pablo,0,5,1,0,0,0,0,50,EC
1888179,BrophyT,0,2,1,0,0,0,0,50,EC
5630,BKB! | stocmoney,0,2,1,0,0,0,0,50,EC
45356,OtES,0,3,1,0,0,0,0,50,EC
69699,Smeedot,0,2,1,0,0,0,0,50,EC
1658710,boip,0,2,1,0,0,0,0,50,EC
1931799,Supreme.Noobs | Edicus,0,3,1,0,0,0,0,50,EC
