SmasherID,SmashTag,Wins,Losses,Prospect,Rookie,Pro,AllStar,HallOfFame,Placement,Coast
4176,NathanSandwich,16,6,0,0,0,1,0,1,WC
68261,Azel,9,0,0,0,0,1,0,2,WC
15989,DarkHero,11,2,0,0,0,1,0,3,WC
37116,GUG | Kurv,11,3,0,0,0,1,0,4,WC
15586,The_Hat123 | Anjo,15,6,0,0,0,1,0,5,WC
61570,CG | Peppi | Pappi,8,0,0,0,1,0,0,6,WC
4614,Notorious,14,7,0,0,1,0,0,7,WC
133666,404 YC | Salt,9,3,0,0,1,0,0,8,WC
211440,Darrell,10,6,0,0,1,0,0,9,WC
4205,a-on,8,3,0,0,1,0,0,10,WC
27862,Musashi,10,5,0,0,1,0,0,11,WC
69921,Furniture,8,4,0,0,1,0,0,11,WC
16468,CV Aceflight,7,4,0,1,0,0,0,13,WC
710975,Keo,11,9,0,0,1,0,0,14,WC
183677,Yamasaki,6,3,0,1,0,0,0,15,WC
10228,Flow | Stark,6,3,0,1,0,0,0,15,WC
466221,Melo,7,5,0,1,0,0,0,17,WC
492755,BoffTarget,7,8,0,1,0,0,0,18,WC
10520,G,3,0,0,1,0,0,0,19,WC
130672,Soltrain,4,2,0,1,0,0,0,20,WC
4127,MIOM | Toph,6,3,0,1,0,0,0,20,WC
1974127,aujory,3,2,0,1,0,0,0,22,WC
245152,emy,8,7,0,1,0,0,0,23,WC
30913,SHwang,6,8,0,1,0,0,0,24,WC
1298609,Beck,2,0,0,1,0,0,0,25,WC
22458,Kandayo,2,0,0,1,0,0,0,25,WC
27754,Chummi,2,1,0,1,0,0,0,27,WC
1388856,SHRD#209 | Shredder,2,1,0,1,0,0,0,27,WC
1026815,Sakm,4,2,0,1,0,0,0,27,WC
146978,Ding Hing,6,6,0,1,0,0,0,30,WC
37975,Zellpree,4,4,0,1,0,0,0,30,WC
30804,Frap,3,3,0,1,0,0,0,30,WC
277309,DPMZ,5,5,1,0,0,0,0,30,WC
413573,John,5,5,0,1,0,0,0,30,WC
21081,Opportunity,3,4,1,0,0,0,0,35,WC
269511,SquidTheCat,3,5,1,0,0,0,0,36,WC
16182,Obsidian,3,7,1,0,0,0,0,37,WC
50053,PML | Die222,6,14,1,0,0,0,0,37,WC
2207286,davidparkpark,2,1,1,0,0,0,0,39,WC
230350,AR0,5,4,1,0,0,0,0,40,WC
63772,Fern,3,3,1,0,0,0,0,41,WC
507912,Top Shelf | Dulbasaur,10,10,1,0,0,0,0,41,WC
2146437,actually hmhh | LionTimeMachine,2,2,1,0,0,0,0,41,WC
428826,ArcaneFox,6,6,1,0,0,0,0,41,WC
46752,doby,5,5,1,0,0,0,0,41,WC
62457,QTT | Yeyo,3,4,1,0,0,0,0,46,WC
1077796,FreeHops,2,3,1,0,0,0,0,47,WC
128898,Zhaoshu,2,4,1,0,0,0,0,48,WC
158003,Mono,1,2,1,0,0,0,0,48,WC
60696,FM | Cilan,2,6,1,0,0,0,0,50,WC
538935,Jangu,3,9,1,0,0,0,0,50,WC
1844994,Flame,1,3,1,0,0,0,0,50,WC
38643,RedX,2,7,1,0,0,0,0,53,WC
148200,Big Pivot,5,18,1,0,0,0,0,54,WC
1806216,Guhbs,1,4,1,0,0,0,0,55,WC
1395471,MIB | handsofgnatz,2,9,1,0,0,0,0,56,WC
684008,deep_cuts,0,9,1,0,0,0,0,57,WC
1342054,butterfli,0,4,1,0,0,0,0,57,WC
1533315,Essey,0,4,1,0,0,0,0,57,WC
691112,JMONEY,0,3,1,0,0,0,0,57,WC
34399,BuenasRetas | Cobs,0,4,1,0,0,0,0,57,WC
748365,ledgefiend,0,2,1,0,0,0,0,57,WC
4317,Solomon,0,1,1,0,0,0,0,57,WC
368847,SS | Julio,0,1,1,0,0,0,0,57,WC
1986398,Fruitility,0,12,1,0,0,0,0,57,WC
1640788,Special K,0,4,1,0,0,0,0,57,WC
1053040,UNCO | Neur0n,0,1,1,0,0,0,0,57,WC
268767,markrevival,0,9,1,0,0,0,0,57,WC
23920,GHQ | Zamu,14,1,0,0,0,0,1,1,EC
147811,Dawson,11,2,0,0,0,1,0,2,EC
542693,Bbatts,11,3,0,0,0,1,0,3,EC
508967,Goosekhan,7,0,0,0,1,0,0,4,EC
539984,Ahmad,8,1,0,0,1,0,0,5,EC
1524828,Dhar Mann | Ben Snape,12,8,0,0,1,0,0,6,EC
1601,FendrickLamar,7,1,0,0,1,0,0,7,EC
12048,K8A,7,1,0,0,1,0,0,7,EC
150123,TPN,8,2,0,0,1,0,0,9,EC
2263926,Robot,8,9,1,0,0,0,0,10,EC
32201,PRIN$E,7,3,0,0,1,0,0,11,EC
27638,Panda,9,4,0,0,1,0,0,12,EC
151306,Zephyr,10,5,0,0,1,0,0,13,EC
3665,Younger,7,4,0,1,0,0,0,14,EC
7199,TGL | Shamunt,5,2,0,1,0,0,0,15,EC
2029721,Ghost Rider,7,3,0,1,0,0,0,16,EC
7495,Townes,8,4,0,1,0,0,0,17,EC
5869,Joe(y) Bats,8,5,0,1,0,0,0,18,EC
47650,shoelegend88,6,4,0,1,0,0,0,19,EC
887010,Rockin,12,12,0,1,0,0,0,20,EC
326727,Frumentarii,5,3,0,1,0,0,0,21,EC
1234414,Paran,4,3,0,1,0,0,0,22,EC
29103,Hexjo,4,3,0,1,0,0,0,22,EC
34893,Zoma,6,5,0,1,0,0,0,24,EC
241260,Alex18+,7,8,0,1,0,0,0,25,EC
1375808,Epoodle,2,0,0,1,0,0,0,26,EC
7693,Kanye Rest,3,2,0,1,0,0,0,27,EC
232193,Chiefn_,6,4,0,1,0,0,0,27,EC
533918,Maelstrom,4,4,0,1,0,0,0,29,EC
354953,RPG,5,5,0,1,0,0,0,29,EC
1194651,gsm | Pound,4,4,1,0,0,0,0,29,EC
31487,Winx Club | Siddward,4,4,0,1,0,0,0,29,EC
7194,Gingerham,4,5,1,0,0,0,0,33,EC
7676,MrDrBoi,4,6,1,0,0,0,0,34,EC
22595,Aura,4,6,1,0,0,0,0,34,EC
1222140,mangine,8,14,1,0,0,0,0,36,EC
212497,twitch.tv | emu50,2,1,1,0,0,0,0,37,EC
1658710,boip,1,1,1,0,0,0,0,38,EC
1656950,Bonn Esports | CarlHank,6,6,1,0,0,0,0,38,EC
732665,Lama,1,1,1,0,0,0,0,38,EC
154507,HOT TUB | signifyisdumb,4,6,1,0,0,0,0,41,EC
2019913,jatpuan,1,2,1,0,0,0,0,42,EC
1597235,Peyton,3,6,1,0,0,0,0,42,EC
1931842,tpyo,1,2,1,0,0,0,0,42,EC
2088626,hermionecraft,4,12,1,0,0,0,0,45,EC
32691,Blitzkrieg,2,6,1,0,0,0,0,45,EC
2267517,H20,1,6,1,0,0,0,0,47,EC
2244671,scmu,2,16,1,0,0,0,0,48,EC
278295,DadsAkimbo,1,3,1,0,0,0,0,49,EC
925836,Ashley,1,3,1,0,0,0,0,49,EC
582190,rice,2,7,1,0,0,0,0,51,EC
172811,CS | Amity,3,13,1,0,0,0,0,52,EC
182963,CILLGOD,2,11,1,0,0,0,0,53,EC
1621804,Malcolm X,1,8,1,0,0,0,0,54,EC
175446,DJAN,0,4,1,0,0,0,0,55,EC
1273646,PierreLuk,0,7,1,0,0,0,0,55,EC
2021066,Schweppes,0,5,1,0,0,0,0,55,EC
581230,SmashMouthEgg,0,3,1,0,0,0,0,55,EC
11945,RULES | Strazz,0,1,1,0,0,0,0,55,EC
1940854,JoffDuchar,0,4,1,0,0,0,0,55,EC
