SmasherID,SmashTag,Wins,Losses,Placement
1077,Revenge | Gahtzu,5,0,1
37116,GUG | Kurv,5,2,2
50606,ViL | TheSWOOPER,3,2,3
3899,rom,3,2,4
3977,Sicca,3,2,5
1942273,Fankriss,3,2,5
144268,RJN | Casper,2,2,7
542693,Bbatts,2,2,7
327212,IWI | Marrgasm,2,2,9
146978,Ding Hing,2,2,9
3299,Vish,2,2,9
12048,K8A,2,2,9
279107,Khryke,0,2,13
4390,CG | Jflex,0,2,13
183677,Yamasaki,1,2,13
1375808,Epoodle,1,2,13
4864,Theftz,0,2,17
245152,emy,0,2,17
266332,Pepis | Pokimanefan,0,2,17
