SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
38979,Tristan's Rule,WC,10,4,0,0,0,1,0,0,0,-1,0.0,20.0,29.0
39235,Dream,WC,6,1,0,0,0,1,0,0,0,-1,0.0,16.0,35.0
41492,Divine Senator Kelly,WC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,105.0
44671,Quaff,WC,15,3,0,0,0,0,1,0,0,4,125.0,155.0,4.0
45292,TZ | Iván,WC,8,5,0,0,1,0,0,0,0,-1,0.0,13.0,42.0
46349,Aura,NOTAV,2,2,0,0,0,0,0,0,1,5,95.0,107.0,6.0
47650,shoelegend88,EC,7,9,0,1,0,0,0,0,0,-1,0.0,8.0,71.0
49711,sad | UwUMysticalGirl,EC,8,4,0,0,0,1,0,0,0,17,10.0,28.0,21.0
51112,Pilgrim,WC,5,4,0,0,1,0,0,0,0,-1,0.0,10.0,61.0
53655,Frankhoe,EC,10,6,0,0,1,0,0,0,0,-1,0.0,15.0,37.0
54824,Red Dead | Traplord,WC,9,2,0,0,0,0,1,0,0,17,10.0,34.0,18.0
62626,SuperCuak,WC,8,5,0,0,1,0,0,0,0,-1,0.0,13.0,42.0
64467,Pingy,WC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,105.0
64692,SANS | Blues Clues,WC,9,5,0,0,0,1,0,0,0,17,10.0,29.0,19.0
65566,Miranda,EC,6,3,0,0,1,0,0,0,0,-1,0.0,11.0,56.0
65777,bobby big ballz,NOTAV,5,0,0,0,0,0,0,0,1,1,200.0,215.0,1.0
69921,Furniture,WC,8,7,0,0,1,0,0,0,0,-1,0.0,13.0,42.0
70796,BHC | Evan,WC,8,4,0,0,0,1,0,0,0,9,45.0,63.0,12.0
71442,Wiza,EC,2,8,0,1,0,0,0,0,0,-1,0.0,3.0,96.0
130746,TZ | Morrito,WC,13,9,0,0,0,1,0,0,0,-1,0.0,23.0,24.0
132938,RU | Midnight Blue,WC,6,5,0,0,1,0,0,0,0,-1,0.0,11.0,56.0
136379,HoG | Warmmer,EC,14,4,0,0,0,0,1,0,0,7,75.0,104.0,7.0
144133,YBBT | leroydankins,WC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,82.0
144798,akir,EC,4,0,0,0,1,0,0,0,0,-1,0.0,9.0,65.0
150851,Ath | Bumble,WC,3,8,0,1,0,0,0,0,0,-1,0.0,4.0,88.0
153138,ZouL,WC,8,8,0,0,1,0,0,0,0,-1,0.0,13.0,42.0
153334,Silkylaroux,WC,4,4,0,0,1,0,0,0,0,-1,0.0,9.0,65.0
157615,ight,EC,10,8,0,0,1,0,0,0,0,-1,0.0,15.0,37.0
158524,Oferton,EC,7,8,0,1,0,0,0,0,0,-1,0.0,8.0,71.0
172608,Churro,EC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,105.0
173178,LAG,WC,13,5,0,0,0,1,0,0,0,-1,0.0,23.0,24.0
183677,Yamasaki,WC,5,2,0,0,1,0,0,0,0,-1,0.0,10.0,61.0
185618,Captain G,EC,7,5,0,0,1,0,0,0,0,-1,0.0,12.0,49.0
193839,Loki,WC,8,7,0,0,1,0,0,0,0,-1,0.0,13.0,42.0
215584,LAGr | Travioli,EC,6,4,0,0,1,0,0,0,0,-1,0.0,11.0,56.0
221136,Zeeker,EC,9,3,0,0,0,1,0,0,0,9,45.0,64.0,11.0
228400,Piti,EC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,82.0
230537,hHerb,WC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,88.0
232213,MikeDrop,WC,9,9,0,0,1,0,0,0,0,-1,0.0,14.0,40.0
233059,Ribboned Ace,WC,7,6,0,0,1,0,0,0,0,-1,0.0,12.0,49.0
255496,ericiscool.net,EC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,105.0
257406,Lotfy,EC,15,6,0,0,0,0,1,0,0,5,95.0,125.0,5.0
268767,markrevival,WC,1,4,0,1,0,0,0,0,0,-1,0.0,2.0,105.0
269238,91,WC,1,7,0,1,0,0,0,0,0,-1,0.0,2.0,105.0
271333,MMG | Seven,EC,8,2,0,0,0,1,0,0,0,-1,0.0,18.0,32.0
278295,ItsDad,EC,2,7,0,1,0,0,0,0,0,-1,0.0,3.0,96.0
279107,Khryke,EC,17,10,0,0,0,0,1,0,0,13,25.0,57.0,13.0
279722,EP | Justus,WC,14,6,0,0,0,0,1,0,0,17,10.0,39.0,17.0
288395,jams,WC,11,7,0,0,1,0,0,0,0,-1,0.0,16.0,35.0
310321,TC | BuyMyMixTape,EC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,105.0
324561,Soonsay,NOTAV,6,2,0,0,0,0,0,0,1,2,175.0,191.0,2.0
378512,KG/SBC | Oreo,WC,15,12,0,0,0,1,0,0,0,-1,0.0,25.0,22.0
448153,Neenor,EC,5,5,0,1,0,0,0,0,0,-1,0.0,6.0,78.0
472971,MaxJacks,WC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,105.0
483428,DCG | Spots,WC,2,15,0,1,0,0,0,0,0,-1,0.0,3.0,96.0
493224,Fitz,EC,3,8,0,1,0,0,0,0,0,-1,0.0,4.0,88.0
503278,Pogey,WC,4,17,0,1,0,0,0,0,0,-1,0.0,5.0,82.0
512704,Axis,EC,2,5,0,1,0,0,0,0,0,-1,0.0,3.0,96.0
520837,Neck,WC,9,9,0,0,1,0,0,0,0,-1,0.0,14.0,40.0
533918,Maelstrom,EC,6,11,0,1,0,0,0,0,0,-1,0.0,7.0,75.0
542693,Bbatts,EC,12,3,0,0,0,0,1,0,0,9,45.0,72.0,9.0
618857,Lamdin,EC,12,6,0,0,0,1,0,0,0,-1,0.0,22.0,26.0
627118,Pipe,WC,8,7,0,0,1,0,0,0,0,-1,0.0,13.0,42.0
657464,CowCowCowCowCow,EC,5,6,0,1,0,0,0,0,0,-1,0.0,6.0,78.0
657711,PurpleZ,EC,6,3,0,0,1,0,0,0,0,-1,0.0,11.0,56.0
692999,maso soup,EC,2,5,0,1,0,0,0,0,0,-1,0.0,3.0,96.0
804411,Neee,EC,1,11,0,1,0,0,0,0,0,-1,0.0,2.0,105.0
807868,Funk,EC,3,9,0,1,0,0,0,0,0,-1,0.0,4.0,88.0
819230,Willy P,EC,9,5,0,0,0,1,0,0,0,-1,0.0,19.0,30.0
852916,Krizski,WC,13,5,0,0,0,1,0,0,0,7,75.0,98.0,8.0
862074,snacklepackle,EC,4,9,0,1,0,0,0,0,0,-1,0.0,5.0,82.0
880372,Good1ife,WC,5,1,0,0,0,1,0,0,0,-1,0.0,15.0,37.0
898035,mathandsurf,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,124.0
1034300,Oz,EC,3,7,0,1,0,0,0,0,0,-1,0.0,4.0,88.0
1232194,Kawaii Kid | King Salmon,WC,0,6,0,1,0,0,0,0,0,-1,0.0,1.0,124.0
1308234,JackO,EC,0,5,0,1,0,0,0,0,0,-1,0.0,1.0,124.0
1487504,Arn255,EC,8,14,0,1,0,0,0,0,0,-1,0.0,9.0,65.0
1525551,Lechero,WC,0,6,0,1,0,0,0,0,0,-1,0.0,1.0,124.0
1638022,pathojin,WC,2,7,0,1,0,0,0,0,0,-1,0.0,3.0,96.0
1640788,Special K,WC,1,7,0,1,0,0,0,0,0,-1,0.0,2.0,105.0
1669002,JehL,WC,0,5,0,1,0,0,0,0,0,-1,0.0,1.0,124.0
1737518,Kombeze Ataie,WC,6,15,0,1,0,0,0,0,0,-1,0.0,7.0,75.0
1866109,BubbleFuel,EC,3,6,0,1,0,0,0,0,0,-1,0.0,4.0,88.0
1918686,roadkill,EC,0,4,0,1,0,0,0,0,0,-1,0.0,1.0,124.0
1927744,pr0j3cts,EC,0,4,0,1,0,0,0,0,0,-1,0.0,1.0,124.0
1957958,50 Rats in a Trenchcoat,EC,0,7,0,1,0,0,0,0,0,-1,0.0,1.0,124.0
1966716,LewdCelebs4Free,WC,4,10,0,1,0,0,0,0,0,-1,0.0,5.0,82.0
2038523,thesiscat,WC,3,6,0,1,0,0,0,0,0,-1,0.0,4.0,88.0
2103929,sidewinder572,EC,0,14,0,1,0,0,0,0,0,-1,0.0,1.0,124.0
2133564,Brandt,EC,1,5,0,1,0,0,0,0,0,-1,0.0,2.0,105.0
2136488,Sacred,EC,6,5,0,0,1,0,0,0,0,-1,0.0,11.0,56.0
2145653,doubledown8,WC,7,6,0,0,1,0,0,0,0,-1,0.0,12.0,49.0
2149456,Quadragesimus,WC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,105.0
2154680,Godslayer903,EC,7,10,0,1,0,0,0,0,0,-1,0.0,8.0,71.0
2156746,Wobs,WC,0,4,0,1,0,0,0,0,0,-1,0.0,1.0,124.0
2177428,KYROS | Chuchaka2112,WC,5,10,0,1,0,0,0,0,0,-1,0.0,6.0,78.0
2178856,Abermega,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,124.0
2179108,Mud,EC,8,6,0,0,1,0,0,0,0,-1,0.0,13.0,42.0
