SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
391890,TheFormuoli,WC,5,2,0,0,1,0,0,0,0,-1,0.0,10.0,56.0
395730,PQ2 | CPU0,WC,12,5,0,0,0,1,0,0,0,-1,0.0,22.0,22.0
407048,WA | AodhaN,WC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
519779,Tommy,EC,16,7,0,0,0,0,1,0,0,9,45.0,76.0,9.0
533918,Maelstrom,EC,7,10,0,1,0,0,0,0,0,-1,0.0,8.0,71.0
542693,Bbatts,EC,12,5,0,0,0,0,1,0,0,13,25.0,52.0,12.0
581039,I'm Michael BTW,EC,8,3,0,0,0,1,0,0,0,-1,0.0,18.0,29.0
582190,rice,EC,0,10,0,1,0,0,0,0,0,-1,0.0,1.0,133.0
617254,N8v,WC,3,1,0,0,1,0,0,0,0,-1,0.0,8.0,71.0
618813,Chance,WC,8,5,0,0,0,1,0,0,0,-1,0.0,18.0,29.0
623333,Echo_SSBM | Commas,WC,3,2,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
694497,IMP | Ben,EC,14,0,0,0,0,0,1,0,0,1,200.0,229.0,1.0
869465,NSB  |  KXT,WC,6,5,0,0,1,0,0,0,0,-1,0.0,11.0,47.0
880372,Good1ife,WC,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,133.0
928033,CarbonDog,EC,6,4,0,0,1,0,0,0,0,-1,0.0,11.0,47.0
1077796,FreeHops,WC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,116.0
1105215,krizzy,WC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,133.0
1106504,omnijr,WC,3,11,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
1194651,Pound,EC,4,7,0,1,0,0,0,0,0,-1,0.0,5.0,79.0
1257072,Chaboomba,EC,7,7,0,1,0,0,0,0,0,-1,0.0,8.0,71.0
1375808,Epoodle,EC,12,5,0,0,0,1,0,0,0,-1,0.0,22.0,22.0
1377337,bluecd,EC,1,13,0,1,0,0,0,0,0,-1,0.0,2.0,116.0
1466521,Floods,WC,0,7,0,1,0,0,0,0,0,-1,0.0,1.0,133.0
1525551,Aldito1469,WC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
1597042,Rome0,EC,5,11,0,0,1,0,0,0,0,-1,0.0,10.0,56.0
1634098,Zuber,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
1640788,Special K,WC,0,8,0,1,0,0,0,0,0,-1,0.0,1.0,133.0
1653242,Jquinnsweg,WC,1,6,0,1,0,0,0,0,0,-1,0.0,2.0,116.0
1654446,TR | Lunez,EC,8,4,0,0,0,1,0,0,0,-1,0.0,18.0,29.0
1665299,2Pro4Pro | Toastrmann,WC,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,133.0
1682862,ArtlexPlays,EC,1,8,0,1,0,0,0,0,0,-1,0.0,2.0,116.0
1791375,AzLuFa,EC,1,8,0,1,0,0,0,0,0,-1,0.0,2.0,116.0
1802123,mello,EC,1,21,0,1,0,0,0,0,0,-1,0.0,2.0,116.0
1833185,Danimals,EC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
1844112,FoUr,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
1906382,KatBot,WC,8,11,0,1,0,0,0,0,0,-1,0.0,9.0,66.0
1941140,Moist | kennypenny,EC,6,13,0,1,0,0,0,0,0,-1,0.0,7.0,76.0
1966716,LewdCelebs4Free,WC,8,13,0,1,0,0,0,0,0,-1,0.0,9.0,66.0
1974127,Roz's Friend | aujory,WC,1,5,0,1,0,0,0,0,0,-1,0.0,2.0,116.0
2019913,jatpuan,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
2053276,#215 | Ogre,EC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,133.0
2086583,SirTaco,WC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,133.0
2110985,theassistant,EC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
2140092,Jet,WC,9,7,0,0,1,0,0,0,0,-1,0.0,14.0,39.0
2148920,thicceon,EC,7,4,0,0,1,0,0,0,0,-1,0.0,12.0,43.0
2149456,Quadragesimus,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,116.0
2175146,Thumos,WC,2,7,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
2177428,Chuchaka2112,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,116.0
2184641,JoJoMyth,WC,5,5,0,0,1,0,0,0,0,-1,0.0,10.0,56.0
2194031,Dorian uwu,EC,0,12,0,1,0,0,0,0,0,-1,0.0,1.0,133.0
2207286,davidparkpark,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,116.0
2208548,Zant,WC,0,7,0,1,0,0,0,0,0,-1,0.0,1.0,133.0
2216222,Nayolfa,EC,0,4,0,1,0,0,0,0,0,-1,0.0,1.0,133.0
