SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
22458,Kandayo,WC,4,3,0,0,1,0,0,0,0,-1,0.0,9.0,58.0
22479,Peppi | CrossFitJesus,WC,8,3,0,0,0,1,0,0,0,17,10.0,28.0,19.0
22595,Aura,EC,1,0,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
25916,redpandamaster,WC,11,7,0,0,0,1,0,0,0,-1,0.0,21.0,24.0
26387,Phantom Airline,EC,7,4,0,0,1,0,0,0,0,-1,0.0,12.0,39.0
26750,KoDoRiN,WC,9,3,0,0,1,0,0,0,0,2,175.0,189.0,2.0
28815,doctahdylan,EC,2,5,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
29103,Hexjo,EC,5,4,0,0,1,0,0,0,0,-1,0.0,10.0,51.0
29840,TBD,WC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
30804,Frap,WC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
30865,Spi,EC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
34399,BuenasRetas | Cobs,WC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,77.0
36538,Bayløck,EC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,77.0
37116,Kürv,WC,10,6,0,0,0,1,0,0,0,7,75.0,95.0,7.0
38643,RedX,WC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
40793,MGFC | JorDank,EC,7,9,0,1,0,0,0,0,0,-1,0.0,8.0,67.0
41492,Divine Senator Kelly,WC,4,2,0,0,1,0,0,0,0,-1,0.0,9.0,58.0
44674,Loscar,WC,3,10,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
45356,OtES,EC,2,3,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
47650,shoelegend88,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
53437,Shadow,WC,2,9,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
56374,NEPA | Ron Paul,WC,4,1,0,0,1,0,0,0,0,-1,0.0,9.0,58.0
58588,Jeffthecheff,WC,4,2,0,0,1,0,0,0,0,-1,0.0,9.0,58.0
64692,SANS | Blues Clues,WC,18,9,0,0,0,0,1,0,0,9,45.0,78.0,10.0
67516,raid shadow legends,WC,5,9,0,1,0,0,0,0,0,-1,0.0,6.0,76.0
129363,Flow | ESPONJA,WC,7,5,0,0,1,0,0,0,0,-1,0.0,12.0,39.0
129774,(Ozymandias) | Churze,EC,5,4,0,0,1,0,0,0,0,-1,0.0,10.0,51.0
130672,Soltrain,WC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
132938,RU | Midnight Blue,WC,5,5,0,0,1,0,0,0,0,-1,0.0,10.0,51.0
149952,Jakespeare,EC,7,4,0,0,1,0,0,0,0,-1,0.0,12.0,39.0
153143,Ren5o,WC,1,3,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
153599,NS | Frog,EC,4,4,0,1,0,0,0,0,0,-1,0.0,5.0,77.0
156503,FLOW | Beiker,WC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
157632,TurboThot,WC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
158213,LG | Louis,EC,11,5,0,0,0,1,0,0,0,-1,0.0,21.0,24.0
159198,Pi2z,WC,4,5,0,1,0,0,0,0,0,-1,0.0,5.0,77.0
173178,LAG,WC,9,5,0,0,1,0,0,0,0,-1,0.0,14.0,34.0
180797,Cpt.Blade,WC,3,7,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
183677,Yamasaki,WC,4,3,0,0,1,0,0,0,0,-1,0.0,9.0,58.0
184545,Pulch,EC,9,10,0,0,1,0,0,0,0,-1,0.0,14.0,34.0
193839,Loki,WC,7,7,0,1,0,0,0,0,0,-1,0.0,8.0,67.0
211440,Darrell,WC,14,8,0,0,0,0,1,0,0,13,25.0,54.0,13.0
213297,Chompy,WC,7,7,0,0,1,0,0,0,0,-1,0.0,12.0,39.0
215584,LAGr | Travioli,EC,6,5,0,0,1,0,0,0,0,-1,0.0,11.0,45.0
221423,Typhoon,WC,11,2,0,0,0,0,1,0,0,9,45.0,71.0,11.0
224897,AWaveDash,EC,1,12,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
231685,DMT,WC,7,4,0,0,1,0,0,0,0,-1,0.0,12.0,39.0
232193,Chiefn_,EC,7,9,0,0,1,0,0,0,0,-1,0.0,12.0,39.0
233059,Ribboned Ace,WC,3,1,0,0,1,0,0,0,0,-1,0.0,8.0,67.0
242832,Rahma Noodles,EC,8,4,0,0,0,1,0,0,0,-1,0.0,18.0,28.0
254673,Layer,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
255496,ericiscool.net,EC,0,1,0,1,0,0,0,0,0,-1,0.0,1.0,130.0
257406,Lotfy,EC,10,5,0,0,0,1,0,0,0,-1,0.0,20.0,26.0
259856,Seraph,WC,3,0,0,0,1,0,0,0,0,-1,0.0,8.0,67.0
267849,TG | Mot$,EC,14,3,0,0,0,0,1,0,0,5,95.0,124.0,5.0
268767,markrevival,WC,2,7,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
269511,SquidTheCat,WC,6,6,0,1,0,0,0,0,0,-1,0.0,7.0,73.0
277309,DPMZ,WC,7,8,0,1,0,0,0,0,0,-1,0.0,8.0,67.0
324561,Soonsay,NOTAV,3,2,0,0,0,0,0,0,1,5,95.0,108.0,6.0
325974,SDJ,WC,7,4,0,0,0,1,0,0,0,17,10.0,27.0,21.0
328674,Raptor Jesus,WC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
360229,BEBO,WC,1,11,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
372512,TAS | TrueAlpha,WC,1,8,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
378512,Khoron | Oreo,WC,8,10,0,1,0,0,0,0,0,-1,0.0,9.0,58.0
413573,John,WC,6,4,0,0,1,0,0,0,0,-1,0.0,11.0,45.0
422020,Kupo,EC,4,1,0,0,1,0,0,0,0,-1,0.0,9.0,58.0
472971,yBaS | MaxJacks,WC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
519779,NJ | Tommy,EC,10,6,0,0,0,1,0,0,0,-1,0.0,20.0,26.0
531485,Dova,WC,16,8,0,0,0,1,0,0,0,-1,0.0,26.0,22.0
539984,Ahmad,EC,8,5,0,0,0,1,0,0,0,17,10.0,28.0,19.0
542693,Bbatts,EC,3,3,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
582190,rice,EC,1,9,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
657464,CowCowCowCowCow,EC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
694497,IMP | Ben,NOTAV,3,2,0,0,0,0,0,0,1,3,150.0,163.0,3.0
748365,ledgefiend,WC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,130.0
890721,Mr. Butterfly,WC,20,11,0,0,0,0,1,0,0,9,45.0,80.0,9.0
975581,YeehawDaniels,WC,4,7,0,1,0,0,0,0,0,-1,0.0,5.0,77.0
1016657,Kr1meM45ter2517A,WC,3,2,0,0,1,0,0,0,0,-1,0.0,8.0,67.0
1053202,diddylonglegs,EC,12,15,0,0,1,0,0,0,0,-1,0.0,17.0,30.0
1077796,FreeHops,WC,4,4,0,1,0,0,0,0,0,-1,0.0,5.0,77.0
1077883,CountifShine,EC,6,20,0,1,0,0,0,0,0,-1,0.0,7.0,73.0
1186877,Tomz,EC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,77.0
1194651,gsm | Pound,EC,6,7,0,1,0,0,0,0,0,-1,0.0,7.0,73.0
1257072,Chaboomba,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,130.0
1261759,melatonin,EC,0,8,0,1,0,0,0,0,0,-1,0.0,1.0,130.0
1278457,U-Smash | Rocket,WC,5,8,0,0,1,0,0,0,0,-1,0.0,10.0,51.0
1388856,SHRD#209 | Shredder,WC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
1402983,Hua,EC,5,5,0,0,1,0,0,0,0,-1,0.0,10.0,51.0
1466521,Floods,WC,1,7,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
1501041,Hamburglar,EC,3,6,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
1503239,catsonthemoon,EC,1,5,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
1634098,Zuber,EC,0,4,0,1,0,0,0,0,0,-1,0.0,1.0,130.0
1640788,Special K,WC,0,8,0,1,0,0,0,0,0,-1,0.0,1.0,130.0
1644052,LG | KrC,EC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
1653242,Jquinnsweg,WC,1,7,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
1655337,Drewski,EC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,77.0
1658777,CrazyColtCory,WC,0,10,0,1,0,0,0,0,0,-1,0.0,1.0,130.0
1833185,Danimals,EC,1,4,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
1857983,River | Green River,WC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
1931799,Noobs | Edicus,EC,0,8,0,1,0,0,0,0,0,-1,0.0,1.0,130.0
1944467,SUPERUNKNOWN,WC,2,4,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
1966716,LewdCelebs4Free,WC,6,5,0,0,1,0,0,0,0,-1,0.0,11.0,45.0
1974127,aujory,WC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
2029721,Ghost Rider,EC,1,1,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
2033164,Kickflip,EC,0,2,0,1,0,0,0,0,0,-1,0.0,1.0,130.0
2093540,SexGod | RitzyCheese,WC,3,14,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
2140092,Jet,WC,6,2,0,0,0,1,0,0,0,-1,0.0,16.0,31.0
2160161,GAS,WC,2,2,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
2179108,Mud,EC,10,8,0,0,1,0,0,0,0,-1,0.0,15.0,33.0
2192126,NattyIce,EC,2,9,0,1,0,0,0,0,0,-1,0.0,3.0,97.0
2194031,Dorian uwu,EC,0,3,0,1,0,0,0,0,0,-1,0.0,1.0,130.0
2229523,Zen,WC,3,3,0,1,0,0,0,0,0,-1,0.0,4.0,85.0
