SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
1019,CLG | SFAT,WC,13,2,0,0,0,0,1,0,0,4
1077,Revenge | Gahtzu,NOTAV,5,0,0,0,0,0,0,0,1,1
1088,Scar,WC,9,8,0,0,1,0,0,0,0,-1
1601,FendrickLamar,EC,10,4,0,0,0,1,0,0,0,13
3665,Younger,EC,8,2,0,0,0,1,0,0,0,-1
3954,YungWaff,WC,6,3,0,0,1,0,0,0,0,-1
4205,a-on,WC,8,8,0,0,1,0,0,0,0,-1
4390,NGG | Jflex,NOTAV,1,2,0,0,0,0,0,0,1,13
5630,BKB! | stocmoney,EC,2,3,0,1,0,0,0,0,0,-1
5869,Joey Bats,EC,6,3,0,0,1,0,0,0,0,-1
7149,Trail,EC,6,1,0,0,0,1,0,0,0,-1
10067,icecream,WC,4,3,0,0,1,0,0,0,0,-1
10228,Flow | Stark,WC,3,3,0,1,0,0,0,0,0,-1
10268,PLEB | Capy,WC,1,7,0,1,0,0,0,0,0,-1
10487,KELLZ,EC,12,6,0,0,0,0,1,0,0,17
10529,The Leaf,WC,13,8,0,0,0,1,0,0,0,-1
11945,RULES | Strazz,EC,1,2,0,1,0,0,0,0,0,-1
12023,El Link,WC,5,4,0,0,1,0,0,0,0,-1
12048,K8A,EC,13,7,0,0,0,0,1,0,0,17
13765,Help,WC,8,9,0,0,1,0,0,0,0,-1
14305,Nard Dawg,EC,6,4,0,0,1,0,0,0,0,-1
14592,ZOOK | Suezo,EC,12,4,0,0,0,0,1,0,0,13
16066,TG NBR | Panayiotis,EC,10,3,0,0,0,1,0,0,0,9
16393,Higgins,EC,4,2,0,0,1,0,0,0,0,-1
18652,LFTG | Logos,WC,10,3,0,0,0,1,0,0,0,7
18722,K.H.D | RE!GN,WC,1,2,0,1,0,0,0,0,0,-1
21305,Galen The Wise,WC,5,3,0,0,1,0,0,0,0,-1
22458,Kandayo,WC,4,3,0,0,1,0,0,0,0,-1
22479,Peppi | CrossFitJesus,WC,8,3,0,0,0,1,0,0,0,17
22595,Aura,EC,1,0,0,1,0,0,0,0,0,-1
25916,redpandamaster,WC,11,7,0,0,0,1,0,0,0,-1
26387,Phantom Airline,EC,7,4,0,0,1,0,0,0,0,-1
26750,KoDoRiN,WC,9,3,0,0,1,0,0,0,0,2
28815,doctahdylan,EC,2,5,0,1,0,0,0,0,0,-1
29103,Hexjo,EC,5,4,0,0,1,0,0,0,0,-1
29840,TBD,WC,3,4,0,1,0,0,0,0,0,-1
30804,Frap,WC,1,3,0,1,0,0,0,0,0,-1
30865,Spi,EC,3,5,0,1,0,0,0,0,0,-1
34399,BuenasRetas | Cobs,WC,4,6,0,1,0,0,0,0,0,-1
36538,Bayløck,EC,4,6,0,1,0,0,0,0,0,-1
37116,Kürv,WC,10,6,0,0,0,1,0,0,0,7
38643,RedX,WC,1,3,0,1,0,0,0,0,0,-1
40793,MGFC | JorDank,EC,7,9,0,1,0,0,0,0,0,-1
41492,Divine Senator Kelly,WC,4,2,0,0,1,0,0,0,0,-1
44674,Loscar,WC,3,10,0,1,0,0,0,0,0,-1
45356,OtES,EC,2,3,0,1,0,0,0,0,0,-1
47650,shoelegend88,EC,3,4,0,1,0,0,0,0,0,-1
53437,Shadow,WC,2,9,0,1,0,0,0,0,0,-1
56374,NEPA | Ron Paul,WC,4,1,0,0,1,0,0,0,0,-1
58588,Jeffthecheff,WC,4,2,0,0,1,0,0,0,0,-1
64692,SANS | Blues Clues,WC,18,9,0,0,0,0,1,0,0,9
67516,raid shadow legends,WC,5,9,0,1,0,0,0,0,0,-1
129363,Flow | ESPONJA,WC,7,5,0,0,1,0,0,0,0,-1
129774,(Ozymandias) | Churze,EC,5,4,0,0,1,0,0,0,0,-1
