SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
1008,Westballz,WC,14,2,0,0,0,0,1,0,0,4,125.0,154.0,4.0
2088,ycz6,WC,11,4,0,0,0,1,0,0,0,13,25.0,46.0,16.0
3561,LG | Ginger,NOTAV,4,2,0,0,0,0,0,0,1,2,175.0,189.0,2.0
3602,JLo,EC,6,9,0,1,0,0,0,0,0,-1,0.0,7.0,73.0
3665,Younger,EC,6,4,0,0,1,0,0,0,0,-1,0.0,11.0,51.0
4205,a-on,WC,3,2,0,0,1,0,0,0,0,-1,0.0,8.0,69.0
4317,donk,WC,8,4,0,0,0,1,0,0,0,-1,0.0,18.0,32.0
4390,NGG | Jflex,NOTAV,3,2,0,0,0,0,0,0,1,9,45.0,58.0,11.0
5869,Joey Bats,EC,7,7,0,0,1,0,0,0,0,-1,0.0,12.0,48.0
10067,icecream,WC,3,7,0,1,0,0,0,0,0,-1,0.0,4.0,90.0
10228,Flow | Stark,WC,8,4,0,0,1,0,0,0,0,-1,0.0,13.0,47.0
10485,DD,WC,3,1,0,0,1,0,0,0,0,-1,0.0,8.0,69.0
10520,CREW | G,WC,6,6,0,0,1,0,0,0,0,-1,0.0,11.0,51.0
10968,Enemy,EC,12,9,0,0,1,0,0,0,0,-1,0.0,17.0,34.0
11945,RULES | Strazz,EC,4,6,0,1,0,0,0,0,0,-1,0.0,5.0,80.0
12023,El Link,WC,1,0,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
12137,yingling,WC,10,10,0,0,1,0,0,0,0,-1,0.0,15.0,41.0
13385,ePG | Chevy,WC,9,5,0,0,1,0,0,0,0,-1,0.0,14.0,45.0
13505,Sworderailer,WC,1,2,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
13932,Mango's Friend | Lucky,NOTAV,4,2,0,0,0,0,0,0,1,3,150.0,164.0,3.0
14489,Crow,WC,6,7,0,0,1,0,0,0,0,-1,0.0,11.0,51.0
15087,Reese,EC,5,2,0,0,1,0,0,0,0,-1,0.0,10.0,57.0
15298,Cowbell,WC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,90.0
15504,Umarth,WC,9,4,0,0,0,1,0,0,0,-1,0.0,19.0,30.0
16294,Ders,EC,1,6,0,1,0,0,0,0,0,-1,0.0,2.0,109.0
16393,Higgins,EC,3,4,0,1,0,0,0,0,0,-1,0.0,4.0,90.0
18722,Reign,WC,2,6,0,1,0,0,0,0,0,-1,0.0,3.0,102.0
18840,Gooms,WC,12,8,0,0,0,1,0,0,0,-1,0.0,22.0,25.0
21405,Fire,WC,3,6,0,1,0,0,0,0,0,-1,0.0,4.0,90.0
22479,Peppi | CrossFitJesus,WC,13,3,0,0,0,0,1,0,0,9,45.0,73.0,10.0
22551,Eddyvandamn,WC,5,5,0,0,1,0,0,0,0,-1,0.0,10.0,57.0
23214,Potts,EC,3,5,0,1,0,0,0,0,0,-1,0.0,4.0,90.0
