SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
39235,Dream,WC,6,0,0,0,0,1,0,0,0,-1
40476,Medz,NOTAV,2,2,0,0,0,0,0,0,1,7
45356,OtES,EC,3,1,0,0,1,0,0,0,0,-1
45726,Faust,EC,10,8,0,0,1,0,0,0,0,-1
47304,Boyz II Mensch,EC,3,4,0,1,0,0,0,0,0,-1
48041,Slade,EC,6,3,0,0,1,0,0,0,0,-1
64692,SANS | Blues Clues,WC,10,6,0,0,0,1,0,0,0,-1
65777,bobby big ballz,NOTAV,2,2,0,0,0,0,0,0,1,7
68868,Jr,WC,7,3,0,0,0,1,0,0,0,-1
129500,O N I,WC,7,8,0,0,1,0,0,0,0,-1
130672,Soltrain,WC,1,1,0,1,0,0,0,0,0,-1
135795,cockbread,EC,8,8,0,1,0,0,0,0,0,-1
136379,HoG | Warmmer,EC,14,3,0,0,0,0,1,0,0,9
144133,YBBT | leroydankins,WC,4,4,0,0,1,0,0,0,0,-1
145075,blazerboy,EC,0,10,0,1,0,0,0,0,0,-1
147424,Krudo,EC,7,0,0,0,0,1,0,0,0,-1
152800,wally,EC,4,5,0,1,0,0,0,0,0,-1
172811,Amity,EC,3,11,0,1,0,0,0,0,0,-1
175629,WRLD,WC,5,5,0,1,0,0,0,0,0,-1
176387,Badboi,WC,5,2,0,0,1,0,0,0,0,-1
179993,Archi,WC,5,3,0,0,1,0,0,0,0,-1
183677,Yamasaki,WC,3,2,0,1,0,0,0,0,0,-1
213911,jtetter,EC,4,4,0,0,1,0,0,0,0,-1
215584,LAGr | Travioli,EC,8,4,0,0,0,1,0,0,0,17
221136,Zeeker,EC,8,6,0,0,1,0,0,0,0,9
226271,SU | wild flower,WC,1,3,0,1,0,0,0,0,0,-1
229209,15SA | Raiken,WC,3,14,0,1,0,0,0,0,0,-1
231083,Phaunsey,WC,2,2,0,1,0,0,0,0,0,-1
233059,Ribboned Ace,WC,4,7,0,1,0,0,0,0,0,-1
243525,Radamen,WC,2,2,0,1,0,0,0,0,0,-1
255496,ericiscool.net,EC,0,1,0,1,0,0,0,0,0,-1
259856,Seraph,WC,10,8,0,0,1,0,0,0,0,-1
265808,NOOT,WC,12,3,0,0,0,0,1,0,0,17
279107,Khryke,NOTAV,0,2,0,0,0,0,0,0,1,17
279722,EP | Justus,WC,11,2,0,0,0,0,1,0,0,13
283648,Amor,EC,1,0,0,1,0,0,0,0,0,-1
286517,Thad <3,WC,2,4,0,1,0,0,0,0,0,-1
286931,Egg$,WC,5,3,0,0,1,0,0,0,0,-1
324561,Soonsay,NOTAV,2,2,0,0,0,0,0,0,1,5
360229,BEBO,WC,1,9,0,1,0,0,0,0,0,-1
378512,Khoron | Oreo,WC,10,11,0,0,1,0,0,0,0,-1
395730,PQ2 | CPU0,WC,9,3,0,0,0,1,0,0,0,-1
416070,Pooptown,WC,0,3,0,1,0,0,0,0,0,-1
472971,MaxJacks,WC,1,2,0,1,0,0,0,0,0,-1
491552,DannyPhantom,EC,12,6,0,0,0,1,0,0,0,17
517095,TG CS | EBND,EC,5,4,0,0,1,0,0,0,0,-1
519399,Leviath,EC,4,7,0,1,0,0,0,0,0,-1
531485,Dova,WC,14,8,0,0,0,0,1,0,0,17
581039,I'm Michael BTW,EC,12,6,0,0,0,1,0,0,0,13
582190,rice,EC,0,7,0,1,0,0,0,0,0,-1
592481,Riggs,WC,3,4,0,1,0,0,0,0,0,-1
627118,Pipe,WC,7,5,0,0,1,0,0,0,0,-1
637179,Sodabro,EC,9,7,0,0,1,0,0,0,0,-1
657711,PurpleZ,EC,5,1,0,0,1,0,0,0,0,-1
694497,IMP | Ben,EC,12,3,0,0,0,1,0,0,0,5
709843,Chem,EC,6,1,0,0,0,1,0,0,0,-1
726185,DBRDd#641,WC,0,9,0,1,0,0,0,0,0,-1
843302,Buffalo,EC,3,1,0,0,1,0,0,0,0,-1
858866,SLO | GrizzlyBair,WC,6,4,0,0,1,0,0,0,0,-1
897692,Iron,WC,4,4,0,1,0,0,0,0,0,-1
1034371,niimo,WC,0,9,0,1,0,0,0,0,0,-1
1053202,diddylonglegs,EC,8,11,0,1,0,0,0,0,0,-1
1112770,Penguis,WC,4,11,0,1,0,0,0,0,0,-1
1122123,Alex AF,EC,1,8,0,1,0,0,0,0,0,-1
1261736,Mars,WC,0,3,0,1,0,0,0,0,0,-1
1263692,ushi,EC,1,1,0,1,0,0,0,0,0,-1
1375808,Epoodle,EC,8,6,0,0,0,1,0,0,0,17
1379261,S.O.D.A,EC,2,3,0,1,0,0,0,0,0,-1
1388856,SHRD#209 | Shredder,WC,1,4,0,1,0,0,0,0,0,-1
1458782,Tomato,EC,0,17,0,1,0,0,0,0,0,-1
1466521,Floods,WC,1,9,0,1,0,0,0,0,0,-1
1525551,Aldito1469,WC,2,5,0,1,0,0,0,0,0,-1
1638022,pathojin,WC,1,3,0,1,0,0,0,0,0,-1
1640788,Special K,WC,1,7,0,1,0,0,0,0,0,-1
1653242,Jquinnsweg,WC,0,10,0,1,0,0,0,0,0,-1
1682516,BABA | Babo,WC,1,5,0,1,0,0,0,0,0,-1
1736473,Comp... | PJThePuff,WC,3,5,0,1,0,0,0,0,0,-1
1906382,KatBot,WC,5,9,0,1,0,0,0,0,0,-1
1918686,roadkill,EC,2,0,0,0,1,0,0,0,0,-1
1954849,Salamanderman,WC,1,4,0,1,0,0,0,0,0,-1
1966716,LewdCelebs4Free,WC,4,6,0,1,0,0,0,0,0,-1
2029884,Nudepenguin,EC,1,3,0,1,0,0,0,0,0,-1
2053276,DT6 | Ogre,EC,4,6,0,1,0,0,0,0,0,-1
2110985,theassistant,EC,4,15,0,1,0,0,0,0,0,-1
2111039,Uncle B,EC,7,4,0,0,0,1,0,0,0,17
2124348,thehumanblob,EC,0,4,0,1,0,0,0,0,0,-1
2140092,Jet,WC,11,7,0,0,0,1,0,0,0,-1
2147280,slowtai,WC,6,3,0,0,1,0,0,0,0,-1
2179108,Mud,EC,11,6,0,0,0,1,0,0,0,-1
2189946,GNIK,EC,16,10,0,0,0,0,1,0,0,25
