SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
1088,Scar,WC,5,1,0,0,0,1,0,0,0,-1
1601,FendrickLamar,EC,5,2,0,0,1,0,0,0,0,-1
2088,ycz6,WC,8,5,0,0,1,0,0,0,0,-1
3977,B0XX | Sicca,EC,14,12,0,0,1,0,0,0,0,-1
4176,NathanSandwich,WC,8,5,0,0,0,1,0,0,0,-1
4317,Solomon,WC,2,2,0,1,0,0,0,0,0,-1
4390,Jflex,EC,2,3,0,1,0,0,0,0,0,9
4446,RCS | Chi,EC,12,4,0,0,0,1,0,0,0,7
4929,Melee Stats | Ambisinister,EC,5,1,0,0,1,0,0,0,0,-1
5618,CRACKSHACK | Quiggles,EC,7,4,0,0,0,1,0,0,0,-1
5714,092 | LXIX,EC,4,4,0,0,1,0,0,0,0,-1
5869,Joey Bats,EC,5,3,0,0,1,0,0,0,0,-1
7654,Schnurb,EC,9,4,0,0,0,1,0,0,0,-1
7676,MrDrBoi,EC,1,8,0,1,0,0,0,0,0,-1
7764,sfy | Fizz,EC,6,6,0,0,1,0,0,0,0,-1
7962,FreeMelee | Zuppy,EC,10,3,0,0,0,1,0,0,0,4
10228,Flow | Stark,WC,3,2,0,0,1,0,0,0,0,-1
10268,PLEB | Capy,WC,3,6,0,1,0,0,0,0,0,-1
11945,RULES | Strazz,EC,4,5,0,1,0,0,0,0,0,-1
12048,K8A,EC,11,4,0,0,0,0,1,0,0,13
12817,WU | nerodero,WC,2,1,0,1,0,0,0,0,0,-1
13765,Help,WC,3,4,0,1,0,0,0,0,0,-1
14049,Fasthands,EC,4,3,0,0,1,0,0,0,0,-1
18722,K.H.D | RE!GN,WC,1,1,0,1,0,0,0,0,0,-1
22088,Nebulous | Jib,EC,3,5,0,1,0,0,0,0,0,-1
22333,Redcoat,WC,16,7,0,0,0,0,1,0,0,9
22458,Kandayo,WC,1,0,0,1,0,0,0,0,0,-1
22479,Peppi | CrossFitJesus,WC,9,0,0,0,0,0,1,0,0,-1
22595,Aura,EC,6,4,0,0,1,0,0,0,0,-1
24423,Talen,EC,6,4,0,0,1,0,0,0,0,-1
25351,Hell'sLabyrinth,EC,0,2,0,1,0,0,0,0,0,-1
26187,Slowking,EC,15,4,0,0,0,0,1,0,0,5
26387,Phantom Airline,EC,13,9,0,0,0,1,0,0,0,-1
26623,B0XX | ADMJ,EC,7,6,0,0,1,0,0,0,0,-1
26934,Clay,EC,1,3,0,1,0,0,0,0,0,-1
27780,IHOP Dan,EC,2,2,0,1,0,0,0,0,0,-1
28815,doctahdylan,EC,2,4,0,1,0,0,0,0,0,-1
