SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement,PlacePoints,Points,Rank
1030,LFG | Eddy Mexico,NOTAV,1,2,0,0,0,0,0,0,1,9,45,56,12.0
3665,Younger,NOTAV,0,2,0,0,0,0,0,0,1,17,10,20,20.0
4390,Jflex,NOTAV,4,2,0,0,0,0,0,0,1,5,95,109,6.0
10362,Elk G | Ivayne,NOTAV,0,2,0,0,0,0,0,0,1,17,10,20,20.0
11945,CSTR#106 | Strazz,NOTAV,1,2,0,0,0,0,0,0,1,17,10,21,17.0
12137,yingling,NOTAV,2,2,0,0,0,0,0,0,1,13,25,37,13.0
13932,Mango's Friend | Lucky,NOTAV,5,2,0,0,0,0,0,0,1,2,175,190,2.0
18722,Reign,NOTAV,0,2,0,0,0,0,0,0,1,25,0,10,25.0
26750,KoDoRiN,NOTAV,5,1,0,0,0,0,0,0,1,1,200,215,1.0
27527,Megaman,NOTAV,1,2,0,0,0,0,0,0,1,17,10,21,17.0
29840,TBD,NOTAV,3,2,0,0,0,0,0,0,1,9,45,58,9.0
31487,Winx Club | Siddward,NOTAV,2,2,0,0,0,0,0,0,1,13,25,37,13.0
40476,Medz,NOTAV,3,2,0,0,0,0,0,0,1,4,125,138,4.0
45726,Faust,NOTAV,0,2,0,0,0,0,0,0,1,17,10,20,20.0
65777,bobby big ballz,NOTAV,4,2,0,0,0,0,0,0,1,3,150,164,3.0
127639,Neologism,NOTAV,3,2,0,0,0,0,0,0,1,7,75,88,7.0
135088,LFG | PanterA,NOTAV,3,2,0,0,0,0,0,0,1,7,75,88,7.0
215584,LAGr | Travioli,NOTAV,2,2,0,0,0,0,0,0,1,13,25,37,13.0
221136,Zeeker,NOTAV,3,2,0,0,0,0,0,0,1,9,45,58,9.0
279107,Khryke,NOTAV,5,2,0,0,0,0,0,0,1,5,95,110,5.0
395730,PQ2 | CPU0,NOTAV,2,2,0,0,0,0,0,0,1,13,25,37,13.0
484238,Alextrer,NOTAV,0,2,0,0,0,0,0,0,1,17,10,20,20.0
725508,620 | Megacaat,NOTAV,1,2,0,0,0,0,0,0,1,17,10,21,17.0
732665,Lama,NOTAV,0,2,0,0,0,0,0,0,1,17,10,20,20.0
1076996,Newquake,NOTAV,0,2,0,0,0,0,0,0,1,25,0,10,25.0
1466521,Floods,NOTAV,0,2,0,0,0,0,0,0,1,25,0,10,25.0
2140092,Jet,NOTAV,3,2,0,0,0,0,0,0,1,9,45,58,9.0
