SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Points,Rank
1008,Westballz,WC,18,3,0,0,0,0,0,1,0,83,64
1016,Fiction,WC,18,6,0,0,0,0,1,0,1,293,15
1017,S2J,WC,36,7,0,0,0,0,1,0,5,1071,3
1019,CLG. | SFAT,WC,48,15,0,0,0,1,1,0,6,1408,2
1030,LFG | Eddy Mexico,WC,12,3,0,0,0,0,1,0,0,102,53
1077,Revenge | Gahtzu,EC,27,6,0,0,0,1,1,0,2,592,11
1092,Connor,WC,13,5,0,0,0,0,1,0,0,73,73
1621,bensw,WC,1,5,0,1,0,0,0,0,0,2,464
2088,ycz6,WC,11,4,0,0,0,1,0,0,0,21,178
3299,Vish,WC,20,10,0,0,0,2,0,0,0,110,48
3499,Boy,WC,12,8,0,0,0,1,0,0,0,22,171
3561,Ginger,EC,36,12,0,0,0,0,1,0,4,916,6
3602,JLo,EC,8,9,0,1,0,0,0,0,0,9,306
3661,Hunt,WC,0,2,0,1,0,0,0,0,0,1,507
3734,Hulka,WC,16,10,0,0,0,2,0,0,0,71,77
3772,Arcadia,WC,11,5,0,0,0,1,0,0,0,31,136
3936,GUILD | ghettowarmachine420,EC,17,10,0,0,1,0,1,0,0,47,100
4029,mixx,WC,5,2,0,0,1,0,0,0,0,10,284
4127,MIOM | Toph,WC,8,5,0,0,0,1,0,0,0,28,143
4197,Uncle Pete,WC,9,11,0,0,2,0,0,0,0,19,191
4215,rocky,WC,15,4,0,0,0,0,1,0,0,205,19
4293,Jahan,WC,5,4,0,0,1,0,0,0,0,10,284
4317,donk,WC,27,27,0,1,1,1,0,0,0,43,108
4390,NGG | Jflex,EC,59,21,0,0,1,3,1,0,0,334,13
4394,Zhyrri,WC,13,5,0,0,0,0,1,0,0,38,115
4438,pinecone22,WC,3,3,0,2,0,0,0,0,0,5,384
4446,RCS | Chi,EC,2,2,0,1,0,0,0,0,0,3,439
4647,Gaz,WC,14,9,0,0,1,1,0,0,0,29,139
4738,Young,EC,26,10,0,0,0,1,1,0,0,136,36
4748,GST | Ryobeat,EC,14,4,0,0,1,1,0,0,0,54,91
4864,Theftz,WC,6,13,0,2,0,0,0,0,0,8,324
5050,Troy,WC,5,18,0,1,0,0,0,0,0,6,362
5457,Bones,EC,28,7,0,0,0,1,2,0,0,198,20
5618,RadicalLiberal | Quiggles,EC,129,102,0,2,1,8,0,0,0,291,16
5630,BKB! | stocmoney,EC,10,9,0,1,1,0,0,0,0,16,212
5765,Liquid,EC,2,2,0,1,0,0,0,0,0,3,439
5869,KL | Kid,EC,12,12,0,1,1,0,0,0,0,18,197
6700,JCubez,EC,52,22,0,0,0,5,0,0,0,332,14
7149,Trail,EC,31,13,0,0,0,2,1,0,0,76,67
7201,.Ðempt,EC,29,22,0,0,1,1,0,0,0,114,45
7277,GOL | JSalt,EC,13,2,0,0,0,0,1,0,0,103,52
7550,OXY | TheCrimsonBlur,WC,5,4,0,0,1,0,0,0,0,10,284
7634,MT,WC,15,6,0,0,0,0,1,0,0,55,89
7693,Kanye Rest,EC,7,6,0,1,1,0,0,0,0,13,236
10228,Flow | Stark,WC,14,13,0,0,2,0,0,0,0,24,162
10298,119 | Fabio,EC,7,5,0,0,1,0,0,0,0,12,249
10362,Elk G | Ivayne,WC,31,18,0,0,2,1,0,0,0,51,95
10485,DD,WC,67,41,0,2,0,6,0,0,0,239,18
10520,CREW | G,WC,11,11,0,0,1,0,0,0,0,16,212
