SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Points,Rank
1016,Fiction,WC,14,4,0,0,0,0,1,0,0,104.0,10.0
1017,S2J,WC,6,4,0,0,0,0,0,0,2,246.0,4.0
1019,CLG. | SFAT,WC,16,6,0,0,0,1,0,0,1,361.0,3.0
1077,Revenge | Gahtzu,EC,14,2,0,0,0,1,0,0,1,384.0,2.0
3561,Ginger,EC,24,6,0,0,0,0,1,0,1,424.0,1.0
3734,Hulka,WC,9,6,0,0,0,1,0,0,0,29.0,34.0
4127,MIOM | Toph,WC,8,5,0,0,0,1,0,0,0,28.0,35.0
4197,Uncle Pete,WC,3,6,0,0,1,0,0,0,0,8.0,59.0
4748,GST | Ryobeat,EC,6,2,0,0,1,0,0,0,0,11.0,54.0
4864,Theftz,WC,3,6,0,1,0,0,0,0,0,4.0,69.0
5618,ANTIFA CEO | Quiggles,EC,24,27,0,1,0,1,0,0,0,35.0,29.0
7201,.Ðempt,EC,18,11,0,0,0,1,0,0,0,73.0,14.0
10485,DD,WC,20,12,0,0,0,2,0,0,0,90.0,13.0
10529,The Leaf,WC,8,2,0,0,0,1,0,0,0,63.0,18.0
11945,Strazz,EC,5,14,0,2,0,0,0,0,0,7.0,63.0
12137,Cock Lot | JEEPER,WC,11,15,0,0,1,0,0,0,0,16.0,44.0
12353,Twisty,EC,10,4,0,0,0,1,0,0,0,65.0,16.0
13622,Blu-J,EC,0,2,0,1,0,0,0,0,0,1.0,90.0
14617,DiscipleOfBorp,WC,4,11,0,1,0,0,0,0,0,5.0,66.0
15948,glum oinkin',EC,2,4,0,1,0,0,0,0,0,3.0,75.0
16023,soccermom69,WC,12,5,0,0,0,1,0,0,0,47.0,23.0
16066,TG NBR | Panos,EC,4,4,0,0,1,0,0,0,0,9.0,56.0
18722,K.H.D | Reign,WC,2,15,0,1,0,0,0,0,0,3.0,75.0
19346,SonOfJ,WC,8,8,0,0,0,1,0,0,0,18.0,41.0
21215,Dom,EC,14,6,0,0,0,1,0,0,0,99.0,11.0
21661,GLR | JAM,EC,17,7,0,0,0,0,1,0,0,42.0,26.0
23920,GHQ | Zamu,EC,10,5,0,0,0,1,0,0,0,65.0,16.0
25789,Tourist,WC,4,3,0,0,1,0,0,0,0,9.0,56.0
26153,DarkGenex,EC,11,10,0,0,1,0,0,0,0,16.0,44.0
26750,KoDoRiN,WC,12,5,0,0,0,1,0,0,1,202.0,6.0
27527,Megaman,WC,11,14,0,0,1,0,0,0,0,16.0,44.0
27862,Musashi,WC,12,9,0,0,1,1,0,0,0,27.0,39.0
28793,Light,WC,12,6,0,0,0,1,0,0,0,32.0,33.0
29840,TBD,WC,14,9,0,0,0,1,0,0,0,34.0,30.0
33387,pointykitty,WC,1,19,0,1,0,0,0,0,0,2.0,81.0
36990,Trock,WC,15,9,0,0,0,1,0,0,0,50.0,21.0
38175,W8ASec,WC,7,7,0,0,1,0,0,0,0,12.0,52.0
38567,Android 0,WC,11,2,0,0,0,1,0,0,0,116.0,9.0
38643,RedX,WC,7,10,0,1,0,0,0,0,0,8.0,59.0
40403,Pawn,WC,5,25,0,2,0,0,0,0,0,7.0,63.0
45356,OtES,EC,7,12,0,1,0,0,0,0,0,8.0,59.0
47866,S.C.E. | Erik,EC,12,7,0,0,0,0,1,0,0,37.0,27.0
51608,Vitro,WC,4,6,0,1,0,0,0,0,0,5.0,66.0
53365,Ringler,WC,1,11,0,1,0,0,0,0,0,2.0,81.0
54390,Question,EC,17,10,0,0,0,1,0,0,0,37.0,27.0
60696,FM | Cilan,WC,13,8,0,0,0,1,0,0,0,33.0,32.0
61873,306 | Polo,WC,8,3,0,0,0,1,0,0,0,28.0,35.0
61897,LSD,EC,14,4,0,0,0,0,1,0,0,124.0,8.0
64692,SANS | Blues Clues,WC,28,11,0,0,0,1,1,0,0,153.0,7.0
65566,Miranda,EC,2,4,0,1,0,0,0,0,0,3.0,75.0
65777,bobby big ballz,WC,24,9,0,0,0,1,1,0,0,219.0,5.0
135157,billybopeep,WC,8,6,0,0,0,1,0,0,0,28.0,35.0
138710,Golden,EC,8,3,0,0,0,1,0,0,0,63.0,18.0
147251,GS | TreyTheTrashman,WC,3,4,0,1,0,0,0,0,0,4.0,69.0
147811,Dawson,EC,9,8,0,0,1,0,0,0,0,14.0,50.0
148200,Big Pivot,WC,0,27,0,1,0,0,0,0,0,1.0,90.0
150888,Shy,WC,7,4,0,0,1,0,0,0,0,12.0,52.0
155077,radvillainy,EC,1,11,0,1,0,0,0,0,0,2.0,81.0
157632,TurboThot,WC,1,3,0,1,0,0,0,0,0,2.0,81.0
158148,Chewy,EC,2,8,0,1,0,0,0,0,0,3.0,75.0
183400,Doctor Dank,EC,2,13,0,1,0,0,0,0,0,3.0,75.0
185618,Captain G,EC,12,10,0,0,0,1,0,0,0,47.0,23.0
223503,Rigo Bigo,EC,5,11,0,1,0,0,0,0,0,6.0,65.0
229216,KaiKwonDo,WC,2,6,0,1,0,0,0,0,0,3.0,75.0
241260,Alex18+,EC,11,19,0,2,0,0,0,0,0,13.0,51.0
250581,Fizz,WC,18,13,0,0,0,1,0,0,0,73.0,14.0
255496,ericiscool.net,EC,1,2,0,1,0,0,0,0,0,2.0,81.0
257025,2Framez,EC,9,7,0,1,1,0,0,0,0,15.0,48.0
265808,NOOT,WC,4,3,0,0,1,0,0,0,0,9.0,56.0
279722,EP | Justus,WC,14,9,0,0,0,1,0,0,0,34.0,30.0
286517,Thad <3,WC,10,9,0,1,1,0,0,0,0,16.0,44.0
288395,jams,WC,4,16,0,1,0,0,0,0,0,5.0,66.0
294260,ABG | salami,WC,8,5,0,0,0,1,0,0,0,28.0,35.0
301566,JustJoshin,WC,3,4,0,1,0,0,0,0,0,4.0,69.0
327212,Marrgasm,WC,18,12,0,0,1,1,0,0,0,43.0,25.0
353165,Milo,EC,10,10,0,0,1,0,0,0,0,15.0,48.0
357233,Afron,EC,0,4,0,1,0,0,0,0,0,1.0,90.0
391890,TheFormuoli,WC,10,14,0,1,0,0,0,0,0,11.0,54.0
407878,Slump,WC,7,12,0,1,0,0,0,0,0,8.0,59.0
424095,Frost | JJK,EC,0,4,0,1,0,0,0,0,0,1.0,90.0
465131,Hunybear,EC,12,9,0,0,1,0,0,0,0,17.0,43.0
528737,3OutChange,WC,1,11,0,1,0,0,0,0,0,2.0,81.0
585236,306 | Amrak,WC,21,11,0,0,1,1,0,0,0,61.0,20.0
617254,N8V,WC,1,8,0,1,0,0,0,0,0,2.0,81.0
627118,Pipe,WC,15,23,0,0,2,0,0,0,0,25.0,40.0
641180,Luppi,EC,1,7,0,1,0,0,0,0,0,2.0,81.0
657464,CowCowCowCowCow,EC,8,8,0,0,0,1,0,0,0,18.0,41.0
709843,Chem,EC,13,10,0,0,0,1,0,0,0,48.0,22.0
718293,Nico,WC,3,8,0,1,0,0,0,0,0,4.0,69.0
735376,CVSmashMods | Ripn,WC,3,3,0,1,0,0,0,0,0,4.0,69.0
