SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Points,Rank
1008,Westballz,WC,18,3,0,0,0,0,0,1,0,83,48
1016,Fiction,WC,18,6,0,0,0,0,1,0,1,293,13
1017,S2J,WC,31,7,0,0,0,0,1,0,4,856,4
1019,CLG. | SFAT,WC,48,15,0,0,0,1,1,0,6,1408,1
1030,LFG | Eddy Mexico,WC,12,3,0,0,0,0,1,0,0,102,44
1077,Revenge | Gahtzu,EC,16,4,0,0,0,1,0,0,2,491,10
1621,bensw,WC,1,5,0,1,0,0,0,0,0,2,299
2088,ycz6,WC,11,4,0,0,0,1,0,0,0,21,132
3299,Vish,WC,10,6,0,0,0,1,0,0,0,45,83
3499,Boy,WC,12,8,0,0,0,1,0,0,0,22,127
3561,Ginger,EC,33,10,0,0,0,0,1,0,3,778,5
3734,Hulka,WC,16,10,0,0,0,2,0,0,0,71,58
4029,mixx,WC,5,2,0,0,1,0,0,0,0,10,206
4127,MIOM | Toph,WC,8,5,0,0,0,1,0,0,0,28,110
4197,Uncle Pete,WC,3,6,0,0,1,0,0,0,0,8,224
4317,Solo.,WC,10,9,0,0,1,0,0,0,0,15,157
4390,NGG | Jflex,EC,35,13,0,0,1,2,0,0,0,180,20
4438,pinecone22,WC,1,2,0,1,0,0,0,0,0,2,299
4647,Gaz,WC,14,9,0,0,1,1,0,0,0,29,106
4738,Young,EC,26,10,0,0,0,1,1,0,0,136,31
4748,GST | Ryobeat,EC,14,4,0,0,1,1,0,0,0,54,74
4864,Theftz,WC,6,13,0,2,0,0,0,0,0,8,224
5050,Troy,WC,5,18,0,1,0,0,0,0,0,6,243
5457,Bones,EC,28,7,0,0,0,1,2,0,0,198,18
5618,ANTIFA CEO | Quiggles,EC,112,93,0,1,1,7,0,0,0,263,15
6700,JCubez,EC,52,22,0,0,0,5,0,0,0,332,12
7149,Trail,EC,21,11,0,0,0,1,1,0,0,56,70
