SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Points,Rank
2029721,Ghost Rider,EC,23,11,0,0,0,2,0,0,0,78.0,42.0
2031615,420 | Yolk,WC,3,3,0,0,1,0,0,0,0,8.0,179.0
2038523,thesiscat,WC,10,6,0,0,1,0,0,0,0,15.0,126.0
2044204,Eastwood,WC,4,6,0,1,0,0,0,0,0,5.0,215.0
2064187,Abhi,EC,0,15,0,1,0,0,0,0,0,1.0,267.0
2082068,CarltonDanks,WC,0,5,0,1,0,0,0,0,0,1.0,267.0
2085246,kippu,WC,6,18,0,3,0,0,0,0,0,9.0,174.0
2094677,peenlover,EC,1,3,0,1,0,0,0,0,0,2.0,248.0
2111424,flowjam,EC,0,3,0,1,0,0,0,0,0,1.0,267.0
2114345,Watermelons,WC,5,10,0,1,0,0,0,0,0,6.0,203.0
2114347,adamaggy,WC,8,8,0,1,0,0,0,0,0,9.0,174.0
2114773,Raffshot,WC,0,6,0,1,0,0,0,0,0,1.0,267.0
2122811,$W@6 | rocketf20,WC,0,10,0,1,0,0,0,0,0,1.0,267.0
2123726,Sax,EC,0,4,0,1,0,0,0,0,0,1.0,267.0
2131909,gbio,WC,3,15,0,1,0,0,0,0,0,4.0,223.0
2142566,lavalamp,WC,3,13,0,1,0,0,0,0,0,4.0,223.0
