SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Points,Rank
1008,Westballz,WC,18,3,0,0,0,0,0,1,0,83,74
1016,Fiction,WC,18,6,0,0,0,0,1,0,1,293,16
1017,S2J,WC,42,8,0,0,0,0,1,0,6,1287,3
1019,CLG. | SFAT,WC,48,15,0,0,0,1,1,0,6,1408,2
1030,LFG | Eddy Mexico,WC,12,3,0,0,0,0,1,0,0,102,62
1077,Revenge | Gahtzu,EC,27,6,0,0,0,1,1,0,2,592,11
1092,Connor,WC,21,8,0,0,0,1,1,0,0,101,63
1621,bensw,WC,1,5,0,1,0,0,0,0,0,2,513
2088,ycz6,WC,11,4,0,0,0,1,0,0,0,21,194
3299,Vish,WC,20,10,0,0,0,2,0,0,0,110,56
3499,Boy,WC,12,8,0,0,0,1,0,0,0,22,182
3561,Ginger,EC,36,12,0,0,0,0,1,0,4,916,6
3602,JLo,EC,10,16,0,2,0,0,0,0,0,12,279
3661,Hunt,WC,0,2,0,1,0,0,0,0,0,1,561
3665,Younger,EC,15,7,0,0,0,0,1,0,0,40,121
3734,Hulka,WC,27,13,0,0,0,3,0,0,0,167,32
3772,Arcadia,WC,11,5,0,0,0,1,0,0,0,31,151
3936,GUILD | ghettowarmachine420,EC,17,10,0,0,1,0,1,0,0,47,109
4029,mixx,WC,5,2,0,0,1,0,0,0,0,10,313
4127,MIOM | Toph,WC,8,5,0,0,0,1,0,0,0,28,160
4197,Uncle Pete,WC,9,11,0,0,2,0,0,0,0,19,208
4215,rocky,WC,15,4,0,0,0,0,1,0,0,205,22
4293,Jahan,WC,5,4,0,0,1,0,0,0,0,10,313
4317,donk,WC,28,28,0,2,1,1,0,0,0,45,114
4390,NGG | Jflex,EC,68,23,0,0,1,3,2,0,0,368,13
4394,Zhyrri,WC,13,5,0,0,0,0,1,0,0,38,125
4438,pinecone22,WC,3,3,0,2,0,0,0,0,0,5,424
4446,RCS | Chi,EC,6,5,0,1,1,0,0,0,0,12,279
4647,Gaz,WC,14,9,0,0,1,1,0,0,0,29,155
4738,Young,EC,26,10,0,0,0,1,1,0,0,136,42
4748,GST | Ryobeat,EC,14,4,0,0,1,1,0,0,0,54,101
4864,Theftz,WC,6,13,0,2,0,0,0,0,0,8,361
