SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Points,Rank
1008,Westballz,WC,18,3,0,0,0,0,0,1,0,83.0,37.0
1016,Fiction,WC,18,6,0,0,0,0,1,0,1,293.0,10.0
1017,S2J,WC,31,7,0,0,0,0,1,0,4,856.0,1.0
1019,CLG. | SFAT,WC,35,13,0,0,0,1,1,0,3,815.0,3.0
1077,Revenge | Gahtzu,EC,16,4,0,0,0,1,0,0,2,491.0,7.0
1621,bensw,WC,1,5,0,1,0,0,0,0,0,2.0,217.0
2088,ycz6,WC,11,4,0,0,0,1,0,0,0,21.0,94.0
3299,Vish,WC,10,6,0,0,0,1,0,0,0,45.0,62.0
3561,Ginger,EC,27,8,0,0,0,0,1,0,2,587.0,6.0
3734,Hulka,WC,16,10,0,0,0,2,0,0,0,71.0,41.0
4127,MIOM | Toph,WC,8,5,0,0,0,1,0,0,0,28.0,75.0
4197,Uncle Pete,WC,3,6,0,0,1,0,0,0,0,8.0,156.0
4317,Solo.,WC,10,9,0,0,1,0,0,0,0,15.0,110.0
4647,Gaz,WC,7,4,0,0,0,1,0,0,0,17.0,103.0
4738,Young,EC,18,7,0,0,0,0,1,0,0,108.0,27.0
4748,GST | Ryobeat,EC,14,4,0,0,1,1,0,0,0,54.0,56.0
4864,Theftz,WC,6,13,0,2,0,0,0,0,0,8.0,156.0
5050,Troy,WC,5,18,0,1,0,0,0,0,0,6.0,179.0
5457,Bones,EC,17,4,0,0,0,1,1,0,0,127.0,21.0
5618,ANTIFA CEO | Quiggles,EC,80,67,0,1,0,5,0,0,0,186.0,15.0
6700,JCubez,EC,39,14,0,0,0,4,0,0,0,299.0,9.0
7149,Trail,EC,21,11,0,0,0,1,1,0,0,56.0,53.0
7201,.Ðempt,EC,29,22,0,0,1,1,0,0,0,114.0,25.0
7550,OXY | TheCrimsonBlur,WC,5,4,0,0,1,0,0,0,0,10.0,144.0
10362,Elk G | Ivayne,WC,18,8,0,0,1,1,0,0,0,33.0,70.0
10485,DD,WC,52,30,0,1,0,5,0,0,0,203.0,13.0
10529,The Leaf,WC,8,2,0,0,0,1,0,0,0,63.0,48.0
11603,Arctic,EC,18,16,0,0,2,0,0,0,0,28.0,75.0
11945,Strazz,EC,6,20,0,3,0,0,0,0,0,9.0,151.0
12137,yingling,WC,39,32,0,0,1,1,1,0,0,94.0,32.0
12353,Twisty,EC,15,8,0,0,1,1,0,0,0,120.0,22.0
13385,ePG | Chevy,WC,12,6,0,0,0,1,0,0,0,67.0,44.0
13622,Blu-J,EC,0,2,0,1,0,0,0,0,0,1.0,234.0
13664,codeman,EC,7,4,0,0,1,0,0,0,0,12.0,128.0
13748,Null,WC,19,5,0,0,0,1,1,0,0,149.0,18.0
13765,Help,WC,15,18,0,2,0,0,0,0,0,17.0,103.0
13932,Mango's Friend | Lucky,WC,3,2,0,0,0,0,0,0,1,108.0,27.0
13960,RB | V$,WC,2,5,0,1,0,0,0,0,0,3.0,210.0
14617,DiscipleOfBorp,WC,4,11,0,1,0,0,0,0,0,5.0,189.0
15060,Just Jason,WC,0,2,0,1,0,0,0,0,0,1.0,234.0
15298,Cowbell,WC,24,17,0,0,1,1,0,0,0,39.0,66.0
15678,Zeph,EC,7,5,0,0,1,0,0,0,0,12.0,128.0
15948,glum oinkin',EC,2,4,0,1,0,0,0,0,0,3.0,210.0
16023,soccermom69,WC,12,5,0,0,0,1,0,0,0,47.0,60.0
16066,TG NBR | Panos,EC,15,10,0,0,1,1,0,0,0,55.0,55.0
18722,K.H.D | Reign,WC,4,18,0,2,0,0,0,0,0,6.0,179.0
19346,SonOfJ,WC,8,8,0,0,0,1,0,0,0,18.0,100.0
21215,Dom,EC,14,6,0,0,0,1,0,0,0,99.0,31.0
21525,Kaptinkillem,WC,6,4,0,0,1,0,0,0,0,11.0,137.0
21661,GLR | JAM,EC,39,19,0,0,0,2,1,0,0,94.0,32.0
22479,GEM | CrossFitJesus,WC,11,5,0,0,0,1,0,0,0,31.0,72.0
22688,ROFL,WC,14,11,0,0,1,0,0,0,0,19.0,98.0
22848,darkwizard123,WC,11,7,0,0,0,1,0,0,0,21.0,94.0
22937,USF | Quadae,EC,10,9,0,0,1,0,0,0,0,40.0,65.0
23920,GHQ | Zamu,EC,10,5,0,0,0,1,0,0,0,65.0,46.0
24423,Talen,EC,7,6,0,1,1,0,0,0,0,13.0,123.0
25478,Maruf,EC,6,3,0,0,1,0,0,0,0,11.0,137.0
25789,Tourist,WC,4,3,0,0,1,0,0,0,0,9.0,151.0
26153,DarkGenex,EC,26,18,0,0,1,1,0,0,0,41.0,64.0
26387,Phantom Airline,EC,13,4,0,0,1,1,0,0,0,28.0,75.0
26579,Zave,WC,7,11,0,0,1,0,0,0,0,12.0,128.0
26701,dirtyDev,WC,6,7,0,1,0,0,0,0,0,7.0,168.0
26750,KoDoRiN,WC,40,17,0,0,1,3,0,0,2,705.0,4.0
27527,Megaman,WC,26,26,0,0,2,1,0,0,0,56.0,53.0
27638,Panda,EC,9,2,0,0,0,0,1,0,0,34.0,68.0
27862,Musashi,WC,12,9,0,0,1,1,0,0,0,27.0,82.0
28793,Light,WC,12,6,0,0,0,1,0,0,0,32.0,71.0
29840,TBD,WC,33,16,0,0,0,3,0,0,0,83.0,37.0
31090,punished | gelp,WC,3,5,0,1,0,0,0,0,0,4.0,196.0
31658,early,WC,1,5,0,1,0,0,0,0,0,2.0,217.0
33371,Fraud,WC,6,11,0,1,0,0,0,0,0,7.0,168.0
33387,pointykitty,WC,9,48,0,4,0,0,0,0,0,13.0,123.0
34266,WOMB#619 | Wombat,WC,7,20,0,3,0,0,0,0,0,10.0,144.0
34980,Crispy | Chango,WC,9,3,0,0,0,1,0,0,0,29.0,73.0
36990,Trock,WC,15,9,0,0,0,1,0,0,0,50.0,57.0
37116,GUG | Kürv,WC,23,10,0,0,0,1,1,0,0,103.0,29.0
38175,W8ASec,WC,7,7,0,0,1,0,0,0,0,12.0,128.0
38201,Blue Jay,WC,1,2,0,1,0,0,0,0,0,2.0,217.0
38567,Android 0,WC,11,2,0,0,0,1,0,0,0,116.0,23.0
38643,RedX,WC,25,25,0,1,2,0,0,0,0,36.0,67.0
40403,Pawn,WC,21,60,0,6,0,0,0,0,0,27.0,82.0
41211,Denzill,WC,6,6,0,0,1,0,0,0,0,11.0,137.0
41492,Divine Senator Kelly,WC,6,4,0,0,1,0,0,0,0,11.0,137.0
45356,OtES,EC,7,12,0,1,0,0,0,0,0,8.0,156.0
47866,S.C.E. | Erik,EC,55,26,0,0,0,0,4,0,0,245.0,12.0
48578,LoneCubone,EC,0,3,0,1,0,0,0,0,0,1.0,234.0
50047,ScrubUp,WC,9,8,0,0,1,0,0,0,0,14.0,119.0
51055,bird | unlucky,WC,7,14,0,1,0,0,0,0,0,8.0,156.0
51488,Maher,EC,9,3,0,0,0,1,0,0,0,44.0,63.0
51608,Vitro,WC,4,6,0,1,0,0,0,0,0,5.0,189.0
53112,8-bit | dansdaman,WC,8,4,0,0,0,1,0,0,0,18.0,100.0
53131,DHB | IggyNieves,WC,9,7,0,0,1,0,0,0,0,14.0,119.0
53365,Ringler,WC,1,11,0,1,0,0,0,0,0,2.0,217.0
54316,Stone,EC,5,5,0,1,0,0,0,0,0,6.0,179.0
54390,Bonn Esports | Question,EC,33,21,0,0,0,2,0,0,0,63.0,48.0
55354,Travy,EC,22,29,0,1,1,0,0,0,0,28.0,75.0
56287,Sporsinick,EC,6,7,0,1,0,0,0,0,0,7.0,168.0
60696,FM | Cilan,WC,36,24,0,0,0,3,0,0,0,101.0,30.0
61570,Pappi,WC,19,9,0,0,0,2,0,0,0,49.0,58.0
61873,306 | Polo,WC,8,3,0,0,0,1,0,0,0,28.0,75.0
61897,LSD,EC,45,8,0,0,0,0,2,0,2,690.0,5.0
63720,TNC | n3zModGod,WC,2,0,0,0,1,0,0,0,0,7.0,168.0
64260,Hellraid,WC,0,24,0,1,0,0,0,0,0,1.0,234.0
64644,STP,EC,19,21,0,2,0,0,0,0,0,21.0,94.0
64692,SANS | Blues Clues,WC,51,22,0,0,0,3,1,0,1,341.0,8.0
65566,Miranda,EC,5,14,0,2,0,0,0,0,0,7.0,168.0
65598,rickey_kc,EC,3,3,0,1,0,0,0,0,0,4.0,196.0
65777,bobby big ballz,WC,43,16,0,0,0,1,1,0,4,828.0,2.0
127639,Neologism,EC,26,11,0,0,0,1,1,0,0,86.0,35.0
130672,Soltrain,WC,11,10,0,1,2,0,0,0,0,22.0,90.0
132537,RG | Far!,WC,22,5,0,0,0,0,2,0,0,157.0,16.0
133666,404 YC | Salt,WC,11,4,0,0,0,1,0,0,0,66.0,45.0
135157,billybopeep,WC,8,6,0,0,0,1,0,0,0,28.0,75.0
138710,Golden,EC,8,3,0,0,0,1,0,0,0,63.0,48.0
144133,YBBT | leroydankins,WC,9,12,0,1,1,0,0,0,0,15.0,110.0
147251,GS | TreyTheTrashman,WC,3,4,0,1,0,0,0,0,0,4.0,196.0
147424,Spiral Cafe | Krudo,EC,14,3,0,0,0,0,1,0,0,74.0,40.0
147811,Dawson,EC,9,8,0,0,1,0,0,0,0,14.0,119.0
148200,Big Pivot,WC,7,54,0,3,0,0,0,0,0,10.0,144.0
149952,Jakespeare,EC,11,24,0,1,1,0,0,0,0,17.0,103.0
150888,Shy,WC,7,4,0,0,1,0,0,0,0,12.0,128.0
152430,HWY | ybot,WC,9,6,0,0,0,1,0,0,0,29.0,73.0
152940,CLEM#112 | Clem,EC,12,9,0,0,1,0,0,0,0,17.0,103.0
153334,Silkylaroux,WC,11,22,0,2,0,0,0,0,0,13.0,123.0
155077,radvillainy,EC,3,17,0,2,0,0,0,0,0,5.0,189.0
156518,Lust,EC,3,10,0,1,0,0,0,0,0,4.0,196.0
157615,ight,EC,33,37,0,1,1,1,0,0,0,59.0,52.0
157632,TurboThot,WC,8,11,0,2,0,0,0,0,0,10.0,144.0
158148,Chewy,EC,14,21,0,2,1,0,0,0,0,21.0,94.0
162779,FISA | JoJo,EC,5,2,0,0,1,0,0,0,0,10.0,144.0
164047,CG | Firebolt,WC,16,13,0,0,0,1,0,0,0,26.0,84.0
170887,Ahung,EC,1,3,0,2,0,0,0,0,0,3.0,210.0
171034,Den,EC,7,7,0,0,1,0,0,0,0,12.0,128.0
171111,UARK | VentusWK,EC,5,15,0,1,0,0,0,0,0,6.0,179.0
173178,LAG,WC,39,23,0,0,1,2,0,0,0,109.0,26.0
174790,Mounir,EC,6,6,0,0,1,0,0,0,0,11.0,137.0
175490,QoT | Cruelscotty,EC,24,24,0,0,2,0,0,0,0,34.0,68.0
176387,Badboi,WC,0,1,0,1,0,0,0,0,0,1.0,234.0
182665,Elysian,WC,12,8,0,0,0,1,0,0,0,22.0,90.0
183280,WW | Lemonjuices,WC,12,7,0,0,0,1,0,0,0,22.0,90.0
183400,Doctor Dank,EC,2,13,0,1,0,0,0,0,0,3.0,210.0
183677,Yamasaki,WC,6,7,0,1,0,0,0,0,0,7.0,168.0
185618,Captain G,EC,12,10,0,0,0,1,0,0,0,47.0,60.0
213911,jtetter,EC,3,12,0,1,0,0,0,0,0,4.0,196.0
217541,noChill,WC,11,8,0,0,1,0,0,0,0,16.0,109.0
219919,Frozone,WC,2,4,0,1,0,0,0,0,0,3.0,210.0
221423,Typhoon,WC,13,7,0,0,0,1,0,0,0,23.0,89.0
223503,Rigo Bigo,EC,5,11,0,1,0,0,0,0,0,6.0,179.0
229216,KaiKwonDo,WC,17,21,0,2,1,0,0,0,0,24.0,88.0
