SmasherID,SmashTag,NumTMTEntered,NumInBracket,PWeek1,PWeek2,PWeek3,PWeek4,PWeek5,PWeek6
51488.0,Maher,1,1,-2.0,-2.0,-2.0,-2,13,-2
51608.0,Vitro,1,0,-1.0,-2.0,-2.0,-2,-2,-2
53112.0,8-bit | dansdaman,1,0,-2.0,-2.0,-2.0,-2,-2,-1
53131.0,DHB | IggyNieves,1,0,-2.0,-2.0,-2.0,-1,-2,-2
53365.0,Ringler,1,0,-1.0,-2.0,-2.0,-2,-2,-2
54316.0,Stone,1,0,-2.0,-2.0,-2.0,-1,-2,-2
54390.0,Bonn Esports | Question,2,1,-2.0,17.0,-2.0,-1,-2,-2
55354.0,Travy,2,0,-2.0,-2.0,-2.0,-1,-1,-2
56287.0,Sporsinick,1,0,-2.0,-2.0,-2.0,-1,-2,-2
60696.0,FM | Cilan,3,2,-2.0,17.0,13.0,-2,-2,-1
61570.0,Pappi,2,1,-2.0,-2.0,-2.0,17,-2,-1
61873.0,306 | Polo,1,1,17.0,-2.0,-2.0,-2,-2,-2
61897.0,LSD,4,4,5.0,-2.0,1.0,2,4,-2
63720.0,TNC | n3zModGod,1,0,-2.0,-2.0,-2.0,-1,-2,-2
64260.0,Hellraid,1,0,-2.0,-2.0,-2.0,-1,-2,-2
64644.0,STP,2,0,-2.0,-2.0,-2.0,-2,-1,-1
64692.0,SANS | Blues Clues,5,5,13.0,7.0,9.0,-2,9,9
65566.0,Miranda,2,0,-1.0,-2.0,-2.0,-2,-1,-2
65598.0,rickey_kc,1,0,-2.0,-2.0,-2.0,-1,-2,-2
65777.0,bobby big ballz,6,6,9.0,4.0,3.0,4,7,1
127639.0,Neologism,2,2,-2.0,-2.0,-2.0,17,13,-2
130672.0,Soltrain,3,0,-2.0,-2.0,-2.0,-1,-1,-1
132537.0,RG | Far!,2,2,-2.0,-2.0,-2.0,-2,5,17
133666.0,404 YC | Salt,1,1,-2.0,-2.0,-2.0,-2,9,-2
135157.0,billybopeep,1,1,17.0,-2.0,-2.0,-2,-2,-2
138710.0,Golden,1,1,9.0,-2.0,-2.0,-2,-2,-2
144133.0,YBBT | leroydankins,2,0,-2.0,-2.0,-1.0,-2,-2,-1
147251.0,GS | TreyTheTrashman,1,0,-2.0,-1.0,-2.0,-2,-2,-2
147424.0,Spiral Cafe | Krudo,1,1,-2.0,-2.0,-2.0,9,-2,-2
147811.0,Dawson,1,0,-1.0,-2.0,-2.0,-2,-2,-2
148200.0,Big Pivot,3,0,-2.0,-1.0,-1.0,-2,-2,-1
149952.0,Jakespeare,2,0,-2.0,-2.0,-1.0,-2,-1,-2
150888.0,Shy,1,0,-2.0,-1.0,-2.0,-2,-2,-2
152430.0,HWY | ybot,1,1,-2.0,-2.0,-2.0,-2,17,-2
152940.0,CLEM#112 | Clem,1,0,-2.0,-2.0,-2.0,-1,-2,-2
153334.0,Silkylaroux,2,0,-2.0,-2.0,-2.0,-1,-2,-1
155077.0,radvillainy,2,0,-1.0,-2.0,-2.0,-2,-2,-1
156518.0,Lust,1,0,-2.0,-2.0,-2.0,-1,-2,-2
157615.0,ight,3,1,-2.0,-2.0,17.0,-1,-1,-2
157632.0,TurboThot,2,0,-2.0,-1.0,-1.0,-2,-2,-2
158148.0,Chewy,3,0,-1.0,-2.0,-2.0,-2,-1,-1
162779.0,FISA | JoJo,1,0,-2.0,-2.0,-2.0,-2,-1,-2
164047.0,CG | Firebolt,1,0,-2.0,-2.0,-2.0,-1,-2,-2
170887.0,Ahung,2,0,-2.0,-2.0,-2.0,-2,-1,-1
171034.0,Den,1,0,-2.0,-2.0,-2.0,-2,-1,-2
171111.0,UARK | VentusWK,1,0,-2.0,-2.0,-2.0,-1,-2,-2
173178.0,LAG,3,1,-2.0,-2.0,-2.0,-1,-1,9
174790.0,Mounir,1,0,-2.0,-2.0,-2.0,-1,-2,-2
175490.0,QoT | Cruelscotty,2,0,-2.0,-2.0,-2.0,-1,-1,-2
176387.0,Badboi,1,0,-2.0,-2.0,-2.0,-1,-2,-2
182665.0,Elysian,1,0,-2.0,-2.0,-2.0,-2,-2,-1
183280.0,WW | Lemonjuices,1,0,-2.0,-2.0,-2.0,-2,-1,-2
183400.0,Doctor Dank,1,0,-2.0,-1.0,-2.0,-2,-2,-2
183677.0,Yamasaki,1,0,-2.0,-2.0,-2.0,-1,-2,-2
185618.0,Captain G,1,1,13.0,-2.0,-2.0,-2,-2,-2
213911.0,jtetter,1,0,-2.0,-2.0,-2.0,-2,-2,-1
217541.0,noChill,1,0,-2.0,-2.0,-2.0,-2,-2,-1
219919.0,Frozone,1,0,-2.0,-2.0,-2.0,-1,-2,-2
221423.0,Typhoon,1,0,-2.0,-2.0,-2.0,-2,-2,-1
223503.0,Rigo Bigo,1,0,-2.0,-1.0,-2.0,-2,-2,-2
229216.0,KaiKwonDo,3,0,-2.0,-1.0,-2.0,-2,-1,-1
230537.0,hHerb,2,0,-2.0,-2.0,-2.0,-1,-2,-1
241260.0,Alex18+,3,1,-1.0,25.0,-2.0,-2,-1,-2
250581.0,Fizz,2,2,-2.0,9.0,-2.0,9,-2,-2
255496.0,ericiscool.net,3,1,-1.0,-2.0,17.0,-2,-2,-1
257025.0,2Framez,2,0,-1.0,-1.0,-2.0,-2,-2,-2
259437.0,Daddy Icey,1,0,-2.0,-2.0,-2.0,-2,-1,-2
264211.0,BLM | Rats!,1,0,-2.0,-2.0,-2.0,-1,-2,-2
265808.0,NOOT,2,1,-1.0,-2.0,-2.0,7,-2,-2
268767.0,markrevival,4,0,-2.0,-2.0,-1.0,-1,-1,-1
276041.0,Kettering,2,0,-2.0,-2.0,-2.0,-2,-1,-1
279722.0,EP | Justus,2,2,17.0,-2.0,7.0,-2,-2,-2
279871.0,KLAWHAU5,1,0,-2.0,-2.0,-2.0,-1,-2,-2
286517.0,Thad <3,4,0,-1.0,-1.0,-2.0,-1,-2,-1
288395.0,jams,1,0,-1.0,-2.0,-2.0,-2,-2,-2
294260.0,ABG | salami,1,1,17.0,-2.0,-2.0,-2,-2,-2
301566.0,JustJoshin,2,0,-2.0,-1.0,-1.0,-2,-2,-2
310321.0,TC | BuyMyMixTape,1,0,-2.0,-2.0,-2.0,-1,-2,-2
312135.0,AlyJ,1,1,-2.0,-2.0,-2.0,-2,-2,9
315101.0,Rozu,1,0,-2.0,-2.0,-2.0,-2,-2,-1
325974.0,SDJ,1,1,-2.0,-2.0,9.0,-2,-2,-2
327212.0,Marrgasm,3,2,-1.0,17.0,-2.0,-2,17,-2
329160.0,ZUTH | Zuthane,1,0,-2.0,-2.0,-1.0,-2,-2,-2
329937.0,LanTurN,2,0,-2.0,-2.0,-1.0,-1,-2,-2
330200.0,TT | Dair,2,0,-2.0,-2.0,-2.0,-1,-1,-2
353165.0,Milo,1,0,-1.0,-2.0,-2.0,-2,-2,-2
357233.0,Afron,1,0,-1.0,-2.0,-2.0,-2,-2,-2
360229.0,BEBO,1,0,-2.0,-2.0,-2.0,-2,-2,-1
364725.0,LUNK#783 | dom,1,0,-2.0,-2.0,-1.0,-2,-2,-2
367758.0,Rose,1,0,-2.0,-2.0,-2.0,-1,-2,-2
391890.0,TheFormuoli,1,0,-1.0,-2.0,-2.0,-2,-2,-2
407878.0,Slump,1,0,-1.0,-2.0,-2.0,-2,-2,-2
413573.0,John,2,0,-2.0,-2.0,-1.0,-2,-2,-1
418740.0,ManRay,1,0,-2.0,-2.0,-2.0,-2,-2,-1
420458.0,Jorge,1,0,-2.0,-2.0,-2.0,-1,-2,-2
424095.0,Frost | JJK,1,0,-1.0,-2.0,-2.0,-2,-2,-2
451734.0,CID,1,0,-2.0,-2.0,-2.0,-2,-1,-2
465131.0,Hunybear,1,0,-1.0,-2.0,-2.0,-2,-2,-2
478083.0,saacdaddy,1,0,-2.0,-2.0,-2.0,-1,-2,-2
483428.0,DCG | Spots,1,0,-2.0,-2.0,-1.0,-2,-2,-2
493224.0,Futz,1,0,-2.0,-2.0,-2.0,-2,-1,-2
508569.0,eh | sickø,1,0,-2.0,-2.0,-1.0,-2,-2,-2
508959.0,BCM | veggies,1,0,-2.0,-2.0,-2.0,-2,-1,-2
526019.0,CSR | Tezlik,1,0,-2.0,-2.0,-2.0,-2,-1,-2
528737.0,3OutChange,1,0,-2.0,-1.0,-2.0,-2,-2,-2
585236.0,306 | Amrak,3,2,-1.0,13.0,5.0,-2,-2,-2
617254.0,N8V,1,0,-1.0,-2.0,-2.0,-2,-2,-2
627118.0,Pipe,5,1,-1.0,-1.0,-2.0,-1,17,-1
641180.0,Luppi,1,0,-2.0,-1.0,-2.0,-2,-2,-2
657175.0,Bobakanoosh,2,0,-2.0,-2.0,-2.0,-1,-2,-1
657464.0,CowCowCowCowCow,3,3,-2.0,25.0,17.0,-2,-2,13
682345.0,Rive,1,0,-2.0,-2.0,-2.0,-2,-1,-2
694497.0,Ben,2,2,-2.0,-2.0,-2.0,-2,5,4
694759.0,snek,2,0,-2.0,-2.0,-2.0,-1,-1,-2
700566.0,olé,1,0,-2.0,-2.0,-2.0,-2,-1,-2
703647.0,LVD | Super,1,0,-2.0,-2.0,-2.0,-2,-1,-2
709843.0,Chem,1,1,13.0,-2.0,-2.0,-2,-2,-2
718293.0,Nico,1,0,-2.0,-1.0,-2.0,-2,-2,-2
735376.0,CVSmashMods | Ripn,1,0,-2.0,-1.0,-2.0,-2,-2,-2
789026.0,Douglas.J.Gov,1,0,-2.0,-2.0,-2.0,-1,-2,-2
843799.0,Snoos,1,0,-2.0,-2.0,-2.0,-2,-2,-1
858866.0,SLO | GrizzlyBair,2,0,-2.0,-2.0,-2.0,-1,-2,-1
862074.0,snacklepackle,3,1,-2.0,-2.0,-2.0,-1,17,-1
865922.0,SRN | Soulrifle211,1,0,-2.0,-2.0,-2.0,-2,-2,-1
885830.0,HorseGirl420,2,0,-2.0,-2.0,-2.0,-2,-1,-1
897815.0,moscow mich,1,0,-2.0,-2.0,-1.0,-2,-2,-2
925369.0,Fishpaste,1,0,-1.0,-2.0,-2.0,-2,-2,-2
927948.0,cliché,5,2,9.0,17.0,-2.0,-1,-1,-1
956568.0,Night,1,0,-2.0,-2.0,-2.0,-2,-2,-1
1007304.0,Phorox,1,0,-2.0,-2.0,-2.0,-2,-2,-1
1047164.0,lemon,1,0,-2.0,-2.0,-2.0,-1,-2,-2
1094290.0,SDJ | SudoJoe,1,0,-2.0,-2.0,-2.0,-2,-1,-2
1099771.0,PP | Droze,1,0,-2.0,-2.0,-2.0,-1,-2,-2
1112770.0,Penguis,1,0,-2.0,-2.0,-2.0,-2,-2,-1
1186877.0,Tomz,1,0,-2.0,-2.0,-1.0,-2,-2,-2
1263692.0,ushi,2,0,-2.0,-2.0,-2.0,-2,-1,-1
1301072.0,Melos,2,0,-2.0,-2.0,-2.0,-1,-1,-2
1312079.0,ACAB | Mugen,1,0,-2.0,-2.0,-2.0,-2,-1,-2
1315595.0,Sleeepy,1,0,-2.0,-2.0,-2.0,-1,-2,-2
1322460.0,8167263631 | Notto,1,0,-2.0,-2.0,-2.0,-1,-2,-2
1325809.0,CB,1,0,-2.0,-2.0,-2.0,-2,-1,-2
1501041.0,Hamburglar,1,0,-2.0,-2.0,-2.0,-2,-2,-1
1551714.0,JCobbs,1,0,-2.0,-2.0,-2.0,-2,-2,-1
1575919.0,Snickerdoodle,1,0,-2.0,-2.0,-2.0,-2,-1,-2
1598204.0,YoungHanSolo,1,0,-2.0,-2.0,-2.0,-2,-1,-2
1633823.0,ButterRoyaleTV,1,0,-2.0,-2.0,-2.0,-2,-2,-1
1640788.0,Special K,2,0,-2.0,-2.0,-2.0,-2,-1,-1
1655337.0,Drewski,1,0,-2.0,-2.0,-2.0,-2,-2,-1
1682252.0,BABA | shama,1,0,-2.0,-2.0,-2.0,-1,-2,-2
1682516.0,BABA | Babo,1,0,-2.0,-2.0,-2.0,-1,-2,-2
1794541.0,Chubbz,1,0,-2.0,-2.0,-2.0,-1,-2,-2
1940641.0,100 Days Of Solitude,1,0,-2.0,-2.0,-2.0,-2,-1,-2
2011811.0,sucordie,1,0,-2.0,-2.0,-2.0,-1,-2,-2
2021066.0,Schweppes,1,0,-2.0,-2.0,-2.0,-1,-2,-2
2026451.0,ASAPferq,1,0,-2.0,-2.0,-2.0,-1,-2,-2
2029721.0,Ghost Rider,2,2,-2.0,-2.0,-2.0,13,-2,17
2031615.0,420 | Yolk,1,0,-2.0,-2.0,-2.0,-1,-2,-2
2038523.0,thesiscat,1,0,-2.0,-2.0,-2.0,-2,-2,-1
2044204.0,Eastwood,1,0,-2.0,-2.0,-2.0,-2,-2,-1
2064187.0,Abhi,1,0,-2.0,-1.0,-2.0,-2,-2,-2
2082068.0,CarltonDanks,1,0,-1.0,-2.0,-2.0,-2,-2,-2
2085246.0,kippu,3,0,-2.0,-1.0,-1.0,-1,-2,-2
2111424.0,flowjam,1,0,-2.0,-2.0,-2.0,-1,-2,-2
2114345.0,Watermelons,1,0,-2.0,-2.0,-2.0,-1,-2,-2
2114347.0,adamaggy,1,0,-2.0,-2.0,-2.0,-1,-2,-2
2114773.0,Raffshot,1,0,-2.0,-2.0,-2.0,-1,-2,-2
2122811.0,$W@6 | rocketf20,1,0,-2.0,-2.0,-2.0,-2,-1,-2
2123726.0,Sax,1,0,-2.0,-2.0,-2.0,-2,-1,-2
2131909.0,gbio,1,0,-2.0,-2.0,-2.0,-2,-2,-1
