SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Points,Rank
1008,Westballz,WC,18,3,0,0,0,0,0,1,0,83.0,45.0
1016,Fiction,WC,18,6,0,0,0,0,1,0,1,293.0,13.0
1017,S2J,WC,31,7,0,0,0,0,1,0,4,856.0,3.0
1019,CLG. | SFAT,WC,45,13,0,0,0,1,1,0,5,1245.0,1.0
1030,LFG | Eddy Mexico,WC,12,3,0,0,0,0,1,0,0,102.0,39.0
1077,Revenge | Gahtzu,EC,16,4,0,0,0,1,0,0,2,491.0,8.0
1621,bensw,WC,1,5,0,1,0,0,0,0,0,2.0,280.0
2088,ycz6,WC,11,4,0,0,0,1,0,0,0,21.0,123.0
3299,Vish,WC,10,6,0,0,0,1,0,0,0,45.0,75.0
3499,Boy,WC,12,8,0,0,0,1,0,0,0,22.0,117.0
3561,Ginger,EC,27,8,0,0,0,0,1,0,2,587.0,6.0
3734,Hulka,WC,16,10,0,0,0,2,0,0,0,71.0,54.0
4029,mixx,WC,5,2,0,0,1,0,0,0,0,10.0,192.0
4127,MIOM | Toph,WC,8,5,0,0,0,1,0,0,0,28.0,102.0
4197,Uncle Pete,WC,3,6,0,0,1,0,0,0,0,8.0,212.0
4317,Solo.,WC,10,9,0,0,1,0,0,0,0,15.0,148.0
4390,NGG | Jflex,EC,26,7,0,0,0,2,0,0,0,166.0,21.0
4647,Gaz,WC,14,9,0,0,1,1,0,0,0,29.0,96.0
4738,Young,EC,18,7,0,0,0,0,1,0,0,108.0,35.0
4748,GST | Ryobeat,EC,14,4,0,0,1,1,0,0,0,54.0,67.0
4864,Theftz,WC,6,13,0,2,0,0,0,0,0,8.0,212.0
5050,Troy,WC,5,18,0,1,0,0,0,0,0,6.0,231.0
5457,Bones,EC,28,7,0,0,0,1,2,0,0,198.0,17.0
5618,ANTIFA CEO | Quiggles,EC,99,81,0,1,1,6,0,0,0,230.0,16.0
6700,JCubez,EC,52,22,0,0,0,5,0,0,0,332.0,11.0
7149,Trail,EC,21,11,0,0,0,1,1,0,0,56.0,64.0
7201,.Ðempt,EC,29,22,0,0,1,1,0,0,0,114.0,34.0
7277,GOL | JSalt,EC,13,2,0,0,0,0,1,0,0,103.0,38.0
7550,OXY | TheCrimsonBlur,WC,5,4,0,0,1,0,0,0,0,10.0,192.0
7634,MT,WC,15,6,0,0,0,0,1,0,0,55.0,65.0
10228,Flow | Stark,WC,9,7,0,0,1,0,0,0,0,14.0,158.0
10362,Elk G | Ivayne,WC,18,8,0,0,1,1,0,0,0,33.0,90.0
10485,DD,WC,62,35,0,1,0,6,0,0,0,233.0,15.0
10529,The Leaf,WC,8,2,0,0,0,1,0,0,0,63.0,61.0
10562,SFOP,WC,17,4,0,0,0,0,1,0,0,127.0,31.0
10994,RedHousePainter,EC,6,7,0,1,0,0,0,0,0,7.0,223.0
11603,Arctic,EC,18,16,0,0,2,0,0,0,0,28.0,102.0
11945,Strazz,EC,12,24,0,3,1,0,0,0,0,20.0,128.0
12137,yingling,WC,39,32,0,0,1,1,1,0,0,94.0,43.0
12353,Twisty,EC,15,8,0,0,1,1,0,0,0,120.0,32.0
13385,ePG | Chevy,WC,12,6,0,0,0,1,0,0,0,67.0,57.0
