SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
1016,Fiction,NOTAV,4,2,0,0,0,0,0,0,1,2
1621,bensw,WC,1,5,0,1,0,0,0,0,0,-1
4864,Theftz,WC,3,7,0,1,0,0,0,0,0,-1
5618,ANTIFA CEO | Quiggles,EC,13,10,0,0,0,1,0,0,0,9
6700,JCubez,EC,8,2,0,0,0,1,0,0,0,7
7149,Trail,EC,10,7,0,0,0,1,0,0,0,17
7201,.Ðempt,EC,11,11,0,0,1,0,0,0,0,13
10485,DD,WC,11,6,0,0,0,1,0,0,0,13
11945,Strazz,EC,1,6,0,1,0,0,0,0,0,-1
12137,yingling,WC,16,9,0,0,0,0,1,0,0,13
12353,Twisty,EC,5,4,0,0,1,0,0,0,0,9
13748,,WC,8,2,0,0,0,1,0,0,0,5
13960,RB | V$,WC,2,5,0,1,0,0,0,0,0,-1
15298,Cowbell,WC,13,10,0,0,1,0,0,0,0,-1
21525,Kaptinkillem,WC,6,4,0,0,1,0,0,0,0,-1
26750,KoDoRiN,NOTAV,3,2,0,0,0,0,0,0,1,4
27527,Megaman,WC,7,5,0,0,0,1,0,0,0,17
34266,WOMB#619 | Wombat,WC,3,7,0,1,0,0,0,0,0,-1
38201,Blue Jay,WC,1,2,0,1,0,0,0,0,0,-1
40403,Pawn,WC,2,11,0,1,0,0,0,0,0,-1
48578,LoneCubone,EC,0,3,0,1,0,0,0,0,0,-1
60696,FM | Cilan,WC,10,6,0,0,0,1,0,0,0,13
61897,LSD,EC,23,0,0,0,0,0,1,0,0,1
64692,SANS | Blues Clues,NOTAV,2,2,0,0,0,0,0,0,1,9
65777,bobby big ballz,NOTAV,4,2,0,0,0,0,0,0,1,3
144133,YBBT | leroydankins,WC,3,5,0,1,0,0,0,0,0,-1
148200,Big Pivot,WC,0,13,0,1,0,0,0,0,0,-1
149952,Jakespeare,EC,3,17,0,1,0,0,0,0,0,-1
157615,ight,EC,8,13,0,1,0,0,0,0,0,17
157632,TurboThot,WC,7,8,0,1,0,0,0,0,0,-1
255496,ericiscool.net,EC,1,6,0,1,0,0,0,0,0,17
268767,markrevival,WC,1,7,0,1,0,0,0,0,0,-1
279722,EP | Justus,WC,13,7,0,0,0,1,0,0,0,7
301566,JustJoshin,WC,8,9,0,1,0,0,0,0,0,-1
325974,SDJ,WC,9,3,0,0,0,1,0,0,0,9
329160,ZUTH | Zuthane,EC,2,2,0,1,0,0,0,0,0,-1
329937,LanTurN,WC,9,14,0,1,0,0,0,0,0,-1
364725,LUNK#783 | dom,EC,1,1,0,1,0,0,0,0,0,-1
413573,John,WC,5,1,0,0,1,0,0,0,0,-1
483428,DCG | Spots,WC,1,8,0,1,0,0,0,0,0,-1
508569,eh | sickø,WC,5,6,0,1,0,0,0,0,0,-1
585236,306 | Amrak,WC,17,5,0,0,0,0,1,0,0,5
657464,CowCowCowCowCow,EC,7,6,0,0,1,0,0,0,0,17
897815,moscow mich,WC,7,10,0,1,0,0,0,0,0,-1
1186877,Tomz,EC,0,1,0,1,0,0,0,0,0,-1
2085246,kippu,WC,2,4,0,1,0,0,0,0,0,-1
